player,nationality,position,team,age,birth_year,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,matches
Panagiotis Retsos,gr GRE,DF,Leverkusen,20,1998,1.3,83,96,86.5,1222,262,49,55,89.1,23,25,92.0,7,10,70.0,0,0.0,0.0,0.0,1,3,0,0,5,Matches
Marco Reus,de GER,"MF,FW",Dortmund,30,1989,16.6,533,660,80.8,7116,1728,329,366,89.9,138,166,83.1,29,49,59.2,5,2.8,2.7,+2.2,22,44,19,0,76,Matches
Elvis Rexhbeçaj,de GER,MF,Köln,21,1997,6.9,162,235,68.9,2786,874,79,96,82.3,57,82,69.5,18,29,62.1,3,1.8,0.8,+1.2,9,20,4,2,25,Matches
Gio Reyna,us USA,"MF,FW",Dortmund,16,2002,3.9,185,220,84.1,2385,554,112,129,86.8,45,52,86.5,8,10,80.0,1,0.8,0.6,+0.2,5,10,2,1,17,Matches
Lucas Ribeiro,br BRA,MF,Hoffenheim,20,1999,0.7,15,17,88.2,239,40,7,7,100.0,6,7,85.7,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Chris Richards,us USA,DF,Bayern Munich,19,2000,0.1,4,4,100.0,61,13,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Marco Richter,de GER,"MF,FW",Augsburg,21,1997,25.3,332,562,59.1,5788,1903,160,228,70.2,99,152,65.1,47,102,46.1,3,2.4,1.9,+0.6,22,32,19,7,57,Matches
Marcel Risse,de GER,"MF,FW",Köln,29,1989,1.5,31,73,42.5,673,340,9,16,56.3,16,29,55.2,5,19,26.3,2,0.9,0.6,+1.1,6,1,2,0,4,Matches
Marlon Ritter,de GER,MF,Paderborn 07,24,1994,4.8,138,210,65.7,2478,1070,68,85,80.0,46,55,83.6,20,54,37.0,1,0.7,0.5,+0.3,10,19,5,2,19,Matches
Sebastian Rode,de GER,MF,Eint Frankfurt,28,1990,21.5,1006,1194,84.3,17080,4846,462,511,90.4,401,453,88.5,97,137,70.8,3,1.9,2.3,+1.1,23,92,21,6,129,Matches
Jérôme Roussillon,fr FRA,DF,Wolfsburg,26,1993,26.3,774,1081,71.6,12023,4854,418,484,86.4,290,398,72.9,40,126,31.7,1,2.8,2.2,-1.8,23,42,17,9,61,Matches
Sebastian Rudy,de GER,"MF,DF",Hoffenheim,29,1990,30.4,1202,1532,78.5,20500,6612,558,640,87.2,482,573,84.1,121,209,57.9,3,5.2,4.6,-2.2,55,121,33,7,162,Matches
Lukas Rupp,de GER,MF,Hoffenheim,28,1991,3.8,128,155,82.6,1622,263,87,97,89.7,34,41,82.9,1,4,25.0,0,0.1,0.2,-0.1,1,6,0,0,7,Matches
Julian Ryerson,no NOR,"DF,MF",Union Berlin,21,1997,4.1,116,173,67.1,1656,738,66,83,79.5,37,46,80.4,7,19,36.8,0,0.1,0.2,-0.1,1,5,4,2,7,Matches
Frederik Rønnow,dk DEN,GK,Eint Frankfurt,26,1992,9.0,241,342,70.5,7805,6515,37,37,100.0,98,99,99.0,106,206,51.5,0,0.0,0.1,0.0,0,16,2,0,0,Matches
João Victor Santos Sá,br BRA,"MF,FW",Wolfsburg,25,1994,18.1,317,438,72.4,4241,1214,191,237,80.6,93,120,77.5,12,24,50.0,2,2.5,2.0,-0.5,14,17,14,3,39,Matches
Abdelhamid Sabiri,ma MAR,MF,Paderborn 07,22,1996,11.6,346,438,79.0,6408,1912,156,182,85.7,113,132,85.6,54,86,62.8,1,0.3,0.2,+0.7,7,42,2,0,42,Matches
Marcel Sabitzer,at AUT,"MF,FW",RB Leipzig,25,1994,27.8,1150,1549,74.2,17788,6186,592,700,84.6,347,455,76.3,112,186,60.2,7,5.7,5.9,+1.3,59,131,46,17,175,Matches
Nuri Şahin,tr TUR,MF,Werder Bremen,30,1988,13.9,588,789,74.5,10271,3819,273,312,87.5,234,280,83.6,66,146,45.2,3,2.5,2.4,+0.5,28,56,7,0,75,Matches
Roland Sallai,hu HUN,"MF,FW",Freiburg,22,1997,12.9,228,343,66.5,3171,733,122,152,80.3,81,119,68.1,8,21,38.1,0,1.0,1.6,-1.0,12,11,9,1,34,Matches
Lazar Samardzic,rs SRB,"MF,FW",Hertha BSC,17,2002,0.4,6,7,85.7,132,17,1,1,100.0,4,5,80.0,1,1,100.0,0,0.0,0.0,0.0,0,0,1,0,1,Matches
Diadie Samassékou,ml MLI,MF,Hoffenheim,23,1996,14.6,476,587,81.1,7448,1905,213,252,84.5,203,229,88.6,29,50,58.0,1,0.9,0.6,+0.1,8,36,6,0,50,Matches
Renato Sanches,pt POR,MF,Bayern Munich,21,1997,0.1,8,9,88.9,96,8,4,4,100.0,3,4,75.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Jadon Sancho,eng ENG,"FW,MF",Dortmund,19,2000,25.4,1324,1613,82.1,17488,4179,814,914,89.1,357,420,85.0,56,105,53.3,16,10.8,8.0,+5.2,68,79,55,2,168,Matches
Salif Sané,sn SEN,DF,Schalke 04,28,1990,12.5,584,689,84.8,11342,3730,200,227,88.1,303,341,88.9,70,97,72.2,1,0.6,0.5,+0.4,2,30,2,0,52,Matches
Marcelo Saracchi,uy URU,DF,RB Leipzig,21,1998,2.0,90,128,70.3,1357,451,57,68,83.8,24,36,66.7,6,18,33.3,0,0.4,0.2,-0.4,4,5,2,1,8,Matches
Josh Sargent,us USA,FW,Werder Bremen,19,2000,15.7,242,346,69.9,2783,533,170,218,78.0,42,62,67.7,7,13,53.8,2,1.5,1.2,+0.5,12,14,4,2,21,Matches
Louis Schaub,at AUT,MF,Köln,24,1994,6.9,209,274,76.3,2858,779,130,146,89.0,60,77,77.9,11,23,47.8,1,1.1,1.2,-0.1,11,14,5,0,29,Matches
Patrik Schick,cz CZE,FW,RB Leipzig,23,1996,14.4,218,312,69.9,2499,456,132,168,78.6,47,77,61.0,5,11,45.5,2,2.6,1.1,-0.6,20,14,5,0,20,Matches
Julian Schieber,de GER,FW,Augsburg,30,1989,0.5,11,14,78.6,89,14,3,5,60.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,1,1,0,1,Matches
Kingsley Schindler,gh GHA,"FW,MF",Köln,26,1993,9.4,151,252,59.9,2385,829,71,97,73.2,57,96,59.4,13,26,50.0,2,1.3,1.2,+0.7,10,8,18,9,25,Matches
Xaver Schlager,at AUT,MF,Wolfsburg,21,1997,19.1,504,671,75.1,8415,2627,242,288,84.0,203,241,84.2,43,76,56.6,2,2.2,1.7,-0.2,15,61,11,1,78,Matches
Keven Schlotterbeck,de GER,DF,Union Berlin,22,1997,21.5,665,843,78.9,14168,5142,181,222,81.5,369,423,87.2,109,174,62.6,0,0.0,0.5,0.0,1,33,2,1,40,Matches
Nico Schlotterbeck,de GER,DF,Freiburg,19,1999,4.1,158,210,75.2,3203,1192,60,68,88.2,78,93,83.9,20,40,50.0,0,0.2,0.3,-0.2,3,7,0,0,13,Matches
Marcel Schmelzer,de GER,DF,Dortmund,31,1988,0.7,40,50,80.0,552,198,24,25,96.0,14,19,73.7,1,4,25.0,1,0.1,0.1,+0.9,2,2,2,0,5,Matches
Jonathan Schmid,fr FRA,DF,Freiburg,29,1990,31.5,1168,1583,73.8,20442,8838,565,647,87.3,460,606,75.9,122,241,50.6,1,2.5,3.1,-1.5,27,94,25,13,128,Matches
Manuel Schmiedebach,de GER,MF,Union Berlin,30,1988,2.0,36,48,75.0,561,216,15,20,75.0,18,21,85.7,1,4,25.0,0,0.0,0.0,0.0,0,6,1,0,7,Matches
Benno Schmitz,de GER,DF,Köln,24,1994,12.9,530,760,69.7,9770,5085,235,274,85.8,205,282,72.7,80,163,49.1,0,1.1,1.4,-1.1,15,68,17,11,84,Matches
Sebastian Schonlau,de GER,DF,Paderborn 07,24,1994,23.0,1288,1470,87.6,25820,9545,385,424,90.8,719,773,93.0,170,239,71.1,0,0.2,0.2,-0.2,4,35,0,0,88,Matches
Alessandro Schöpf,at AUT,MF,Schalke 04,25,1994,15.9,542,674,80.4,7648,1715,288,326,88.3,174,211,82.5,28,42,66.7,1,1.2,0.9,-0.2,11,33,6,0,50,Matches
Markus Schubert,de GER,GK,Schalke 04,21,1998,8.2,193,313,61.7,5525,4052,34,34,100.0,93,94,98.9,66,184,35.9,0,0.0,0.0,0.0,1,4,0,0,0,Matches
Nico Schulz,de GER,"DF,MF",Dortmund,26,1993,6.6,382,450,84.9,5362,1562,239,260,91.9,114,134,85.1,18,27,66.7,0,0.1,0.8,-0.1,3,17,5,1,32,Matches
Alexander Schwolow,de GER,GK,Freiburg,27,1992,23.2,674,977,69.0,20316,14715,93,93,100.0,341,345,98.8,239,536,44.6,0,0.0,0.1,0.0,0,10,0,0,1,Matches
Davie Selke,de GER,FW,Hertha BSC,24,1995,10.7,138,235,58.7,1599,261,91,137,66.4,29,56,51.8,1,7,14.3,1,0.7,0.5,+0.3,5,7,5,0,14,Matches
Davie Selke,de GER,FW,Werder Bremen,24,1995,5.1,88,141,62.4,952,156,54,84,64.3,21,32,65.6,0,2,0.0,0,0.2,0.2,-0.2,4,4,2,0,8,Matches
Suat Serdar,de GER,MF,Schalke 04,22,1997,17.8,359,479,74.9,6187,1643,161,201,80.1,149,176,84.7,35,57,61.4,0,1.0,1.1,-1.0,11,40,7,0,65,Matches
Khiry Shelton,us USA,FW,Paderborn 07,26,1993,0.4,3,4,75.0,29,12,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
André Silva,pt POR,FW,Eint Frankfurt,23,1995,17.5,329,485,67.8,4280,757,201,262,76.7,88,127,69.3,11,24,45.8,3,4.8,3.7,-1.8,31,18,14,1,38,Matches
Sarpreet Singh,nz NZL,"FW,MF",Bayern Munich,20,1999,0.8,22,29,75.9,325,75,16,18,88.9,4,5,80.0,2,3,66.7,0,0.0,0.0,0.0,0,2,2,0,5,Matches
Daley Sinkgraven,nl NED,"DF,MF",Leverkusen,24,1995,10.1,621,741,83.8,10610,2917,282,311,90.7,265,301,88.0,54,93,58.1,1,0.4,0.5,+0.6,9,40,7,1,41,Matches
Ellyes Skhiri,tn TUN,MF,Köln,24,1995,29.7,1184,1392,85.1,20041,5609,554,634,87.4,455,511,89.0,119,149,79.9,3,2.5,2.4,+0.5,20,86,20,2,154,Matches
Robert Skov,dk DEN,"DF,FW",Hoffenheim,23,1996,29.0,962,1301,73.9,15937,5144,499,570,87.5,337,444,75.9,94,213,44.1,7,6.2,5.3,+0.8,55,65,30,13,96,Matches
Steven Skrzybski,de GER,"FW,MF",Düsseldorf,26,1992,5.9,83,126,65.9,1167,388,52,64,81.3,26,42,61.9,5,10,50.0,2,0.3,0.2,+1.7,6,10,3,1,17,Matches
Dennis Smarsch,de GER,GK,Hertha BSC,20,1999,1.7,49,70,70.0,1395,1123,9,9,100.0,21,22,95.5,19,38,50.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Lasse Sobiech,de GER,DF,Köln,28,1991,1.0,22,41,53.7,429,102,8,15,53.3,12,23,52.2,2,3,66.7,0,0.0,0.0,0.0,1,1,0,0,1,Matches
Marcel Sobottka,de GER,MF,Düsseldorf,25,1994,7.8,175,214,81.8,3149,748,71,86,82.6,83,92,90.2,17,28,60.7,1,0.3,0.1,+0.7,3,13,1,0,16,Matches
Yann Sommer,ch SUI,GK,M'Gladbach,30,1988,34.0,1278,1548,82.6,32963,20305,219,223,98.2,703,711,98.9,351,604,58.1,0,0.0,0.0,0.0,0,13,0,0,0,Matches
Djibril Sow,ch SUI,MF,Eint Frankfurt,22,1997,19.4,713,883,80.7,12807,3518,305,340,89.7,301,357,84.3,84,129,65.1,3,2.7,2.1,+0.3,25,81,18,9,95,Matches
Dennis Srbeny,de GER,"FW,MF",Paderborn 07,25,1994,12.4,153,248,61.7,2327,683,88,119,73.9,44,69,63.8,14,23,60.9,1,0.5,0.2,+0.5,7,17,5,1,27,Matches
Jerry St. Juste,nl NED,DF,Mainz 05,22,1996,23.5,869,1017,85.4,16766,6468,306,336,91.1,459,502,91.4,92,138,66.7,2,1.2,0.3,+0.8,5,49,2,1,56,Matches
Kostas Stafylidis,gr GRE,DF,Hoffenheim,25,1993,4.4,149,192,77.6,2575,901,70,78,89.7,59,75,78.7,15,29,51.7,0,0.3,0.6,-0.3,4,11,4,3,15,Matches
Benjamin Stambouli,fr FRA,DF,Schalke 04,28,1990,9.0,352,459,76.7,7182,2694,103,122,84.4,198,231,85.7,49,88,55.7,0,0.0,0.1,0.0,0,28,3,0,37,Matches
Niklas Stark,de GER,DF,Hertha BSC,24,1995,19.2,728,886,82.2,14490,5695,255,284,89.8,365,415,88.0,96,151,63.6,0,0.6,0.4,-0.6,4,40,2,0,52,Matches
Renato Steffen,ch SUI,"MF,FW",Wolfsburg,27,1991,17.6,517,703,73.5,8273,2431,259,312,83.0,189,256,73.8,44,79,55.7,3,2.4,2.2,+0.6,25,39,20,3,68,Matches
Zack Steffen,us USA,GK,Düsseldorf,24,1995,17.0,433,617,70.2,13915,10793,66,66,100.0,168,171,98.2,197,376,52.4,0,0.1,0.0,-0.1,1,4,0,0,0,Matches
Lars Stindl,de GER,"MF,FW",M'Gladbach,30,1988,15.9,607,754,80.5,9259,1906,313,368,85.1,205,240,85.4,48,67,71.6,3,4.6,3.1,-1.6,27,56,12,2,63,Matches
Kevin Stöger,at AUT,MF,Düsseldorf,25,1993,14.1,777,971,80.0,13814,4087,372,413,90.1,268,330,81.2,111,181,61.3,4,2.2,2.0,+1.8,26,78,16,1,101,Matches
Tobias Strobl,de GER,"MF,DF",M'Gladbach,29,1990,6.8,337,387,87.1,5879,2291,157,170,92.4,142,150,94.7,34,55,61.8,0,0.3,0.3,-0.3,4,36,5,0,34,Matches
Christian Strohdiek,de GER,DF,Paderborn 07,31,1988,15.1,495,678,73.0,11496,5150,132,161,82.0,248,301,82.4,111,191,58.1,2,2.1,1.1,-0.1,11,48,3,0,45,Matches
Neven Subotić,rs SRB,DF,Union Berlin,30,1988,21.8,557,786,70.9,11232,5074,196,239,82.0,240,306,78.4,102,196,52.0,0,0.5,0.7,-0.5,5,61,6,1,72,Matches
Marek Suchý,cz CZE,DF,Augsburg,31,1988,4.4,166,197,84.3,3235,1477,54,61,88.5,91,99,91.9,19,31,61.3,0,0.0,0.0,0.0,0,2,0,0,5,Matches
Niklas Süle,de GER,DF,Bayern Munich,23,1995,7.1,566,619,91.4,11847,4100,163,175,93.1,313,332,94.3,87,106,82.1,1,0.6,0.3,+0.4,2,36,3,0,34,Matches
Markus Suttner,at AUT,DF,Düsseldorf,32,1987,14.9,601,858,70.0,11764,4676,261,304,85.9,236,310,76.1,98,192,51.0,1,0.8,0.8,+0.2,15,77,15,6,90,Matches
Ádám Szalai,hu HUN,FW,Mainz 05,31,1987,12.7,181,303,59.7,2208,460,104,154,67.5,43,75,57.3,8,15,53.3,1,1.3,1.2,-0.3,14,13,2,0,23,Matches
Jonathan Tah,de GER,DF,Leverkusen,23,1996,23.2,1857,2071,89.7,36223,10926,584,629,92.8,1059,1127,94.0,195,273,71.4,1,0.4,1.5,+0.6,4,88,5,1,132,Matches
Edmond Tapsoba,bf BFA,DF,Leverkusen,20,1999,11.8,1017,1116,91.1,20941,6060,259,284,91.2,616,639,96.4,132,169,78.1,0,0.1,0.1,-0.1,1,33,0,0,37,Matches
Georg Teigl,at AUT,"DF,MF",Augsburg,28,1991,1.2,22,27,81.5,358,102,12,12,100.0,8,9,88.9,2,3,66.7,0,0.0,0.0,0.0,0,0,1,0,3,Matches
Bernard Tekpetey,gh GHA,"FW,MF",Düsseldorf,21,1997,5.0,61,103,59.2,1103,406,31,50,62.0,20,31,64.5,9,11,81.8,1,0.3,0.3,+0.7,5,11,4,3,18,Matches
Lino Tempelmann,de GER,MF,Freiburg,20,1999,0.4,6,10,60.0,104,36,2,3,66.7,4,5,80.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Simon Terodde,de GER,FW,Köln,31,1988,9.0,100,178,56.2,1452,332,59,86,68.6,35,52,67.3,4,8,50.0,1,1.0,0.5,0.0,7,5,3,0,9,Matches
Malick Thiaw,de GER,DF,Schalke 04,17,2001,0.8,27,36,75.0,445,170,13,15,86.7,13,15,86.7,1,6,16.7,0,0.0,0.0,0.0,0,3,0,0,3,Matches
Niclas Thiede,de GER,GK,Freiburg,20,1999,0.8,32,41,78.0,673,359,6,6,100.0,22,23,95.7,4,12,33.3,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Jan Thielmann,de GER,"FW,MF",Köln,17,2002,6.2,96,165,58.2,1713,667,39,59,66.1,33,56,58.9,18,27,66.7,1,0.1,0.3,+0.9,3,8,5,2,16,Matches
Erik Thommy,de GER,"MF,FW",Düsseldorf,24,1994,25.1,618,888,69.6,10085,2815,314,371,84.6,221,284,77.8,54,135,40.0,4,4.9,3.8,-0.9,39,43,25,12,90,Matches
Marcus Thuram,fr FRA,FW,M'Gladbach,21,1997,24.5,441,675,65.3,5244,1409,297,381,78.0,104,169,61.5,10,28,35.7,8,7.5,5.4,+0.5,30,18,22,0,52,Matches
Marcel Tisserand,cd COD,DF,Wolfsburg,26,1993,13.4,570,756,75.4,11944,4678,167,195,85.6,304,360,84.4,90,171,52.6,1,0.5,0.9,+0.5,4,49,6,0,74,Matches
Jean-Clair Todibo,fr FRA,DF,Schalke 04,19,1999,4.1,226,266,85.0,4430,1537,75,82,91.5,121,137,88.3,27,40,67.5,0,0.0,0.1,0.0,1,12,0,0,18,Matches
Corentin Tolisso,fr FRA,MF,Bayern Munich,24,1994,7.1,493,555,88.8,8657,2488,233,253,92.1,184,196,93.9,55,70,78.6,2,1.6,2.3,+0.4,13,71,10,1,87,Matches
Ömer Toprak,tr TUR,DF,Werder Bremen,30,1989,7.9,423,474,89.2,7751,2665,165,176,93.8,217,231,93.9,38,60,63.3,0,0.1,0.3,-0.1,1,23,2,2,38,Matches
Lucas Torró,es ESP,MF,Eint Frankfurt,25,1994,3.7,141,169,83.4,2311,795,69,76,90.8,55,67,82.1,11,14,78.6,0,0.0,0.2,0.0,2,19,2,0,14,Matches
Jordan Torunarigha,de GER,DF,Hertha BSC,21,1997,16.2,694,818,84.8,15310,4671,153,177,86.4,431,473,91.1,106,150,70.7,1,0.7,1.4,+0.3,8,33,5,1,42,Matches
Almamy Touré,ml MLI,DF,Eint Frankfurt,23,1996,16.6,489,726,67.4,8429,3679,234,291,80.4,206,292,70.5,44,105,41.9,3,2.2,2.6,+0.8,22,57,21,15,71,Matches
Ibrahima Traoré,gn GUI,"FW,MF",M'Gladbach,31,1988,1.7,44,59,74.6,691,213,24,30,80.0,18,21,85.7,2,5,40.0,1,0.4,0.3,+0.6,3,3,3,0,9,Matches
Kevin Trapp,de GER,GK,Eint Frankfurt,29,1990,22.0,703,939,74.9,19494,14515,159,160,99.4,311,317,98.1,230,457,50.3,0,0.0,0.1,0.0,0,20,0,0,0,Matches
Christopher Trimmel,at AUT,"DF,MF",Union Berlin,32,1987,31.8,1085,1593,68.1,19480,8511,502,577,87.0,380,515,73.8,166,395,42.0,8,6.3,8.4,+1.7,67,59,23,19,85,Matches
Anthony Ujah,ng NGA,"FW,MF",Union Berlin,28,1990,10.5,154,273,56.4,2023,559,91,139,65.5,35,68,51.5,8,20,40.0,2,1.4,0.3,+0.6,11,16,2,0,22,Matches
Sven Ulreich,de GER,GK,Bayern Munich,30,1988,1.0,44,52,84.6,923,654,13,13,100.0,23,23,100.0,8,15,53.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Dayot Upamecano,fr FRA,DF,RB Leipzig,20,1998,26.2,1751,1968,89.0,35577,13722,530,576,92.0,958,1028,93.2,237,315,75.2,1,1.1,1.6,-0.1,9,172,9,0,186,Matches
Mark Uth,de GER,"MF,FW",Köln,27,1991,12.9,308,491,62.7,6037,1572,121,156,77.6,116,159,73.0,55,132,41.7,5,4.3,3.4,+0.7,30,27,13,1,45,Matches
