player,nationality,position,team,age,birth_year,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,matches
Steffen Tigges,de GER,FW,Köln,24,1998,17.7,531,20,45,259,230,85,531,23,10,43.5,12,52.2,247,1262,526,20,7,10,32,21,340,81,Matches
Umut Tohumcu,de GER,"MF,DF",Hoffenheim,17,2004,3.0,125,6,26,67,33,1,125,6,1,16.7,5,83.3,59,285,106,2,4,0,6,2,60,4,Matches
Tiago Tomás,pt POR,"FW,MF",Stuttgart,20,2002,14.3,510,8,57,199,259,55,510,58,19,32.8,29,50.0,322,1677,812,31,17,16,43,25,382,95,Matches
Almamy Touré,ml MLI,DF,Eint Frankfurt,26,1996,4.4,286,14,114,146,26,5,286,8,6,75.0,2,25.0,152,584,269,2,2,2,4,0,178,8,Matches
Lucas Tousart,fr FRA,MF,Hertha BSC,25,1997,32.7,1347,85,351,720,296,81,1347,53,23,43.4,24,45.3,543,3123,1341,37,16,7,48,26,631,79,Matches
Kevin Trapp,de GER,GK,Eint Frankfurt,32,1990,33.0,957,854,951,6,0,0,957,0,0,,0,,493,2258,1322,0,0,0,0,0,417,0,Matches
Christopher Trimmel,at AUT,DF,Union Berlin,35,1987,20.1,1190,63,324,470,405,28,1190,16,8,50.0,5,31.3,453,2299,1144,34,12,8,12,8,521,80,Matches
Tuta,br BRA,DF,Eint Frankfurt,23,1999,30.2,2246,237,1047,1111,114,27,2246,20,11,55.0,9,45.0,1332,6758,3475,23,18,2,27,13,1380,17,Matches
Sven Ulreich,de GER,GK,Bayern Munich,33,1988,3.0,139,123,139,1,0,0,139,0,0,,0,,97,441,217,0,0,0,0,0,80,0,Matches
Lauren Ulrich,de GER,MF,Stuttgart,17,2005,0.1,8,0,0,1,7,1,8,0,0,,0,,1,16,16,1,0,0,2,0,3,0,Matches
Dayot Upamecano,fr FRA,DF,Bayern Munich,23,1998,26.1,2569,234,1177,1314,92,18,2569,15,10,66.7,5,33.3,1844,9367,5193,31,28,2,19,10,1895,7,Matches
Filip Uremović,hr CRO,DF,Hertha BSC,25,1997,19.2,882,109,514,338,33,17,882,2,2,100.0,0,0.0,384,2033,749,3,3,0,10,4,393,1,Matches
Jere Uronen,fi FIN,DF,Schalke 04,28,1994,7.5,447,23,113,229,109,1,447,10,1,10.0,8,80.0,186,780,354,9,5,0,12,3,210,17,Matches
Mark Uth,de GER,"MF,FW",Köln,30,1991,0.5,20,0,0,12,8,3,20,2,1,50.0,1,50.0,8,34,19,0,0,0,2,0,12,1,Matches
Josha Vagnoman,de GER,DF,Stuttgart,21,2000,16.4,765,38,200,293,281,48,765,35,22,62.9,12,34.3,387,2071,1007,27,24,7,34,18,465,93,Matches
Ruben Vargas,ch SUI,"MF,FW",Augsburg,23,1998,12.6,518,24,92,198,241,33,518,47,21,44.7,22,46.8,277,2138,914,32,23,3,29,10,305,68,Matches
Renato Veiga,pt POR,DF,Augsburg,19,2003,7.1,416,57,206,171,47,7,416,15,10,66.7,4,26.7,199,1070,528,11,3,3,7,4,199,6,Matches
Miloš Veljković,rs SRB,DF,Werder Bremen,26,1995,25.2,1645,194,935,679,39,15,1645,4,3,75.0,1,25.0,905,4396,2536,5,2,0,2,0,1027,3,Matches
Micky van de Ven,nl NED,DF,Wolfsburg,21,2001,33.0,2043,188,981,935,141,21,2043,32,19,59.4,8,25.0,1232,6625,3777,43,34,5,13,11,1330,23,Matches
Gabriel Vidovic,hr CRO,FW,Bayern Munich,18,2003,0.2,14,0,1,6,7,2,14,0,0,,0,,7,21,8,0,0,0,0,0,12,2,Matches
Kevin Vogt,de GER,DF,Hoffenheim,30,1991,19.7,1352,173,693,636,28,0,1352,2,2,100.0,0,0.0,849,5240,3273,16,5,0,10,3,859,3,Matches
Aster Vranckx,be BEL,MF,Wolfsburg,19,2002,0.1,4,2,2,1,1,0,4,0,0,,0,,2,5,3,0,0,0,0,0,0,0,Matches
Robert Wagner,de GER,MF,Freiburg,19,2003,0.4,26,3,6,10,10,2,26,1,0,0.0,1,100.0,7,30,12,0,2,0,1,1,10,2,Matches
Luca Waldschmidt,de GER,"FW,MF",Wolfsburg,26,1996,5.8,202,4,28,110,64,15,201,2,1,50.0,1,50.0,106,449,191,5,1,0,12,3,146,26,Matches
Paul Wanner,de GER,MF,Bayern Munich,16,2005,0.3,13,1,3,6,4,2,13,2,2,100.0,0,0.0,10,67,22,1,1,1,0,4,11,4,Matches
Julian Weigl,de GER,MF,M'Gladbach,26,1995,21.0,1348,53,374,894,87,12,1347,13,9,69.2,1,7.7,745,2991,1462,7,11,0,2,2,979,7,Matches
Nelson Weiper,de GER,"FW,DF",Mainz 05,17,2005,1.1,61,1,4,14,44,12,61,7,0,0.0,5,71.4,33,220,86,5,3,2,2,1,45,19,Matches
Mitchell Weiser,de GER,"DF,FW",Werder Bremen,28,1994,28.0,1789,66,390,861,566,78,1789,121,43,35.5,58,47.9,907,4440,2055,62,46,18,81,41,997,169,Matches
Noah Weißhaupt,de GER,"MF,DF",Freiburg,20,2001,4.7,214,14,59,98,58,8,214,16,7,43.8,5,31.3,132,763,359,14,4,4,12,3,136,31,Matches
Marcel Wenig,de GER,MF,Eint Frankfurt,18,2004,0.0,13,0,2,8,3,1,13,0,0,,0,,7,27,2,0,0,1,1,0,11,0,Matches
Timo Werner,de GER,"FW,MF",RB Leipzig,26,1996,21.5,904,6,65,367,479,133,904,64,27,42.2,32,50.0,578,3302,1482,65,20,44,53,21,716,209,Matches
Silvan Widmer,ch SUI,DF,Mainz 05,29,1993,18.8,1049,38,266,504,287,50,1049,14,8,57.1,6,42.9,464,1820,847,14,9,3,22,12,508,91,Matches
Patrick Wimmer,at AUT,"FW,MF",Wolfsburg,21,2001,18.3,820,16,100,310,425,67,820,66,26,39.4,33,50.0,446,2681,1205,42,17,13,50,30,480,133,Matches
Jonas Wind,dk DEN,FW,Wolfsburg,23,1999,14.3,536,16,42,267,232,62,535,20,7,35.0,13,65.0,302,941,325,7,13,1,46,18,406,89,Matches
Frederik Winther,dk DEN,DF,Augsburg,21,2001,1.0,49,11,31,16,2,0,49,0,0,,0,,15,94,50,0,0,0,0,0,18,0,Matches
Florian Wirtz,de GER,"FW,MF",Leverkusen,19,2003,12.1,787,6,73,411,315,35,787,85,48,56.5,34,40.0,487,2638,1331,36,26,9,40,28,580,86,Matches
Hannes Wolf,at AUT,FW,M'Gladbach,23,1999,5.0,251,8,41,119,95,17,251,24,6,25.0,15,62.5,149,723,382,12,7,5,8,13,185,37,Matches
Marius Wolf,de GER,DF,Dortmund,27,1995,17.4,1265,42,350,522,411,50,1265,62,34,54.8,22,35.5,711,3580,1960,60,45,13,27,12,826,151,Matches
Jeong Woo-yeong,kr KOR,"MF,FW",Freiburg,22,1999,7.3,319,5,47,136,140,27,319,23,8,34.8,12,52.2,190,1176,550,18,8,5,12,7,225,36,Matches
Kelvin Yeboah,it ITA,"FW,MF",Augsburg,22,2000,3.9,139,3,17,47,82,22,139,28,15,53.6,10,35.7,76,536,299,13,6,6,14,10,84,25,Matches
Maya Yoshida,jp JPN,DF,Schalke 04,33,1988,28.4,1716,245,997,678,56,22,1716,8,6,75.0,2,25.0,837,3625,1620,7,8,1,12,2,920,4,Matches
Dan-Axel Zagadou,fr FRA,DF,Stuttgart,23,1999,14.1,1150,155,631,497,28,20,1150,1,1,100.0,0,0.0,673,2911,1308,3,1,0,5,3,787,0,Matches
Rodrigo Zalazar,uy URU,"MF,FW",Schalke 04,22,1999,14.7,667,9,94,304,296,40,667,83,35,42.2,36,43.4,347,2292,785,26,20,4,52,31,351,47,Matches
Aaron Zehnter,de GER,DF,Augsburg,17,2004,0.0,3,0,1,2,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Robin Zentner,de GER,GK,Mainz 05,27,1994,26.0,941,729,917,19,5,4,941,0,0,,0,,520,2965,1677,0,0,0,1,0,334,1,Matches
Michael Zetterer,de GER,GK,Werder Bremen,27,1995,1.7,66,56,66,0,0,0,66,0,0,,0,,37,257,155,0,0,0,0,0,27,0,Matches
Simon Zoller,de GER,FW,Bochum,31,1991,16.2,460,22,63,218,181,55,460,7,2,28.6,2,28.6,201,707,238,10,1,6,19,6,268,61,Matches
