age,games,minutes,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,shots,shots_on_target,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,sca,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_tackled,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,season,ID,Points,Position,xG,xA,key_passes,npxG,xGChain,xGBuildup
31,14,782,0,1,1,0,0,0,4,1,1.4,1.5,8.0,46.0,42.0,2,1,0.0,0.0,14.2,0.0,0.04,-0.1,-0.1,360.0,474.0,5531.0,1600.0,200.0,233.0,85.8,121.0,157.0,77.1,26.0,49.0,53.1,1.4,-0.4,13.0,33.0,18.0,2.0,29.0,22.0,6.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,11,8.0,6.0,5.0,12.0,24.0,12.0,11.0,0.0,11.0,4,23.0,4.0,0.0,558.0,9.0,98.0,282.0,187.0,13.0,558.0,17.0,8.0,7.0,349.0,1341.0,588.0,19.0,0.0,17.0,11.0,407.0,2023,513,551.0,3,0.0837049912661314,1.3223611479625106,13,0.0837049912661314,4.020756374113262,3.041683296673
30,16,783,1,3,4,1,0,0,1,0,2.2,3.2,24.0,29.0,73.0,15,4,0.07,0.25,18.2,0.0,0.07,0.0,0.0,268.0,389.0,4780.0,1660.0,121.0,142.0,85.2,115.0,159.0,72.3,28.0,62.0,45.2,2.9,0.8,13.0,20.0,12.0,8.0,29.0,23.0,0.0,1.0,3.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,5,6.0,3.0,1.0,6.0,13.0,7.0,8.0,0.0,8.0,6,16.0,12.0,0.0,485.0,20.0,105.0,180.0,203.0,35.0,485.0,29.0,10.0,13.0,251.0,1406.0,673.0,13.0,12.0,13.0,13.0,305.0,2023,2552,817.0,4,0.8841448230668902,2.419785510748625,14,0.8841448230668902,4.448373036459088,1.8999817539006472
29,6,284,0,0,0,0,0,0,1,0,0.2,0.3,8.0,18.0,16.0,4,1,0.0,0.0,26.4,1.0,0.03,-0.1,-0.1,138.0,199.0,2730.0,1080.0,55.0,64.0,85.9,61.0,84.0,72.6,20.0,39.0,51.3,0.4,-0.2,4.0,18.0,6.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3,4.0,1.0,0.0,3.0,7.0,4.0,7.0,0.0,7.0,4,9.0,3.0,0.0,225.0,2.0,62.0,101.0,64.0,0.0,225.0,2.0,1.0,0.0,108.0,481.0,228.0,4.0,0.0,1.0,0.0,117.0,2023,1622,170.0,2,0.1117877215147018,0.1865393593907356,4,0.1117877215147018,0.4484300389885902,0.3668981939554214
29,16,1268,7,4,11,5,2,3,4,0,3.6,6.6,7.0,44.0,71.0,26,11,0.19,0.45,19.6,7.0,0.12,1.5,2.0,261.0,454.0,4481.0,1406.0,125.0,172.0,72.7,96.0,154.0,62.3,32.0,91.0,35.2,2.4,0.4,26.0,15.0,11.0,0.0,46.0,24.0,15.0,3.0,2.0,1.0,1.0,7.0,4.0,1.0,0.0,1.0,1.0,0.0,5.0,2,4.0,1.0,0.0,3.0,7.0,4.0,0.0,0.0,0.0,1,6.0,13.0,0.0,546.0,15.0,48.0,252.0,248.0,41.0,543.0,14.0,6.0,8.0,271.0,961.0,374.0,9.0,1.0,20.0,9.0,374.0,2023,82,1480.0,4,5.807308118790388,3.341225154697895,26,3.533977996557951,7.21382774785161,3.233209496363997
28,10,490,0,0,0,0,0,0,0,0,0.1,0.3,1.0,13.0,2.0,6,1,0.0,0.0,14.3,0.0,0.04,-0.3,-0.3,264.0,320.0,4487.0,1685.0,109.0,115.0,94.8,142.0,158.0,89.9,10.0,41.0,24.4,0.1,-0.1,3.0,10.0,0.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6,8.0,1.0,1.0,7.0,8.0,1.0,13.0,10.0,3.0,3,13.0,30.0,0.0,389.0,54.0,225.0,144.0,22.0,8.0,389.0,2.0,2.0,0.0,217.0,1025.0,434.0,2.0,1.0,4.0,0.0,252.0,2023,1223,435.0,2,0.7838110253214836,0.0570287238806486,3,0.7838110253214836,0.881807841360569,0.6955589968711138
26,13,972,3,2,5,3,0,0,3,0,0.7,4.3,22.0,35.0,50.0,18,8,0.17,0.38,16.7,0.0,0.2,-0.6,-0.6,299.0,390.0,4772.0,1264.0,159.0,188.0,84.6,112.0,137.0,81.8,20.0,37.0,54.1,1.0,1.3,16.0,27.0,9.0,1.0,37.0,27.0,1.0,0.0,2.0,6.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,13,6.0,8.0,4.0,8.0,20.0,12.0,16.0,2.0,14.0,24,42.0,13.0,0.0,533.0,18.0,104.0,274.0,158.0,30.0,533.0,16.0,6.0,10.0,273.0,1413.0,661.0,10.0,12.0,27.0,10.0,323.0,2023,2489,992.0,3,2.8457167595624924,0.6603987626731396,16,2.8457167595624924,5.660329569131136,2.4976567421108484
27,2,32,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,102.0,22.0,5.0,7.0,71.4,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,14.0,1.0,2.0,6.0,6.0,2.0,14.0,1.0,0.0,0.0,6.0,11.0,4.0,1.0,0.0,0.0,0.0,8.0,2023,2494,27.0,3,0.0,0.0,0,0.0,0.0136988889425992,0.0136988889425992
25,13,741,1,0,1,1,0,0,2,2,0.2,0.5,7.0,32.0,4.0,5,1,0.2,1.0,20.5,1.0,0.07,0.6,0.6,336.0,440.0,7002.0,2603.0,98.0,109.0,89.9,184.0,212.0,86.8,52.0,107.0,48.6,0.3,-0.2,5.0,32.0,1.0,0.0,12.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9,11.0,5.0,0.0,11.0,17.0,6.0,15.0,5.0,10.0,12,28.0,44.0,1.0,553.0,60.0,283.0,233.0,41.0,7.0,553.0,3.0,1.0,2.0,293.0,1476.0,772.0,8.0,0.0,3.0,4.0,327.0,2023,3108,449.0,2,0.6991333700716496,0.2841998618096113,5,0.6991333700716496,1.4609693344682455,1.193573934957385
27,13,595,1,0,1,1,0,0,1,0,0.3,1.3,14.0,9.0,42.0,14,5,0.07,0.2,16.6,0.0,0.07,0.0,0.0,118.0,164.0,1709.0,365.0,63.0,79.0,79.7,42.0,52.0,80.8,7.0,11.0,63.6,0.2,-0.3,7.0,6.0,2.0,1.0,10.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,4,3.0,2.0,1.0,4.0,10.0,6.0,7.0,1.0,6.0,3,9.0,12.0,0.0,277.0,13.0,47.0,103.0,128.0,23.0,277.0,17.0,3.0,14.0,167.0,882.0,317.0,9.0,5.0,31.0,6.0,202.0,2023,2455,194.0,3,1.4531634505838156,0.2959015714004636,7,1.4531634505838156,1.219982035458088,0.20589030534029
18,11,213,3,2,5,3,0,0,1,0,0.3,1.0,10.0,5.0,26.0,12,6,0.25,0.5,17.5,0.0,0.06,2.3,2.3,80.0,95.0,1146.0,178.0,47.0,51.0,92.2,27.0,33.0,81.8,3.0,4.0,75.0,0.7,1.7,2.0,3.0,2.0,0.0,9.0,3.0,0.0,3.0,3.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,2,4.0,2.0,0.0,142.0,3.0,16.0,43.0,88.0,25.0,142.0,20.0,12.0,8.0,102.0,777.0,334.0,5.0,12.0,6.0,8.0,104.0,2023,4314,791.0,4,0.8548655137419701,0.8178604543209076,2,0.8548655137419701,3.993750125169754,3.024366579949856
26,12,885,1,1,2,1,0,0,1,0,2.0,2.3,17.0,35.0,33.0,8,1,0.13,1.0,21.0,0.0,0.05,0.6,0.6,328.0,448.0,6068.0,1868.0,132.0,158.0,83.5,159.0,196.0,81.1,34.0,68.0,50.0,2.7,-1.0,13.0,18.0,15.0,4.0,26.0,22.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,10,12.0,4.0,4.0,11.0,22.0,11.0,10.0,2.0,8.0,15,35.0,10.0,0.0,544.0,24.0,189.0,228.0,131.0,15.0,544.0,24.0,9.0,11.0,293.0,1585.0,800.0,14.0,2.0,12.0,1.0,312.0,2023,2450,677.0,2,0.3781705750152468,2.0960661321878438,13,0.3781705750152468,3.58708493411541,2.1566766500473022
29,15,1283,0,2,2,0,0,0,2,0,1.1,2.0,16.0,100.0,16.0,3,1,0.0,0.0,6.4,0.0,0.31,-0.9,-0.9,732.0,883.0,13925.0,4776.0,237.0,264.0,89.8,439.0,493.0,89.0,54.0,114.0,47.4,1.2,0.9,4.0,61.0,8.0,2.0,22.0,17.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,17.0,9,11.0,6.0,0.0,10.0,20.0,10.0,27.0,17.0,10.0,13,30.0,61.0,0.0,1024.0,103.0,384.0,585.0,57.0,7.0,1024.0,4.0,1.0,3.0,632.0,3578.0,2232.0,14.0,0.0,4.0,1.0,672.0,2023,49,1362.0,2,0.4642623737454414,0.8285055905580521,4,0.4642623737454414,3.494612777605653,3.3524870071560144
24,8,279,1,0,1,1,0,0,2,0,0.0,1.2,2.0,10.0,1.0,7,3,0.14,0.33,10.8,0.0,0.17,-0.2,-0.2,190.0,207.0,3788.0,1276.0,51.0,54.0,94.4,122.0,125.0,97.6,16.0,26.0,61.5,0.1,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3,0.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,3,6.0,15.0,0.0,242.0,29.0,108.0,118.0,16.0,8.0,242.0,0.0,0.0,0.0,168.0,825.0,355.0,2.0,1.0,3.0,0.0,179.0,2023,4286,607.0,2,1.411975733935833,0.0,0,1.411975733935833,4.7562843747437,4.713841993361712
24,15,1203,1,3,4,1,0,0,4,0,1.4,3.4,19.0,62.0,35.0,30,8,0.03,0.13,22.0,4.0,0.07,-1.1,-1.1,376.0,524.0,5850.0,1931.0,188.0,229.0,82.1,144.0,190.0,75.8,23.0,59.0,39.0,1.3,1.6,17.0,40.0,12.0,1.0,41.0,25.0,4.0,4.0,3.0,5.0,0.0,8.0,6.0,0.0,0.0,1.0,1.0,0.0,29.0,13,6.0,14.0,9.0,8.0,27.0,19.0,17.0,4.0,13.0,13,42.0,19.0,0.0,687.0,21.0,147.0,371.0,179.0,21.0,687.0,21.0,11.0,9.0,332.0,1614.0,884.0,11.0,7.0,20.0,5.0,437.0,2023,4266,1231.0,3,2.147475481033325,1.7273629065603018,17,2.147475481033325,6.098786748945713,3.416112673468888
28,9,580,0,0,0,0,0,0,3,0,0.5,1.2,3.0,10.0,29.0,7,2,0.0,0.0,16.4,0.0,0.1,-0.7,-0.7,126.0,174.0,1883.0,539.0,67.0,85.0,78.8,46.0,57.0,80.7,7.0,19.0,36.8,0.4,-0.5,4.0,9.0,3.0,1.0,13.0,8.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,8,6.0,4.0,2.0,6.0,12.0,6.0,9.0,0.0,9.0,3,15.0,5.0,0.0,241.0,13.0,53.0,111.0,81.0,14.0,241.0,7.0,1.0,5.0,116.0,522.0,218.0,5.0,0.0,12.0,9.0,142.0,2023,6288,170.0,3,0.878383731469512,0.5257907351478934,4,0.878383731469512,1.6657482888549566,0.3575315065681934
23,14,1192,1,0,1,1,0,0,3,2,0.2,0.7,2.0,54.0,2.0,5,4,0.2,0.25,10.1,0.0,0.09,0.6,0.6,715.0,827.0,15130.0,5371.0,203.0,223.0,91.0,407.0,454.0,89.6,102.0,128.0,79.7,0.5,-0.2,4.0,52.0,3.0,2.0,14.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,13,15.0,8.0,0.0,15.0,21.0,6.0,20.0,8.0,12.0,16,39.0,69.0,0.0,977.0,98.0,493.0,470.0,23.0,7.0,977.0,8.0,4.0,4.0,514.0,2364.0,1216.0,2.0,0.0,9.0,0.0,633.0,2023,2878,1137.0,2,0.6593631012365222,0.2892057541757822,4,0.6593631012365222,3.7873121220618486,3.5374295134097338
25,5,367,0,0,0,0,0,0,0,0,0.0,0.0,1.0,7.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,151.0,2452.0,960.0,33.0,49.0,67.3,64.0,76.0,84.2,17.0,23.0,73.9,0.1,0.0,0.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2,4.0,1.0,0.0,2.0,5.0,3.0,2.0,0.0,2.0,4,9.0,12.0,0.0,182.0,25.0,111.0,65.0,6.0,0.0,182.0,1.0,0.0,1.0,81.0,318.0,141.0,0.0,0.0,1.0,0.0,87.0,2023,2515,270.0,2,0.0,0.0,0,0.0,0.3328197039663791,0.3328197039663791
29,13,977,1,0,1,1,0,0,5,0,1.5,1.9,11.0,58.0,10.0,10,6,0.1,0.17,29.4,4.0,0.04,0.6,0.6,493.0,604.0,9723.0,2789.0,183.0,203.0,90.1,231.0,262.0,88.2,72.0,120.0,60.0,1.2,-1.5,17.0,64.0,9.0,1.0,23.0,14.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14,5.0,10.0,5.0,11.0,20.0,9.0,7.0,1.0,6.0,11,31.0,23.0,0.0,691.0,33.0,163.0,421.0,114.0,2.0,691.0,4.0,1.0,2.0,359.0,1737.0,825.0,5.0,0.0,6.0,4.0,449.0,2023,44,826.0,3,0.3161126505583524,1.1282305847853422,17,0.3161126505583524,3.1830220818519592,2.7454003635793924
23,8,493,1,0,1,1,0,0,1,0,0.0,1.4,0.0,11.0,0.0,4,1,0.25,1.0,5.2,0.0,0.34,-0.4,-0.4,243.0,286.0,4454.0,1497.0,84.0,93.0,90.3,141.0,156.0,90.4,14.0,30.0,46.7,0.0,0.0,0.0,10.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5,5.0,4.0,0.0,3.0,9.0,6.0,8.0,7.0,1.0,8,17.0,24.0,1.0,346.0,44.0,221.0,116.0,10.0,5.0,346.0,1.0,1.0,0.0,219.0,1035.0,555.0,1.0,0.0,2.0,0.0,223.0,2023,2582,444.0,2,1.4807326756417751,0.0,0,1.4807326756417751,1.1239835247397425,1.1239835247397425
21,15,945,6,0,6,6,0,0,0,0,0.2,4.7,21.0,14.0,76.0,32,17,0.19,0.35,15.1,0.0,0.14,1.5,1.5,119.0,185.0,1484.0,267.0,72.0,93.0,77.4,33.0,54.0,61.1,2.0,7.0,28.6,0.6,-0.2,5.0,2.0,9.0,1.0,27.0,11.0,0.0,3.0,5.0,8.0,0.0,5.0,0.0,0.0,1.0,2.0,2.0,0.0,5.0,2,1.0,2.0,2.0,2.0,6.0,4.0,7.0,0.0,7.0,0,5.0,6.0,0.0,323.0,5.0,20.0,114.0,194.0,47.0,323.0,41.0,14.0,19.0,197.0,1055.0,493.0,8.0,11.0,36.0,7.0,232.0,2023,2714,1137.0,4,4.170646093785763,0.2698329631239176,5,4.170646093785763,4.712353195995092,0.8921169228851795
27,16,1391,0,0,0,0,0,0,3,0,0.9,2.2,20.0,83.0,27.0,22,2,0.0,0.0,21.1,0.0,0.06,-1.3,-1.3,516.0,645.0,8478.0,2403.0,248.0,285.0,87.0,228.0,256.0,89.1,33.0,50.0,66.0,0.8,-0.9,8.0,46.0,9.0,0.0,31.0,25.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8,11.0,6.0,3.0,3.0,13.0,10.0,25.0,12.0,13.0,17,37.0,23.0,0.0,796.0,39.0,195.0,453.0,155.0,12.0,796.0,16.0,9.0,5.0,444.0,2282.0,1051.0,20.0,2.0,15.0,6.0,494.0,2023,1645,1241.0,3,1.012908861041069,0.7733142385259271,8,1.012908861041069,3.2465645354241133,1.7608968447893858
26,14,706,0,2,2,0,0,0,2,0,1.6,1.8,26.0,52.0,44.0,8,2,0.0,0.0,25.3,0.0,0.03,-0.2,-0.2,521.0,605.0,7682.0,2257.0,281.0,299.0,94.0,192.0,225.0,85.3,21.0,36.0,58.3,1.7,0.4,6.0,36.0,12.0,5.0,16.0,15.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,36.0,21,21.0,11.0,4.0,24.0,35.0,11.0,15.0,3.0,12.0,22,58.0,16.0,0.0,722.0,22.0,183.0,382.0,169.0,13.0,722.0,26.0,14.0,9.0,402.0,2110.0,1117.0,26.0,2.0,12.0,12.0,475.0,2023,1664,1249.0,2,0.1985483597964048,1.6534646581858397,7,0.1985483597964048,7.673652062192559,6.719048330560327
29,6,227,1,0,1,1,0,0,1,0,0.0,0.4,2.0,4.0,24.0,6,1,0.17,1.0,12.9,0.0,0.06,0.6,0.6,58.0,79.0,724.0,98.0,35.0,40.0,87.5,15.0,23.0,65.2,2.0,3.0,66.7,0.1,0.0,1.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,5,4.0,3.0,0.0,1.0,5.0,4.0,5.0,0.0,5.0,0,7.0,0.0,0.0,108.0,0.0,11.0,58.0,39.0,9.0,108.0,0.0,0.0,0.0,71.0,255.0,77.0,3.0,2.0,5.0,6.0,79.0,2023,1226,203.0,4,0.4637715891003608,0.0170874260365962,1,0.4637715891003608,0.6650309935212135,0.2727222517132759
28,9,497,0,1,1,0,0,0,1,0,0.5,0.8,10.0,34.0,20.0,14,3,0.0,0.0,30.7,1.0,0.02,-0.3,-0.3,194.0,292.0,3600.0,1653.0,74.0,96.0,77.1,91.0,130.0,70.0,23.0,53.0,43.4,1.2,0.5,14.0,26.0,8.0,3.0,24.0,11.0,10.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,8,4.0,7.0,0.0,7.0,12.0,5.0,5.0,0.0,5.0,7,18.0,11.0,0.0,362.0,16.0,87.0,187.0,89.0,2.0,362.0,11.0,4.0,4.0,143.0,637.0,365.0,4.0,2.0,9.0,2.0,171.0,2023,2460,399.0,2,0.2317002713680267,0.4853181801736355,14,0.2317002713680267,1.397897630929947,1.0889560636132956
21,12,761,1,4,5,1,0,0,3,0,1.8,3.4,19.0,15.0,39.0,16,5,0.06,0.2,14.4,0.0,0.1,-0.6,-0.6,147.0,194.0,2028.0,455.0,87.0,111.0,78.4,47.0,54.0,87.0,5.0,10.0,50.0,1.2,2.2,8.0,18.0,3.0,1.0,20.0,14.0,0.0,1.0,5.0,0.0,0.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,13.0,8,7.0,4.0,2.0,3.0,12.0,9.0,16.0,2.0,14.0,1,14.0,15.0,0.0,322.0,20.0,70.0,137.0,128.0,26.0,322.0,16.0,6.0,6.0,192.0,1249.0,609.0,15.0,6.0,26.0,23.0,190.0,2023,3345,705.0,3,2.2963802441954613,1.624641586095095,8,2.2963802441954613,4.348526610061526,0.6464651804417372
29,14,577,3,1,4,3,0,0,0,0,0.5,4.0,5.0,15.0,33.0,34,10,0.09,0.3,13.2,0.0,0.1,-0.5,-0.5,82.0,139.0,1201.0,281.0,52.0,82.0,63.4,25.0,38.0,65.8,3.0,5.0,60.0,0.5,0.5,7.0,3.0,8.0,2.0,20.0,13.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2,1.0,1.0,1.0,0.0,4.0,4.0,8.0,1.0,7.0,4,7.0,10.0,0.0,231.0,11.0,32.0,79.0,124.0,44.0,231.0,5.0,1.0,4.0,102.0,377.0,158.0,7.0,3.0,18.0,2.0,151.0,2023,493,915.0,4,4.099214471876621,0.3095632866024971,6,4.099214471876621,4.084100333042443,1.2942316476255655
22,8,100,1,0,1,1,0,0,0,0,0.0,0.3,1.0,4.0,11.0,4,1,0.25,1.0,14.1,0.0,0.08,0.7,0.7,15.0,29.0,206.0,85.0,11.0,14.0,78.6,2.0,4.0,50.0,2.0,5.0,40.0,0.1,0.0,0.0,2.0,1.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,47.0,0.0,3.0,15.0,29.0,7.0,47.0,2.0,1.0,1.0,19.0,67.0,31.0,0.0,0.0,5.0,2.0,29.0,2023,3289,53.0,4,0.2699107117950916,0.0,0,0.2699107117950916,0.5720607955008745,0.3021500837057829
28,13,1097,1,1,2,1,0,0,2,0,0.5,1.4,7.0,47.0,7.0,4,2,0.25,0.5,20.3,0.0,0.22,0.1,0.1,639.0,771.0,13814.0,4514.0,181.0,211.0,85.8,348.0,381.0,91.3,108.0,164.0,65.9,0.6,0.5,3.0,35.0,9.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,9,9.0,8.0,1.0,11.0,20.0,9.0,15.0,10.0,5.0,5,23.0,30.0,0.0,853.0,72.0,407.0,412.0,39.0,7.0,853.0,4.0,3.0,1.0,540.0,2747.0,1634.0,4.0,1.0,3.0,0.0,599.0,2023,1823,946.0,2,0.6142590278759599,0.3867342919111252,3,0.6142590278759599,4.544286746531725,3.6979930214583874
29,16,1384,1,4,5,1,0,0,3,0,1.7,2.8,34.0,51.0,93.0,17,3,0.06,0.33,16.4,0.0,0.06,0.0,0.0,572.0,771.0,9201.0,3676.0,306.0,363.0,84.3,217.0,282.0,77.0,37.0,77.0,48.1,2.9,2.3,16.0,40.0,18.0,12.0,33.0,26.0,0.0,1.0,1.0,4.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,37.0,21,18.0,16.0,3.0,17.0,28.0,11.0,20.0,3.0,17.0,4,41.0,18.0,0.0,949.0,30.0,230.0,461.0,272.0,33.0,949.0,45.0,21.0,20.0,499.0,2556.0,1335.0,21.0,3.0,24.0,15.0,587.0,2023,43,1261.0,2,1.1147679891437292,3.011243775486946,16,1.1147679891437292,7.533090710639954,4.646319758147001
23,16,1329,1,1,2,1,0,0,4,0,0.8,2.5,17.0,69.0,24.0,11,4,0.09,0.25,10.4,0.0,0.15,-0.7,-0.7,909.0,1031.0,16400.0,5736.0,353.0,386.0,91.5,485.0,518.0,93.6,63.0,109.0,57.8,0.8,0.2,5.0,76.0,1.0,0.0,18.0,15.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,25.0,16,16.0,9.0,0.0,17.0,25.0,8.0,22.0,9.0,13.0,21,46.0,45.0,0.0,1193.0,121.0,461.0,643.0,98.0,26.0,1193.0,8.0,4.0,3.0,759.0,3319.0,1773.0,12.0,3.0,18.0,6.0,838.0,2023,3001,1715.0,2,1.927366780117154,0.7101332824677229,5,1.927366780117154,7.415650129318237,7.102440074086189
23,10,306,0,0,0,0,0,0,0,0,0.1,0.8,4.0,4.0,16.0,4,1,0.0,0.0,15.0,0.0,0.16,-0.6,-0.6,25.0,40.0,370.0,88.0,16.0,23.0,69.6,7.0,10.0,70.0,2.0,4.0,50.0,0.1,-0.1,3.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2,1.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0,4.0,1.0,0.0,79.0,2.0,3.0,28.0,49.0,11.0,79.0,9.0,3.0,6.0,50.0,261.0,94.0,5.0,2.0,13.0,9.0,55.0,2023,2883,42.0,4,0.9868859425187112,0.1202360913157463,3,0.9868859425187112,1.0244495794177055,0.0883003175258636
24,9,761,0,1,1,0,0,0,1,0,0.3,0.3,0.0,21.0,1.0,1,0,0.0,0.0,17.2,0.0,0.02,0.0,0.0,398.0,447.0,7427.0,3107.0,125.0,131.0,95.4,237.0,254.0,93.3,30.0,51.0,58.8,0.3,0.7,4.0,16.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,7,4.0,5.0,1.0,4.0,6.0,2.0,12.0,8.0,4.0,13,23.0,47.0,0.0,540.0,79.0,296.0,237.0,9.0,2.0,540.0,0.0,0.0,0.0,308.0,1614.0,850.0,1.0,0.0,4.0,2.0,351.0,2023,4611,706.0,2,0.0220906250178813,0.5674292035400867,4,0.0220906250178813,2.42847347445786,2.3834603745490317
25,6,164,0,1,1,0,0,0,1,0,0.5,1.0,5.0,5.0,13.0,6,1,0.0,0.0,19.7,1.0,0.08,-0.5,-0.5,33.0,48.0,474.0,103.0,20.0,21.0,95.2,11.0,18.0,61.1,2.0,5.0,40.0,0.1,0.5,4.0,2.0,2.0,0.0,12.0,6.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1,2.0,0.0,0.0,80.0,0.0,4.0,35.0,43.0,8.0,80.0,14.0,5.0,6.0,57.0,430.0,190.0,4.0,1.0,11.0,2.0,58.0,2023,2561,153.0,3,0.714562002569437,0.3739005522802472,4,0.714562002569437,1.2366488352417946,0.4991056323051452
