age,games,minutes,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,shots,shots_on_target,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,sca,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_tackled,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,season,ID,Points,Position,xG,xA,key_passes,npxG,xGChain,xGBuildup
26,26,1817,4,2,6,4,0,0,5,1,1.5,4.3,19.0,100.0,27.0,30,7,0.13,0.57,18.4,1.0,0.09,0.8,1.2,811.0,1011.0,13041.0,4189.0,384.0,444.0,86.5,331.0,400.0,82.8,54.0,91.0,59.3,1.7,0.5,12.0,88.0,9.0,0.0,38.0,27.0,0.0,2.0,5.0,3.0,1.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0,33.0,17,18.0,14.0,1.0,14.0,28.0,14.0,19.0,7.0,12.0,31,64.0,46.0,0.0,1216.0,66.0,329.0,727.0,170.0,26.0,1216.0,14.0,13.0,1.0,592.0,2502.0,1261.0,14.0,2.0,13.0,9.0,745.0,2021,663,2420.0,3,2.5757899917662144,2.043940993025899,12,2.5757899917662144,10.701753713190556,8.475491686724126
27,29,2406,2,2,4,2,0,0,7,0,1.2,2.8,12.0,99.0,8.0,30,9,0.07,0.22,21.6,1.0,0.05,0.4,0.4,1218.0,1455.0,19896.0,5759.0,594.0,675.0,88.0,496.0,581.0,85.4,82.0,123.0,66.7,0.9,0.8,18.0,77.0,11.0,2.0,45.0,37.0,0.0,0.0,4.0,1.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,61.0,38,30.0,27.0,4.0,26.0,45.0,19.0,27.0,9.0,18.0,42,103.0,55.0,2.0,1724.0,113.0,540.0,1021.0,171.0,19.0,1724.0,7.0,5.0,1.0,743.0,3500.0,1660.0,18.0,1.0,20.0,4.0,1073.0,2022,663,2437.0,3,1.495253399014473,1.1337046343833208,18,1.495253399014473,8.447318887338042,7.092177907004952
22,24,1377,1,0,1,1,0,0,4,0,0.6,1.1,24.0,27.0,62.0,6,3,0.17,0.33,16.5,0.0,0.08,0.5,0.5,435.0,590.0,6643.0,2518.0,232.0,267.0,86.9,170.0,221.0,76.9,20.0,55.0,36.4,0.7,-0.6,8.0,14.0,10.0,4.0,19.0,14.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,15,12.0,9.0,3.0,15.0,23.0,8.0,12.0,2.0,10.0,18,42.0,31.0,0.0,746.0,37.0,235.0,309.0,208.0,13.0,746.0,16.0,7.0,9.0,328.0,1727.0,806.0,12.0,3.0,25.0,17.0,359.0,2020,2885,682.0,2,0.6769624976441264,0.4527454990893602,7,0.6769624976441264,1.3141213953495026,0.8108839970082045
23,28,2272,0,0,0,0,0,0,3,0,0.5,0.7,34.0,75.0,41.0,7,0,0.0,0.0,13.4,0.0,0.04,-0.2,-0.2,720.0,965.0,11859.0,4968.0,373.0,435.0,85.7,250.0,327.0,76.5,74.0,144.0,51.4,0.9,-0.5,7.0,52.0,7.0,1.0,31.0,21.0,4.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,29,25.0,20.0,3.0,25.0,43.0,18.0,24.0,7.0,17.0,28,76.0,57.0,3.0,1199.0,92.0,480.0,507.0,219.0,25.0,1199.0,23.0,12.0,11.0,534.0,2874.0,1564.0,26.0,4.0,20.0,17.0,579.0,2021,2885,1298.0,2,0.2277601053938269,0.3618859993293881,7,0.2277601053938269,2.7910725055262446,2.6327756149694324
24,29,2015,1,2,3,1,0,0,5,1,0.7,1.4,23.0,56.0,59.0,9,3,0.11,0.33,13.2,0.0,0.08,0.3,0.3,533.0,823.0,9185.0,3817.0,249.0,317.0,78.5,215.0,327.0,65.7,55.0,129.0,42.6,0.9,1.3,9.0,30.0,10.0,4.0,31.0,19.0,3.0,0.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,34.0,24,13.0,15.0,6.0,11.0,27.0,16.0,21.0,7.0,14.0,26,60.0,62.0,1.0,1036.0,81.0,383.0,432.0,233.0,23.0,1036.0,21.0,7.0,10.0,372.0,1687.0,887.0,20.0,1.0,17.0,13.0,412.0,2022,2885,1235.0,2,0.3968515675514936,1.0906317457556725,9,0.3968515675514936,2.1613413710147142,1.43391408957541
23,31,2608,4,7,11,4,0,0,4,0,6.2,11.7,112.0,96.0,159.0,62,18,0.06,0.22,22.7,19.0,0.09,-1.5,-1.5,962.0,1301.0,15937.0,5144.0,499.0,570.0,87.5,337.0,444.0,75.9,94.0,213.0,44.1,5.3,0.8,55.0,65.0,30.0,13.0,98.0,45.0,32.0,8.0,7.0,5.0,1.0,10.0,4.0,1.0,1.0,3.0,0.0,1.0,41.0,28,30.0,9.0,2.0,26.0,50.0,24.0,26.0,6.0,20.0,20,61.0,40.0,0.0,1653.0,66.0,399.0,694.0,581.0,70.0,1653.0,74.0,40.0,34.0,870.0,5226.0,2978.0,57.0,27.0,59.0,16.0,1014.0,2019,2717,3544.0,3,5.243510778993368,7.45008450653404,55,5.243510778993368,11.267001825384796,4.361553165130317
24,23,1164,1,0,1,1,0,0,0,1,2.5,4.4,25.0,42.0,98.0,33,7,0.03,0.14,23.2,8.0,0.06,-0.9,-0.9,348.0,508.0,6222.0,1559.0,163.0,188.0,86.7,138.0,187.0,73.8,39.0,91.0,42.9,2.9,-2.5,19.0,20.0,18.0,5.0,36.0,22.0,10.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,10,9.0,7.0,3.0,7.0,16.0,9.0,9.0,2.0,7.0,15,34.0,10.0,1.0,674.0,18.0,106.0,280.0,297.0,32.0,674.0,30.0,12.0,18.0,380.0,2001.0,920.0,18.0,8.0,40.0,7.0,421.0,2020,2717,968.0,3,1.79882219620049,1.8304345877841115,18,1.79882219620049,4.511635299772024,2.133094597607851
25,12,368,0,1,1,0,0,0,1,0,1.4,2.1,9.0,14.0,37.0,12,2,0.0,0.0,17.5,1.0,0.06,-0.7,-0.7,120.0,165.0,2201.0,564.0,52.0,64.0,81.3,47.0,56.0,83.9,16.0,34.0,47.1,1.8,-0.4,9.0,7.0,6.0,1.0,16.0,7.0,4.0,0.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,2,1.0,1.0,1.0,2.0,9.0,7.0,2.0,0.0,2.0,3,6.0,3.0,0.0,215.0,6.0,34.0,89.0,93.0,19.0,215.0,7.0,2.0,5.0,119.0,601.0,259.0,4.0,5.0,7.0,1.0,136.0,2021,2717,326.0,3,0.5923068914562464,1.5522422026842833,9,0.5923068914562464,2.656421422958374,1.0606823079288006
26,23,1349,3,2,5,1,2,2,1,0,1.8,3.6,43.0,49.0,97.0,39,12,0.03,0.08,22.5,8.0,0.05,-0.4,-0.8,509.0,728.0,9105.0,3139.0,232.0,274.0,84.7,213.0,297.0,71.7,54.0,115.0,47.0,2.3,0.2,21.0,35.0,22.0,9.0,46.0,28.0,8.0,2.0,5.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,22.0,11,14.0,7.0,1.0,10.0,26.0,16.0,22.0,8.0,14.0,8,30.0,20.0,2.0,906.0,32.0,210.0,373.0,335.0,37.0,904.0,27.0,7.0,16.0,453.0,2377.0,1188.0,26.0,12.0,21.0,11.0,481.0,2022,2717,1396.0,3,3.2538157887756824,2.0624763034284115,19,1.7382657416164875,4.800878558307886,2.455955602228641
19,18,757,0,0,0,0,0,0,2,0,1.0,2.3,23.0,17.0,79.0,15,4,0.0,0.0,14.6,0.0,0.09,-1.3,-1.3,215.0,286.0,3235.0,796.0,123.0,147.0,83.7,75.0,97.0,77.3,11.0,14.0,78.6,1.0,-1.0,8.0,6.0,9.0,1.0,24.0,14.0,0.0,4.0,4.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,21.0,11,13.0,5.0,3.0,11.0,24.0,13.0,5.0,1.0,4.0,11,32.0,13.0,0.0,428.0,16.0,105.0,166.0,169.0,29.0,428.0,42.0,22.0,20.0,233.0,1794.0,845.0,26.0,7.0,27.0,14.0,238.0,2020,2546,531.0,3,1.1558714136481285,1.1253090649843216,8,1.1558714136481285,3.1631598621606827,0.9168732147663832
20,19,877,2,0,2,2,0,0,0,0,1.3,3.5,25.0,11.0,75.0,20,11,0.1,0.18,18.5,0.0,0.11,-0.2,-0.2,222.0,295.0,3115.0,710.0,134.0,155.0,86.5,66.0,81.0,81.5,10.0,24.0,41.7,1.3,-1.3,12.0,9.0,6.0,3.0,22.0,16.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,5,6.0,7.0,1.0,4.0,16.0,12.0,9.0,0.0,9.0,3,17.0,6.0,0.0,422.0,8.0,91.0,170.0,168.0,28.0,422.0,34.0,16.0,18.0,232.0,1568.0,685.0,16.0,11.0,31.0,10.0,254.0,2021,2546,605.0,3,2.465442826971412,1.3525429368019104,12,2.465442826971412,4.453876508399844,1.094973082654178
22,30,1364,0,3,3,0,0,0,2,0,1.4,3.3,32.0,55.0,83.0,31,6,0.0,0.0,21.5,2.0,0.06,-1.9,-1.9,349.0,494.0,5519.0,1628.0,183.0,212.0,86.3,122.0,162.0,75.3,27.0,65.0,41.5,2.3,1.6,17.0,28.0,20.0,5.0,49.0,34.0,3.0,2.0,6.0,4.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,14.0,8,6.0,5.0,3.0,3.0,21.0,18.0,18.0,1.0,17.0,5,19.0,4.0,0.0,691.0,10.0,79.0,331.0,295.0,33.0,691.0,58.0,28.0,30.0,418.0,2506.0,954.0,34.0,9.0,58.0,36.0,480.0,2021,2074,35.0,3,1.9449547976255417,2.4048414267599583,18,1.9449547976255417,5.326362544670701,1.6244646916165948
27,21,1594,1,0,1,1,0,0,2,0,0.2,0.5,22.0,90.0,4.0,4,2,0.25,0.5,10.3,0.0,0.07,0.7,0.7,807.0,979.0,16872.0,5917.0,206.0,233.0,88.4,476.0,540.0,88.1,115.0,181.0,63.5,0.4,-0.2,4.0,58.0,4.0,1.0,20.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14,24.0,5.0,0.0,17.0,30.0,13.0,19.0,11.0,8.0,27,56.0,77.0,1.0,1168.0,113.0,586.0,543.0,52.0,13.0,1168.0,6.0,6.0,0.0,629.0,3403.0,2107.0,13.0,0.0,7.0,3.0,685.0,2019,623,1680.0,2,0.2907485030591488,0.1673030271194875,3,0.2907485030591488,3.7003884855657816,3.7003884855657816
28,34,3042,1,0,1,1,0,0,4,0,0.2,1.5,16.0,102.0,2.0,12,4,0.08,0.25,12.9,0.0,0.11,-0.3,-0.3,1762.0,2097.0,37312.0,13315.0,463.0,522.0,88.7,1022.0,1147.0,89.1,258.0,386.0,66.8,1.2,-0.2,4.0,72.0,4.0,0.0,23.0,17.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,44.0,29,30.0,12.0,2.0,23.0,39.0,16.0,43.0,27.0,16.0,49,93.0,118.0,2.0,2424.0,247.0,1306.0,1079.0,53.0,21.0,2424.0,12.0,8.0,4.0,1365.0,7297.0,4005.0,7.0,0.0,15.0,7.0,1499.0,2020,623,2640.0,2,1.1276934742927551,0.1516862986609339,4,1.1276934742927551,7.90604979544878,7.25993693061173
29,33,2970,0,0,0,0,0,0,6,0,0.2,0.7,14.0,102.0,3.0,10,3,0.0,0.0,12.6,0.0,0.05,-0.5,-0.5,1353.0,1725.0,29713.0,12137.0,318.0,374.0,85.0,774.0,905.0,85.5,243.0,403.0,60.3,0.5,-0.2,3.0,78.0,3.0,0.0,19.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,24,38.0,12.0,0.0,30.0,53.0,23.0,45.0,26.0,19.0,49,99.0,151.0,1.0,2082.0,233.0,1124.0,930.0,44.0,19.0,2082.0,15.0,14.0,1.0,1144.0,5644.0,2919.0,7.0,0.0,16.0,5.0,1186.0,2021,623,2775.0,2,0.5254961820319295,0.1370023041963577,3,0.5254961820319295,9.54852120578289,9.465177223086355
30,32,2873,2,3,5,1,1,2,4,0,0.8,1.6,12.0,98.0,6.0,8,1,0.13,1.0,16.0,0.0,0.1,-0.4,0.2,1332.0,1643.0,28246.0,10955.0,362.0,409.0,88.5,764.0,843.0,90.6,199.0,347.0,57.3,1.1,2.2,5.0,98.0,7.0,3.0,23.0,18.0,2.0,0.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,45.0,29,29.0,12.0,4.0,24.0,47.0,23.0,35.0,18.0,17.0,38,83.0,140.0,0.0,1965.0,234.0,1045.0,887.0,45.0,23.0,1963.0,13.0,11.0,1.0,1093.0,5352.0,2849.0,3.0,1.0,15.0,7.0,1110.0,2022,623,3138.0,2,1.8012003554031253,1.144210159778595,5,0.2856464041396975,3.927438823506236,3.5526019763201475
21,26,1919,2,1,3,2,0,0,3,0,1.0,1.8,13.0,36.0,16.0,13,5,0.15,0.4,15.9,0.0,0.07,1.1,1.1,758.0,977.0,15376.0,5209.0,222.0,280.0,79.3,424.0,485.0,87.4,101.0,182.0,55.5,0.9,0.0,6.0,53.0,2.0,0.0,14.0,13.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,34.0,24,21.0,13.0,0.0,10.0,18.0,8.0,27.0,11.0,16.0,35,69.0,67.0,0.0,1158.0,123.0,556.0,560.0,54.0,20.0,1158.0,7.0,4.0,3.0,596.0,3011.0,1342.0,6.0,0.0,10.0,10.0,671.0,2017,2144,1670.0,2,0.8200311101973057,0.8962864857167006,6,0.8200311101973057,2.199399216100573,2.105528423562646
22,24,1901,1,0,1,1,0,0,3,0,0.4,1.3,5.0,55.0,6.0,11,2,0.09,0.5,17.3,0.0,0.09,0.1,0.1,731.0,892.0,14780.0,4947.0,217.0,260.0,83.5,404.0,455.0,88.8,97.0,138.0,70.3,0.4,-0.4,5.0,38.0,4.0,0.0,17.0,14.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,14,17.0,7.0,1.0,7.0,24.0,17.0,31.0,18.0,13.0,32,57.0,77.0,4.0,1101.0,108.0,427.0,621.0,56.0,11.0,1101.0,10.0,7.0,3.0,496.0,2454.0,1374.0,6.0,1.0,11.0,14.0,665.0,2018,2144,1653.0,2,1.0855122916400433,0.4032461866736412,5,1.0855122916400433,2.909557284787297,2.7143294867128134
23,32,2705,1,0,1,1,0,0,3,0,1.1,5.1,16.0,103.0,11.0,35,10,0.03,0.1,12.2,0.0,0.11,-3.0,-3.0,1266.0,1517.0,28152.0,10004.0,285.0,338.0,84.3,750.0,839.0,89.4,215.0,289.0,74.4,1.6,-1.1,12.0,80.0,14.0,3.0,39.0,33.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,20,20.0,13.0,1.0,11.0,26.0,15.0,30.0,22.0,8.0,45,79.0,94.0,4.0,1811.0,189.0,857.0,855.0,110.0,48.0,1811.0,7.0,7.0,0.0,1061.0,5972.0,3394.0,12.0,1.0,15.0,11.0,1179.0,2019,2144,2486.0,2,4.199454915709794,1.287268802523613,12,4.199454915709794,5.81000829488039,3.903152272105217
22,21,1162,2,0,2,2,0,0,2,0,1.0,4.2,47.0,34.0,89.0,34,12,0.06,0.17,15.6,0.0,0.09,-1.1,-1.1,228.0,343.0,3171.0,733.0,122.0,152.0,80.3,81.0,119.0,68.1,8.0,21.0,38.1,1.6,-1.0,12.0,11.0,9.0,1.0,42.0,28.0,0.0,5.0,2.0,7.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,17.0,10,4.0,9.0,4.0,7.0,20.0,13.0,12.0,2.0,10.0,7,24.0,4.0,0.0,506.0,7.0,58.0,202.0,255.0,44.0,506.0,49.0,26.0,23.0,336.0,2358.0,1093.0,24.0,8.0,35.0,15.0,384.0,2019,2343,1016.0,3,3.173120791092515,0.91549701243639,12,3.173120791092515,4.2775292079895735,1.7039513187482953
23,28,1661,8,3,11,7,1,1,5,0,1.4,7.0,54.0,65.0,118.0,46,19,0.15,0.37,16.7,3.0,0.12,1.6,1.4,336.0,485.0,5384.0,1821.0,175.0,217.0,80.6,115.0,149.0,77.2,34.0,64.0,53.1,1.3,1.6,15.0,44.0,16.0,7.0,43.0,30.0,0.0,0.0,3.0,10.0,0.0,8.0,5.0,0.0,0.0,1.0,2.0,0.0,18.0,14,7.0,9.0,2.0,5.0,13.0,8.0,11.0,1.0,10.0,11,29.0,8.0,0.0,690.0,9.0,84.0,318.0,300.0,55.0,689.0,44.0,16.0,28.0,410.0,2937.0,1300.0,33.0,9.0,43.0,16.0,513.0,2020,2343,2004.0,3,6.838023686781526,1.383343892171979,15,6.080245697870851,8.550057578831911,3.147823303937912
24,31,1551,4,4,8,4,0,0,1,0,3.8,9.8,44.0,46.0,136.0,48,9,0.08,0.44,15.4,0.0,0.12,-2.0,-2.0,316.0,490.0,4819.0,1577.0,180.0,238.0,75.6,94.0,135.0,69.6,29.0,54.0,53.7,4.3,0.2,18.0,24.0,24.0,12.0,48.0,31.0,0.0,1.0,6.0,10.0,0.0,7.0,4.0,0.0,0.0,1.0,2.0,0.0,22.0,16,8.0,11.0,3.0,7.0,23.0,16.0,12.0,0.0,12.0,11,33.0,12.0,0.0,689.0,16.0,90.0,273.0,334.0,74.0,689.0,39.0,16.0,23.0,423.0,2248.0,980.0,20.0,11.0,45.0,17.0,517.0,2021,2343,1903.0,3,5.911251103505492,4.639351196587086,18,5.911251103505492,10.187231222167611,2.667420806363225
25,19,1002,1,3,4,1,0,0,6,0,1.3,3.9,22.0,17.0,71.0,32,11,0.03,0.09,17.4,0.0,0.08,-1.6,-1.6,238.0,342.0,3506.0,824.0,136.0,160.0,85.0,74.0,106.0,69.8,13.0,35.0,37.1,1.6,1.7,17.0,11.0,12.0,7.0,39.0,23.0,1.0,4.0,2.0,8.0,1.0,5.0,3.0,0.0,1.0,0.0,1.0,0.0,11.0,8,4.0,3.0,4.0,4.0,10.0,6.0,7.0,1.0,6.0,2,13.0,11.0,0.0,465.0,11.0,72.0,194.0,202.0,40.0,465.0,27.0,12.0,12.0,274.0,1435.0,579.0,11.0,3.0,21.0,10.0,328.0,2022,2343,1152.0,3,3.211693041957915,1.432769381441176,16,3.211693041957915,4.082279880531132,0.7020894680172205
20,22,1177,0,3,3,0,0,0,2,0,1.3,2.0,19.0,57.0,63.0,18,3,0.0,0.0,23.1,0.0,0.04,-0.7,-0.7,328.0,477.0,4475.0,1578.0,205.0,250.0,82.0,90.0,134.0,67.2,16.0,36.0,44.4,1.4,1.7,15.0,33.0,15.0,6.0,36.0,30.0,0.0,1.0,2.0,3.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,0.0,22.0,16,8.0,10.0,4.0,8.0,35.0,27.0,21.0,0.0,21.0,8,30.0,6.0,0.0,634.0,6.0,122.0,320.0,204.0,12.0,634.0,23.0,10.0,13.0,340.0,1673.0,901.0,20.0,1.0,29.0,23.0,394.0,2020,2367,683.0,3,0.626795805990696,1.530704390257597,16,0.626795805990696,3.911596653982997,2.4249870032072067
22,27,1520,1,3,4,1,0,0,3,0,2.0,3.5,34.0,75.0,84.0,18,3,0.06,0.33,21.4,0.0,0.08,-0.5,-0.5,561.0,750.0,8443.0,2852.0,309.0,379.0,81.5,180.0,225.0,80.0,44.0,71.0,62.0,2.2,1.0,22.0,59.0,19.0,2.0,49.0,43.0,0.0,3.0,1.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,24.0,15,5.0,13.0,6.0,10.0,22.0,12.0,21.0,3.0,18.0,7,31.0,12.0,0.0,948.0,17.0,139.0,495.0,325.0,34.0,948.0,47.0,16.0,25.0,540.0,2606.0,1324.0,30.0,7.0,47.0,25.0,661.0,2022,2367,1197.0,3,1.517536404542625,1.95889806561172,23,1.517536404542625,7.789045225828886,4.613580694422126
20,33,2530,6,1,7,6,0,0,8,0,3.6,9.8,91.0,69.0,152.0,59,25,0.1,0.24,16.6,0.0,0.1,-0.2,-0.1,399.0,640.0,5689.0,1787.0,226.0,310.0,72.9,122.0,191.0,63.9,26.0,60.0,43.3,3.1,-2.6,23.0,36.0,20.0,4.0,75.0,47.0,2.0,9.0,8.0,8.0,1.0,6.0,4.0,0.0,0.0,0.0,2.0,0.0,32.0,16,18.0,7.0,7.0,8.0,36.0,28.0,26.0,1.0,25.0,26,58.0,35.0,0.0,1026.0,32.0,195.0,445.0,414.0,91.0,1026.0,110.0,54.0,56.0,652.0,4720.0,2523.0,59.0,31.0,74.0,49.0,660.0,2019,2664,2093.0,3,6.7616592068225145,3.849915100261569,23,6.7616592068225145,13.098144063726068,4.665670998394489
21,30,1612,6,3,9,6,0,0,2,1,2.8,7.0,48.0,61.0,124.0,38,13,0.16,0.46,15.7,1.0,0.11,1.9,1.9,411.0,551.0,6795.0,1421.0,200.0,248.0,80.6,167.0,200.0,83.5,33.0,52.0,63.5,1.7,0.2,25.0,31.0,17.0,1.0,49.0,36.0,0.0,4.0,2.0,7.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,12,6.0,9.0,3.0,1.0,16.0,15.0,26.0,2.0,24.0,18,36.0,27.0,0.0,806.0,23.0,152.0,375.0,298.0,53.0,806.0,70.0,36.0,34.0,479.0,3377.0,1497.0,43.0,13.0,47.0,34.0,523.0,2020,2664,1760.0,3,3.886008986271918,2.9152337135747075,25,3.886008986271918,7.051700482144952,1.281101660337299
22,29,1984,1,3,4,1,0,0,4,0,2.7,6.4,76.0,60.0,118.0,40,8,0.03,0.13,18.1,0.0,0.09,-2.6,-2.6,399.0,583.0,6845.0,1696.0,190.0,249.0,76.3,149.0,203.0,73.4,43.0,71.0,60.6,3.1,0.3,24.0,29.0,22.0,7.0,46.0,36.0,0.0,6.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,28.0,21,7.0,14.0,7.0,11.0,30.0,19.0,9.0,1.0,8.0,16,44.0,13.0,0.0,878.0,18.0,129.0,391.0,382.0,72.0,878.0,95.0,44.0,51.0,551.0,4253.0,1983.0,47.0,16.0,75.0,38.0,578.0,2021,2664,1347.0,3,3.5599733674898744,2.821348102763295,23,3.5599733674898744,7.194399576634169,2.367407076060772
23,23,1130,3,4,7,3,0,0,4,0,2.2,3.4,32.0,42.0,68.0,21,6,0.14,0.5,20.4,1.0,0.06,1.8,1.8,215.0,372.0,3588.0,1087.0,99.0,131.0,75.6,92.0,157.0,58.6,15.0,44.0,34.1,1.9,1.8,16.0,26.0,16.0,6.0,31.0,22.0,1.0,5.0,1.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,15.0,7,6.0,7.0,2.0,5.0,11.0,6.0,8.0,2.0,6.0,6,21.0,16.0,1.0,518.0,24.0,92.0,198.0,241.0,33.0,518.0,47.0,21.0,22.0,277.0,2138.0,914.0,23.0,3.0,29.0,10.0,305.0,2022,2664,1033.0,3,0.8962412793189287,2.1243868889287114,16,0.8962412793189287,2.8856554022058845,0.824656150303781
26,15,746,5,1,6,5,0,0,1,0,0.6,6.5,19.0,16.0,67.0,21,11,0.24,0.45,12.1,0.0,0.28,-0.9,-0.9,128.0,180.0,1677.0,351.0,84.0,105.0,80.0,33.0,41.0,80.5,4.0,7.0,57.1,0.8,0.4,6.0,6.0,5.0,2.0,21.0,18.0,0.0,0.0,1.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,11.0,7,3.0,6.0,2.0,3.0,21.0,18.0,8.0,1.0,7.0,2,13.0,4.0,0.0,287.0,6.0,25.0,119.0,147.0,41.0,287.0,21.0,10.0,11.0,178.0,1313.0,527.0,9.0,7.0,28.0,19.0,200.0,2019,2426,922.0,4,5.757601015269756,0.7083777952939272,6,5.757601015269756,5.669006304815412,0.5078851003199816
27,18,479,2,3,5,2,0,0,2,0,2.3,4.5,20.0,17.0,58.0,23,7,0.09,0.29,15.3,0.0,0.1,-0.1,-0.1,103.0,156.0,1445.0,379.0,61.0,80.0,76.3,29.0,41.0,70.7,7.0,11.0,63.6,0.9,0.7,11.0,5.0,7.0,2.0,22.0,15.0,1.0,2.0,2.0,2.0,0.0,6.0,4.0,0.0,0.0,2.0,0.0,0.0,9.0,4,4.0,3.0,2.0,7.0,14.0,7.0,2.0,0.0,2.0,6,15.0,1.0,0.0,226.0,2.0,20.0,63.0,146.0,38.0,226.0,7.0,3.0,4.0,151.0,1099.0,514.0,16.0,3.0,14.0,6.0,176.0,2020,2426,856.0,4,2.107714050449431,2.1937891021370888,11,2.107714050449431,5.8887376226484776,1.6728625111281872
28,13,331,1,0,1,1,0,0,0,0,0.5,1.2,9.0,9.0,26.0,3,2,0.33,0.5,17.2,0.0,0.22,0.3,0.3,73.0,101.0,991.0,255.0,44.0,57.0,77.2,28.0,35.0,80.0,0.0,3.0,0.0,0.5,-0.5,4.0,5.0,4.0,2.0,11.0,8.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,6,3.0,4.0,1.0,3.0,11.0,8.0,4.0,0.0,4.0,1,9.0,2.0,0.0,149.0,2.0,17.0,72.0,63.0,9.0,149.0,12.0,6.0,6.0,89.0,547.0,224.0,3.0,0.0,12.0,5.0,95.0,2021,2426,307.0,4,0.6286221165210009,0.6774339862167835,4,0.6286221165210009,2.0609363298863173,1.2331302221864462
20,28,2447,6,0,6,6,0,0,5,1,0.6,3.2,12.0,76.0,5.0,18,7,0.33,0.86,8.0,0.0,0.15,3.3,3.3,1008.0,1248.0,22297.0,8880.0,231.0,263.0,87.8,601.0,657.0,91.5,169.0,289.0,58.5,0.9,-0.6,5.0,53.0,4.0,3.0,20.0,17.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,24,24.0,12.0,1.0,20.0,39.0,19.0,32.0,12.0,20.0,42,79.0,99.0,0.0,1512.0,181.0,828.0,646.0,49.0,27.0,1512.0,14.0,11.0,3.0,891.0,4351.0,2182.0,8.0,1.0,14.0,5.0,962.0,2019,2725,2374.0,2,3.200397474691272,0.5446526948362589,6,3.200397474691272,4.57056466396898,4.22115636896342
