player,nationality,position,team,age,birth_year,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,matches
Jadon Sancho,eng ENG,"FW,MF",Dortmund,20,2000,22.9,1139,1460,78.0,16184,4547,674,788,85.5,344,421,81.7,67,127,52.8,11,7.7,8.0,+3.3,67,64,82,3,178,Matches
Leroy Sané,de GER,"FW,MF",Bayern Munich,24,1996,20.1,594,814,73.0,9141,2073,333,385,86.5,186,248,75.0,47,97,48.5,9,6.8,7.2,+2.2,33,42,34,8,84,Matches
Salif Sané,sn SEN,DF,Schalke 04,29,1990,11.9,556,689,80.7,10733,3738,189,217,87.1,306,357,85.7,55,93,59.1,0,1.1,0.4,-1.1,4,22,4,1,29,Matches
Mohamed Sankoh,nl NED,MF,Stuttgart,16,2003,0.2,2,2,100.0,33,1,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Baptiste Santamaria,fr FRA,MF,Freiburg,25,1995,24.5,777,1043,74.5,13595,3702,358,444,80.6,321,394,81.5,74,131,56.5,2,1.4,1.5,+0.6,15,65,12,4,96,Matches
Josh Sargent,us USA,"FW,MF",Werder Bremen,20,2000,27.8,411,592,69.4,5358,1199,253,328,77.1,114,160,71.3,17,29,58.6,2,3.8,2.6,-1.8,33,33,10,4,45,Matches
Bouna Sarr,sn SEN,DF,Bayern Munich,28,1992,5.0,330,382,86.4,5148,1480,174,198,87.9,134,147,91.2,20,27,74.1,1,0.1,0.4,+0.9,3,21,4,1,32,Matches
Patrik Schick,cz CZE,FW,Leverkusen,24,1996,20.7,296,428,69.2,3718,537,177,235,75.3,81,114,71.1,8,15,53.3,1,2.5,1.3,-1.5,27,14,2,0,19,Matches
Sven Schipplock,de GER,"FW,MF",Arminia,31,1988,8.3,96,182,52.7,1321,308,53,88,60.2,33,54,61.1,4,14,28.6,0,0.6,0.3,-0.6,8,8,0,0,17,Matches
Xaver Schlager,at AUT,MF,Wolfsburg,22,1997,29.2,961,1273,75.5,16260,4704,456,569,80.1,393,468,84.0,84,147,57.1,4,3.9,2.7,+0.1,24,112,24,0,141,Matches
Keven Schlotterbeck,de GER,DF,Freiburg,23,1997,18.4,665,826,80.5,13902,5141,184,216,85.2,374,425,88.0,100,166,60.2,0,0.1,0.2,-0.1,1,40,2,0,56,Matches
Nico Schlotterbeck,de GER,DF,Union Berlin,20,1999,14.3,657,820,80.1,12790,4572,245,267,91.8,328,370,88.6,77,157,49.0,0,0.6,0.3,-0.6,3,59,3,0,74,Matches
Jonathan Schmid,fr FRA,"MF,DF",Freiburg,30,1990,26.6,995,1333,74.6,18132,7591,432,510,84.7,436,556,78.4,110,198,55.6,2,2.4,3.0,-0.4,24,82,36,18,130,Matches
Romano Schmid,at AUT,"MF,FW",Werder Bremen,20,2000,13.1,328,477,68.8,4475,1578,205,250,82.0,90,134,67.2,16,36,44.4,3,1.3,1.4,+1.7,15,33,15,6,57,Matches
Benno Schmitz,de GER,DF,Köln,25,1994,4.6,172,247,69.6,3041,1487,73,84,86.9,80,106,75.5,18,46,39.1,1,0.3,0.3,+0.7,5,17,2,0,26,Matches
Alessandro Schöpf,at AUT,"FW,MF",Schalke 04,26,1994,10.5,279,350,79.7,3671,898,169,198,85.4,79,91,86.8,8,13,61.5,0,0.2,0.4,-0.2,4,18,4,0,22,Matches
Nico Schulz,de GER,DF,Dortmund,27,1993,6.8,375,467,80.3,5633,1742,197,218,90.4,142,165,86.1,19,40,47.5,0,0.4,0.5,-0.4,6,25,4,1,30,Matches
Alexander Schwolow,de GER,GK,Hertha BSC,28,1992,26.0,729,923,79.0,20632,13974,89,89,100.0,389,393,99.0,249,432,57.6,0,0.0,0.0,0.0,0,3,0,0,1,Matches
Christopher Scott,de GER,"MF,FW",Bayern Munich,18,2002,0.4,7,9,77.8,70,19,5,5,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Davie Selke,de GER,FW,Werder Bremen,25,1995,9.0,112,217,51.6,1389,351,69,118,58.5,32,56,57.1,2,7,28.6,1,0.4,0.6,+0.6,8,8,5,1,15,Matches
Suat Serdar,de GER,MF,Schalke 04,23,1997,21.7,455,609,74.7,8383,2163,186,237,78.5,196,233,84.1,59,80,73.8,3,1.3,0.9,+1.7,14,49,11,0,67,Matches
Ryan Sessegnon,eng ENG,"DF,FW",Hoffenheim,20,2000,17.5,716,934,76.7,11844,4169,343,393,87.3,316,397,79.6,45,93,48.4,3,1.7,2.1,+1.3,16,43,25,13,68,Matches
Nils Seufert,de GER,"MF,FW",Arminia,23,1997,3.8,146,178,82.0,2112,548,75,84,89.3,53,65,81.5,7,11,63.6,1,0.3,0.4,+0.7,5,15,1,0,19,Matches
Tim Siersleben,de GER,DF,Wolfsburg,20,2000,0.4,21,25,84.0,409,107,5,7,71.4,14,15,93.3,2,3,66.7,0,0.0,0.0,0.0,0,1,0,0,1,Matches
André Silva,pt POR,FW,Eint Frankfurt,24,1995,30.7,561,774,72.5,7354,1308,338,437,77.3,171,214,79.9,17,28,60.7,7,4.7,4.9,+2.3,31,36,19,2,67,Matches
Jóan Símun Edmundsson,fo FRO,"FW,MF",Arminia,29,1991,0.6,8,13,61.5,177,26,4,6,66.7,2,4,50.0,2,3,66.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Daley Sinkgraven,nl NED,DF,Leverkusen,25,1995,17.4,1037,1282,80.9,17748,4850,476,539,88.3,432,505,85.5,98,163,60.1,0,0.6,1.1,-0.6,13,67,18,2,78,Matches
Tobias Sippel,de GER,GK,M'Gladbach,32,1988,3.8,92,147,62.6,2839,2292,11,11,100.0,46,46,100.0,35,87,40.2,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Ellyes Skhiri,tn TUN,MF,Köln,25,1995,30.9,1316,1523,86.4,23420,7721,552,625,88.3,578,622,92.9,142,195,72.8,2,1.0,1.5,+1.0,17,66,16,1,109,Matches
Robert Skov,dk DEN,"FW,MF",Hoffenheim,24,1996,12.9,348,508,68.5,6222,1559,163,188,86.7,138,187,73.8,39,91,42.9,0,2.5,2.9,-2.5,19,20,18,5,42,Matches
Steven Skrzybski,de GER,"FW,DF",Schalke 04,27,1992,4.7,74,124,59.7,1328,419,30,43,69.8,29,43,67.4,11,19,57.9,0,0.1,0.2,-0.1,2,8,2,1,10,Matches
Yann Sommer,ch SUI,GK,M'Gladbach,31,1988,30.1,1017,1243,81.8,24546,15043,238,240,99.2,515,523,98.5,259,469,55.2,0,0.0,0.0,0.0,0,3,0,0,2,Matches
Borna Sosa,hr CRO,"DF,FW",Stuttgart,22,1998,22.7,894,1281,69.8,13823,5317,526,595,88.4,269,398,67.6,69,199,34.7,9,5.6,6.4,+3.4,57,59,43,26,88,Matches
Cebio Soukou,bj BEN,"FW,MF",Arminia,27,1992,5.1,97,114,85.1,1567,280,50,53,94.3,39,46,84.8,5,8,62.5,0,0.2,0.2,-0.2,4,5,2,2,8,Matches
Djibril Sow,ch SUI,MF,Eint Frankfurt,23,1997,24.2,1062,1217,87.3,17050,4503,532,593,89.7,437,483,90.5,70,93,75.3,2,1.2,1.4,+0.8,17,90,12,1,119,Matches
Jerry St. Juste,nl NED,DF,Mainz 05,23,1996,32.0,1068,1377,77.6,21266,8098,372,446,83.4,535,614,87.1,152,269,56.5,1,0.3,0.7,+0.7,6,76,14,4,99,Matches
Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,29,1990,21.7,780,1075,72.6,14948,6659,299,374,79.9,357,439,81.3,104,210,49.5,2,0.4,0.9,+1.6,8,68,10,0,102,Matches
Josip Stanišić,hr CRO,DF,Bayern Munich,20,2000,1.0,57,63,90.5,1102,253,18,20,90.0,34,37,91.9,5,5,100.0,0,0.0,0.0,0.0,0,1,0,0,4,Matches
Niklas Stark,de GER,"DF,MF",Hertha BSC,25,1995,31.0,1295,1568,82.6,27476,8768,303,361,83.9,806,898,89.8,176,272,64.7,0,0.8,0.8,-0.8,7,76,6,0,113,Matches
Renato Steffen,ch SUI,"FW,MF",Wolfsburg,28,1991,17.4,458,647,70.8,7366,1876,253,306,82.7,159,231,68.8,35,60,58.3,4,2.3,2.7,+1.7,20,46,20,6,69,Matches
Pascal Stenzel,de GER,DF,Stuttgart,24,1996,14.2,954,1131,84.4,18517,6674,378,415,91.1,433,482,89.8,131,200,65.5,1,0.3,0.4,+0.7,4,62,2,1,73,Matches
Lars Stindl,de GER,"MF,FW",M'Gladbach,31,1988,21.8,846,1052,80.4,12885,3178,439,506,86.8,300,369,81.3,54,77,70.1,8,4.8,2.9,+3.2,45,75,22,2,116,Matches
Kevin Stöger,at AUT,"MF,FW",Mainz 05,26,1993,6.0,274,397,69.0,4770,1614,132,162,81.5,92,141,65.2,37,71,52.1,0,0.7,1.2,-0.7,11,31,10,5,38,Matches
Tobias Strobl,de GER,MF,Augsburg,30,1990,20.5,656,809,81.1,11628,3764,305,347,87.9,256,295,86.8,74,114,64.9,0,0.8,0.7,-0.8,14,65,6,1,81,Matches
Marek Suchý,cz CZE,DF,Augsburg,32,1988,3.4,128,145,88.3,2305,1005,42,48,87.5,77,78,98.7,7,16,43.8,0,0.0,0.0,0.0,0,1,1,1,7,Matches
Niklas Süle,de GER,DF,Bayern Munich,24,1995,16.7,1203,1331,90.4,22122,7967,450,489,92.0,618,661,93.5,110,144,76.4,0,0.3,1.5,-0.3,7,89,15,5,129,Matches
Ádám Szalai,hu HUN,FW,Mainz 05,32,1987,8.1,113,208,54.3,1496,448,65,111,58.6,28,44,63.6,8,15,53.3,0,0.6,0.8,-0.6,6,14,3,0,20,Matches
Frederik Sørensen,dk DEN,DF,Köln,28,1992,1.1,38,53,71.7,816,438,12,15,80.0,18,21,85.7,8,15,53.3,0,0.1,0.1,-0.1,1,4,1,0,6,Matches
Alexander Sørloth,no NOR,FW,RB Leipzig,24,1995,16.0,330,466,70.8,3954,760,211,264,79.9,76,108,70.4,8,15,53.3,3,2.7,3.0,+0.3,29,10,16,2,34,Matches
Jonathan Tah,de GER,DF,Leverkusen,24,1996,24.7,1778,1991,89.3,35025,10587,521,562,92.7,1057,1132,93.4,185,261,70.9,0,0.0,0.5,0.0,1,114,2,0,125,Matches
Edmond Tapsoba,bf BFA,DF,Leverkusen,21,1999,29.5,2523,2816,89.6,52432,17783,695,760,91.4,1475,1568,94.1,333,433,76.9,0,0.5,0.8,-0.5,3,138,6,1,167,Matches
Niklas Tauer,de GER,"MF,DF",Mainz 05,19,2001,0.8,14,25,56.0,280,190,4,6,66.7,9,14,64.3,1,3,33.3,0,0.1,0.0,-0.1,1,2,1,1,3,Matches
Lino Tempelmann,de GER,MF,Freiburg,21,1999,3.0,120,151,79.5,2139,389,49,59,83.1,51,57,89.5,15,21,71.4,0,0.0,0.1,0.0,1,14,1,0,8,Matches
Cedric Teuchert,de GER,"FW,MF",Union Berlin,23,1997,8.4,128,188,68.1,1871,609,71,92,77.2,38,54,70.4,10,18,55.6,1,0.7,0.5,+0.3,8,15,7,1,17,Matches
Malick Thiaw,de GER,DF,Schalke 04,18,2001,16.1,613,764,80.2,11772,4068,206,243,84.8,342,387,88.4,58,109,53.2,0,0.1,0.1,-0.1,2,22,1,0,28,Matches
Jan Thielmann,de GER,"FW,MF",Köln,18,2002,11.4,214,354,60.5,3230,996,117,156,75.0,74,108,68.5,10,43,23.3,3,0.8,0.9,+2.2,10,26,3,3,28,Matches
Erik Thommy,de GER,"MF,DF",Stuttgart,25,1994,3.5,98,136,72.1,1652,453,49,60,81.7,26,33,78.8,15,25,60.0,2,1.0,0.4,+1.0,5,7,2,1,13,Matches
Marcus Thuram,fr FRA,"FW,MF",M'Gladbach,22,1997,19.2,398,577,69.0,5008,1175,269,341,78.9,86,125,68.8,12,27,44.4,3,2.4,2.0,+0.6,16,26,7,1,44,Matches
Steffen Tigges,de GER,"FW,DF",Dortmund,22,1998,0.6,8,18,44.4,134,66,4,9,44.4,3,4,75.0,1,3,33.3,0,0.0,0.0,0.0,1,1,0,0,3,Matches
Guus Til,nl NED,FW,Freiburg,22,1997,1.4,20,35,57.1,246,43,13,17,76.5,5,11,45.5,0,0,,0,0.0,0.0,0.0,1,1,0,0,0,Matches
Corentin Tolisso,fr FRA,MF,Bayern Munich,25,1994,8.7,480,558,86.0,8917,2564,204,230,88.7,189,205,92.2,73,87,83.9,0,0.4,0.9,-0.4,8,61,4,1,68,Matches
Ömer Toprak,tr TUR,DF,Werder Bremen,31,1989,21.6,881,1078,81.7,16313,6161,324,360,90.0,487,542,89.9,63,141,44.7,0,0.0,0.4,0.0,1,35,1,0,52,Matches
Jordan Torunarigha,de GER,DF,Hertha BSC,22,1997,10.8,559,653,85.6,11503,4276,154,177,87.0,335,365,91.8,68,95,71.6,0,0.4,0.2,-0.4,3,29,2,0,44,Matches
Almamy Touré,ml MLI,DF,Eint Frankfurt,24,1996,7.8,222,341,65.1,3608,1782,127,166,76.5,60,88,68.2,28,52,53.8,1,2.0,2.3,-1.0,14,18,22,17,27,Matches
Lucas Tousart,fr FRA,MF,Hertha BSC,23,1997,23.2,655,861,76.1,13102,3688,219,284,77.1,312,371,84.1,100,147,68.0,0,1.6,1.0,-1.6,9,66,5,1,84,Matches
Ibrahima Traoré,gn GUI,"FW,DF",M'Gladbach,32,1988,1.1,31,46,67.4,397,105,20,26,76.9,9,13,69.2,0,4,0.0,0,0.2,0.2,-0.2,1,0,2,1,2,Matches
Kevin Trapp,de GER,GK,Eint Frankfurt,30,1990,33.0,953,1359,70.1,26873,20832,185,186,99.5,459,466,98.5,305,697,43.8,0,0.0,0.1,0.0,0,20,0,0,0,Matches
Christopher Trimmel,at AUT,"DF,FW",Union Berlin,33,1987,28.6,1092,1552,70.4,19417,7961,534,613,87.1,371,497,74.6,160,348,46.0,9,5.9,5.9,+3.1,59,57,36,27,85,Matches
Tuta,br BRA,DF,Eint Frankfurt,21,1999,16.2,850,1010,84.2,15623,5651,311,350,88.9,467,516,90.5,65,122,53.3,0,0.2,0.7,-0.2,4,56,2,1,87,Matches
Dayot Upamecano,fr FRA,DF,RB Leipzig,21,1998,25.9,1953,2216,88.1,40013,14646,577,647,89.2,1107,1193,92.8,255,328,77.7,0,0.6,1.3,-0.6,8,145,6,0,156,Matches
Mark Uth,de GER,"FW,MF",Schalke 04,28,1991,16.6,409,562,72.8,7311,1840,190,227,83.7,138,171,80.7,58,115,50.4,1,1.9,1.7,-0.9,23,32,7,1,53,Matches
Ruben Vargas,ch SUI,"MF,FW",Augsburg,21,1998,17.9,411,551,74.6,6795,1421,200,248,80.6,167,200,83.5,33,52,63.5,3,2.8,1.7,+0.2,25,31,17,1,61,Matches
Miloš Veljković,rs SRB,DF,Werder Bremen,24,1995,19.1,640,864,74.1,13688,5566,184,208,88.5,337,401,84.0,116,232,50.0,0,0.0,0.2,0.0,1,47,3,0,56,Matches
Michel Vlap,nl NED,"MF,FW",Arminia,23,1997,4.1,81,116,69.8,1288,402,42,53,79.2,24,33,72.7,8,14,57.1,1,0.6,0.5,+0.4,7,6,3,1,8,Matches
Andreas Voglsammer,de GER,"FW,MF",Arminia,28,1992,11.1,150,269,55.8,2233,667,83,132,62.9,43,78,55.1,11,24,45.8,2,1.9,1.5,+0.1,11,12,8,3,23,Matches
Kevin Vogt,de GER,DF,Hoffenheim,28,1991,20.5,1350,1516,89.1,30165,12360,315,336,93.8,782,831,94.1,250,336,74.4,1,0.4,0.6,+0.6,4,110,12,1,128,Matches
Wout Weghorst,nl NED,FW,Wolfsburg,27,1992,32.7,523,797,65.6,7141,1417,327,452,72.3,135,195,69.2,32,42,76.2,8,5.2,4.0,+2.8,43,37,17,0,59,Matches
Mitchell Weiser,de GER,DF,Leverkusen,26,1994,2.5,171,211,81.0,2504,705,103,114,90.4,50,60,83.3,10,20,50.0,0,0.0,0.1,0.0,0,16,3,0,18,Matches
Wendell,br BRA,DF,Leverkusen,27,1993,16.2,1031,1215,84.9,16453,4455,531,574,92.5,397,457,86.9,72,118,61.0,0,0.1,0.7,-0.1,1,73,10,3,93,Matches
Oscar Wendt,se SWE,DF,M'Gladbach,34,1985,13.9,548,733,74.8,8735,3169,278,319,87.1,227,299,75.9,31,71,43.7,1,0.9,1.3,+0.1,8,31,6,2,47,Matches
William,br BRA,"MF,FW",Wolfsburg,25,1995,0.0,0,1,0.0,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
William,br BRA,"DF,FW",Schalke 04,25,1995,5.3,135,237,57.0,2315,906,66,87,75.9,48,79,60.8,18,36,50.0,0,0.0,0.1,0.0,1,9,2,1,13,Matches
Marten Winkler,de GER,FW,Hertha BSC,17,2002,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Florian Wirtz,de GER,MF,Leverkusen,17,2003,24.7,799,1036,77.1,11493,3189,456,530,86.0,243,315,77.1,50,82,61.0,6,3.4,3.7,+2.6,46,88,24,3,114,Matches
Axel Witsel,be BEL,MF,Dortmund,31,1989,12.6,745,798,93.4,12325,3137,338,353,95.8,331,345,95.9,55,66,83.3,0,0.4,0.4,-0.4,4,71,3,0,72,Matches
Hannes Wolf,at AUT,"MF,FW",M'Gladbach,21,1999,15.3,417,556,75.0,5178,1334,255,306,83.3,116,144,80.6,9,22,40.9,2,2.5,1.7,-0.5,16,35,14,1,56,Matches
Marius Wolf,de GER,"MF,DF",Köln,25,1995,28.3,855,1269,67.4,14369,6075,434,532,81.6,313,419,74.7,82,188,43.6,2,2.4,2.8,-0.4,23,105,22,8,120,Matches
Nick Woltemade,de GER,"MF,FW",Werder Bremen,18,2002,1.6,25,40,62.5,456,114,9,14,64.3,11,17,64.7,4,4,100.0,1,0.1,0.1,+0.9,3,3,2,0,6,Matches
Jeong Woo-yeong,kr KOR,"FW,MF",Freiburg,20,1999,9.1,277,374,74.1,4058,1415,161,204,78.9,89,115,77.4,16,25,64.0,0,1.1,1.0,-1.1,13,35,13,3,46,Matches
Joscha Wosz,de GER,DF,RB Leipzig,18,2002,0.4,11,15,73.3,165,36,5,7,71.4,2,3,66.7,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Reinhold Yabo,de GER,"MF,FW",Arminia,28,1992,7.2,120,166,72.3,1881,457,64,80,80.0,41,56,73.2,10,15,66.7,0,0.1,0.2,-0.1,3,13,3,0,18,Matches
Amin Younes,de GER,MF,Eint Frankfurt,26,1993,15.5,493,672,73.4,7569,2611,283,333,85.0,141,201,70.1,44,77,57.1,3,1.6,2.7,+1.4,24,68,27,4,98,Matches
Dan-Axel Zagadou,fr FRA,DF,Dortmund,21,1999,3.1,212,246,86.2,4020,1322,67,75,89.3,128,141,90.8,14,23,60.9,0,0.0,0.0,0.0,1,8,0,0,7,Matches
Denis Zakaria,ch SUI,"MF,DF",M'Gladbach,23,1996,15.8,564,647,87.2,9128,2702,278,303,91.7,232,256,90.6,39,55,70.9,1,1.1,0.7,-0.1,9,52,6,1,57,Matches
Deyovaisio Zeefuik,nl NED,"DF,FW",Hertha BSC,22,1998,10.1,354,492,72.0,5994,1854,170,207,82.1,153,200,76.5,25,49,51.0,0,1.1,1.3,-1.1,12,18,14,10,31,Matches
Robin Zentner,de GER,GK,Mainz 05,25,1994,31.0,722,1078,67.0,19935,14202,153,157,97.5,343,352,97.4,224,561,39.9,0,0.1,0.1,-0.1,1,14,0,0,0,Matches
Ron-Robert Zieler,de GER,GK,Köln,31,1989,0.6,18,23,78.3,588,450,4,4,100.0,6,6,100.0,8,13,61.5,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Joshua Zirkzee,nl NED,FW,Bayern Munich,19,2001,1.0,21,27,77.8,230,13,15,20,75.0,5,6,83.3,0,0,,0,0.1,0.1,-0.1,1,2,0,0,0,Matches
Steven Zuber,ch SUI,"DF,MF",Eint Frankfurt,28,1991,6.5,243,333,73.0,3718,1182,145,167,86.8,69,100,69.0,23,34,67.6,3,2.2,2.2,+0.8,13,24,7,3,21,Matches
