player,nationality,position,team,age,birth_year,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,matches
Jordan Torunarigha,de GER,DF,Hertha BSC,22,1997,10.8,776,61,401,340,40,11,776,8,4,50.0,4,50.0,491,2628,1465,10,9,1,15,3,536,9,Matches
Almamy Touré,ml MLI,DF,Eint Frankfurt,24,1996,7.8,449,25,100,170,188,28,449,16,10,62.5,6,37.5,211,1178,649,17,15,2,17,5,271,70,Matches
Lucas Tousart,fr FRA,MF,Hertha BSC,23,1997,23.2,1133,65,319,697,133,22,1133,23,16,69.6,7,30.4,543,2909,1449,24,15,4,33,16,592,23,Matches
Ibrahima Traoré,gn GUI,"FW,DF",M'Gladbach,32,1988,1.1,63,0,11,20,32,1,63,2,0,0.0,2,100.0,32,111,42,2,0,2,4,2,38,8,Matches
Kevin Trapp,de GER,GK,Eint Frankfurt,30,1990,33.0,1438,1147,1431,7,0,0,1438,0,0,,0,,776,3806,2234,0,0,0,1,0,728,0,Matches
Christopher Trimmel,at AUT,"DF,FW",Union Berlin,33,1987,28.6,1834,121,572,763,520,16,1834,20,10,50.0,10,50.0,736,3947,1918,47,51,5,20,12,839,78,Matches
Tuta,br BRA,DF,Eint Frankfurt,21,1999,16.2,1177,106,489,626,77,7,1177,12,8,66.7,4,33.3,676,3355,1950,24,10,1,13,10,753,15,Matches
Dayot Upamecano,fr FRA,DF,RB Leipzig,21,1998,25.9,2451,199,972,1425,80,27,2451,18,13,72.2,5,27.8,1657,9588,5020,24,13,1,24,7,1775,11,Matches
Mark Uth,de GER,"FW,MF",Schalke 04,28,1991,16.6,763,13,107,390,272,40,763,40,18,45.0,22,55.0,424,2460,990,34,20,6,50,21,512,69,Matches
Ruben Vargas,ch SUI,"MF,FW",Augsburg,21,1998,17.9,806,23,152,375,298,53,806,70,36,51.4,34,48.6,479,3377,1497,48,43,13,47,34,523,124,Matches
Miloš Veljković,rs SRB,DF,Werder Bremen,24,1995,19.1,1053,129,557,473,29,6,1053,0,0,,0,,502,2123,1173,3,2,0,5,2,636,3,Matches
Michel Vlap,nl NED,"MF,FW",Arminia,23,1997,4.1,157,2,21,80,58,8,157,1,1,100.0,0,0.0,82,436,158,3,3,1,13,6,84,20,Matches
Andreas Voglsammer,de GER,"FW,MF",Arminia,28,1992,11.1,394,12,55,150,193,62,394,8,3,37.5,5,62.5,208,1063,439,20,7,6,31,18,272,71,Matches
Kevin Vogt,de GER,DF,Hoffenheim,28,1991,20.5,1659,149,792,860,19,0,1659,4,3,75.0,1,25.0,1070,5413,3325,12,3,1,5,1,1195,3,Matches
Wout Weghorst,nl NED,FW,Wolfsburg,27,1992,32.7,1094,29,69,528,505,179,1091,33,18,54.5,15,45.5,561,2035,711,22,14,15,73,27,839,184,Matches
Mitchell Weiser,de GER,DF,Leverkusen,26,1994,2.5,242,4,43,143,56,10,242,5,3,60.0,2,40.0,126,502,239,4,1,3,7,3,158,9,Matches
Wendell,br BRA,DF,Leverkusen,27,1993,16.2,1423,48,380,803,255,16,1423,22,12,54.5,10,45.5,750,3779,2101,47,30,1,22,4,901,66,Matches
Oscar Wendt,se SWE,DF,M'Gladbach,34,1985,13.9,832,36,193,458,181,12,832,5,4,80.0,1,20.0,367,1163,478,6,9,1,5,3,452,52,Matches
William,br BRA,"MF,FW",Wolfsburg,25,1995,0.0,2,0,0,1,1,0,2,0,0,,0,,1,3,0,0,0,0,0,0,2,0,Matches
William,br BRA,"DF,FW",Schalke 04,25,1995,5.3,323,18,112,153,64,10,323,9,5,55.6,4,44.4,113,681,315,10,7,4,11,5,161,19,Matches
Marten Winkler,de GER,FW,Hertha BSC,17,2002,0.0,2,0,0,0,2,0,2,1,0,0.0,1,100.0,1,4,0,0,0,0,0,0,1,1,Matches
Florian Wirtz,de GER,MF,Leverkusen,17,2003,24.7,1302,16,127,698,507,77,1302,89,60,67.4,29,32.6,679,4374,2072,54,41,15,63,44,934,154,Matches
Axel Witsel,be BEL,MF,Dortmund,31,1989,12.6,895,20,162,622,120,7,895,8,7,87.5,1,12.5,543,2771,1148,10,16,0,7,5,656,23,Matches
Hannes Wolf,at AUT,"MF,FW",M'Gladbach,21,1999,15.3,725,7,83,389,259,48,725,38,17,44.7,21,55.3,411,2186,1163,34,24,13,43,36,513,102,Matches
Marius Wolf,de GER,"MF,DF",Köln,25,1995,28.3,1611,74,391,796,447,72,1611,71,37,52.1,34,47.9,886,5390,2793,72,50,18,54,45,1012,132,Matches
Nick Woltemade,de GER,"MF,FW",Werder Bremen,18,2002,1.6,66,0,7,30,31,10,66,11,5,45.5,6,54.5,41,277,86,4,3,4,9,5,50,10,Matches
Jeong Woo-yeong,kr KOR,"FW,MF",Freiburg,20,1999,9.1,486,11,67,227,200,32,486,20,10,50.0,10,50.0,301,1764,778,28,10,6,29,7,352,78,Matches
Joscha Wosz,de GER,DF,RB Leipzig,18,2002,0.4,21,1,4,12,5,0,21,0,0,,0,,12,33,7,0,0,0,0,1,12,0,Matches
Reinhold Yabo,de GER,"MF,FW",Arminia,28,1992,7.2,209,2,26,113,72,9,209,8,2,25.0,6,75.0,130,705,289,10,6,2,6,6,148,31,Matches
Amin Younes,de GER,MF,Eint Frankfurt,26,1993,15.5,867,5,74,407,396,55,867,81,51,63.0,30,37.0,582,3620,1955,61,35,20,32,32,663,119,Matches
Dan-Axel Zagadou,fr FRA,DF,Dortmund,21,1999,3.1,274,29,119,150,6,1,274,1,0,0.0,1,100.0,180,750,360,1,1,0,1,2,198,1,Matches
Denis Zakaria,ch SUI,"MF,DF",M'Gladbach,23,1996,15.8,820,63,257,472,100,15,820,32,21,65.6,11,34.4,474,2826,1529,29,15,3,20,8,550,27,Matches
Deyovaisio Zeefuik,nl NED,"DF,FW",Hertha BSC,22,1998,10.1,633,37,168,300,171,20,633,29,9,31.0,20,69.0,265,1587,737,23,17,7,15,5,333,51,Matches
Robin Zentner,de GER,GK,Mainz 05,25,1994,31.0,1147,971,1136,8,4,1,1147,1,1,100.0,0,0.0,642,3234,1870,0,1,1,0,0,458,0,Matches
Ron-Robert Zieler,de GER,GK,Köln,31,1989,0.6,24,22,24,0,0,0,24,0,0,,0,,14,67,54,0,0,0,0,0,7,0,Matches
Joshua Zirkzee,nl NED,FW,Bayern Munich,19,2001,1.0,38,0,2,14,22,8,38,0,0,,0,,13,23,9,0,0,1,4,1,28,3,Matches
Steven Zuber,ch SUI,"DF,MF",Eint Frankfurt,28,1991,6.5,411,3,53,187,175,21,411,21,12,57.1,9,42.9,225,1260,614,23,13,6,15,7,285,51,Matches
