player,nationality,position,team,age,birth_year,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,matches
Roberto Massimo,de GER,"DF,FW",Stuttgart,20,2000,9.7,2,20,11,55.0,2.05,1.13,0.10,0.18,18.5,0,0,0,2.2,2.2,0.11,-0.2,-0.2,Matches
Konstantinos Mavropanos,gr GRE,DF,Stuttgart,23,1997,30.1,4,33,11,33.3,1.10,0.37,0.12,0.36,13.9,0,0,0,2.7,2.7,0.08,+1.3,+1.3,Matches
Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Bayern Munich,32,1989,4.2,4,15,8,53.3,3.58,1.91,0.27,0.50,11.8,0,0,0,2.3,2.3,0.18,+1.7,+1.7,Matches
Kevin Mbabu,ch SUI,DF,Wolfsburg,26,1995,15.5,0,5,0,0.0,0.32,0.00,0.00,,11.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
Nathan de Medina,be BEL,DF,Arminia,23,1997,8.6,0,5,1,20.0,0.58,0.12,0.00,0.00,20.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Admir Mehmedi,ch SUI,DF,Wolfsburg,30,1991,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jorge Meré,es ESP,DF,Köln,24,1997,5.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Thomas Meunier,be BEL,DF,Dortmund,29,1991,15.6,2,18,6,33.3,1.16,0.39,0.11,0.33,14.3,0,0,0,1.0,1.0,0.06,+1.0,+1.0,Matches
Marco Meyerhöfer,de GER,DF,Greuther Fürth,25,1995,25.3,1,10,2,20.0,0.39,0.08,0.10,0.50,17.2,0,0,0,1.2,1.2,0.12,-0.2,-0.2,Matches
Sven Michel,de GER,FW,Union Berlin,31,1990,3.8,3,9,3,33.3,2.40,0.80,0.33,1.00,16.9,0,0,0,1.5,1.5,0.16,+1.5,+1.5,Matches
Enzo Millot,fr FRA,MF,Stuttgart,19,2002,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Maximilian Mittelstädt,de GER,"DF,FW",Hertha BSC,24,1997,16.6,0,10,0,0.0,0.60,0.00,0.00,,21.7,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Anthony Modeste,fr FRA,FW,Köln,33,1988,29.0,20,106,43,40.6,3.66,1.49,0.18,0.44,12.2,0,1,1,18.0,17.2,0.16,+2.0,+1.8,Matches
Kevin Möhwald,de GER,MF,Union Berlin,28,1993,3.9,0,10,2,20.0,2.54,0.51,0.00,0.00,22.3,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
Clinton Mola,eng ENG,DF,Stuttgart,20,2001,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jan Morávek,cz CZE,MF,Augsburg,31,1989,5.2,0,2,0,0.0,0.38,0.00,0.00,,13.7,0,0,0,1.0,1.0,0.50,-1.0,-1.0,Matches
Ilaix Moriba,gn GUI,MF,RB Leipzig,18,2003,0.4,0,1,1,100.0,2.81,2.81,0.00,0.00,27.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Youssoufa Moukoko,de GER,"FW,MF",Dortmund,16,2004,2.5,2,8,3,37.5,3.23,1.21,0.25,0.67,14.4,0,0,0,1.5,1.5,0.19,+0.5,+0.5,Matches
Nordi Mukiele,fr FRA,"DF,FW",RB Leipzig,23,1997,20.5,1,22,7,31.8,1.07,0.34,0.05,0.14,12.7,0,0,0,1.9,1.9,0.09,-0.9,-0.9,Matches
Florian Müller,de GER,GK,Stuttgart,23,1997,30.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Thomas Müller,de GER,MF,Bayern Munich,31,1989,28.4,8,55,26,47.3,1.94,0.91,0.15,0.31,13.2,0,0,0,10.5,10.5,0.20,-2.5,-2.5,Matches
Torben Müsel,de GER,MF,M'Gladbach,22,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jamal Musiala,de GER,"MF,FW",Bayern Munich,18,2003,16.3,5,41,15,36.6,2.52,0.92,0.12,0.33,16.1,0,0,0,4.1,4.1,0.10,+0.9,+0.9,Matches
Obite N'Dicka,ci CIV,DF,Eint Frankfurt,21,1999,31.7,4,26,5,19.2,0.82,0.16,0.15,0.80,9.0,0,0,0,2.6,2.6,0.10,+1.4,+1.4,Matches
Nikolas Nartey,dk DEN,"MF,DF",Stuttgart,21,2000,4.5,0,1,0,0.0,0.22,0.00,0.00,,12.5,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Paul Nebel,de GER,"MF,FW",Mainz 05,18,2002,2.5,0,3,1,33.3,1.18,0.39,0.00,0.00,11.5,0,0,0,0.5,0.5,0.16,-0.5,-0.5,Matches
David Nemeth,at AUT,DF,Mainz 05,20,2001,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Luca Netz,de GER,"DF,FW",M'Gladbach,18,2003,15.5,0,14,5,35.7,0.90,0.32,0.00,0.00,15.2,0,0,0,2.1,2.1,0.15,-2.1,-2.1,Matches
Manuel Neuer,de GER,GK,Bayern Munich,35,1986,27.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Florian Neuhaus,de GER,MF,M'Gladbach,24,1997,23.6,4,48,19,39.6,2.04,0.81,0.08,0.21,21.3,1,0,0,4.9,4.9,0.11,-0.9,-0.9,Matches
Jessic Ngankam,de GER,FW,Greuther Fürth,21,2000,3.8,2,9,5,55.6,2.38,1.32,0.22,0.40,13.3,0,0,0,1.8,1.8,0.20,+0.2,+0.2,Matches
Moussa Niakhate,sn SEN,DF,Mainz 05,25,1996,28.5,4,10,3,30.0,0.35,0.11,0.20,0.67,15.1,0,2,2,3.9,2.3,0.23,+0.1,-0.3,Matches
Tanguy Nianzou,fr FRA,DF,Bayern Munich,19,2002,6.5,1,6,1,16.7,0.93,0.15,0.17,1.00,13.0,0,0,0,0.4,0.4,0.06,+0.6,+0.6,Matches
Florian Niederlechner,de GER,FW,Augsburg,30,1990,12.9,5,28,12,42.9,2.16,0.93,0.18,0.42,12.0,0,0,0,5.0,5.0,0.18,0.0,0.0,Matches
Håvard Nielsen,no NOR,"MF,FW",Greuther Fürth,28,1993,15.2,2,28,10,35.7,1.84,0.66,0.07,0.20,13.5,0,0,0,2.0,2.0,0.07,0.0,0.0,Matches
Joakim Nilsson,se SWE,DF,Arminia,27,1994,30.4,2,5,3,60.0,0.16,0.10,0.40,0.67,15.6,0,0,0,0.4,0.4,0.09,+1.6,+1.6,Matches
Christopher Nkunku,fr FRA,"FW,MF",RB Leipzig,23,1997,30.3,20,81,39,48.1,2.68,1.29,0.23,0.49,16.3,8,1,1,16.1,15.3,0.19,+3.9,+3.7,Matches
Felix Nmecha,de GER,"MF,FW",Wolfsburg,20,2000,3.6,0,9,5,55.6,2.51,1.39,0.00,0.00,21.3,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Matches
Lukas Nmecha,de GER,"FW,MF",Wolfsburg,22,1998,18.1,8,52,22,42.3,2.88,1.22,0.15,0.36,12.8,0,0,0,8.8,8.8,0.17,-0.8,-0.8,Matches
Håvard Nordtveit,no NOR,DF,Hoffenheim,31,1990,3.4,0,1,0,0.0,0.30,0.00,0.00,,13.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Connor Noß,ie IRL,MF,M'Gladbach,20,2001,0.6,0,1,0,0.0,1.73,0.00,0.00,,15.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Hugo Novoa,es ESP,"MF,FW",RB Leipzig,18,2003,1.5,1,2,2,100.0,1.32,1.32,0.50,0.50,13.1,0,0,0,1.0,1.0,0.48,0.0,0.0,Matches
Soma Novothny,hu HUN,"FW,MF",Bochum,27,1994,0.9,1,3,1,33.3,3.38,1.13,0.33,1.00,10.2,0,0,0,0.6,0.6,0.21,+0.4,+0.4,Matches
Kasim Nuhu,gh GHA,DF,Hoffenheim,26,1995,0.1,0,1,1,100.0,18.00,18.00,0.00,0.00,9.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Hans Nunoo Sarpei,gh GHA,"DF,MF",Greuther Fürth,22,1998,7.1,0,3,0,0.0,0.42,0.00,0.00,,14.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Bastian Oczipka,de GER,DF,Union Berlin,32,1989,10.4,0,5,1,20.0,0.48,0.10,0.00,0.00,16.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Masaya Okugawa,jp JPN,"MF,FW",Arminia,25,1996,28.1,8,32,15,46.9,1.14,0.53,0.25,0.53,16.5,0,0,0,3.9,3.9,0.13,+4.1,+4.1,Matches
Mathias Olesen,lu LUX,"MF,FW",Köln,20,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Dani Olmo,es ESP,"MF,FW",RB Leipzig,23,1998,8.3,3,22,12,54.5,2.66,1.45,0.14,0.25,19.2,0,0,0,1.9,1.9,0.09,+1.1,+1.1,Matches
Karim Onisiwo,at AUT,FW,Mainz 05,29,1992,26.2,5,65,19,29.2,2.48,0.72,0.08,0.26,13.6,0,0,0,8.2,8.2,0.13,-3.2,-3.2,Matches
Willi Orban,hu HUN,DF,RB Leipzig,28,1992,29.4,2,21,8,38.1,0.72,0.27,0.10,0.25,12.0,0,0,0,2.8,2.8,0.15,-0.8,-0.8,Matches
Stefan Ortega,de GER,GK,Arminia,28,1992,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Patrick Osterhage,de GER,MF,Bochum,21,2000,6.7,0,4,1,25.0,0.60,0.15,0.00,0.00,23.5,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
Tomáš Ostrák,cz CZE,"MF,FW",Köln,21,2000,0.3,0,2,0,0.0,5.81,0.00,0.00,,16.0,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Paulo Otávio,br BRA,"DF,MF",Wolfsburg,26,1994,4.0,0,4,0,0.0,0.99,0.00,0.00,,19.2,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Reece Oxford,eng ENG,DF,Augsburg,22,1998,29.9,2,14,4,28.6,0.47,0.13,0.14,0.50,9.2,0,0,0,2.2,2.2,0.16,-0.2,-0.2,Matches
Salih Özcan,tr TUR,MF,Köln,23,1998,25.7,2,27,6,22.2,1.05,0.23,0.07,0.33,16.0,0,0,0,1.9,1.9,0.07,+0.1,+0.1,Matches
Levin Öztunalı,de GER,MF,Union Berlin,25,1996,6.4,0,7,2,28.6,1.10,0.31,0.00,0.00,20.7,0,0,0,0.7,0.7,0.10,-0.7,-0.7,Matches
Gonçalo Paciência,pt POR,FW,Eint Frankfurt,26,1994,5.7,3,27,7,25.9,4.71,1.22,0.07,0.29,19.2,0,1,2,3.5,1.9,0.07,-0.5,+0.1,Matches
Exequiel Palacios,ar ARG,MF,Leverkusen,22,1998,12.2,2,10,4,40.0,0.82,0.33,0.20,0.50,30.8,0,0,0,0.8,0.8,0.08,+1.2,+1.2,Matches
Miloš Pantović,rs SRB,"MF,FW",Bochum,25,1996,17.0,4,22,10,45.5,1.29,0.59,0.14,0.30,18.0,0,1,1,6.0,5.2,0.24,-2.0,-2.2,Matches
Antonios Papadopoulos,de GER,"DF,MF",Dortmund,21,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Matondo-Merveille Papela,de GER,MF,Mainz 05,20,2001,0.9,0,1,0,0.0,1.08,0.00,0.00,,30.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Kevin Paredes,us USA,"FW,DF",Wolfsburg,18,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Felix Passlack,de GER,DF,Dortmund,23,1998,5.2,1,3,1,33.3,0.57,0.19,0.33,1.00,16.7,0,0,0,0.1,0.1,0.05,+0.9,+0.9,Matches
Paulinho,br BRA,"FW,MF",Leverkusen,21,2000,13.5,4,27,14,51.9,2.00,1.03,0.15,0.29,13.7,0,0,0,4.1,4.1,0.15,-0.1,-0.1,Matches
Benjamin Pavard,fr FRA,DF,Bayern Munich,25,1996,23.1,0,18,3,16.7,0.78,0.13,0.00,0.00,21.5,0,0,0,0.7,0.7,0.04,-0.7,-0.7,Matches
Mads Pedersen,dk DEN,"MF,DF",Augsburg,24,1996,15.5,2,19,6,31.6,1.23,0.39,0.11,0.33,20.3,1,0,0,1.1,1.1,0.06,+0.9,+0.9,Matches
Peter Pekarík,sk SVK,DF,Hertha BSC,34,1986,24.8,0,10,3,30.0,0.40,0.12,0.00,0.00,18.7,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches
Philipp Pentke,de GER,GK,Hoffenheim,36,1985,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ricardo Pepi,us USA,"FW,MF",Augsburg,18,2003,5.3,0,8,4,50.0,1.51,0.75,0.00,0.00,12.0,0,0,0,0.8,0.8,0.11,-0.8,-0.8,Matches
Pavao Pervan,at AUT,GK,Wolfsburg,33,1987,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nils Petersen,de GER,FW,Freiburg,32,1988,6.4,5,14,5,35.7,2.17,0.78,0.36,1.00,13.0,0,0,0,2.5,2.5,0.18,+2.5,+2.5,Matches
Jens Petter Hauge,no NOR,"MF,FW",Eint Frankfurt,21,1999,11.6,2,19,10,52.6,1.64,0.87,0.11,0.20,15.9,0,0,0,2.0,2.0,0.11,0.0,0.0,Matches
Immanuel Pherai,nl NED,MF,Dortmund,20,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Maximilian Philipp,de GER,MF,Wolfsburg,27,1994,10.7,1,15,1,6.7,1.40,0.09,0.07,1.00,22.2,2,0,0,1.2,1.2,0.08,-0.2,-0.2,Matches
Krzysztof Piątek,pl POL,FW,Hertha BSC,26,1995,3.9,1,12,5,41.7,3.11,1.30,0.08,0.20,14.9,0,0,0,1.8,1.8,0.15,-0.8,-0.8,Matches
Amos Pieper,de GER,DF,Arminia,23,1998,26.4,0,14,2,14.3,0.53,0.08,0.00,0.00,16.0,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
Marvin Plattenhardt,de GER,DF,Hertha BSC,29,1992,18.2,0,7,1,14.3,0.38,0.05,0.00,0.00,26.7,6,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
Alassane Pléa,fr FRA,"MF,FW",M'Gladbach,28,1993,23.0,10,59,23,39.0,2.57,1.00,0.12,0.30,17.7,0,3,3,8.0,5.7,0.10,+1.0,+0.3,Matches
Joel Pohjanpalo,fi FIN,FW,Leverkusen,26,1994,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Sebastian Polter,de GER,FW,Bochum,30,1991,26.0,10,54,21,38.9,2.08,0.81,0.17,0.43,12.2,0,1,2,8.7,7.2,0.14,+1.3,+1.8,Matches
Marin Pongračić,hr CRO,DF,Dortmund,23,1997,9.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Stefan Posch,at AUT,DF,Hoffenheim,24,1997,24.4,2,14,7,50.0,0.57,0.29,0.14,0.29,19.5,1,0,0,1.1,1.1,0.08,+0.9,+0.9,Matches
Yussuf Poulsen,dk DEN,"FW,MF",RB Leipzig,27,1994,12.0,6,28,13,46.4,2.34,1.08,0.21,0.46,13.0,0,0,0,5.5,5.5,0.20,+0.5,+0.5,Matches
Manuel Prietl,at AUT,MF,Arminia,29,1991,23.6,0,17,4,23.5,0.72,0.17,0.00,0.00,19.8,0,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches
Grischa Prömel,de GER,MF,Union Berlin,26,1995,26.9,8,37,12,32.4,1.37,0.45,0.22,0.67,13.0,0,0,0,6.3,6.3,0.17,+1.7,+1.7,Matches
Nick Proschwitz,de GER,FW,Hoffenheim,34,1986,0.3,0,1,0,0.0,3.33,0.00,0.00,,9.1,0,0,0,0.3,0.3,0.29,-0.3,-0.3,Matches
Afimico Pululu,fr FRA,"FW,MF",Greuther Fürth,22,1999,0.8,0,1,0,0.0,1.29,0.00,0.00,,15.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Sidney Raebiger,de GER,MF,RB Leipzig,16,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Diant Ramaj,de GER,GK,Eint Frankfurt,19,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Guilherme Ramos,pt POR,DF,Arminia,23,1997,10.1,0,7,3,42.9,0.70,0.30,0.00,0.00,13.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Tobias Raschl,de GER,MF,Greuther Fürth,21,2000,6.6,0,5,1,20.0,0.75,0.15,0.00,0.00,25.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
David Raum,de GER,"DF,FW",Hoffenheim,23,1998,30.6,3,25,8,32.0,0.82,0.26,0.12,0.38,19.8,5,0,0,1.7,1.7,0.07,+1.3,+1.3,Matches
Reinier,br BRA,"FW,MF",Dortmund,19,2002,1.8,0,1,0,0.0,0.56,0.00,0.00,,9.4,0,0,0,0.2,0.2,0.21,-0.2,-0.2,Matches
Panagiotis Retsos,gr GRE,"DF,FW",Leverkusen,22,1998,0.4,0,1,0,0.0,2.81,0.00,0.00,,8.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Marco Reus,de GER,"MF,FW",Dortmund,32,1989,27.8,9,51,22,43.1,1.83,0.79,0.18,0.41,15.8,8,0,0,11.5,11.5,0.23,-2.5,-2.5,Matches
Elvis Rexhbeçaj,de GER,MF,Bochum,23,1997,28.2,0,34,6,17.6,1.20,0.21,0.00,0.00,23.2,0,0,0,1.1,1.1,0.03,-1.1,-1.1,Matches
Gio Reyna,us USA,MF,Dortmund,18,2002,4.9,2,11,6,54.5,2.26,1.23,0.18,0.33,16.1,1,0,0,1.7,1.7,0.16,+0.3,+0.3,Matches
Chris Richards,us USA,DF,Hoffenheim,21,2000,14.5,1,9,1,11.1,0.62,0.07,0.11,1.00,8.1,0,0,0,1.2,1.2,0.13,-0.2,-0.2,Matches
Chris Richards,us USA,DF,Bayern Munich,21,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Omar Richards,eng ENG,DF,Bayern Munich,23,1998,4.9,0,4,0,0.0,0.82,0.00,0.00,,12.8,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
Marco Richter,de GER,"FW,MF",Hertha BSC,23,1997,18.9,5,44,17,38.6,2.32,0.90,0.11,0.29,20.1,3,0,0,3.2,3.2,0.07,+1.8,+1.8,Matches
Manuel Riemann,de GER,GK,Bochum,32,1988,31.0,0,0,0,,0.00,0.00,,,,0,0,1,0.8,0.0,,-0.8,0.0,Matches
Marc Roca,es ESP,MF,Bayern Munich,24,1996,4.2,0,5,0,0.0,1.19,0.00,0.00,,22.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Cimo Röcker,de GER,DF,Hertha BSC,27,1994,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Sebastian Rode,de GER,MF,Eint Frankfurt,30,1990,8.4,1,6,2,33.3,0.71,0.24,0.17,0.50,18.8,0,0,0,0.8,0.8,0.14,+0.2,+0.2,Matches
Romario Rösch,de GER,MF,Mainz 05,22,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Tom Rothe,de GER,DF,Dortmund,16,2004,1.0,1,2,1,50.0,1.91,0.96,0.50,1.00,12.9,0,0,0,0.2,0.2,0.08,+0.8,+0.8,Matches
Jérôme Roussillon,fr FRA,DF,Wolfsburg,28,1993,19.7,1,12,5,41.7,0.61,0.25,0.08,0.20,23.8,0,0,0,1.0,1.0,0.08,0.0,0.0,Matches
Sebastian Rudy,de GER,MF,Hoffenheim,31,1990,8.6,3,14,5,35.7,1.63,0.58,0.21,0.60,20.1,0,0,0,2.1,2.1,0.15,+0.9,+0.9,Matches
Georginio Rutter,fr FRA,"FW,MF",Hoffenheim,19,2002,17.9,8,52,21,40.4,2.91,1.17,0.15,0.38,13.9,0,0,0,7.0,7.0,0.13,+1.0,+1.0,Matches
Julian Ryerson,no NOR,DF,Union Berlin,23,1997,15.9,2,17,6,35.3,1.07,0.38,0.12,0.33,19.8,0,0,0,1.3,1.3,0.08,+0.7,+0.7,Matches
Frederik Rønnow,dk DEN,GK,Union Berlin,28,1992,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marcel Sabitzer,at AUT,"MF,FW",RB Leipzig,27,1994,0.5,0,2,0,0.0,3.67,0.00,0.00,,30.5,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Marcel Sabitzer,at AUT,"MF,DF",Bayern Munich,27,1994,10.1,1,20,6,30.0,1.99,0.60,0.05,0.17,19.8,1,0,0,2.1,2.1,0.11,-1.1,-1.1,Matches
Roland Sallai,hu HUN,"MF,FW",Freiburg,24,1997,17.2,4,48,9,18.8,2.79,0.52,0.08,0.44,15.4,0,0,0,6.0,6.0,0.12,-2.0,-2.0,Matches
Diadie Samassékou,ml MLI,MF,Hoffenheim,25,1996,18.4,2,15,4,26.7,0.82,0.22,0.13,0.50,17.4,0,0,0,1.1,1.1,0.08,+0.9,+0.9,Matches
Leroy Sané,de GER,"FW,MF",Bayern Munich,25,1996,22.0,7,89,32,36.0,4.05,1.46,0.08,0.22,20.8,8,0,0,11.4,11.4,0.13,-4.4,-4.4,Matches
Mohamed Sankoh,nl NED,FW,Stuttgart,17,2003,0.0,0,1,1,100.0,22.50,22.50,0.00,0.00,15.5,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
Baptiste Santamaria,fr FRA,MF,Freiburg,26,1995,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Bouna Sarr,sn SEN,DF,Bayern Munich,29,1992,0.7,0,1,0,0.0,1.41,0.00,0.00,,17.9,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Joe Scally,us USA,DF,M'Gladbach,18,2002,21.2,1,18,6,33.3,0.85,0.28,0.06,0.17,18.5,0,0,0,1.4,1.4,0.08,-0.4,-0.4,Matches
Kevin Schade,de GER,"MF,FW",Freiburg,19,2001,9.2,4,19,9,47.4,2.06,0.97,0.21,0.44,13.1,0,0,0,2.1,2.0,0.11,+1.9,+2.0,Matches
András Schäfer,hu HUN,MF,Union Berlin,22,1999,2.7,1,7,3,42.9,2.64,1.13,0.14,0.33,19.1,0,0,0,0.6,0.6,0.09,+0.4,+0.4,Matches
Louis Schaub,at AUT,"MF,FW",Köln,26,1994,7.3,1,14,2,14.3,1.93,0.28,0.07,0.50,16.7,0,0,0,1.3,1.3,0.09,-0.3,-0.3,Matches
Patrik Schick,cz CZE,FW,Leverkusen,25,1996,23.1,24,88,43,48.9,3.82,1.86,0.26,0.53,12.8,2,1,2,18.1,16.5,0.19,+5.9,+6.5,Matches
Kingsley Schindler,gh GHA,"DF,FW",Köln,28,1993,3.9,1,3,1,33.3,0.77,0.26,0.33,1.00,16.5,0,0,0,0.4,0.4,0.12,+0.6,+0.6,Matches
Xaver Schlager,at AUT,MF,Wolfsburg,23,1997,11.6,0,10,1,10.0,0.87,0.09,0.00,0.00,21.4,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Keven Schlotterbeck,de GER,"DF,FW",Freiburg,24,1997,3.5,0,1,0,0.0,0.29,0.00,0.00,,14.8,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Nico Schlotterbeck,de GER,DF,Freiburg,21,1999,30.9,4,36,16,44.4,1.16,0.52,0.11,0.25,13.2,0,0,0,3.6,3.6,0.10,+0.4,+0.4,Matches
Jonathan Schmid,fr FRA,DF,Freiburg,31,1990,6.5,0,5,1,20.0,0.77,0.15,0.00,0.00,22.1,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Benno Schmitz,de GER,DF,Köln,26,1994,26.9,0,12,3,25.0,0.45,0.11,0.00,0.00,21.6,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
Alessandro Schöpf,at AUT,MF,Arminia,27,1994,26.6,1,35,9,25.7,1.31,0.34,0.03,0.11,21.4,2,0,0,2.0,2.0,0.06,-1.0,-1.0,Matches
Nico Schulz,de GER,DF,Dortmund,28,1993,9.3,0,3,2,66.7,0.32,0.22,0.00,0.00,13.8,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
Marvin Schwäbe,de GER,GK,Köln,26,1995,21.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alexander Schwolow,de GER,GK,Hertha BSC,29,1992,24.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Paul Seguin,de GER,MF,Greuther Fürth,26,1995,23.4,0,11,2,18.2,0.47,0.09,0.00,0.00,23.8,2,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
Davie Selke,de GER,FW,Hertha BSC,26,1995,11.2,4,24,9,37.5,2.15,0.81,0.13,0.33,13.3,0,1,1,4.2,3.4,0.14,-0.2,-0.4,Matches
Lion Semić,de GER,DF,Dortmund,17,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Suat Serdar,de GER,"MF,FW",Hertha BSC,24,1997,24.6,3,33,10,30.3,1.34,0.41,0.09,0.30,17.7,0,0,0,2.1,2.1,0.06,+0.9,+0.9,Matches
Janni Serra,de GER,FW,Arminia,23,1998,12.4,3,24,9,37.5,1.93,0.73,0.13,0.33,14.2,0,0,0,3.2,3.2,0.13,-0.2,-0.2,Matches
Zidan Sertdemir,dk DEN,"MF,FW",Leverkusen,16,2005,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nils Seufert,de GER,MF,Greuther Fürth,24,1997,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,19,2002,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
André Silva,pt POR,FW,RB Leipzig,25,1995,23.1,11,55,23,41.8,2.38,1.00,0.15,0.35,11.8,0,3,3,12.6,10.7,0.20,-1.6,-2.7,Matches
Mohamed Simakan,fr FRA,DF,RB Leipzig,21,2000,22.3,1,12,3,25.0,0.54,0.13,0.08,0.33,12.7,0,0,0,0.9,0.9,0.07,+0.1,+0.1,Matches
Daley Sinkgraven,nl NED,DF,Leverkusen,26,1995,3.9,0,1,1,100.0,0.26,0.26,0.00,0.00,11.7,0,0,0,0.2,0.2,0.21,-0.2,-0.2,Matches
Tobias Sippel,de GER,GK,M'Gladbach,33,1988,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Hugo Siquet,be BEL,DF,Freiburg,19,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
