player,nationality,position,team,age,birth_year,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,matches
Jonathan Tah,de GER,DF,Leverkusen,23,1996,23.2,0,6,1,16.7,0.26,0.04,0.00,0.00,14.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Edmond Tapsoba,bf BFA,DF,Leverkusen,20,1999,11.8,0,3,0,0.0,0.26,0.00,0.00,,17.6,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
Georg Teigl,at AUT,"DF,MF",Augsburg,28,1991,1.2,0,1,0,0.0,0.81,0.00,0.00,,13.6,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
Bernard Tekpetey,gh GHA,"FW,MF",Düsseldorf,21,1997,5.0,0,11,1,9.1,2.21,0.20,0.00,0.00,24.0,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Lino Tempelmann,de GER,MF,Freiburg,20,1999,0.4,0,1,0,0.0,2.73,0.00,0.00,,28.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Simon Terodde,de GER,FW,Köln,31,1988,9.0,3,35,10,28.6,3.87,1.11,0.09,0.30,10.6,0,0,0,6.1,6.1,0.18,-3.1,-3.1,Matches
Malick Thiaw,de GER,DF,Schalke 04,17,2001,0.8,0,1,1,100.0,1.18,1.18,0.00,0.00,35.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Niclas Thiede,de GER,GK,Freiburg,20,1999,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jan Thielmann,de GER,"FW,MF",Köln,17,2002,6.2,0,8,2,25.0,1.30,0.32,0.00,0.00,23.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Erik Thommy,de GER,"MF,FW",Düsseldorf,24,1994,25.1,6,61,21,34.4,2.43,0.84,0.10,0.29,22.6,2,0,0,4.6,4.6,0.07,+1.4,+1.4,Matches
Marcus Thuram,fr FRA,FW,M'Gladbach,21,1997,24.5,10,56,36,64.3,2.29,1.47,0.18,0.28,13.4,0,0,0,10.3,10.3,0.18,-0.3,-0.3,Matches
Marcel Tisserand,cd COD,DF,Wolfsburg,26,1993,13.4,1,8,2,25.0,0.60,0.15,0.13,0.50,12.7,0,0,0,0.8,0.8,0.10,+0.2,+0.2,Matches
Jean-Clair Todibo,fr FRA,DF,Schalke 04,19,1999,4.1,0,3,1,33.3,0.74,0.25,0.00,0.00,8.2,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
Corentin Tolisso,fr FRA,MF,Bayern Munich,24,1994,7.1,1,15,3,20.0,2.12,0.42,0.07,0.33,15.9,0,0,0,1.3,1.3,0.09,-0.3,-0.3,Matches
Ömer Toprak,tr TUR,DF,Werder Bremen,30,1989,7.9,0,4,1,25.0,0.50,0.13,0.00,0.00,16.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Lucas Torró,es ESP,MF,Eint Frankfurt,25,1994,3.7,0,6,0,0.0,1.63,0.00,0.00,,17.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Jordan Torunarigha,de GER,DF,Hertha BSC,21,1997,16.2,1,2,1,50.0,0.12,0.06,0.50,1.00,8.5,0,0,0,0.6,0.6,0.28,+0.4,+0.4,Matches
Almamy Touré,ml MLI,DF,Eint Frankfurt,23,1996,16.6,1,15,5,33.3,0.91,0.30,0.07,0.20,9.7,0,0,0,1.9,1.9,0.13,-0.9,-0.9,Matches
Ibrahima Traoré,gn GUI,"FW,MF",M'Gladbach,31,1988,1.7,0,4,0,0.0,2.37,0.00,0.00,,22.3,2,0,0,0.6,0.6,0.14,-0.6,-0.6,Matches
Kevin Trapp,de GER,GK,Eint Frankfurt,29,1990,22.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Christopher Trimmel,at AUT,"DF,MF",Union Berlin,32,1987,31.8,0,5,3,60.0,0.16,0.09,0.00,0.00,24.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Anthony Ujah,ng NGA,"FW,MF",Union Berlin,28,1990,10.5,3,18,6,33.3,1.71,0.57,0.17,0.50,15.6,0,0,0,2.6,2.6,0.14,+0.4,+0.4,Matches
Sven Ulreich,de GER,GK,Bayern Munich,30,1988,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Dayot Upamecano,fr FRA,DF,RB Leipzig,20,1998,26.2,0,13,4,30.8,0.50,0.15,0.00,0.00,11.3,0,0,0,1.9,1.9,0.16,-1.9,-1.9,Matches
Mark Uth,de GER,"MF,FW",Köln,27,1991,12.9,5,41,15,36.6,3.18,1.16,0.10,0.27,19.2,6,1,3,6.5,4.7,0.12,-1.5,-0.7,Matches
Mark Uth,de GER,"FW,MF",Schalke 04,27,1991,3.9,0,7,2,28.6,1.78,0.51,0.00,0.00,13.4,0,0,0,0.9,0.9,0.13,-0.9,-0.9,Matches
Ruben Vargas,ch SUI,"FW,MF",Augsburg,20,1998,28.1,6,59,25,42.4,2.10,0.89,0.10,0.24,16.6,0,0,0,6.2,6.1,0.10,-0.2,-0.1,Matches
Sebastian Vasiliadis,gr GRE,MF,Paderborn 07,21,1997,31.2,1,37,8,21.6,1.19,0.26,0.03,0.13,22.1,0,0,0,1.6,1.6,0.04,-0.6,-0.6,Matches
Miloš Veljković,rs SRB,DF,Werder Bremen,23,1995,22.8,0,7,1,14.3,0.31,0.04,0.00,0.00,12.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Birger Verstraete,be BEL,MF,Köln,25,1994,7.4,0,7,2,28.6,0.95,0.27,0.00,0.00,25.4,3,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Kevin Vogt,de GER,DF,Hoffenheim,27,1991,10.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kevin Vogt,de GER,"DF,MF",Werder Bremen,27,1991,12.3,0,1,0,0.0,0.08,0.00,0.00,,9.1,0,0,0,0.1,0.1,0.12,-0.1,-0.1,Matches
Kevin Volland,de GER,FW,Leverkusen,27,1992,22.7,10,78,32,41.0,3.43,1.41,0.13,0.31,14.5,1,0,0,11.5,11.5,0.15,-1.5,-1.5,Matches
Luca Waldschmidt,de GER,"FW,MF",Freiburg,23,1996,14.1,7,40,9,22.5,2.84,0.64,0.10,0.44,18.7,1,3,3,4.9,2.5,0.06,+2.1,+1.5,Matches
Wout Weghorst,nl NED,FW,Wolfsburg,26,1992,30.4,16,81,34,42.0,2.66,1.12,0.15,0.35,12.8,1,4,4,18.1,15.0,0.19,-2.1,-3.0,Matches
Julian Weigl,de GER,"MF,DF",Dortmund,23,1995,11.3,1,9,3,33.3,0.79,0.26,0.11,0.33,24.4,0,0,0,0.3,0.3,0.03,+0.7,+0.7,Matches
Mitchell Weiser,de GER,"DF,MF",Leverkusen,25,1994,13.0,1,7,1,14.3,0.54,0.08,0.14,1.00,13.9,0,0,0,1.5,1.5,0.22,-0.5,-0.5,Matches
Wendell,br BRA,"DF,MF",Leverkusen,26,1993,21.1,0,10,1,10.0,0.47,0.05,0.00,0.00,29.7,1,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Oscar Wendt,se SWE,DF,M'Gladbach,33,1985,18.7,2,9,3,33.3,0.48,0.16,0.22,0.67,16.8,0,0,0,1.2,1.2,0.13,+0.8,+0.8,Matches
Timo Werner,de GER,FW,RB Leipzig,23,1996,31.1,28,120,60,50.0,3.86,1.93,0.21,0.42,15.1,0,3,3,21.2,18.9,0.16,+6.8,+6.1,Matches
Felix Wiedwald,de GER,GK,Eint Frankfurt,29,1990,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
William,br BRA,DF,Wolfsburg,24,1995,15.2,1,18,6,33.3,1.19,0.40,0.06,0.17,19.6,1,0,0,1.6,1.6,0.09,-0.6,-0.6,Matches
Florian Wirtz,de GER,FW,Leverkusen,16,2003,4.1,1,4,3,75.0,0.98,0.74,0.25,0.33,16.6,0,0,0,0.2,0.2,0.06,+0.8,+0.8,Matches
Axel Witsel,be BEL,MF,Dortmund,30,1989,24.9,4,31,7,22.6,1.24,0.28,0.13,0.57,18.7,0,0,0,2.6,2.6,0.08,+1.4,+1.4,Matches
Hannes Wolf,at AUT,"FW,MF",RB Leipzig,20,1999,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marius Wolf,de GER,"FW,MF",Hertha BSC,24,1995,15.7,1,14,2,14.3,0.89,0.13,0.07,0.50,16.0,0,0,0,1.1,1.1,0.08,-0.1,-0.1,Matches
Nick Woltemade,de GER,"FW,MF",Werder Bremen,17,2002,1.0,0,1,0,0.0,0.98,0.00,0.00,,28.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Dan-Axel Zagadou,fr FRA,DF,Dortmund,20,1999,10.9,1,4,3,75.0,0.37,0.27,0.25,0.33,20.3,0,0,0,0.3,0.3,0.08,+0.7,+0.7,Matches
Denis Zakaria,ch SUI,"MF,DF",M'Gladbach,22,1996,21.6,2,23,5,21.7,1.06,0.23,0.09,0.40,20.9,1,0,0,2.3,2.3,0.10,-0.3,-0.3,Matches
Robin Zentner,de GER,GK,Mainz 05,24,1994,21.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jean Zimmer,de GER,"DF,FW",Düsseldorf,25,1993,8.0,0,9,1,11.1,1.13,0.13,0.00,0.00,22.1,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Matthias Zimmermann,de GER,"DF,MF",Düsseldorf,27,1992,32.5,1,16,1,6.3,0.49,0.03,0.06,1.00,22.9,0,0,0,0.6,0.6,0.04,+0.4,+0.4,Matches
Leopold Zingerle,de GER,GK,Paderborn 07,25,1994,28.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Joshua Zirkzee,nl NED,FW,Bayern Munich,18,2001,3.3,4,11,6,54.5,3.33,1.82,0.36,0.67,13.3,0,0,0,2.4,2.4,0.22,+1.6,+1.6,Matches
Ben Zolinski,de GER,"FW,MF",Paderborn 07,27,1992,13.4,3,19,7,36.8,1.41,0.52,0.16,0.43,13.0,0,0,0,2.9,2.7,0.15,+0.1,+0.3,Matches
Steven Zuber,ch SUI,"DF,FW",Hoffenheim,27,1991,8.3,2,9,2,22.2,1.08,0.24,0.22,1.00,21.2,0,0,1,1.5,0.7,0.07,+0.5,+1.3,Matches
