player,nationality,position,team,age,birth_year,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,matches
Enrico Valentini,it ITA,DF,Nürnberg,29,1989,14.4,0,8,1,12.5,0.55,0.07,0.00,0.00,28.4,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Miloš Veljković,rs SRB,DF,Werder Bremen,22,1995,20.9,1,9,3,33.3,0.43,0.14,0.11,0.33,9.8,0,0,0,0.8,0.8,0.09,+0.2,+0.2,Matches
Paul Verhaegh,nl NED,DF,Wolfsburg,34,1983,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kevin Vogt,de GER,DF,Hoffenheim,26,1991,26.6,0,4,1,25.0,0.15,0.04,0.00,0.00,15.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Kevin Volland,de GER,FW,Leverkusen,26,1992,31.3,14,87,43,49.4,2.78,1.38,0.16,0.33,14.2,2,0,0,13.8,13.8,0.16,+0.2,+0.2,Matches
Sandro Wagner,de GER,FW,Bayern Munich,30,1987,1.6,0,3,2,66.7,1.89,1.26,0.00,0.00,9.3,0,0,0,0.6,0.6,0.19,-0.6,-0.6,Matches
Walace,br BRA,MF,Hannover 96,23,1995,22.2,1,19,6,31.6,0.86,0.27,0.05,0.17,22.7,0,0,0,0.8,0.8,0.04,+0.2,+0.2,Matches
Luca Waldschmidt,de GER,"FW,MF",Freiburg,22,1996,19.1,9,61,27,44.3,3.20,1.42,0.10,0.22,20.9,3,3,3,7.9,5.6,0.09,+1.1,+0.4,Matches
Wout Weghorst,nl NED,FW,Wolfsburg,25,1992,32.5,17,69,30,43.5,2.12,0.92,0.19,0.43,12.6,0,4,4,14.3,11.3,0.17,+2.7,+1.7,Matches
Julian Weigl,de GER,"DF,MF",Dortmund,22,1995,16.2,1,3,1,33.3,0.19,0.06,0.33,1.00,20.8,0,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches
Mitchell Weiser,de GER,DF,Leverkusen,24,1994,23.5,1,12,6,50.0,0.51,0.26,0.08,0.17,20.1,0,0,0,0.5,0.5,0.04,+0.5,+0.5,Matches
Wendell,br BRA,DF,Leverkusen,25,1993,25.3,2,9,4,44.4,0.36,0.16,0.11,0.25,26.1,1,1,2,2.8,1.3,0.14,-0.8,-0.3,Matches
Oscar Wendt,se SWE,DF,M'Gladbach,32,1985,30.3,1,8,5,62.5,0.26,0.16,0.13,0.20,22.9,3,0,0,0.5,0.5,0.06,+0.5,+0.5,Matches
Timo Werner,de GER,FW,RB Leipzig,22,1996,27.9,16,106,38,35.8,3.80,1.36,0.15,0.42,13.9,0,0,1,17.5,16.7,0.16,-1.5,-0.7,Matches
Hendrik Weydandt,de GER,FW,Hannover 96,23,1995,19.1,6,62,20,32.3,3.24,1.04,0.10,0.30,13.0,0,0,0,8.0,8.0,0.13,-2.0,-2.0,Matches
Jetro Willems,nl NED,"MF,DF",Eint Frankfurt,24,1994,8.1,0,5,1,20.0,0.62,0.12,0.00,0.00,21.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
William,br BRA,DF,Wolfsburg,23,1995,29.7,2,25,6,24.0,0.84,0.20,0.08,0.33,23.0,6,0,0,1.4,1.4,0.06,+0.6,+0.6,Matches
Kevin Wimmer,at AUT,DF,Hannover 96,25,1992,18.7,0,3,0,0.0,0.16,0.00,0.00,,17.2,1,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Axel Witsel,be BEL,MF,Dortmund,29,1989,31.9,4,36,11,30.6,1.13,0.34,0.11,0.36,20.5,0,0,0,2.5,2.5,0.07,+1.5,+1.5,Matches
Marius Wolf,de GER,"DF,FW",Dortmund,23,1995,9.2,1,7,3,42.9,0.76,0.33,0.14,0.33,22.5,0,0,0,0.5,0.5,0.07,+0.5,+0.5,Matches
Jeong Woo-yeong,kr KOR,FW,Bayern Munich,18,1999,0.1,0,1,1,100.0,18.00,18.00,0.00,0.00,18.6,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Bobby Wood,us USA,"FW,MF",Hannover 96,25,1992,13.1,3,18,8,44.4,1.37,0.61,0.17,0.38,13.8,0,0,0,2.5,2.5,0.14,+0.5,+0.5,Matches
Haji Wright,us USA,FW,Schalke 04,20,1998,2.2,1,3,1,33.3,1.37,0.46,0.33,1.00,13.3,0,0,0,0.9,0.9,0.30,+0.1,+0.1,Matches
John Yeboah,de GER,"MF,FW",Wolfsburg,18,2000,0.6,0,1,1,100.0,1.64,1.64,0.00,0.00,19.1,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Dan-Axel Zagadou,fr FRA,DF,Dortmund,19,1999,14.1,2,10,3,30.0,0.71,0.21,0.20,0.67,9.5,0,0,0,1.4,1.4,0.14,+0.6,+0.6,Matches
Denis Zakaria,ch SUI,MF,M'Gladbach,21,1996,21.8,4,36,13,36.1,1.65,0.60,0.11,0.31,18.2,0,0,0,3.8,3.8,0.11,+0.2,+0.2,Matches
Robin Zentner,de GER,GK,Mainz 05,23,1994,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ron-Robert Zieler,de GER,GK,Stuttgart,29,1989,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jean Zimmer,de GER,"DF,FW",Düsseldorf,24,1993,15.9,1,9,3,33.3,0.56,0.19,0.11,0.33,21.0,0,0,0,0.5,0.5,0.06,+0.5,+0.5,Matches
Matthias Zimmermann,de GER,"DF,MF",Düsseldorf,26,1992,33.9,1,15,4,26.7,0.44,0.12,0.07,0.25,26.5,0,0,0,0.5,0.5,0.03,+0.5,+0.5,Matches
Adam Zreľák,sk SVK,FW,Nürnberg,24,1994,10.5,2,17,6,35.3,1.63,0.57,0.12,0.33,9.9,0,0,0,3.7,3.7,0.22,-1.7,-1.7,Matches
Steven Zuber,ch SUI,"MF,FW",Hoffenheim,26,1991,6.3,0,16,4,25.0,2.52,0.63,0.00,0.00,22.4,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
Steven Zuber,ch SUI,"MF,FW",Stuttgart,26,1991,11.7,5,31,8,25.8,2.65,0.69,0.13,0.50,21.1,0,1,1,3.2,2.4,0.08,+1.8,+1.6,Matches
