player,nationality,position,team,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches
Yuya Osako,jp JPN,"FW,MF",Werder Bremen,29,1990,28,22,"1,848",20.5,8,2,10,8,0,0,2,0,6.9,6.9,2.0,8.9,29,80,135,0.39,0.10,0.49,0.39,0.49,0.33,0.10,0.43,0.33,0.43,Matches
Paulo Otávio,br BRA,DF,Wolfsburg,24,1994,5,4,380,4.2,0,1,1,0,0,0,3,0,0.1,0.1,0.7,0.9,16,12,18,0.00,0.24,0.24,0.00,0.24,0.03,0.18,0.20,0.03,0.20,Matches
Reece Oxford,eng ENG,MF,Augsburg,20,1998,12,2,375,4.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,4,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
Levin Öztunalı,de GER,"MF,FW",Mainz 05,23,1996,27,19,"1,778",19.8,4,3,7,4,0,0,1,0,2.5,2.5,2.8,5.3,65,76,118,0.20,0.15,0.35,0.20,0.35,0.12,0.14,0.27,0.12,0.27,Matches
Gonçalo Paciência,pt POR,FW,Eint Frankfurt,24,1994,23,15,"1,283",14.3,7,3,10,6,1,1,4,0,8.1,7.4,3.6,11.0,26,38,98,0.49,0.21,0.70,0.42,0.63,0.57,0.25,0.82,0.52,0.77,Matches
Exequiel Palacios,ar ARG,MF,Leverkusen,20,1998,3,2,177,2.0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,9,6,0.00,0.00,0.00,0.00,0.00,0.11,0.05,0.16,0.11,0.16,Matches
Michael Parensen,de GER,DF,Union Berlin,33,1986,9,6,628,7.0,1,0,1,1,0,0,4,0,0.8,0.8,0.3,1.1,3,22,2,0.14,0.00,0.14,0.14,0.14,0.12,0.04,0.16,0.12,0.16,Matches
Paulinho,br BRA,"MF,FW",Leverkusen,19,2000,13,1,304,3.4,3,2,5,3,0,0,1,0,2.0,2.0,1.1,3.0,18,16,32,0.89,0.59,1.48,0.89,1.48,0.58,0.32,0.89,0.58,0.89,Matches
Benjamin Pavard,fr FRA,DF,Bayern Munich,23,1996,32,31,"2,790",31.0,4,4,8,4,0,0,5,0,2.0,2.0,3.3,5.3,70,224,145,0.13,0.13,0.26,0.13,0.26,0.06,0.11,0.17,0.06,0.17,Matches
Jiří Pavlenka,cz CZE,GK,Werder Bremen,27,1992,33,33,"2,970",33.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Mads Pedersen,dk DEN,DF,Augsburg,22,1996,2,1,96,1.1,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.5,3,1,7,0.00,0.94,0.94,0.00,0.94,0.00,0.49,0.49,0.00,0.49,Matches
Peter Pekarík,sk SVK,"DF,FW",Hertha BSC,32,1986,9,9,769,8.5,0,0,0,0,0,0,2,0,0.1,0.1,1.3,1.4,14,25,38,0.00,0.00,0.00,0.00,0.00,0.01,0.15,0.16,0.01,0.16,Matches
Philipp Pentke,de GER,GK,Hoffenheim,34,1985,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Ivan Perišić,hr CRO,"FW,MF",Bayern Munich,30,1989,22,11,"1,206",13.4,4,3,7,4,0,0,1,0,4.1,4.1,3.0,7.1,55,49,191,0.30,0.22,0.52,0.30,0.52,0.31,0.22,0.53,0.31,0.53,Matches
Pavao Pervan,at AUT,GK,Wolfsburg,31,1987,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Nils Petersen,de GER,"FW,MF",Freiburg,30,1988,34,24,"2,436",27.1,11,2,13,10,1,1,1,0,8.9,8.1,4.0,12.1,12,34,85,0.41,0.07,0.48,0.37,0.44,0.33,0.15,0.48,0.30,0.45,Matches
Krzysztof Piątek,pl POL,FW,Hertha BSC,24,1995,15,9,909,10.1,4,1,5,2,2,2,2,0,5.0,3.4,1.6,5.0,10,18,65,0.40,0.10,0.50,0.20,0.30,0.49,0.16,0.65,0.33,0.50,Matches
Ronaël Pierre-Gabriel,fr FRA,DF,Mainz 05,21,1998,8,8,574,6.4,0,1,1,0,0,0,3,0,0.1,0.1,0.5,0.5,6,27,9,0.00,0.16,0.16,0.00,0.16,0.01,0.08,0.09,0.01,0.09,Matches
Łukasz Piszczek,pl POL,DF,Dortmund,34,1985,29,25,"2,106",23.4,1,3,4,1,0,0,3,0,0.3,0.3,2.3,2.6,30,118,53,0.04,0.13,0.17,0.04,0.17,0.01,0.10,0.11,0.01,0.11,Matches
Claudio Pizarro,pe PER,"FW,MF",Werder Bremen,40,1978,18,0,234,2.6,0,0,0,0,0,0,0,0,0.5,0.5,0.6,1.0,2,9,21,0.00,0.00,0.00,0.00,0.00,0.18,0.22,0.40,0.18,0.40,Matches
Marvin Plattenhardt,de GER,DF,Hertha BSC,27,1992,17,17,"1,396",15.5,0,5,5,0,0,0,1,0,0.3,0.3,2.9,3.2,21,42,35,0.00,0.32,0.32,0.00,0.32,0.02,0.19,0.21,0.02,0.21,Matches
Alassane Pléa,fr FRA,FW,M'Gladbach,26,1993,27,25,"2,143",23.8,10,10,20,10,0,1,4,2,12.1,11.3,7.8,19.1,61,70,186,0.42,0.42,0.84,0.42,0.84,0.51,0.33,0.84,0.47,0.80,Matches
Thomas Pledl,de GER,"MF,FW",Düsseldorf,25,1994,5,0,91,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,6,4,13,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.13,0.05,0.13,Matches
Joel Pohjanpalo,fi FIN,MF,Leverkusen,24,1994,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Sebastian Polter,de GER,FW,Union Berlin,28,1991,13,2,330,3.7,2,2,4,0,2,2,1,1,2.2,0.6,1.2,1.8,2,10,36,0.55,0.55,1.09,0.00,0.55,0.59,0.31,0.90,0.17,0.48,Matches
Marin Pongračić,hr CRO,DF,Wolfsburg,21,1997,11,11,928,10.3,2,0,2,2,0,0,4,1,0.5,0.5,0.0,0.5,10,48,0,0.19,0.00,0.19,0.19,0.19,0.04,0.00,0.04,0.04,0.04,Matches
Stefan Posch,at AUT,DF,Hoffenheim,22,1997,28,27,"2,308",25.6,0,0,0,0,0,0,9,0,2.1,2.1,1.7,3.8,28,94,17,0.00,0.00,0.00,0.00,0.00,0.08,0.07,0.15,0.08,0.15,Matches
Yussuf Poulsen,dk DEN,FW,RB Leipzig,25,1994,22,12,"1,222",13.6,5,6,11,5,0,0,2,0,6.1,6.1,1.8,8.0,23,28,120,0.37,0.44,0.81,0.37,0.81,0.45,0.14,0.59,0.45,0.59,Matches
Kai Pröger,de GER,"MF,FW",Paderborn 07,27,1992,31,22,"2,079",23.1,2,6,8,2,0,0,0,0,3.3,3.3,3.9,7.2,77,32,129,0.09,0.26,0.35,0.09,0.35,0.14,0.17,0.31,0.14,0.31,Matches
Grischa Prömel,de GER,MF,Union Berlin,24,1995,16,9,924,10.3,0,0,0,0,0,0,2,0,0.6,0.6,0.2,0.8,13,30,22,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08,Matches
Robin Quaison,se SWE,"FW,MF",Mainz 05,25,1993,32,31,"2,602",28.9,13,2,15,12,1,1,2,0,11.4,10.6,3.0,13.6,36,61,155,0.45,0.07,0.52,0.42,0.48,0.39,0.10,0.50,0.37,0.47,Matches
Raffael,br BRA,"MF,FW",M'Gladbach,34,1985,8,0,64,0.7,0,0,0,0,0,0,0,0,1.1,1.1,0.2,1.3,1,4,7,0.00,0.00,0.00,0.00,0.00,1.55,0.25,1.80,1.55,1.80,Matches
Benito Raman,be BEL,FW,Schalke 04,24,1994,25,19,"1,601",17.8,4,3,7,4,0,0,2,0,4.3,4.3,2.0,6.3,32,22,89,0.22,0.17,0.39,0.22,0.39,0.24,0.11,0.35,0.24,0.35,Matches
Tobias Raschl,de GER,MF,Dortmund,19,2000,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Milot Rashica,xk KVX,FW,Werder Bremen,23,1996,28,27,"2,264",25.2,8,5,13,6,2,3,2,0,6.0,3.7,3.2,6.9,81,45,196,0.32,0.20,0.52,0.24,0.44,0.24,0.13,0.37,0.15,0.27,Matches
Ante Rebić,hr CRO,"FW,MF",Eint Frankfurt,25,1993,1,1,90,1.0,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,2,1,4,0.00,0.00,0.00,0.00,0.00,0.12,0.18,0.30,0.12,0.30,Matches
Daishawn Redan,nl NED,MF,Hertha BSC,18,2001,1,0,21,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,0,1,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0.64,0.64,0.64,Matches
Fabian Reese,de GER,FW,Schalke 04,21,1997,2,1,86,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.7,2,1,11,0.00,0.00,0.00,0.00,0.00,0.14,0.56,0.69,0.14,0.69,Matches
Ken Reichel,de GER,DF,Union Berlin,32,1986,7,6,533,5.9,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.7,8,16,15,0.00,0.00,0.00,0.00,0.00,0.04,0.08,0.12,0.04,0.12,Matches
Karim Rekik,nl NED,DF,Hertha BSC,24,1994,14,14,"1,260",14.0,1,0,1,1,0,0,0,0,0.6,0.6,0.3,1.0,15,45,5,0.07,0.00,0.07,0.07,0.07,0.05,0.02,0.07,0.05,0.07,Matches
Panagiotis Retsos,gr GRE,DF,Leverkusen,20,1998,3,1,114,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,5,1,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
Marco Reus,de GER,"MF,FW",Dortmund,30,1989,19,18,"1,495",16.6,11,5,16,10,1,1,1,0,8.7,8.0,2.8,10.7,37,76,98,0.66,0.30,0.96,0.60,0.90,0.53,0.17,0.69,0.48,0.65,Matches
Elvis Rexhbeçaj,de GER,MF,Köln,21,1997,13,7,623,6.9,0,3,3,0,0,0,3,0,1.5,1.5,1.8,3.2,9,25,17,0.00,0.43,0.43,0.00,0.43,0.21,0.25,0.47,0.21,0.47,Matches
Gio Reyna,us USA,"MF,FW",Dortmund,16,2002,15,2,355,3.9,0,1,1,0,0,0,2,0,0.2,0.2,0.8,1.0,11,17,24,0.00,0.25,0.25,0.00,0.25,0.05,0.20,0.25,0.05,0.25,Matches
Lucas Ribeiro,br BRA,MF,Hoffenheim,20,1999,2,0,65,0.7,1,0,1,1,0,0,1,0,0.5,0.5,0.0,0.5,1,0,0,1.38,0.00,1.38,1.38,1.38,0.65,0.00,0.65,0.65,0.65,Matches
Chris Richards,us USA,DF,Bayern Munich,19,2000,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Marco Richter,de GER,"MF,FW",Augsburg,21,1997,31,26,"2,280",25.3,4,3,7,4,0,0,2,0,4.7,4.7,2.4,7.1,40,57,110,0.16,0.12,0.28,0.16,0.28,0.19,0.10,0.28,0.19,0.28,Matches
Marcel Risse,de GER,"MF,FW",Köln,29,1989,6,0,132,1.5,0,2,2,0,0,0,1,0,0.1,0.1,0.9,1.0,4,4,9,0.00,1.36,1.36,0.00,1.36,0.04,0.62,0.66,0.04,0.66,Matches
Marlon Ritter,de GER,MF,Paderborn 07,24,1994,11,3,435,4.8,0,1,1,0,0,0,3,0,0.4,0.4,0.7,1.1,6,19,15,0.00,0.21,0.21,0.00,0.21,0.09,0.14,0.23,0.09,0.23,Matches
Sebastian Rode,de GER,MF,Eint Frankfurt,28,1990,29,25,"1,936",21.5,3,3,6,3,0,0,6,0,0.7,0.7,1.9,2.6,37,129,41,0.14,0.14,0.28,0.14,0.28,0.03,0.09,0.12,0.03,0.12,Matches
Jérôme Roussillon,fr FRA,DF,Wolfsburg,26,1993,29,27,"2,364",26.3,1,1,2,1,0,0,4,0,1.0,1.0,2.8,3.8,77,61,120,0.04,0.04,0.08,0.04,0.08,0.04,0.11,0.14,0.04,0.14,Matches
Sebastian Rudy,de GER,"MF,DF",Hoffenheim,29,1990,32,31,"2,734",30.4,1,3,4,1,0,0,9,0,1.1,1.1,5.2,6.4,35,162,72,0.03,0.10,0.13,0.03,0.13,0.04,0.17,0.21,0.04,0.21,Matches
Lukas Rupp,de GER,MF,Hoffenheim,28,1991,7,4,340,3.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,7,7,18,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08,Matches
Julian Ryerson,no NOR,"DF,MF",Union Berlin,21,1997,14,3,368,4.1,0,0,0,0,0,0,2,0,0.8,0.8,0.1,0.9,10,7,9,0.00,0.00,0.00,0.00,0.00,0.19,0.03,0.22,0.19,0.22,Matches
Frederik Rønnow,dk DEN,GK,Eint Frankfurt,26,1992,9,9,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
João Victor Santos Sá,br BRA,"MF,FW",Wolfsburg,25,1994,32,18,"1,629",18.1,2,2,4,2,0,0,4,0,3.9,3.9,2.5,6.4,48,39,100,0.11,0.11,0.22,0.11,0.22,0.22,0.14,0.35,0.22,0.35,Matches
Abdelhamid Sabiri,ma MAR,MF,Paderborn 07,22,1996,24,9,"1,048",11.6,4,1,5,3,1,1,6,0,3.1,2.3,0.3,2.6,15,42,16,0.34,0.09,0.43,0.26,0.34,0.26,0.02,0.29,0.20,0.22,Matches
Marcel Sabitzer,at AUT,"MF,FW",RB Leipzig,25,1994,32,30,"2,499",27.8,9,7,16,9,0,0,4,0,7.2,7.2,5.7,12.9,68,175,169,0.32,0.25,0.58,0.32,0.58,0.26,0.21,0.46,0.26,0.46,Matches
Nuri Şahin,tr TUR,MF,Werder Bremen,30,1988,16,16,"1,249",13.9,0,3,3,0,0,0,5,1,0.5,0.5,2.5,3.0,9,75,14,0.00,0.22,0.22,0.00,0.22,0.04,0.18,0.21,0.04,0.21,Matches
Roland Sallai,hu HUN,"MF,FW",Freiburg,22,1997,21,15,"1,162",12.9,2,0,2,2,0,0,2,0,3.1,3.1,1.0,4.2,47,34,89,0.15,0.00,0.15,0.15,0.15,0.24,0.08,0.32,0.24,0.32,Matches
Lazar Samardzic,rs SRB,"MF,FW",Hertha BSC,17,2002,3,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Diadie Samassékou,ml MLI,MF,Hoffenheim,23,1996,21,16,"1,310",14.6,0,1,1,0,0,0,4,0,0.2,0.2,0.9,1.1,6,50,23,0.00,0.07,0.07,0.00,0.07,0.02,0.06,0.08,0.02,0.08,Matches
Renato Sanches,pt POR,MF,Bayern Munich,21,1997,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jadon Sancho,eng ENG,"FW,MF",Dortmund,19,2000,32,25,"2,287",25.4,17,16,33,17,0,0,2,0,10.1,10.1,10.8,20.9,135,168,298,0.67,0.63,1.30,0.67,1.30,0.40,0.42,0.82,0.40,0.82,Matches
Salif Sané,sn SEN,DF,Schalke 04,28,1990,15,13,"1,126",12.5,2,1,3,2,0,0,3,0,0.9,0.9,0.6,1.4,11,52,10,0.16,0.08,0.24,0.16,0.24,0.07,0.05,0.11,0.07,0.11,Matches
Marcelo Saracchi,uy URU,DF,RB Leipzig,21,1998,4,1,179,2.0,1,0,1,1,0,0,1,0,0.3,0.3,0.4,0.7,6,8,7,0.50,0.00,0.50,0.50,0.50,0.17,0.21,0.38,0.17,0.38,Matches
Josh Sargent,us USA,FW,Werder Bremen,19,2000,28,15,"1,416",15.7,4,2,6,4,0,0,2,0,4.2,4.2,1.5,5.6,17,21,79,0.25,0.13,0.38,0.25,0.38,0.26,0.09,0.36,0.26,0.36,Matches
Louis Schaub,at AUT,MF,Köln,24,1994,9,7,623,6.9,1,1,2,1,0,0,0,0,1.0,1.0,1.1,2.1,23,29,49,0.14,0.14,0.29,0.14,0.29,0.15,0.16,0.31,0.15,0.31,Matches
Patrik Schick,cz CZE,FW,RB Leipzig,23,1996,22,15,"1,298",14.4,10,2,12,10,0,0,3,0,7.2,7.2,2.6,9.8,14,20,118,0.69,0.14,0.83,0.69,0.83,0.50,0.18,0.68,0.50,0.68,Matches
Julian Schieber,de GER,FW,Augsburg,30,1989,2,0,43,0.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,1,2,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13,Matches
Kingsley Schindler,gh GHA,"FW,MF",Köln,26,1993,13,9,849,9.4,0,2,2,0,0,0,0,0,1.1,1.1,1.3,2.3,18,25,79,0.00,0.21,0.21,0.00,0.21,0.11,0.14,0.25,0.11,0.25,Matches
Xaver Schlager,at AUT,MF,Wolfsburg,21,1997,23,21,"1,719",19.1,1,2,3,1,0,0,4,0,1.4,1.4,2.2,3.7,39,78,41,0.05,0.10,0.16,0.05,0.16,0.08,0.12,0.19,0.08,0.19,Matches
Keven Schlotterbeck,de GER,DF,Union Berlin,22,1997,23,23,"1,939",21.5,0,0,0,0,0,0,6,1,0.9,0.9,0.0,0.9,5,40,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
Nico Schlotterbeck,de GER,DF,Freiburg,19,1999,13,4,373,4.1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,6,13,3,0.00,0.00,0.00,0.00,0.00,0.06,0.04,0.10,0.06,0.10,Matches
Marcel Schmelzer,de GER,DF,Dortmund,31,1988,7,0,66,0.7,1,1,2,1,0,0,0,0,0.4,0.4,0.1,0.5,1,5,4,1.36,1.36,2.73,1.36,2.73,0.50,0.19,0.69,0.50,0.69,Matches
Jonathan Schmid,fr FRA,DF,Freiburg,29,1990,33,31,"2,836",31.5,5,1,6,5,0,0,1,0,3.3,3.3,2.5,5.8,51,128,142,0.16,0.03,0.19,0.16,0.19,0.10,0.08,0.18,0.10,0.18,Matches
Manuel Schmiedebach,de GER,MF,Union Berlin,30,1988,5,2,179,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Benno Schmitz,de GER,DF,Köln,24,1994,18,13,"1,158",12.9,0,0,0,0,0,0,1,0,0.1,0.1,1.1,1.1,19,84,47,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.01,0.09,Matches
Sebastian Schonlau,de GER,DF,Paderborn 07,24,1994,23,23,"2,070",23.0,2,0,2,2,0,0,2,0,1.6,1.6,0.2,1.8,14,88,3,0.09,0.00,0.09,0.09,0.09,0.07,0.01,0.08,0.07,0.08,Matches
Alessandro Schöpf,at AUT,MF,Schalke 04,25,1994,22,15,"1,432",15.9,0,1,1,0,0,0,3,0,1.1,1.1,1.2,2.3,34,50,85,0.00,0.06,0.06,0.00,0.06,0.07,0.08,0.14,0.07,0.14,Matches
Markus Schubert,de GER,GK,Schalke 04,21,1998,9,8,742,8.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Nico Schulz,de GER,"DF,MF",Dortmund,26,1993,11,7,594,6.6,1,0,1,1,0,0,0,0,0.4,0.4,0.1,0.5,24,32,60,0.15,0.00,0.15,0.15,0.15,0.06,0.02,0.08,0.06,0.08,Matches
Alexander Schwolow,de GER,GK,Freiburg,27,1992,24,24,"2,091",23.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Davie Selke,de GER,FW,Hertha BSC,24,1995,19,10,960,10.7,1,1,2,1,0,0,3,0,2.0,2.0,0.7,2.6,16,14,58,0.09,0.09,0.19,0.09,0.19,0.18,0.06,0.25,0.18,0.25,Matches
Davie Selke,de GER,FW,Werder Bremen,24,1995,11,5,463,5.1,0,0,0,0,0,0,3,0,1.4,1.4,0.2,1.6,8,8,44,0.00,0.00,0.00,0.00,0.00,0.27,0.04,0.30,0.27,0.30,Matches
Suat Serdar,de GER,MF,Schalke 04,22,1997,20,19,"1,599",17.8,7,0,7,7,0,0,2,0,3.1,3.1,1.0,4.1,32,65,52,0.39,0.00,0.39,0.39,0.39,0.18,0.06,0.23,0.18,0.23,Matches
Khiry Shelton,us USA,FW,Paderborn 07,26,1993,2,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
André Silva,pt POR,FW,Eint Frankfurt,23,1995,25,16,"1,575",17.5,12,3,15,11,1,1,1,0,10.8,10.0,4.8,14.8,43,38,141,0.69,0.17,0.86,0.63,0.80,0.62,0.28,0.89,0.57,0.85,Matches
Sarpreet Singh,nz NZL,"FW,MF",Bayern Munich,20,1999,2,1,72,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,5,5,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Matches
Daley Sinkgraven,nl NED,"DF,MF",Leverkusen,24,1995,13,11,909,10.1,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.4,18,41,29,0.00,0.10,0.10,0.00,0.10,0.00,0.04,0.04,0.00,0.04,Matches
Ellyes Skhiri,tn TUN,MF,Köln,24,1995,32,31,"2,672",29.7,1,3,4,1,0,0,4,0,2.2,2.2,2.5,4.7,27,154,49,0.03,0.10,0.13,0.03,0.13,0.07,0.08,0.16,0.07,0.16,Matches
Robert Skov,dk DEN,"DF,FW",Hoffenheim,23,1996,31,29,"2,608",29.0,4,7,11,4,0,0,4,0,5.5,5.5,6.2,11.7,112,96,159,0.14,0.24,0.38,0.14,0.38,0.19,0.22,0.40,0.19,0.40,Matches
Steven Skrzybski,de GER,"FW,MF",Düsseldorf,26,1992,11,6,530,5.9,1,2,3,1,0,0,0,0,1.4,1.4,0.3,1.7,10,17,48,0.17,0.34,0.51,0.17,0.51,0.24,0.05,0.29,0.24,0.29,Matches
Dennis Smarsch,de GER,GK,Hertha BSC,20,1999,2,1,151,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Lasse Sobiech,de GER,DF,Köln,28,1991,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
Marcel Sobottka,de GER,MF,Düsseldorf,25,1994,18,8,701,7.8,0,1,1,0,0,0,2,0,0.3,0.3,0.3,0.6,2,16,10,0.00,0.13,0.13,0.00,0.13,0.04,0.03,0.07,0.04,0.07,Matches
Yann Sommer,ch SUI,GK,M'Gladbach,30,1988,34,34,"3,060",34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Djibril Sow,ch SUI,MF,Eint Frankfurt,22,1997,29,18,"1,746",19.4,1,3,4,1,0,0,2,0,1.7,1.7,2.7,4.4,37,95,61,0.05,0.15,0.21,0.05,0.21,0.09,0.14,0.23,0.09,0.23,Matches
Dennis Srbeny,de GER,"FW,MF",Paderborn 07,25,1994,17,14,"1,119",12.4,5,1,6,5,0,0,2,0,2.9,2.9,0.5,3.4,14,27,42,0.40,0.08,0.48,0.40,0.48,0.23,0.04,0.28,0.23,0.28,Matches
Jerry St. Juste,nl NED,DF,Mainz 05,22,1996,25,24,"2,113",23.5,2,2,4,2,0,0,7,0,0.7,0.7,1.2,1.9,12,56,5,0.09,0.09,0.17,0.09,0.17,0.03,0.05,0.08,0.03,0.08,Matches
Kostas Stafylidis,gr GRE,DF,Hoffenheim,25,1993,7,4,398,4.4,1,0,1,1,0,0,0,0,0.1,0.1,0.3,0.4,4,15,17,0.23,0.00,0.23,0.23,0.23,0.02,0.07,0.09,0.02,0.09,Matches
Benjamin Stambouli,fr FRA,DF,Schalke 04,28,1990,9,9,810,9.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,9,37,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Niklas Stark,de GER,DF,Hertha BSC,24,1995,21,20,"1,731",19.2,1,0,1,1,0,0,8,0,0.7,0.7,0.6,1.3,11,52,3,0.05,0.00,0.05,0.05,0.05,0.04,0.03,0.07,0.04,0.07,Matches
Renato Steffen,ch SUI,"MF,FW",Wolfsburg,27,1991,27,19,"1,585",17.6,6,3,9,6,0,0,6,0,4.5,4.5,2.4,6.9,43,68,109,0.34,0.17,0.51,0.34,0.51,0.25,0.14,0.39,0.25,0.39,Matches
Zack Steffen,us USA,GK,Düsseldorf,24,1995,17,17,"1,530",17.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Lars Stindl,de GER,"MF,FW",M'Gladbach,30,1988,25,14,"1,432",15.9,9,3,12,7,2,2,4,0,7.2,5.6,4.6,10.3,15,63,94,0.57,0.19,0.75,0.44,0.63,0.45,0.29,0.74,0.35,0.65,Matches
Kevin Stöger,at AUT,MF,Düsseldorf,25,1993,17,14,"1,268",14.1,0,4,4,0,0,0,3,0,0.8,0.8,2.2,3.1,21,101,42,0.00,0.28,0.28,0.00,0.28,0.06,0.16,0.22,0.06,0.22,Matches
Tobias Strobl,de GER,"MF,DF",M'Gladbach,29,1990,10,6,615,6.8,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,1,34,3,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Matches
Christian Strohdiek,de GER,DF,Paderborn 07,31,1988,16,16,"1,363",15.1,1,2,3,1,0,0,3,0,1.0,1.0,2.1,3.1,5,45,2,0.07,0.13,0.20,0.07,0.20,0.07,0.14,0.21,0.07,0.21,Matches
Neven Subotić,rs SRB,DF,Union Berlin,30,1988,23,23,"1,965",21.8,1,0,1,1,0,0,3,1,1.2,1.2,0.5,1.7,12,72,5,0.05,0.00,0.05,0.05,0.05,0.06,0.02,0.08,0.06,0.08,Matches
Marek Suchý,cz CZE,DF,Augsburg,31,1988,7,4,397,4.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,5,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
