ID,Name,Team,birth_year,Stats,Einsatzquote
619,Kevin Stöger,Borussia Mönchengladbach,1993,"{'Passquote': '76,9%', 'Zweikampfquote': '52,0%', 'Luftkämpfe': '30,8%', 'Tacklingquote': '34,0%', 'Begangene Fouls': '1,12', 'Geklärte Bälle': '1,26', 'Abgefangene Bälle': '0,63', 'Balleroberungen': '1,12', 'Ballverluste': '2,3', 'Erfolgreiche Dribblings': '42,3%', 'Torschussvorlagen': '3,35', 'Kreierte Großchancen': '0,56', 'Schüsse aufs Tor': '0,77', 'Schussgenauigkeit': '61,1%', 'Fehler vor Schuss/Gegentor': '0,07', 'Geblockte Bälle': '0,28'}",60
2074,Robin Hack,Borussia Mönchengladbach,1998,"{'Passquote': '79,2%', 'Zweikampfquote': '39,9%', 'Luftkämpfe': '48,1%', 'Tacklingquote': '46,4%', 'Begangene Fouls': '0,95', 'Geklärte Bälle': '0,89', 'Abgefangene Bälle': '0,38', 'Balleroberungen': '0,83', 'Ballverluste': '3,43', 'Erfolgreiche Dribblings': '39,1%', 'Torschussvorlagen': '0,89', 'Kreierte Großchancen': '0,32', 'Schüsse aufs Tor': '1,33', 'Schussgenauigkeit': '63,6%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,38'}",61
0,Yvandro Borges Sanches,Borussia Mönchengladbach,2004,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0
0,Noah Pesch,Borussia Mönchengladbach,2005,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0
6319,Franck Honorat,Borussia Mönchengladbach,1996,"{'Passquote': '67,9%', 'Zweikampfquote': '37,9%', 'Luftkämpfe': '36,4%', 'Tacklingquote': '16,7%', 'Begangene Fouls': '0,45', 'Geklärte Bälle': '1,43', 'Abgefangene Bälle': '0,36', 'Balleroberungen': '0,18', 'Ballverluste': '1,88', 'Erfolgreiche Dribblings': '33,3%', 'Torschussvorlagen': '2,59', 'Kreierte Großchancen': '0,8', 'Schüsse aufs Tor': '1,07', 'Schussgenauigkeit': '60,0%', 'Fehler vor Schuss/Gegentor': '0,09', 'Geblockte Bälle': '0,54'}",47
4419,Nathan Ngoumou,Borussia Mönchengladbach,2000,"{'Passquote': '75,9%', 'Zweikampfquote': '44,2%', 'Luftkämpfe': '41,7%', 'Tacklingquote': '50,0%', 'Begangene Fouls': '0,71', 'Geklärte Bälle': '1,56', 'Abgefangene Bälle': '0,57', 'Balleroberungen': '1,28', 'Ballverluste': '3,83', 'Erfolgreiche Dribblings': '21,7%', 'Torschussvorlagen': '0,57', 'Kreierte Großchancen': '0,14', 'Schüsse aufs Tor': '2,13', 'Schussgenauigkeit': '83,3%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,71'}",30
849,Tim Kleindienst,Borussia Mönchengladbach,1995,"{'Passquote': '61,2%', 'Zweikampfquote': '41,1%', 'Luftkämpfe': '54,4%', 'Tacklingquote': '27,9%', 'Begangene Fouls': '2,62', 'Geklärte Bälle': '1,91', 'Abgefangene Bälle': '0,36', 'Balleroberungen': '0,53', 'Ballverluste': '2,31', 'Erfolgreiche Dribblings': '35,7%', 'Torschussvorlagen': '0,84', 'Kreierte Großchancen': '0,27', 'Schüsse aufs Tor': '2,09', 'Schussgenauigkeit': '74,6%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,22'}",92
2288,Alassane Pléa,Borussia Mönchengladbach,1993,"{'Passquote': '72,4%', 'Zweikampfquote': '43,4%', 'Luftkämpfe': '33,3%', 'Tacklingquote': '33,3%', 'Begangene Fouls': '0,78', 'Geklärte Bälle': '0,28', 'Abgefangene Bälle': '0,14', 'Balleroberungen': '0,21', 'Ballverluste': '2,55', 'Erfolgreiche Dribblings': '42,9%', 'Torschussvorlagen': '1,06', 'Kreierte Großchancen': '0,35', 'Schüsse aufs Tor': '1,35', 'Schussgenauigkeit': '79,2%', 'Fehler vor Schuss/Gegentor': '0,07', 'Geblockte Bälle': '0'}",57
6665,Tomáš Čvančara,Borussia Mönchengladbach,2000,"{'Passquote': '73,0%', 'Zweikampfquote': '35,6%', 'Luftkämpfe': '46,2%', 'Tacklingquote': '25,0%', 'Begangene Fouls': '1,35', 'Geklärte Bälle': '2,2', 'Abgefangene Bälle': '0,17', 'Balleroberungen': '0,17', 'Ballverluste': '2,03', 'Erfolgreiche Dribblings': '41,7%', 'Torschussvorlagen': '0,51', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '1,35', 'Schussgenauigkeit': '66,7%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,51'}",24
7470,Shiō Fukuda,Borussia Mönchengladbach,2004,"{'Passquote': '60,0%', 'Zweikampfquote': '33,3%', 'Luftkämpfe': '50,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '2,9', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '5,81', 'Erfolgreiche Dribblings': '33,3%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '2,9', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",1
620,Alexander Schwolow,1. FC Union Berlin,1992,"{'Abgewehrte Schüsse': '50,0%', 'Paraden': '1,71', 'Weiße Weste': '0', 'Strafraum-beherrschung': '100,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '18,2%', 'Fehler vor Schuss/Gegentor': '0'}",19
3364,Carl Klaus,1. FC Union Berlin,1994,"{'Abgewehrte Schüsse': '0,0%', 'Paraden': '0', 'Weiße Weste': '0', 'Strafraum-beherrschung': '0,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '0,0%', 'Fehler vor Schuss/Gegentor': '0'}",0
2279,Frederik Rønnow,1. FC Union Berlin,1992,"{'Abgewehrte Schüsse': '69,9%', 'Paraden': '1,73', 'Weiße Weste': '6', 'Strafraum-beherrschung': '85,7%', 'Abgewehrte Elfmeter': '66,7%', 'Großchancen vereitelt': '28,0%', 'Fehler vor Schuss/Gegentor': '0,11'}",80
477,Kevin Vogt,1. FC Union Berlin,1991,"{'Passquote': '87,5%', 'Zweikampfquote': '54,7%', 'Luftkämpfe': '54,2%', 'Tacklingquote': '46,2%', 'Begangene Fouls': '0,57', 'Geklärte Bälle': '4,43', 'Abgefangene Bälle': '0,64', 'Balleroberungen': '0,43', 'Ballverluste': '0,07', 'Erfolgreiche Dribblings': '100,0%', 'Torschussvorlagen': '0,07', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,07', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,72'}",57
4265,Diogo Leite,1. FC Union Berlin,1999,"{'Passquote': '79,8%', 'Zweikampfquote': '62,9%', 'Luftkämpfe': '56,2%', 'Tacklingquote': '41,3%', 'Begangene Fouls': '0,73', 'Geklärte Bälle': '4,48', 'Abgefangene Bälle': '1,87', 'Balleroberungen': '1,19', 'Ballverluste': '0,46', 'Erfolgreiche Dribblings': '64,3%', 'Torschussvorlagen': '0,41', 'Kreierte Großchancen': '0,05', 'Schüsse aufs Tor': '0,46', 'Schussgenauigkeit': '66,7%', 'Fehler vor Schuss/Gegentor': '0,05', 'Geblockte Bälle': '1,05'}",86
7723,Leopold Querfeld,1. FC Union Berlin,2003,"{'Passquote': '82,1%', 'Zweikampfquote': '51,1%', 'Luftkämpfe': '52,9%', 'Tacklingquote': '20,0%', 'Begangene Fouls': '1,14', 'Geklärte Bälle': '5,8', 'Abgefangene Bälle': '0,91', 'Balleroberungen': '0,34', 'Ballverluste': '0,57', 'Erfolgreiche Dribblings': '42,9%', 'Torschussvorlagen': '0,68', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,34', 'Schussgenauigkeit': '60,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,68'}",41
3473,Danilho Doekhi,1. FC Union Berlin,1998,"{'Passquote': '79,9%', 'Zweikampfquote': '55,0%', 'Luftkämpfe': '56,0%', 'Tacklingquote': '54,8%', 'Begangene Fouls': '1,07', 'Geklärte Bälle': '4,02', 'Abgefangene Bälle': '1,23', 'Balleroberungen': '0,7', 'Ballverluste': '0,21', 'Erfolgreiche Dribblings': '75,0%', 'Torschussvorlagen': '0,16', 'Kreierte Großchancen': '0,04', 'Schüsse aufs Tor': '0,41', 'Schussgenauigkeit': '38,5%', 'Fehler vor Schuss/Gegentor': '0,04', 'Geblockte Bälle': '0,57'}",98
0,Oluwaseun Ogbemudia,1. FC Union Berlin,2006,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0
2321,Jérôme Roussillon,1. FC Union Berlin,1993,"{'Passquote': '66,7%', 'Zweikampfquote': '44,4%', 'Luftkämpfe': '66,7%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0,91', 'Geklärte Bälle': '5,46', 'Abgefangene Bälle': '0,91', 'Balleroberungen': '0', 'Ballverluste': '1,82', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,91', 'Schussgenauigkeit': '50,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",5
3102,Tom Rothe,1. FC Union Berlin,2004,"{'Passquote': '68,5%', 'Zweikampfquote': '43,9%', 'Luftkämpfe': '44,1%', 'Tacklingquote': '38,0%', 'Begangene Fouls': '1,35', 'Geklärte Bälle': '2,03', 'Abgefangene Bälle': '0,83', 'Balleroberungen': '1,43', 'Ballverluste': '2,48', 'Erfolgreiche Dribblings': '29,4%', 'Torschussvorlagen': '0,68', 'Kreierte Großchancen': '0,15', 'Schüsse aufs Tor': '0,6', 'Schussgenauigkeit': '53,3%', 'Fehler vor Schuss/Gegentor': '0,08', 'Geblockte Bälle': '0,68'}",52
2400,Christopher Trimmel,1. FC Union Berlin,1987,"{'Passquote': '66,1%', 'Zweikampfquote': '56,0%', 'Luftkämpfe': '63,0%', 'Tacklingquote': '48,6%', 'Begangene Fouls': '0,83', 'Geklärte Bälle': '3,32', 'Abgefangene Bälle': '0,91', 'Balleroberungen': '1,41', 'Ballverluste': '0,58', 'Erfolgreiche Dribblings': '25,0%', 'Torschussvorlagen': '1,58', 'Kreierte Großchancen': '0,08', 'Schüsse aufs Tor': '0,33', 'Schussgenauigkeit': '57,1%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,5'}",44
4598,Josip Juranović,1. FC Union Berlin,1995,"{'Passquote': '66,6%', 'Zweikampfquote': '40,5%', 'Luftkämpfe': '40,0%', 'Tacklingquote': '27,3%', 'Begangene Fouls': '0,63', 'Geklärte Bälle': '2,52', 'Abgefangene Bälle': '0,16', 'Balleroberungen': '0,95', 'Ballverluste': '1,42', 'Erfolgreiche Dribblings': '27,3%', 'Torschussvorlagen': '2,21', 'Kreierte Großchancen': '0,47', 'Schüsse aufs Tor': '0,16', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0,16', 'Geblockte Bälle': '0,79'}",26
51,Rani Khedira,1. FC Union Berlin,1994,"{'Passquote': '74,9%', 'Zweikampfquote': '56,1%', 'Luftkämpfe': '60,5%', 'Tacklingquote': '53,6%', 'Begangene Fouls': '1,62', 'Geklärte Bälle': '1,77', 'Abgefangene Bälle': '1,43', 'Balleroberungen': '1,47', 'Ballverluste': '0,49', 'Erfolgreiche Dribblings': '33,3%', 'Torschussvorlagen': '0,3', 'Kreierte Großchancen': '0,05', 'Schüsse aufs Tor': '0,15', 'Schussgenauigkeit': '37,5%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,44'}",84
4446,Aljoscha Kemlein,1. FC Union Berlin,2004,"{'Passquote': '76,1%', 'Zweikampfquote': '47,4%', 'Luftkämpfe': '57,6%', 'Tacklingquote': '21,1%', 'Begangene Fouls': '1,39', 'Geklärte Bälle': '1,29', 'Abgefangene Bälle': '0,55', 'Balleroberungen': '0,37', 'Ballverluste': '0,37', 'Erfolgreiche Dribblings': '66,7%', 'Torschussvorlagen': '0,92', 'Kreierte Großchancen': '0,09', 'Schüsse aufs Tor': '0,37', 'Schussgenauigkeit': '36,4%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,37'}",41
1553,Janik Haberer,1. FC Union Berlin,1994,"{'Passquote': '75,8%', 'Zweikampfquote': '39,7%', 'Luftkämpfe': '28,0%', 'Tacklingquote': '44,4%', 'Begangene Fouls': '1,12', 'Geklärte Bälle': '1,96', 'Abgefangene Bälle': '0,75', 'Balleroberungen': '1,12', 'Ballverluste': '0,75', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0,19', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,47', 'Schussgenauigkeit': '55,6%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",45
1877,László Bénes,1. FC Union Berlin,1997,"{'Passquote': '70,0%', 'Zweikampfquote': '25,7%', 'Luftkämpfe': '30,8%', 'Tacklingquote': '50,0%', 'Begangene Fouls': '1,4', 'Geklärte Bälle': '1,05', 'Abgefangene Bälle': '0,35', 'Balleroberungen': '0,18', 'Ballverluste': '1,4', 'Erfolgreiche Dribblings': '16,7%', 'Torschussvorlagen': '2,8', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '1,92', 'Schussgenauigkeit': '84,6%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,18'}",28
2814,Lucas Tousart,1. FC Union Berlin,1997,"{'Passquote': '68,8%', 'Zweikampfquote': '52,5%', 'Luftkämpfe': '54,5%', 'Tacklingquote': '44,4%', 'Begangene Fouls': '1,85', 'Geklärte Bälle': '3,01', 'Abgefangene Bälle': '0,69', 'Balleroberungen': '1,85', 'Ballverluste': '1,62', 'Erfolgreiche Dribblings': '50,0%', 'Torschussvorlagen': '0,46', 'Kreierte Großchancen': '0,23', 'Schüsse aufs Tor': '0,93', 'Schussgenauigkeit': '66,7%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,93'}",19
3187,András Schäfer,1. FC Union Berlin,1999,"{'Passquote': '77,1%', 'Zweikampfquote': '56,2%', 'Luftkämpfe': '59,4%', 'Tacklingquote': '36,8%', 'Begangene Fouls': '1,75', 'Geklärte Bälle': '1,56', 'Abgefangene Bälle': '1,36', 'Balleroberungen': '1,36', 'Ballverluste': '1,56', 'Erfolgreiche Dribblings': '42,1%', 'Torschussvorlagen': '0,49', 'Kreierte Großchancen': '0,2', 'Schüsse aufs Tor': '0,39', 'Schussgenauigkeit': '50,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,29'}",41
2302,Wooyeong Jeong,1. FC Union Berlin,1999,"{'Passquote': '77,0%', 'Zweikampfquote': '40,6%', 'Luftkämpfe': '33,3%', 'Tacklingquote': '46,2%', 'Begangene Fouls': '1,19', 'Geklärte Bälle': '0,48', 'Abgefangene Bälle': '0,79', 'Balleroberungen': '0,48', 'Ballverluste': '1,59', 'Erfolgreiche Dribblings': '57,9%', 'Torschussvorlagen': '1,27', 'Kreierte Großchancen': '0,24', 'Schüsse aufs Tor': '1,11', 'Schussgenauigkeit': '63,6%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,24'}",49
0,David Preu,1. FC Union Berlin,2004,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0
2491,Tim Skarke,1. FC Union Berlin,1996,"{'Passquote': '70,9%', 'Zweikampfquote': '35,7%', 'Luftkämpfe': '25,0%', 'Tacklingquote': '50,0%', 'Begangene Fouls': '0,81', 'Geklärte Bälle': '1,01', 'Abgefangene Bälle': '0,51', 'Balleroberungen': '0,91', 'Ballverluste': '2,64', 'Erfolgreiche Dribblings': '40,0%', 'Torschussvorlagen': '1,01', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '1,01', 'Schussgenauigkeit': '62,5%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",39
2717,Robert Skov,1. FC Union Berlin,1996,"{'Passquote': '66,3%', 'Zweikampfquote': '44,8%', 'Luftkämpfe': '50,0%', 'Tacklingquote': '44,0%', 'Begangene Fouls': '1,42', 'Geklärte Bälle': '0,81', 'Abgefangene Bälle': '0,81', 'Balleroberungen': '1,11', 'Ballverluste': '1,52', 'Erfolgreiche Dribblings': '29,4%', 'Torschussvorlagen': '1,92', 'Kreierte Großchancen': '0,51', 'Schüsse aufs Tor': '1,01', 'Schussgenauigkeit': '58,8%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,2'}",42
579,Kevin Volland,1. FC Union Berlin,1992,"{'Passquote': '70,0%', 'Zweikampfquote': '20,0%', 'Luftkämpfe': '50,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '2', 'Geklärte Bälle': '2', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '4', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",3
6111,Benedict Hollerbach,1. FC Union Berlin,2001,"{'Passquote': '67,3%', 'Zweikampfquote': '36,4%', 'Luftkämpfe': '29,9%', 'Tacklingquote': '37,0%', 'Begangene Fouls': '1,37', 'Geklärte Bälle': '0,29', 'Abgefangene Bälle': '0,1', 'Balleroberungen': '0,83', 'Ballverluste': '6,25', 'Erfolgreiche Dribblings': '35,2%', 'Torschussvorlagen': '0,93', 'Kreierte Großchancen': '0,05', 'Schüsse aufs Tor': '1,66', 'Schussgenauigkeit': '63,0%', 'Fehler vor Schuss/Gegentor': '0,05', 'Geblockte Bälle': '0,15'}",81
10106,Marin Ljubičić,1. FC Union Berlin,2002,"{'Passquote': '76,9%', 'Zweikampfquote': '50,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '1,34', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '2,69', 'Kreierte Großchancen': '1,34', 'Schüsse aufs Tor': '1,34', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '1,34'}",29
6117,Ivan Prtajin,1. FC Union Berlin,1996,"{'Passquote': '37,5%', 'Zweikampfquote': '40,5%', 'Luftkämpfe': '37,0%', 'Tacklingquote': '66,7%', 'Begangene Fouls': '0,49', 'Geklärte Bälle': '1,47', 'Abgefangene Bälle': '0', 'Balleroberungen': '0,98', 'Ballverluste': '1,96', 'Erfolgreiche Dribblings': '50,0%', 'Torschussvorlagen': '0,49', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '1,96', 'Schussgenauigkeit': '50,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",7
9683,Andrej Ilić,1. FC Union Berlin,2000,"{'Passquote': '66,0%', 'Zweikampfquote': '38,6%', 'Luftkämpfe': '45,2%', 'Tacklingquote': '33,3%', 'Begangene Fouls': '1,37', 'Geklärte Bälle': '1,03', 'Abgefangene Bälle': '0,69', 'Balleroberungen': '0,34', 'Ballverluste': '1,37', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0,69', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '1,72', 'Schussgenauigkeit': '55,6%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",14
1245,Timo Horn,VfL Bochum,1993,"{'Abgewehrte Schüsse': '87,5%', 'Paraden': '1,41', 'Weiße Weste': '1', 'Strafraum-beherrschung': '100,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '83,3%', 'Fehler vor Schuss/Gegentor': '0'}",12
75,Patrick Drewes,VfL Bochum,1993,"{'Abgewehrte Schüsse': '54,9%', 'Paraden': '1,89', 'Weiße Weste': '2', 'Strafraum-beherrschung': '100,0%', 'Abgewehrte Elfmeter': '40,0%', 'Großchancen vereitelt': '34,7%', 'Fehler vor Schuss/Gegentor': '0,05'}",87
2998,Paul Grave,VfL Bochum,2001,"{'Abgewehrte Schüsse': '0,0%', 'Paraden': '0', 'Weiße Weste': '0', 'Strafraum-beherrschung': '0,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '0,0%', 'Fehler vor Schuss/Gegentor': '0'}",0
3558,Ivan Ordets,VfL Bochum,1992,"{'Passquote': '79,5%', 'Zweikampfquote': '65,0%', 'Luftkämpfe': '66,0%', 'Tacklingquote': '35,7%', 'Begangene Fouls': '0,96', 'Geklärte Bälle': '5,91', 'Abgefangene Bälle': '2,19', 'Balleroberungen': '0,32', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '100,0%', 'Torschussvorlagen': '0,13', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,19', 'Schussgenauigkeit': '60,0%', 'Fehler vor Schuss/Gegentor': '0,13', 'Geblockte Bälle': '0,51'}",58
2994,Erhan Mašović,VfL Bochum,1998,"{'Passquote': '83,0%', 'Zweikampfquote': '46,8%', 'Luftkämpfe': '59,4%', 'Tacklingquote': '37,0%', 'Begangene Fouls': '0,99', 'Geklärte Bälle': '4,85', 'Abgefangene Bälle': '1,19', 'Balleroberungen': '0,99', 'Ballverluste': '0,4', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0,3', 'Kreierte Großchancen': '0,2', 'Schüsse aufs Tor': '0,4', 'Schussgenauigkeit': '57,1%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '1,19'}",41
3305,Jakov Medić,VfL Bochum,1998,"{'Passquote': '86,1%', 'Zweikampfquote': '52,4%', 'Luftkämpfe': '54,1%', 'Tacklingquote': '50,0%', 'Begangene Fouls': '0,48', 'Geklärte Bälle': '5,08', 'Abgefangene Bälle': '1,03', 'Balleroberungen': '0,56', 'Ballverluste': '0,16', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,16', 'Schussgenauigkeit': '28,6%', 'Fehler vor Schuss/Gegentor': '0,24', 'Geblockte Bälle': '1,51'}",53
0,Mohammed Tolba,VfL Bochum,2004,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0
4318,Tim Oermann,VfL Bochum,2003,"{'Passquote': '80,1%', 'Zweikampfquote': '49,5%', 'Luftkämpfe': '43,5%', 'Tacklingquote': '41,9%', 'Begangene Fouls': '0,75', 'Geklärte Bälle': '1,77', 'Abgefangene Bälle': '0,88', 'Balleroberungen': '1,22', 'Ballverluste': '0,61', 'Erfolgreiche Dribblings': '42,9%', 'Torschussvorlagen': '0,2', 'Kreierte Großchancen': '0,07', 'Schüsse aufs Tor': '0,07', 'Schussgenauigkeit': '20,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,88'}",59
2460,Maximilian Wittek,VfL Bochum,1995,"{'Passquote': '67,4%', 'Zweikampfquote': '52,9%', 'Luftkämpfe': '46,7%', 'Tacklingquote': '58,3%', 'Begangene Fouls': '1,24', 'Geklärte Bälle': '2,23', 'Abgefangene Bälle': '0,79', 'Balleroberungen': '1,39', 'Ballverluste': '1,04', 'Erfolgreiche Dribblings': '43,5%', 'Torschussvorlagen': '1,49', 'Kreierte Großchancen': '0,2', 'Schüsse aufs Tor': '0,79', 'Schussgenauigkeit': '50,0%', 'Fehler vor Schuss/Gegentor': '0,1', 'Geblockte Bälle': '0,69'}",83
1954,Bernardo,VfL Bochum,1995,"{'Passquote': '76,1%', 'Zweikampfquote': '61,4%', 'Luftkämpfe': '61,3%', 'Tacklingquote': '51,3%', 'Begangene Fouls': '1,11', 'Geklärte Bälle': '3,89', 'Abgefangene Bälle': '1,11', 'Balleroberungen': '1,59', 'Ballverluste': '0,48', 'Erfolgreiche Dribblings': '33,3%', 'Torschussvorlagen': '0,32', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,16', 'Schussgenauigkeit': '40,0%', 'Fehler vor Schuss/Gegentor': '0,08', 'Geblockte Bälle': '1,03'}",51
2990,Cristian Gamboa,VfL Bochum,1989,"{'Passquote': '60,9%', 'Zweikampfquote': '61,5%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '25,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '2,01', 'Abgefangene Bälle': '0', 'Balleroberungen': '1,01', 'Ballverluste': '0,5', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '1,51', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '1,01', 'Schussgenauigkeit': '50,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",7
