ID,Name,Born,Position,Value,Squad,Zustand,Stats,Einsätze,Spieltagspunkte,Punkteschnitt,Punktetotal
1809,Marius Wolf,1995,Abwehrspieler, 0 ⌀  ,Borussia Dortmund,Fit,"{'Passquote': '76,0%', 'Zweikampfquote': '45,2%', 'Luftkämpfe': '33,3%', 'Tacklingquote': '44,4%', 'Begangene Fouls': '0,82', 'Geklärte Bälle': '0,82', 'Abgefangene Bälle': '0,41', 'Balleroberungen': '0,82', 'Ballverluste': '1,64', 'Erfolgreiche Dribblings': '45,5%', 'Torschussvorlagen': '1,23', 'Kreierte Großchancen': '0,41', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",3,94,"50,00",150
2665,Mateu Morey Bauzà,2000,Abwehrspieler, 0 ⌀  ,Borussia Dortmund,Angeschlagen,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
2395,Julian Ryerson,1997,Abwehrspieler," 0,64 ⌀ (4) ",Borussia Dortmund,Fit,"{'Passquote': '84,4%', 'Zweikampfquote': '46,7%', 'Luftkämpfe': '40,0%', 'Tacklingquote': '61,5%', 'Begangene Fouls': '1,28', 'Geklärte Bälle': '0,64', 'Abgefangene Bälle': '0,32', 'Balleroberungen': '1,28', 'Ballverluste': '1,6', 'Erfolgreiche Dribblings': '42,9%', 'Torschussvorlagen': '0,8', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,8', 'Schussgenauigkeit': '71,4%', 'Fehler vor Schuss/Gegentor': '0,16', 'Geblockte Bälle': '0,64'}",1,,"95,00",95
54,Emre Can,1994,Mittelfeldspieler, 0 ⌀  ,Borussia Dortmund,Fit,"{'Passquote': '86,1%', 'Zweikampfquote': '55,4%', 'Luftkämpfe': '61,5%', 'Tacklingquote': '50,0%', 'Begangene Fouls': '1,41', 'Geklärte Bälle': '0,47', 'Abgefangene Bälle': '0,79', 'Balleroberungen': '1,73', 'Ballverluste': '1,73', 'Erfolgreiche Dribblings': '33,3%', 'Torschussvorlagen': '1,1', 'Kreierte Großchancen': '0,16', 'Schüsse aufs Tor': '0,31', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",3,183,"107,00",321
1918,Salih Özcan,1998,Mittelfeldspieler, 0 ⌀  ,Borussia Dortmund,Fit,"{'Passquote': '89,7%', 'Zweikampfquote': '56,0%', 'Luftkämpfe': '100,0%', 'Tacklingquote': '50,0%', 'Begangene Fouls': '2,05', 'Geklärte Bälle': '0,41', 'Abgefangene Bälle': '1,23', 'Balleroberungen': '1,64', 'Ballverluste': '1,64', 'Erfolgreiche Dribblings': '100,0%', 'Torschussvorlagen': '1,64', 'Kreierte Großchancen': '0,41', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",1,,"2,00",2
3068,Abdoulaye Kamara,2004,Mittelfeldspieler, 0 ⌀  ,Borussia Dortmund,Fit,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
1856,Marcel Sabitzer,1994,Mittelfeldspieler," 0,99 ⌀ (4) ",Borussia Dortmund,Fit,"{'Passquote': '78,9%', 'Zweikampfquote': '53,8%', 'Luftkämpfe': '23,1%', 'Tacklingquote': '58,3%', 'Begangene Fouls': '0,99', 'Geklärte Bälle': '0,99', 'Abgefangene Bälle': '0,25', 'Balleroberungen': '1,74', 'Ballverluste': '0,25', 'Erfolgreiche Dribblings': '100,0%', 'Torschussvorlagen': '1,24', 'Kreierte Großchancen': '0,25', 'Schüsse aufs Tor': '0,99', 'Schussgenauigkeit': '66,7%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,99'}",3,103,"98,00",294
399,Marco Reus,1989,Mittelfeldspieler, 0 ⌀  ,Borussia Dortmund,Fit,"{'Passquote': '79,9%', 'Zweikampfquote': '50,0%', 'Luftkämpfe': '42,9%', 'Tacklingquote': '44,4%', 'Begangene Fouls': '1,57', 'Geklärte Bälle': '0,45', 'Abgefangene Bälle': '0,22', 'Balleroberungen': '0,9', 'Ballverluste': '0,67', 'Erfolgreiche Dribblings': '100,0%', 'Torschussvorlagen': '2,02', 'Kreierte Großchancen': '0,9', 'Schüsse aufs Tor': '1,12', 'Schussgenauigkeit': '62,5%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",1,,"117,00",117
1192,Julian Brandt,1996,Mittelfeldspieler," 0,14 ⌀ (1) ",Borussia Dortmund,Fit,"{'Passquote': '73,5%', 'Zweikampfquote': '26,2%', 'Luftkämpfe': '18,8%', 'Tacklingquote': '37,5%', 'Begangene Fouls': '0,27', 'Geklärte Bälle': '0,41', 'Abgefangene Bälle': '0,27', 'Balleroberungen': '0,41', 'Ballverluste': '3,78', 'Erfolgreiche Dribblings': '36,4%', 'Torschussvorlagen': '3,38', 'Kreierte Großchancen': '0,95', 'Schüsse aufs Tor': '1,08', 'Schussgenauigkeit': '57,1%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,14'}",3,141,"152,00",456
2692,Giovanni Reyna,2002,Mittelfeldspieler, 0 ⌀  ,Borussia Dortmund,Fit,"{'Passquote': '87,0%', 'Zweikampfquote': '70,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '100,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '4,09', 'Abgefangene Bälle': '0', 'Balleroberungen': '2,73', 'Ballverluste': '2,73', 'Erfolgreiche Dribblings': '66,7%', 'Torschussvorlagen': '2,73', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '1,36', 'Schussgenauigkeit': '50,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
3069,Felix Nmecha,2000,Mittelfeldspieler, 0 ⌀  ,Borussia Dortmund,Fit,"{'Passquote': '83,1%', 'Zweikampfquote': '68,1%', 'Luftkämpfe': '87,5%', 'Tacklingquote': '60,0%', 'Begangene Fouls': '0,82', 'Geklärte Bälle': '1,31', 'Abgefangene Bälle': '1,31', 'Balleroberungen': '1,47', 'Ballverluste': '1,96', 'Erfolgreiche Dribblings': '40,0%', 'Torschussvorlagen': '0,98', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,98', 'Schussgenauigkeit': '46,2%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",3,41,"67,00",201
0,Ole Pohlmann,2001,Mittelfeldspieler, 0 ⌀  ,Borussia Dortmund,Fit,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
3219,Jamie Bynoe-Gittens,2004,Mittelfeldspieler, 0 ⌀  ,Borussia Dortmund,Fit,"{'Passquote': '80,4%', 'Zweikampfquote': '44,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '1,46', 'Abgefangene Bälle': '0,73', 'Balleroberungen': '0', 'Ballverluste': '8,78', 'Erfolgreiche Dribblings': '41,7%', 'Torschussvorlagen': '0,73', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '2,2', 'Schussgenauigkeit': '60,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",1,,"-3,00",-3
4617,Julien Duranville,2006,Mittelfeldspieler, 0 ⌀  ,Borussia Dortmund,Verletzung,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
608,Niclas Füllkrug,1993,Stürmer," 0,16 ⌀ (1) ",Borussia Dortmund,Fit,"{'Passquote': '69,1%', 'Zweikampfquote': '48,7%', 'Luftkämpfe': '43,8%', 'Tacklingquote': '66,7%', 'Begangene Fouls': '0,78', 'Geklärte Bälle': '0,94', 'Abgefangene Bälle': '0', 'Balleroberungen': '0,31', 'Ballverluste': '1,25', 'Erfolgreiche Dribblings': '33,3%', 'Torschussvorlagen': '0,78', 'Kreierte Großchancen': '0,16', 'Schüsse aufs Tor': '1,1', 'Schussgenauigkeit': '53,8%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,16'}",3,-3,"38,00",114
2037,Sébastien Haller,1994,Stürmer," 0,26 ⌀ (1) ",Borussia Dortmund,Fit,"{'Passquote': '63,4%', 'Zweikampfquote': '52,9%', 'Luftkämpfe': '50,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '1,31', 'Geklärte Bälle': '1,83', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '1,31', 'Erfolgreiche Dribblings': '50,0%', 'Torschussvorlagen': '0,79', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '1,05', 'Schussgenauigkeit': '66,7%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,26'}",3,-24,"36,67",110
3087,Donyell Malen,1999,Stürmer," 0,14 ⌀ (1) ",Borussia Dortmund,Fit,"{'Passquote': '73,2%', 'Zweikampfquote': '35,2%', 'Luftkämpfe': '27,3%', 'Tacklingquote': '60,0%', 'Begangene Fouls': '0,43', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0,14', 'Balleroberungen': '0,43', 'Ballverluste': '4,73', 'Erfolgreiche Dribblings': '35,1%', 'Torschussvorlagen': '0,29', 'Kreierte Großchancen': '0,14', 'Schüsse aufs Tor': '2,29', 'Schussgenauigkeit': '76,2%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,14'}",3,75,"136,67",410
3482,Karim Adeyemi,2002,Stürmer, 0 ⌀  ,Borussia Dortmund,Fit,"{'Passquote': '70,9%', 'Zweikampfquote': '36,4%', 'Luftkämpfe': '50,0%', 'Tacklingquote': '42,9%', 'Begangene Fouls': '2', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0,8', 'Balleroberungen': '1,2', 'Ballverluste': '6,4', 'Erfolgreiche Dribblings': '33,3%', 'Torschussvorlagen': '0,4', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,8', 'Schussgenauigkeit': '66,7%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",3,54,"25,67",77
2866,Youssoufa Moukoko,2004,Stürmer," 1,13 ⌀ (1) ",Borussia Dortmund,Angeschlagen,"{'Passquote': '85,7%', 'Zweikampfquote': '28,6%', 'Luftkämpfe': '50,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '3,38', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '1,13'}",3,9,"14,00",42
4,Janis Blaswich,1991,Torhüter, 0 ⌀  ,RB Leipzig,Fit,"{'Abgewehrte Schüsse': '75,0%', 'Paraden': '1,4', 'Weiße Weste': '4', 'Strafraum-beherrschung': '100,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '45,5%', 'Fehler vor Schuss/Gegentor': '0'}",3,144,"110,67",332
1225,Leopold Zingerle,1994,Torhüter, 0 ⌀  ,RB Leipzig,Fit,"{'Abgewehrte Schüsse': '0,0%', 'Paraden': '0', 'Weiße Weste': '0', 'Strafraum-beherrschung': '0,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '0,0%', 'Fehler vor Schuss/Gegentor': '0'}",0,0,0,0
1896,Péter Gulácsi,1990,Torhüter, 0 ⌀  ,RB Leipzig,Fit,"{'Abgewehrte Schüsse': '0,0%', 'Paraden': '0', 'Weiße Weste': '0', 'Strafraum-beherrschung': '0,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '0,0%', 'Fehler vor Schuss/Gegentor': '0'}",0,0,0,0
0,Timo Schlieck,2006,Torhüter, 0 ⌀  ,RB Leipzig,Verletzung,"{'Abgewehrte Schüsse': '0,0%', 'Paraden': '0', 'Weiße Weste': '0', 'Strafraum-beherrschung': '0,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '0,0%', 'Fehler vor Schuss/Gegentor': '0'}",0,0,0,0
1246,Willi Orbán,1992,Abwehrspieler," 0,62 ⌀ (2) ",RB Leipzig,Verletzung,"{'Passquote': '89,4%', 'Zweikampfquote': '67,6%', 'Luftkämpfe': '68,8%', 'Tacklingquote': '50,0%', 'Begangene Fouls': '1,56', 'Geklärte Bälle': '4,05', 'Abgefangene Bälle': '0,62', 'Balleroberungen': '1,25', 'Ballverluste': '0,31', 'Erfolgreiche Dribblings': '50,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,31', 'Schussgenauigkeit': '50,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,62'}",3,191,"115,33",346
1333,Lukas Klostermann,1996,Abwehrspieler," 0,92 ⌀ (2) ",RB Leipzig,Fit,"{'Passquote': '86,3%', 'Zweikampfquote': '37,5%', 'Luftkämpfe': '50,0%', 'Tacklingquote': '50,0%', 'Begangene Fouls': '0,46', 'Geklärte Bälle': '2,76', 'Abgefangene Bälle': '1,38', 'Balleroberungen': '0,46', 'Ballverluste': '0,46', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0,46', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,46', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,92'}",2,38,"29,50",59
3001,Mohamed Simakan,2000,Abwehrspieler," 0,5 ⌀ (4) ",RB Leipzig,Fit,"{'Passquote': '87,4%', 'Zweikampfquote': '62,8%', 'Luftkämpfe': '60,0%', 'Tacklingquote': '58,3%', 'Begangene Fouls': '0,87', 'Geklärte Bälle': '2,84', 'Abgefangene Bälle': '1,48', 'Balleroberungen': '1,73', 'Ballverluste': '0,37', 'Erfolgreiche Dribblings': '100,0%', 'Torschussvorlagen': '0,25', 'Kreierte Großchancen': '0,12', 'Schüsse aufs Tor': '0,12', 'Schussgenauigkeit': '50,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,5'}",3,148,"135,67",407
6667,El Chadaille Bitshiabu,2005,Abwehrspieler, 0 ⌀  ,RB Leipzig,Verletzung,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
7224,Castello Lukeba,2002,Abwehrspieler," 1,03 ⌀ (6) ",RB Leipzig,Fit,"{'Passquote': '92,1%', 'Zweikampfquote': '58,6%', 'Luftkämpfe': '69,2%', 'Tacklingquote': '50,0%', 'Begangene Fouls': '0,69', 'Geklärte Bälle': '2,58', 'Abgefangene Bälle': '0,52', 'Balleroberungen': '0,34', 'Ballverluste': '0,52', 'Erfolgreiche Dribblings': '50,0%', 'Torschussvorlagen': '0,17', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,17', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '1,03'}",2,27,"11,00",22
0,Tim Köhler,2005,Abwehrspieler, 0 ⌀  ,RB Leipzig,Fit,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
1739,Christopher Lenz,1994,Abwehrspieler, 0 ⌀  ,RB Leipzig,Fit,"{'Passquote': '68,2%', 'Zweikampfquote': '75,0%', 'Luftkämpfe': '100,0%', 'Tacklingquote': '100,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '2,57', 'Abgefangene Bälle': '0', 'Balleroberungen': '2,57', 'Ballverluste': '2,57', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",1,,"16,00",16
2522,David Raum,1998,Abwehrspieler," 0,72 ⌀ (6) ",RB Leipzig,Fit,"{'Passquote': '72,1%', 'Zweikampfquote': '58,2%', 'Luftkämpfe': '86,7%', 'Tacklingquote': '32,0%', 'Begangene Fouls': '0,72', 'Geklärte Bälle': '1,68', 'Abgefangene Bälle': '0,6', 'Balleroberungen': '0,96', 'Ballverluste': '1,32', 'Erfolgreiche Dribblings': '35,7%', 'Torschussvorlagen': '1,32', 'Kreierte Großchancen': '0,48', 'Schüsse aufs Tor': '0,36', 'Schussgenauigkeit': '60,0%', 'Fehler vor Schuss/Gegentor': '0,12', 'Geblockte Bälle': '0,72'}",3,101,"138,33",415
1689,Benjamin Henrichs,1997,Abwehrspieler," 0,29 ⌀ (2) ",RB Leipzig,Fit,"{'Passquote': '76,0%', 'Zweikampfquote': '54,9%', 'Luftkämpfe': '64,3%', 'Tacklingquote': '32,1%', 'Begangene Fouls': '0,87', 'Geklärte Bälle': '0,29', 'Abgefangene Bälle': '1,45', 'Balleroberungen': '1,31', 'Ballverluste': '1,31', 'Erfolgreiche Dribblings': '60,0%', 'Torschussvorlagen': '0,73', 'Kreierte Großchancen': '0,15', 'Schüsse aufs Tor': '1,16', 'Schussgenauigkeit': '72,7%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,29'}",3,200,"180,00",540
1653,Kevin Kampl,1990,Mittelfeldspieler," 0,53 ⌀ (4) ",RB Leipzig,Fit,"{'Passquote': '90,7%', 'Zweikampfquote': '42,2%', 'Luftkämpfe': '11,1%', 'Tacklingquote': '30,8%', 'Begangene Fouls': '0,93', 'Geklärte Bälle': '0,4', 'Abgefangene Bälle': '0,93', 'Balleroberungen': '0,53', 'Ballverluste': '1,07', 'Erfolgreiche Dribblings': '87,5%', 'Torschussvorlagen': '0,93', 'Kreierte Großchancen': '0,13', 'Schüsse aufs Tor': '0,27', 'Schussgenauigkeit': '66,7%', 'Fehler vor Schuss/Gegentor': '0,13', 'Geblockte Bälle': '0,53'}",3,134,"134,00",402
2649,Xaver Schlager,1997,Mittelfeldspieler," 0,14 ⌀ (1) ",RB Leipzig,Fit,"{'Passquote': '85,9%', 'Zweikampfquote': '48,8%', 'Luftkämpfe': '37,5%', 'Tacklingquote': '43,9%', 'Begangene Fouls': '1,71', 'Geklärte Bälle': '0,86', 'Abgefangene Bälle': '0,86', 'Balleroberungen': '2,57', 'Ballverluste': '2,14', 'Erfolgreiche Dribblings': '45,5%', 'Torschussvorlagen': '0,57', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,14', 'Schussgenauigkeit': '33,3%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,14'}",3,131,"86,67",260
2365,Amadou Haidara,1998,Mittelfeldspieler, 0 ⌀  ,RB Leipzig,Fit,"{'Passquote': '80,0%', 'Zweikampfquote': '54,5%', 'Luftkämpfe': '83,3%', 'Tacklingquote': '50,0%', 'Begangene Fouls': '3,38', 'Geklärte Bälle': '2,25', 'Abgefangene Bälle': '1,13', 'Balleroberungen': '1,13', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
6176,Nicolas Seiwald,2001,Mittelfeldspieler," 0,63 ⌀ (1) ",RB Leipzig,Fit,"{'Passquote': '81,4%', 'Zweikampfquote': '62,5%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '41,7%', 'Begangene Fouls': '1,26', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0,63', 'Balleroberungen': '3,15', 'Ballverluste': '1,26', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,63'}",1,,"-11,00",-11
3140,Ilaix Moriba,2003,Mittelfeldspieler, 0 ⌀  ,RB Leipzig,Fit,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
2776,Dani Olmo,1998,Mittelfeldspieler, 0 ⌀  ,RB Leipzig,Fit,"{'Passquote': '76,0%', 'Zweikampfquote': '42,3%', 'Luftkämpfe': '28,6%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0,61', 'Geklärte Bälle': '0,61', 'Abgefangene Bälle': '0,91', 'Balleroberungen': '0', 'Ballverluste': '2,13', 'Erfolgreiche Dribblings': '50,0%', 'Torschussvorlagen': '1,52', 'Kreierte Großchancen': '0,61', 'Schüsse aufs Tor': '1,22', 'Schussgenauigkeit': '57,1%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",3,205,"174,00",522
2275,Christoph Baumgartner,1999,Mittelfeldspieler, 0 ⌀  ,RB Leipzig,Fit,"{'Passquote': '77,2%', 'Zweikampfquote': '41,2%', 'Luftkämpfe': '33,3%', 'Tacklingquote': '50,0%', 'Begangene Fouls': '2,31', 'Geklärte Bälle': '0,92', 'Abgefangene Bälle': '0,46', 'Balleroberungen': '1,39', 'Ballverluste': '5,08', 'Erfolgreiche Dribblings': '50,0%', 'Torschussvorlagen': '1,39', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",2,27,"22,00",44
6672,Xavi Simons,2003,Mittelfeldspieler, 0 ⌀  ,RB Leipzig,Fit,"{'Passquote': '77,9%', 'Zweikampfquote': '52,9%', 'Luftkämpfe': '70,0%', 'Tacklingquote': '22,2%', 'Begangene Fouls': '0,84', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0,28', 'Balleroberungen': '0,28', 'Ballverluste': '2,93', 'Erfolgreiche Dribblings': '47,6%', 'Torschussvorlagen': '1,4', 'Kreierte Großchancen': '0,28', 'Schüsse aufs Tor': '1,95', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",3,287,"186,00",558
6178,Fábio Carvalho,2002,Mittelfeldspieler, 0 ⌀  ,RB Leipzig,Fit,"{'Passquote': '85,2%', 'Zweikampfquote': '40,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '25,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0,63', 'Abgefangene Bälle': '0', 'Balleroberungen': '0,63', 'Ballverluste': '3,17', 'Erfolgreiche Dribblings': '40,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,63', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",1,,"-8,00",-8
1900,Emil Forsberg,1991,Mittelfeldspieler, 0 ⌀  ,RB Leipzig,Fit,"{'Passquote': '81,5%', 'Zweikampfquote': '41,4%', 'Luftkämpfe': '33,3%', 'Tacklingquote': '22,2%', 'Begangene Fouls': '0,63', 'Geklärte Bälle': '0,95', 'Abgefangene Bälle': '0', 'Balleroberungen': '0,63', 'Ballverluste': '2,21', 'Erfolgreiche Dribblings': '25,0%', 'Torschussvorlagen': '0,32', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '1,58', 'Schussgenauigkeit': '62,5%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",3,28,"22,33",67
734,Timo Werner,1996,Stürmer, 0 ⌀  ,RB Leipzig,Fit,"{'Passquote': '72,9%', 'Zweikampfquote': '29,4%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '100,0%', 'Begangene Fouls': '0,61', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0,61', 'Balleroberungen': '0,61', 'Ballverluste': '5,47', 'Erfolgreiche Dribblings': '44,4%', 'Torschussvorlagen': '1,22', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '2,43', 'Schussgenauigkeit': '80,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",2,,"12,50",25
