player,nationality,position,team,age,birth_year,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,matches
Phillipp Mwene,at AUT,"DF,MF",Mainz 05,24,1994,3.0,172,9,51,83,39,2,172,2,1,50.0,1,50.0,84,434,196,5,7,0,1,5,87,12,Matches
Obite N'Dicka,ci CIV,DF,Eint Frankfurt,18,1999,25.6,1418,109,583,781,68,19,1418,11,5,45.5,6,54.5,721,3993,2208,30,21,0,29,11,767,9,Matches
Naldo,br BRA,DF,Schalke 04,35,1982,7.0,395,35,166,207,25,14,395,1,1,100.0,0,0.0,186,728,392,5,3,0,2,1,234,3,Matches
Matija Nastasić,rs SRB,DF,Schalke 04,25,1993,27.2,1510,133,757,718,41,23,1510,1,1,100.0,0,0.0,795,3751,2446,13,3,0,6,2,935,1,Matches
Reiss Nelson,eng ENG,"MF,FW",Hoffenheim,18,1999,7.1,345,4,47,120,188,35,345,27,16,59.3,11,40.7,237,2006,1077,35,17,7,13,12,244,57,Matches
Manuel Neuer,de GER,GK,Bayern Munich,32,1986,25.6,947,686,923,23,1,1,947,0,0,,0,,532,3145,2104,0,0,0,1,0,579,0,Matches
Florian Neuhaus,de GER,MF,M'Gladbach,21,1997,22.9,1137,25,152,630,366,61,1137,53,29,54.7,23,43.4,703,4277,2253,62,59,14,37,35,899,116,Matches
Moussa Niakhate,sn SEN,DF,Mainz 05,22,1996,31.0,1867,190,971,827,83,17,1867,9,8,88.9,1,11.1,1018,5030,2503,19,12,1,21,5,1121,10,Matches
Florian Niederlechner,de GER,"FW,MF",Freiburg,27,1990,10.8,321,12,44,150,129,43,321,22,9,40.9,13,59.1,165,896,363,11,10,7,30,15,221,53,Matches
Håvard Nordtveit,no NOR,"MF,DF",Hoffenheim,28,1990,5.2,322,19,72,228,26,4,322,7,5,71.4,2,28.6,191,846,547,7,2,1,3,2,212,2,Matches
Alexander Nübel,de GER,GK,Schalke 04,21,1996,17.6,561,499,558,2,1,0,561,0,0,,0,,268,1747,1218,0,0,0,0,0,221,1,Matches
Kasim Nuhu,gh GHA,DF,Hoffenheim,23,1995,10.0,645,49,252,379,19,2,645,8,7,87.5,1,12.5,380,1709,1024,10,4,0,10,4,419,3,Matches
Hans Nunoo Sarpei,gh GHA,"FW,MF",Stuttgart,19,1998,0.5,18,3,6,11,2,0,18,1,1,100.0,0,0.0,9,43,11,1,0,0,1,2,12,1,Matches
Bastian Oczipka,de GER,"DF,FW",Schalke 04,29,1989,20.8,1275,34,293,593,405,24,1275,47,23,48.9,24,51.1,609,3947,2108,63,43,4,22,21,651,65,Matches
Chima Okoroji,ng NGA,"DF,MF",Freiburg,21,1997,1.2,46,0,17,18,11,1,46,3,1,33.3,2,66.7,21,217,59,2,3,0,2,4,25,4,Matches
Karim Onisiwo,at AUT,"FW,MF",Mainz 05,26,1992,12.9,437,12,41,144,264,79,437,38,15,39.5,23,60.5,270,1653,737,36,17,19,42,19,303,105,Matches
Willi Orban,hu HUN,DF,RB Leipzig,25,1992,22.8,1316,135,555,703,70,38,1316,4,3,75.0,1,25.0,453,2287,1312,8,6,2,10,2,590,10,Matches
Yuya Osako,jp JPN,"FW,MF",Werder Bremen,28,1990,15.0,659,11,67,329,270,55,659,23,19,82.6,4,17.4,426,1777,677,19,20,7,43,45,506,116,Matches
Matthias Ostrzolek,de GER,DF,Hannover 96,28,1990,16.3,918,70,339,460,127,11,918,7,4,57.1,3,42.9,431,2136,1178,25,14,2,17,9,518,40,Matches
David Otto,de GER,"MF,FW",Hoffenheim,19,1999,0.3,16,0,1,9,7,0,16,1,0,0.0,1,100.0,14,75,48,2,0,0,2,2,14,2,Matches
Reece Oxford,eng ENG,DF,Augsburg,19,1998,5.6,386,56,226,151,9,4,386,0,0,,0,,198,907,512,2,2,0,2,1,243,1,Matches
Berkay Özcan,tr TUR,"MF,DF",Stuttgart,20,1998,0.6,37,0,6,27,4,0,37,2,1,50.0,1,50.0,24,145,68,0,2,0,0,2,28,1,Matches
Ramazan Özcan,at AUT,GK,Leverkusen,34,1984,2.0,78,65,78,0,0,0,78,0,0,,0,,41,233,168,0,0,0,0,0,39,0,Matches
Levin Öztunalı,de GER,"MF,FW",Mainz 05,22,1996,10.2,407,11,70,198,151,18,407,26,16,61.5,10,38.5,242,1653,838,33,20,9,21,16,240,43,Matches
Gonçalo Paciência,pt POR,FW,Eint Frankfurt,23,1994,4.3,171,4,9,65,99,27,171,10,6,60.0,4,40.0,98,479,179,7,4,5,15,12,134,39,Matches
Federico Palacios Martínez,de GER,"MF,FW",Nürnberg,23,1995,10.5,404,5,64,232,112,15,404,24,11,45.8,13,54.2,239,1335,663,11,11,3,21,22,271,44,Matches
Paulinho,br BRA,"FW,MF",Leverkusen,18,2000,2.0,126,1,16,51,63,11,126,13,9,69.2,4,30.8,74,608,257,6,7,0,9,2,88,21,Matches
Benjamin Pavard,fr FRA,DF,Stuttgart,22,1996,29.0,1859,236,893,838,143,24,1859,12,7,58.3,5,41.7,919,4943,2851,22,16,1,12,3,1068,21,Matches
Jiří Pavlenka,cz CZE,GK,Werder Bremen,26,1992,33.1,1322,1145,1316,6,0,0,1322,0,0,,0,,587,3589,2249,0,0,0,0,0,540,0,Matches
Peter Pekarík,sk SVK,DF,Hertha BSC,31,1986,2.4,156,4,35,78,44,2,156,2,1,50.0,1,50.0,86,318,114,3,2,0,1,0,92,6,Matches
Matheus Pereira,pt POR,"MF,FW",Nürnberg,22,1996,13.7,646,8,98,318,249,18,646,53,40,75.5,13,24.5,427,3095,1459,49,33,6,34,22,455,73,Matches
Pavao Pervan,at AUT,GK,Wolfsburg,30,1987,8.5,365,313,363,2,0,0,365,0,0,,0,,199,926,555,0,0,0,1,0,197,0,Matches
Nils Petersen,de GER,FW,Freiburg,29,1988,21.4,777,36,102,364,319,82,776,23,8,34.8,15,65.2,267,1323,389,13,13,4,49,28,520,98,Matches
Ondřej Petrák,cz CZE,MF,Nürnberg,26,1992,18.0,884,44,267,535,88,10,884,7,5,71.4,2,28.6,393,1811,796,6,3,1,17,11,502,15,Matches
Maximilian Philipp,de GER,"FW,MF",Dortmund,24,1994,8.4,310,6,28,149,133,19,310,9,5,55.6,4,44.4,167,673,238,7,6,3,18,12,254,48,Matches
Łukasz Piszczek,pl POL,DF,Dortmund,33,1985,19.5,1586,80,405,897,292,29,1586,24,8,33.3,16,66.7,778,3930,2089,36,33,3,13,6,932,54,Matches
Claudio Pizarro,pe PER,FW,Werder Bremen,39,1978,7.7,372,9,36,160,180,43,372,14,7,50.0,7,50.0,198,1104,285,7,11,2,23,13,279,63,Matches
Marvin Plattenhardt,de GER,DF,Hertha BSC,26,1992,21.4,1299,55,296,671,343,8,1299,19,9,47.4,10,52.6,637,3261,1840,37,32,2,14,13,685,63,Matches
Alassane Pléa,fr FRA,FW,M'Gladbach,25,1993,27.8,943,17,79,387,482,124,943,43,23,53.5,20,46.5,578,3344,1578,65,27,29,79,53,735,214,Matches
Luca Plogmann,de GER,GK,Werder Bremen,18,2000,0.4,7,6,7,0,0,0,7,0,0,,0,,1,5,5,0,0,0,0,0,0,0,Matches
Stefan Posch,at AUT,DF,Hoffenheim,21,1997,15.6,1179,92,452,679,52,10,1179,1,1,100.0,0,0.0,719,3591,2098,17,13,0,5,4,812,2,Matches
Yussuf Poulsen,dk DEN,FW,RB Leipzig,24,1994,27.2,1171,31,78,588,520,121,1171,58,24,41.4,34,58.6,588,2943,1215,52,38,17,97,63,945,254,Matches
Edgar Prib,de GER,MF,Hannover 96,28,1989,2.2,133,1,10,67,60,4,133,4,4,100.0,0,0.0,67,478,297,9,4,0,3,1,79,8,Matches
Christian Pulisic,us USA,FW,Dortmund,19,1998,10.4,729,11,65,323,354,69,729,81,42,51.9,39,48.1,502,3555,1945,66,52,27,39,43,574,109,Matches
Robin Quaison,se SWE,"FW,MF",Mainz 05,24,1993,24.4,663,6,37,299,340,76,663,48,22,45.8,26,54.2,472,2691,1033,36,35,15,38,58,512,122,Matches
Raffael,br BRA,FW,M'Gladbach,33,1985,6.0,278,0,16,120,144,27,278,15,10,66.7,5,33.3,155,994,450,16,15,6,18,17,219,39,Matches
Rafinha,br BRA,DF,Bayern Munich,32,1985,10.0,955,18,207,525,224,6,955,10,5,50.0,5,50.0,541,2262,1307,17,31,1,8,6,704,50,Matches
Baba Rahman,gh GHA,DF,Schalke 04,24,1994,1.8,115,2,16,66,33,2,115,4,1,25.0,3,75.0,58,510,325,10,11,1,1,3,62,3,Matches
Benito Raman,be BEL,"MF,FW",Düsseldorf,23,1994,18.7,750,15,120,305,346,70,750,83,37,44.6,46,55.4,473,3386,1749,69,37,28,58,26,468,145,Matches
Milot Rashica,xk KVX,"FW,MF",Werder Bremen,22,1996,17.2,768,8,56,221,504,81,767,75,33,44.0,42,56.0,499,3752,1883,87,38,35,47,35,544,186,Matches
Yoric Ravet,fr FRA,"FW,MF",Freiburg,28,1989,0.8,47,1,7,16,24,4,47,2,1,50.0,1,50.0,16,90,30,1,2,1,7,0,22,5,Matches
Ante Rebić,hr CRO,"FW,MF",Eint Frankfurt,24,1993,22.0,854,4,30,317,524,108,854,93,47,50.5,46,49.5,524,3782,1756,88,49,37,75,76,658,193,Matches
Karim Rekik,nl NED,DF,Hertha BSC,23,1994,23.0,1405,137,672,696,43,8,1405,5,4,80.0,1,20.0,879,3920,1919,6,7,2,13,7,891,5,Matches
Michael Rensing,de GER,GK,Düsseldorf,34,1984,32.0,1099,978,1095,4,0,0,1099,0,0,,0,,467,3231,2407,0,0,0,0,0,343,0,Matches
Marco Reus,de GER,"MF,FW",Dortmund,29,1989,25.7,1387,34,117,598,686,141,1384,59,25,42.4,34,57.6,830,4330,2207,77,57,26,55,37,1048,188,Matches
Elvis Rexhbeçaj,de GER,MF,Wolfsburg,20,1997,12.7,585,21,128,313,156,16,585,14,10,71.4,4,28.6,299,1473,709,15,17,6,42,18,316,41,Matches
Simon Rhein,de GER,MF,Nürnberg,20,1998,5.5,337,19,108,199,34,1,337,6,5,83.3,1,16.7,167,924,549,10,4,1,5,5,204,0,Matches
Franck Ribéry,fr FRA,"MF,FW",Bayern Munich,35,1983,13.0,933,3,65,397,479,106,933,74,36,48.6,38,51.4,644,5151,2774,112,61,56,34,46,783,197,Matches
Marco Richter,de GER,"MF,FW",Augsburg,20,1997,15.8,708,9,70,327,329,62,708,65,35,53.8,30,46.2,443,2592,1146,57,34,17,55,43,491,142,Matches
Sascha Riether,de GER,FW,Schalke 04,35,1983,0.0,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,1,0,Matches
Arjen Robben,nl NED,"FW,MF",Bayern Munich,34,1984,6.3,401,1,13,143,245,38,401,18,6,33.3,12,66.7,260,1938,1132,39,24,6,11,10,316,81,Matches
Sebastian Rode,de GER,MF,Eint Frankfurt,27,1990,10.3,669,21,117,407,153,14,669,14,11,78.6,3,21.4,301,1546,875,13,13,2,15,5,377,21,Matches
James Rodríguez,co COL,MF,Bayern Munich,27,1991,12.6,1080,4,89,516,481,56,1080,26,16,61.5,10,38.5,688,3566,1708,35,26,7,13,12,822,103,Matches
Jérôme Roussillon,fr FRA,DF,Wolfsburg,25,1993,27.3,1691,75,440,830,446,38,1691,80,49,61.3,31,38.8,927,5864,3258,92,58,17,46,35,996,123,Matches
Sebastian Rudy,de GER,MF,Schalke 04,28,1990,15.1,802,26,164,518,130,11,802,13,7,53.8,6,46.2,367,1553,709,11,10,1,12,11,469,31,Matches
Lukas Rupp,de GER,"MF,DF",Hoffenheim,27,1991,0.3,20,3,5,2,14,2,20,0,0,,0,,9,46,14,1,1,0,2,2,9,5,Matches
Marco Russ,de GER,DF,Eint Frankfurt,32,1985,4.2,139,16,56,79,7,3,139,1,0,0.0,1,100.0,51,265,132,4,2,0,0,3,61,1,Matches
Frederik Rønnow,dk DEN,GK,Eint Frankfurt,25,1992,1.4,58,47,58,0,0,0,58,0,0,,0,,31,276,167,0,0,0,0,0,24,0,Matches
Marcel Sabitzer,at AUT,MF,RB Leipzig,24,1994,26.1,1518,43,202,711,621,87,1518,26,15,57.7,11,42.3,733,3552,1740,49,45,12,44,44,1035,187,Matches
Nuri Şahin,tr TUR,MF,Werder Bremen,29,1988,16.4,1316,61,301,859,166,9,1316,12,9,75.0,3,25.0,659,3045,1595,15,16,1,10,13,838,18,Matches
Samuel Şahin-Radlinger,at AUT,GK,Hannover 96,25,1992,1.0,34,27,33,1,0,0,34,0,0,,0,,14,58,42,0,0,0,0,0,8,0,Matches
Carlos Salcedo,mx MEX,DF,Eint Frankfurt,24,1993,5.1,326,27,136,183,11,2,326,1,0,0.0,1,100.0,171,933,543,2,3,0,4,1,181,1,Matches
Roland Sallai,hu HUN,MF,Freiburg,21,1997,5.9,246,6,40,116,91,22,246,24,5,20.8,19,79.2,151,1096,471,19,16,9,14,9,171,44,Matches
Edgar Salli,cm CMR,"FW,MF",Nürnberg,25,1992,1.3,30,2,8,10,12,3,30,0,0,,0,,18,102,33,1,2,1,3,4,22,6,Matches
Renato Sanches,pt POR,MF,Bayern Munich,20,1997,6.4,441,1,29,259,159,22,441,24,17,70.8,7,29.2,300,1726,1036,26,15,9,12,9,340,27,Matches
Jadon Sancho,eng ENG,"FW,MF",Dortmund,18,2000,27.3,1750,9,170,665,954,120,1750,186,113,60.8,73,39.2,1218,8960,4465,149,100,65,93,57,1367,328,Matches
Salif Sané,sn SEN,DF,Schalke 04,27,1990,29.0,1898,211,940,907,68,28,1898,15,14,93.3,1,6.7,1042,6507,3911,25,8,1,12,6,1144,7,Matches
Marcelo Saracchi,uy URU,DF,RB Leipzig,20,1998,7.3,564,16,134,271,164,11,564,21,7,33.3,14,66.7,247,1579,1048,25,16,3,10,8,303,50,Matches
Josh Sargent,us USA,FW,Werder Bremen,18,2000,2.4,101,2,6,51,44,10,101,5,2,40.0,3,60.0,66,286,131,5,4,0,14,4,79,19,Matches
Julian Schieber,de GER,FW,Augsburg,29,1989,2.9,111,3,6,58,47,14,111,4,2,50.0,2,50.0,62,202,76,2,1,0,14,6,82,24,Matches
Keven Schlotterbeck,de GER,DF,Freiburg,21,1997,8.6,548,50,280,259,11,5,548,7,6,85.7,1,14.3,291,1546,876,5,3,0,4,1,364,0,Matches
Nico Schlotterbeck,de GER,DF,Freiburg,18,1999,2.5,128,15,49,69,11,1,128,1,1,100.0,0,0.0,58,372,199,3,3,1,0,2,69,1,Matches
Marcel Schmelzer,de GER,DF,Dortmund,30,1988,6.3,536,21,108,304,125,7,536,11,4,36.4,7,63.6,278,1506,685,19,11,2,8,4,339,33,Matches
Jonathan Schmid,fr FRA,DF,Augsburg,28,1990,28.0,1654,83,474,727,471,16,1654,31,16,51.6,15,48.4,704,3609,1951,43,32,3,18,20,815,87,Matches
Alessandro Schöpf,at AUT,"MF,DF",Schalke 04,24,1994,11.2,625,12,125,325,188,18,625,27,16,59.3,11,40.7,353,2650,1433,43,37,6,27,22,396,49,Matches
Nico Schulz,de GER,DF,Hoffenheim,25,1993,28.2,1871,49,399,839,668,97,1871,104,52,50.0,52,50.0,1060,7793,4548,166,82,36,49,22,1208,255,Matches
Pirmin Schwegler,ch SUI,MF,Hannover 96,31,1987,23.1,1456,68,310,883,274,5,1456,21,16,76.2,5,23.8,564,2667,1295,13,14,2,13,15,746,11,Matches
Alexander Schwolow,de GER,GK,Freiburg,26,1992,33.0,1367,1086,1363,4,0,0,1367,0,0,,0,,647,4349,2622,0,0,0,3,0,585,0,Matches
Davie Selke,de GER,FW,Hertha BSC,23,1995,19.3,672,8,27,323,329,105,672,49,22,44.9,27,55.1,410,1900,926,43,24,19,42,29,541,150,Matches
Suat Serdar,de GER,MF,Schalke 04,21,1997,19.2,713,10,132,423,185,35,713,58,37,63.8,21,36.2,398,2790,1386,29,31,5,44,37,396,58,Matches
Meritan Shabani,al ALB,MF,Bayern Munich,19,1999,0.0,3,0,0,3,0,0,3,1,1,100.0,0,0.0,1,24,6,0,0,0,0,0,3,1,Matches
Steven Skrzybski,de GER,"FW,MF",Schalke 04,25,1992,7.4,221,3,20,96,109,28,221,8,5,62.5,3,37.5,125,661,291,12,12,6,20,14,143,52,Matches
Emile Smith Rowe,eng ENG,MF,RB Leipzig,18,2000,0.3,20,0,2,10,8,2,20,1,1,100.0,0,0.0,11,52,25,0,1,0,0,0,16,2,Matches
Marcel Sobottka,de GER,MF,Düsseldorf,24,1994,10.5,446,34,157,259,38,10,446,4,2,50.0,2,50.0,197,1095,531,8,5,1,10,8,228,8,Matches
Yann Sommer,ch SUI,GK,M'Gladbach,29,1988,34.0,1680,1196,1666,15,0,0,1680,2,2,100.0,0,0.0,971,5973,3657,0,0,0,2,0,921,0,Matches
Oliver Sorg,de GER,DF,Hannover 96,28,1990,17.6,1033,61,373,568,99,0,1033,13,9,69.2,4,30.8,561,3225,1642,25,14,0,10,4,579,22,Matches
Borna Sosa,hr CRO,"DF,MF",Stuttgart,20,1998,6.8,489,29,158,205,128,7,489,13,9,69.2,4,30.8,205,1235,697,14,17,2,13,11,256,27,Matches
Sebastian Soto,us USA,"MF,FW",Hannover 96,18,2000,0.3,6,0,0,3,3,0,6,0,0,,0,,4,11,2,0,0,0,2,0,4,1,Matches
Kostas Stafylidis,gr GRE,DF,Augsburg,24,1993,10.2,665,53,241,341,92,1,665,8,4,50.0,4,50.0,309,1506,860,14,15,0,5,2,371,23,Matches
Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,27,1990,19.6,1218,85,470,706,58,0,1218,12,9,75.0,3,25.0,622,3091,1950,21,16,1,7,8,681,12,Matches
Jozo Stanić,hr CRO,MF,Augsburg,19,1999,0.0,3,0,1,2,0,0,3,0,0,,0,,3,14,6,0,0,0,0,0,3,0,Matches
Niklas Stark,de GER,DF,Hertha BSC,23,1995,20.8,1325,163,615,684,36,17,1325,2,1,50.0,1,50.0,707,3340,1803,21,9,0,3,2,785,4,Matches
Renato Steffen,ch SUI,"FW,MF",Wolfsburg,26,1991,16.7,746,18,124,364,273,36,746,27,19,70.4,8,29.6,450,2682,1358,32,34,7,43,15,504,85,Matches
Marc Stendera,de GER,MF,Eint Frankfurt,22,1995,1.2,114,2,24,91,1,0,114,1,0,0.0,1,100.0,50,236,146,4,0,0,1,0,68,2,Matches
Pascal Stenzel,de GER,"DF,MF",Freiburg,22,1996,16.1,1064,62,355,543,171,6,1064,7,6,85.7,1,14.3,461,2575,1388,22,19,1,13,7,584,39,Matches
Lars Stindl,de GER,"FW,MF",M'Gladbach,29,1988,16.8,929,20,80,552,303,45,929,28,16,57.1,12,42.9,488,2177,992,20,17,0,40,14,714,104,Matches
Kevin Stöger,at AUT,MF,Düsseldorf,24,1993,23.5,1721,39,345,1006,403,17,1721,41,27,65.9,14,34.1,982,5590,2645,42,43,2,36,25,1170,51,Matches
Tobias Strobl,de GER,"MF,DF",M'Gladbach,28,1990,25.5,1684,80,548,1077,72,14,1684,7,5,71.4,2,28.6,948,4842,2567,17,15,1,20,10,1251,10,Matches
Niklas Süle,de GER,DF,Bayern Munich,22,1995,29.5,2784,178,1106,1597,93,23,2784,3,3,100.0,0,0.0,1770,8772,5000,31,30,3,6,5,2159,1,Matches
Markus Suttner,at AUT,"DF,MF",Düsseldorf,31,1987,5.4,302,16,106,124,78,4,302,2,0,0.0,2,100.0,154,733,420,11,9,0,3,4,182,15,Matches
Ádám Szalai,hu HUN,FW,Hoffenheim,30,1987,18.1,636,9,48,326,273,102,636,23,10,43.5,13,56.5,335,1157,440,12,16,6,54,21,466,100,Matches
Jonathan Tah,de GER,DF,Leverkusen,22,1996,32.6,2810,196,1018,1723,82,28,2810,20,17,85.0,3,15.0,1622,8543,5052,23,15,2,15,12,1969,5,Matches
Taleb Tawatha,il ISR,"FW,DF",Eint Frankfurt,26,1992,1.4,59,1,11,31,18,1,59,3,2,66.7,1,33.3,27,100,57,2,1,0,3,1,37,6,Matches
Georg Teigl,at AUT,"MF,FW",Augsburg,27,1991,3.3,96,9,33,36,27,4,96,4,2,50.0,2,50.0,46,229,67,2,3,0,4,3,59,7,Matches
Marco Terrazzino,de GER,"MF,FW",Freiburg,27,1991,5.7,287,6,30,149,112,18,287,18,8,44.4,10,55.6,154,943,415,14,9,7,16,13,204,33,Matches
Cedric Teuchert,de GER,"FW,MF",Schalke 04,21,1997,1.8,35,0,2,17,16,3,35,3,1,33.3,2,66.7,20,67,15,1,0,0,10,2,21,6,Matches
Erik Thommy,de GER,"MF,FW",Stuttgart,23,1994,8.8,451,8,72,176,210,21,451,21,8,38.1,13,61.9,250,1568,745,27,23,6,24,18,286,62,Matches
Timothy Tillman,de GER,"FW,MF",Nürnberg,19,1999,2.3,84,0,28,38,22,4,84,12,7,58.3,5,41.7,51,324,156,2,1,1,7,1,48,6,Matches
George Timotheou,au AUS,DF,Schalke 04,21,1997,1.0,60,5,34,23,3,2,60,0,0,,0,,35,241,190,1,1,0,1,0,36,0,Matches
Marcel Tisserand,cd COD,DF,Wolfsburg,25,1993,9.8,722,55,292,381,53,14,722,12,4,33.3,8,66.7,452,2962,1547,16,4,0,6,7,480,7,Matches
Corentin Tolisso,fr FRA,MF,Bayern Munich,23,1994,0.6,47,0,3,29,15,3,47,0,0,,0,,34,121,52,0,1,0,1,0,36,6,Matches
Ömer Toprak,tr TUR,DF,Dortmund,29,1989,2.6,196,15,65,127,5,2,196,1,1,100.0,0,0.0,146,712,414,2,2,0,3,1,158,0,Matches
Lucas Torró,es ESP,MF,Eint Frankfurt,24,1994,6.2,330,23,88,200,45,5,330,2,2,100.0,0,0.0,110,498,167,2,3,0,5,5,135,3,Matches
Jordan Torunarigha,de GER,DF,Hertha BSC,20,1997,12.9,671,61,309,329,37,11,671,5,1,20.0,4,80.0,363,1437,628,6,7,1,10,6,361,10,Matches
Almamy Touré,ml MLI,"DF,MF",Eint Frankfurt,22,1996,5.8,321,33,111,171,44,4,321,13,11,84.6,2,15.4,172,1087,685,12,6,0,2,0,164,6,Matches
Ibrahima Traoré,gn GUI,"FW,MF",M'Gladbach,30,1988,6.1,353,5,40,125,189,21,353,26,20,76.9,6,23.1,218,1356,681,18,11,6,12,3,263,65,Matches
Kevin Trapp,de GER,GK,Eint Frankfurt,28,1990,32.6,1310,932,1305,5,0,0,1310,0,0,,0,,629,4509,3302,0,1,1,0,0,514,0,Matches
Philipp Tschauner,de GER,GK,Hannover 96,32,1985,1.0,31,26,31,0,0,0,31,0,0,,0,,10,75,47,0,0,0,1,0,11,0,Matches
Anthony Ujah,ng NGA,FW,Mainz 05,27,1990,8.2,261,13,25,92,149,49,261,5,3,60.0,2,40.0,148,680,283,9,13,2,20,11,200,59,Matches
Sven Ulreich,de GER,GK,Bayern Munich,29,1988,8.4,266,226,264,2,0,0,266,0,0,,0,,133,465,257,0,0,0,0,0,148,0,Matches
Dayot Upamecano,fr FRA,DF,RB Leipzig,19,1998,14.4,908,66,399,479,41,11,908,8,8,100.0,0,0.0,465,2805,1765,12,9,0,9,9,514,0,Matches
Takashi Usami,jp JPN,"MF,FW",Düsseldorf,26,1992,9.8,372,14,75,152,156,20,372,21,13,61.9,8,38.1,218,1405,692,26,11,8,8,7,225,44,Matches
Mark Uth,de GER,"FW,MF",Schalke 04,26,1991,15.6,598,14,70,284,250,66,598,40,18,45.0,22,55.0,349,1793,697,25,18,6,57,16,412,94,Matches
Enrico Valentini,it ITA,DF,Nürnberg,29,1989,14.4,945,73,271,413,270,4,945,17,9,52.9,8,47.1,342,2229,1247,34,30,1,15,9,448,65,Matches
Miloš Veljković,rs SRB,DF,Werder Bremen,22,1995,20.9,1477,109,604,822,61,21,1477,0,0,,0,,803,4261,2765,22,8,1,5,3,998,3,Matches
Paul Verhaegh,nl NED,DF,Wolfsburg,34,1983,2.0,134,9,29,77,29,0,134,0,0,,0,,56,237,127,2,2,0,0,2,80,6,Matches
Kevin Vogt,de GER,DF,Hoffenheim,26,1991,26.6,2077,183,920,1129,41,7,2077,4,3,75.0,1,25.0,1227,6023,3718,28,10,3,7,3,1434,6,Matches
Kevin Volland,de GER,FW,Leverkusen,26,1992,31.3,1280,37,121,583,584,161,1280,56,31,55.4,25,44.6,653,3139,1377,65,32,28,95,57,964,263,Matches
Sandro Wagner,de GER,FW,Bayern Munich,30,1987,1.6,55,2,5,35,15,7,55,0,0,,0,,18,65,39,1,0,0,4,1,43,10,Matches
Walace,br BRA,MF,Hannover 96,23,1995,22.2,1360,70,350,860,185,14,1360,39,25,64.1,14,35.9,746,4497,2217,26,20,3,35,32,829,23,Matches
Luca Waldschmidt,de GER,"FW,MF",Freiburg,22,1996,19.1,820,6,86,443,298,50,817,38,20,52.6,18,47.4,433,2618,1187,38,29,13,36,22,584,86,Matches
Wout Weghorst,nl NED,FW,Wolfsburg,25,1992,32.5,1124,40,125,554,452,123,1120,26,15,57.7,11,42.3,571,2682,994,26,21,14,63,46,797,154,Matches
Julian Weigl,de GER,"DF,MF",Dortmund,22,1995,16.2,1350,75,511,806,42,2,1350,7,6,85.7,1,14.3,874,4114,2203,6,8,1,9,4,1019,2,Matches
Mitchell Weiser,de GER,DF,Leverkusen,24,1994,23.5,1888,65,404,908,590,42,1888,58,30,51.7,28,48.3,792,3919,2231,72,44,9,41,30,1220,180,Matches
Wendell,br BRA,DF,Leverkusen,25,1993,25.3,2199,83,610,1298,308,17,2197,15,7,46.7,8,53.3,975,4690,2861,51,41,2,27,6,1376,64,Matches
Oscar Wendt,se SWE,DF,M'Gladbach,32,1985,30.3,2106,88,581,1110,431,33,2106,17,7,41.2,10,58.8,999,4640,2502,50,35,1,20,6,1323,141,Matches
Timo Werner,de GER,FW,RB Leipzig,22,1996,27.9,1212,4,57,452,716,194,1211,81,29,35.8,52,64.2,673,4399,2218,104,53,59,88,35,941,303,Matches
Hendrik Weydandt,de GER,FW,Hannover 96,23,1995,19.1,781,50,86,382,317,100,781,36,11,30.6,25,69.4,364,1850,650,29,15,14,95,37,552,125,Matches
Jetro Willems,nl NED,"MF,DF",Eint Frankfurt,24,1994,8.1,438,15,73,187,183,11,438,12,8,66.7,4,33.3,201,1010,526,19,10,3,11,17,217,37,Matches
William,br BRA,DF,Wolfsburg,23,1995,29.7,2230,138,696,1000,553,32,2230,50,27,54.0,23,46.0,1046,5607,2975,62,52,9,27,20,1147,144,Matches
Kevin Wimmer,at AUT,DF,Hannover 96,25,1992,18.7,1223,107,562,635,28,10,1223,1,0,0.0,1,100.0,648,3231,2106,9,5,1,5,1,784,0,Matches
Axel Witsel,be BEL,MF,Dortmund,29,1989,31.9,2722,84,487,1877,387,32,2722,36,28,77.8,8,22.2,1808,8964,3707,55,48,3,21,26,2091,43,Matches
Marius Wolf,de GER,"DF,FW",Dortmund,23,1995,9.2,741,17,132,426,186,18,741,17,11,64.7,6,35.3,425,2170,1296,23,21,3,11,14,525,73,Matches
Jeong Woo-yeong,kr KOR,FW,Bayern Munich,18,1999,0.1,3,0,0,1,2,1,3,0,0,,0,,2,15,13,1,1,1,0,0,3,0,Matches
Bobby Wood,us USA,"FW,MF",Hannover 96,25,1992,13.1,427,7,25,233,174,36,427,19,5,26.3,14,73.7,299,1696,615,25,22,10,37,58,356,92,Matches
Haji Wright,us USA,FW,Schalke 04,20,1998,2.2,67,0,5,28,34,9,67,8,3,37.5,5,62.5,42,295,40,2,5,4,13,7,50,17,Matches
John Yeboah,de GER,"MF,FW",Wolfsburg,18,2000,0.6,28,0,6,11,11,3,28,3,2,66.7,1,33.3,22,207,84,2,1,1,0,2,20,3,Matches
