player,nationality,position,team,age,birth_year,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,matches
Derry Scherhant,de GER,"FW,MF",Hertha BSC,19,2002,3.2,33,50,66.0,400,64,16,21,76.2,12,21,57.1,0,0,,0,0.1,0.0,-0.1,1,0,0,0,1,Matches
Patrik Schick,cz CZE,FW,Leverkusen,26,1996,10.5,176,253,69.6,2172,435,110,153,71.9,48,70,68.6,3,5,60.0,1,0.6,0.4,+0.4,10,3,7,1,11,Matches
Kingsley Schindler,gh GHA,"DF,MF",Köln,29,1993,12.1,352,546,64.5,6455,2445,133,169,78.7,173,243,71.2,37,86,43.0,1,0.7,0.7,+0.3,10,30,12,3,50,Matches
Xaver Schlager,at AUT,MF,RB Leipzig,24,1997,16.7,771,928,83.1,13466,4066,370,411,90.0,324,369,87.8,74,106,69.8,1,0.7,1.6,+0.3,8,87,10,1,77,Matches
Keven Schlotterbeck,de GER,DF,Freiburg,25,1997,0.2,6,6,100.0,87,17,3,3,100.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Keven Schlotterbeck,de GER,DF,Bochum,25,1997,8.2,208,315,66.0,4404,1552,68,96,70.8,111,145,76.6,29,67,43.3,0,0.5,0.2,-0.5,4,15,1,0,21,Matches
Nico Schlotterbeck,de GER,DF,Dortmund,22,1999,25.0,1648,1910,86.3,33135,11360,558,609,91.6,860,920,93.5,215,335,64.2,5,1.7,1.3,+3.3,14,137,11,0,159,Matches
Jonathan Schmid,fr FRA,DF,Freiburg,32,1990,0.5,23,28,82.1,365,121,14,16,87.5,6,8,75.0,3,4,75.0,0,0.1,0.1,-0.1,1,1,2,2,1,Matches
Romano Schmid,at AUT,"MF,FW",Werder Bremen,22,2000,16.9,561,750,74.8,8443,2852,309,379,81.5,180,225,80.0,44,71,62.0,3,2.0,2.2,+1.0,22,59,19,2,75,Matches
Kenneth Schmidt,de GER,DF,Freiburg,20,2002,2.8,166,187,88.8,3199,965,55,61,90.2,93,98,94.9,16,25,64.0,0,0.0,0.0,0.0,0,13,1,0,13,Matches
Niklas Schmidt,de GER,MF,Werder Bremen,24,1998,12.1,446,601,74.2,8908,2732,187,222,84.2,170,214,79.4,82,125,65.6,0,1.3,1.7,-1.3,16,64,25,5,64,Matches
Benno Schmitz,de GER,DF,Köln,27,1994,26.9,938,1499,62.6,16734,8969,398,488,81.6,435,644,67.5,91,272,33.5,0,2.4,3.1,-2.4,19,108,42,19,149,Matches
Marvin Schwäbe,de GER,GK,Köln,27,1995,34.0,1091,1390,78.5,28445,18655,168,170,98.8,636,646,98.5,287,569,50.4,0,0.0,0.1,0.0,0,22,1,0,1,Matches
Alexander Schwolow,de GER,GK,Schalke 04,30,1992,22.6,567,853,66.5,18860,15113,87,88,98.9,231,234,98.7,246,524,46.9,0,0.1,0.2,-0.1,1,32,2,0,0,Matches
Paul Seguin,de GER,MF,Union Berlin,27,1995,7.7,223,326,68.4,3821,1157,95,121,78.5,98,130,75.4,20,48,41.7,3,2.0,2.4,+1.0,10,26,16,8,49,Matches
Davie Selke,de GER,FW,Hertha BSC,27,1995,3.1,41,68,60.3,456,160,25,33,75.8,9,16,56.3,0,1,0.0,1,0.9,0.6,+0.1,4,5,0,0,5,Matches
Davie Selke,de GER,FW,Köln,27,1995,9.7,118,212,55.7,1441,257,75,116,64.7,35,62,56.5,0,3,0.0,0,0.9,1.1,-0.9,9,4,4,0,16,Matches
Suat Serdar,de GER,MF,Hertha BSC,25,1997,22.5,431,615,70.1,7626,2154,196,249,78.7,175,231,75.8,50,77,64.9,2,1.6,1.8,+0.4,18,50,14,0,78,Matches
Eniss Shabani,al ALB,MF,Mainz 05,19,2003,0.1,5,6,83.3,72,22,3,3,100.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,20,2002,22.0,787,1103,71.4,14814,5194,316,402,78.6,333,448,74.3,118,183,64.5,2,0.7,1.3,+1.3,10,69,9,4,81,Matches
André Silva,pt POR,FW,RB Leipzig,26,1995,19.3,349,477,73.2,4277,862,241,291,82.8,75,104,72.1,9,14,64.3,3,2.9,2.9,+0.1,26,16,13,0,37,Matches
Mohamed Simakan,fr FRA,DF,RB Leipzig,22,2000,16.2,901,1108,81.3,14885,5523,451,508,88.8,368,431,85.4,65,120,54.2,1,1.2,1.4,-0.2,11,81,16,2,88,Matches
Daley Sinkgraven,nl NED,"DF,MF",Leverkusen,27,1995,3.8,159,209,76.1,2513,753,94,106,88.7,48,63,76.2,15,33,45.5,2,1.3,0.3,+0.7,6,12,1,1,8,Matches
Tobias Sippel,de GER,GK,M'Gladbach,34,1988,5.7,174,260,66.9,4274,3193,44,45,97.8,85,86,98.8,43,127,33.9,0,0.0,0.0,0.0,0,3,0,0,0,Matches
Hugo Siquet,be BEL,DF,Freiburg,20,2002,0.2,5,7,71.4,59,44,4,4,100.0,1,3,33.3,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Tim Skarke,de GER,"DF,MF",Union Berlin,25,1996,0.6,22,36,61.1,338,71,11,16,68.8,11,14,78.6,0,5,0.0,0,0.0,0.0,0.0,1,1,1,1,0,Matches
Tim Skarke,de GER,"FW,MF",Schalke 04,25,1996,4.9,94,145,64.8,1501,486,41,55,74.5,37,55,67.3,9,16,56.3,1,0.9,0.9,+0.1,10,6,3,3,13,Matches
Ellyes Skhiri,tn TUN,MF,Köln,27,1995,31.7,1505,1717,87.7,26548,8222,615,688,89.4,739,804,91.9,126,152,82.9,1,1.8,1.8,-0.8,27,112,13,2,155,Matches
Robert Skov,dk DEN,DF,Hoffenheim,26,1996,15.0,509,728,69.9,9105,3139,232,274,84.7,213,297,71.7,54,115,47.0,2,1.8,2.3,+0.2,21,35,22,9,49,Matches
Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,21,2000,5.2,287,355,80.8,5494,2389,96,111,86.5,166,188,88.3,23,45,51.1,0,0.0,0.1,0.0,0,8,0,0,18,Matches
Danilo Soares,br BRA,DF,Bochum,30,1991,19.6,751,1004,74.8,13624,5004,333,383,86.9,312,412,75.7,92,159,57.9,0,1.3,1.1,-1.3,11,82,14,5,93,Matches
Nikola Soldo,hr CRO,DF,Köln,21,2001,6.6,270,348,77.6,5661,1561,61,74,82.4,174,191,91.1,35,72,48.6,0,0.0,0.0,0.0,1,11,1,0,15,Matches
Yann Sommer,ch SUI,GK,M'Gladbach,33,1988,10.0,499,609,81.9,11448,7432,124,125,99.2,280,285,98.2,94,196,48.0,0,0.0,0.0,0.0,0,5,0,0,0,Matches
Yann Sommer,ch SUI,GK,Bayern Munich,33,1988,19.0,650,749,86.8,14570,9520,165,165,100.0,360,366,98.4,122,213,57.3,0,0.0,0.0,0.0,0,5,0,0,1,Matches
Borna Sosa,hr CRO,DF,Stuttgart,24,1998,21.7,1076,1458,73.8,18458,7607,558,626,89.1,375,515,72.8,116,256,45.3,7,6.5,8.2,+0.5,67,80,57,37,128,Matches
Djibril Sow,ch SUI,MF,Eint Frankfurt,25,1997,29.4,1324,1557,85.0,22905,6804,566,639,88.6,627,694,90.3,103,147,70.1,0,1.0,1.3,-1.0,17,137,20,1,186,Matches
Anton Stach,de GER,MF,Mainz 05,23,1998,23.0,619,897,69.0,9824,3597,321,423,75.9,218,298,73.2,50,105,47.6,4,3.6,4.0,+0.4,31,70,25,6,106,Matches
Kostas Stafylidis,gr GRE,"DF,MF",Bochum,28,1993,11.6,297,423,70.2,5874,2037,113,128,88.3,139,190,73.2,42,89,47.2,2,0.7,0.7,+1.3,7,23,5,4,26,Matches
Jens Stage,dk DEN,MF,Werder Bremen,25,1996,20.6,412,622,66.2,6130,2060,236,307,76.9,142,196,72.4,19,51,37.3,3,1.8,2.6,+1.2,16,34,20,3,61,Matches
Veit Stange,de GER,MF,Hertha BSC,18,2004,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Josip Stanišić,hr CRO,DF,Bayern Munich,22,2000,6.4,577,633,91.2,9398,2772,294,312,94.2,238,253,94.1,38,55,69.1,0,0.4,0.7,-0.4,4,43,11,3,66,Matches
Niklas Stark,de GER,DF,Werder Bremen,27,1995,23.1,1027,1244,82.6,21155,8160,287,324,88.6,587,660,88.9,145,229,63.3,0,0.3,0.4,-0.3,4,57,5,1,65,Matches
Pascal Stenzel,de GER,DF,Stuttgart,26,1996,3.7,174,223,78.0,3784,1405,71,78,91.0,58,72,80.6,44,67,65.7,1,0.6,0.6,+0.4,8,11,4,2,13,Matches
Angelo Stiller,de GER,MF,Hoffenheim,21,2001,7.8,279,363,76.9,4425,1193,154,183,84.2,93,111,83.8,22,34,64.7,1,0.5,0.6,+0.5,3,26,5,0,34,Matches
Lars Stindl,de GER,"FW,MF",M'Gladbach,33,1988,19.3,624,776,80.4,9604,2627,341,398,85.7,203,238,85.3,45,64,70.3,7,6.2,3.5,+0.8,40,67,17,1,77,Matches
Kevin Stöger,at AUT,MF,Bochum,28,1993,28.9,1114,1607,69.3,20465,7740,504,609,82.8,414,570,72.6,163,321,50.8,3,5.7,7.8,-2.7,68,153,46,11,214,Matches
Niklas Süle,de GER,DF,Dortmund,26,1995,23.5,1677,1851,90.6,31584,10145,659,701,94.0,770,830,92.8,211,260,81.2,3,2.2,1.6,+0.8,17,116,9,2,137,Matches
Ivan Šunjić,hr CRO,MF,Hertha BSC,25,1996,11.0,270,361,74.8,4449,1498,144,172,83.7,92,118,78.0,24,45,53.3,0,0.2,0.4,-0.2,4,34,4,0,30,Matches
Mattias Svanberg,se SWE,"MF,FW",Wolfsburg,23,1999,20.4,394,567,69.5,6388,1971,188,247,76.1,146,191,76.4,38,74,51.4,6,5.0,4.4,+1.0,27,34,23,6,74,Matches
Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,21,2000,27.2,1262,1580,79.9,21421,5686,665,757,87.8,405,491,82.5,145,210,69.0,8,8.1,8.6,-0.1,70,107,46,9,151,Matches
Alexander Sørloth,no NOR,FW,RB Leipzig,26,1995,0.1,2,2,100.0,21,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Jonathan Tah,de GER,DF,Leverkusen,26,1996,27.6,1455,1637,88.9,27748,9605,495,533,92.9,812,875,92.8,137,196,69.9,0,0.5,0.3,-0.5,6,59,3,0,56,Matches
Edmond Tapsoba,bf BFA,DF,Leverkusen,23,1999,31.9,1891,2211,85.5,35396,13773,714,783,91.2,953,1044,91.3,199,322,61.8,0,1.0,1.5,-1.0,5,154,9,0,169,Matches
Niklas Tauer,de GER,"DF,MF",Mainz 05,21,2001,1.0,50,56,89.3,757,260,30,33,90.9,19,20,95.0,1,2,50.0,0,0.0,0.1,0.0,0,5,2,1,6,Matches
Mathys Tel,fr FRA,FW,Bayern Munich,17,2005,4.6,126,157,80.3,1824,257,72,83,86.7,48,57,84.2,4,4,100.0,0,0.7,0.4,-0.7,6,7,5,3,11,Matches
Semir Telalovic,de GER,"MF,FW",M'Gladbach,22,1999,0.1,1,2,50.0,6,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Simon Terodde,de GER,FW,Schalke 04,34,1988,20.3,212,316,67.1,2888,473,121,161,75.2,65,97,67.0,9,13,69.2,0,2.3,1.4,-2.3,22,16,7,0,19,Matches
Malick Thiaw,de GER,DF,Schalke 04,20,2001,3.0,108,123,87.8,2266,690,25,30,83.3,72,79,91.1,11,14,78.6,0,0.0,0.0,0.0,0,4,0,0,3,Matches
Jan Thielmann,de GER,FW,Köln,20,2002,9.7,158,249,63.5,2625,624,80,109,73.4,64,83,77.1,10,23,43.5,2,0.9,2.1,+1.1,10,10,11,7,19,Matches
Morten Thorsby,no NOR,MF,Union Berlin,26,1996,9.3,119,191,62.3,1640,566,70,98,71.4,35,60,58.3,5,13,38.5,1,0.5,0.3,+0.5,7,12,4,1,15,Matches
Marcus Thuram,fr FRA,FW,M'Gladbach,24,1997,27.9,415,561,74.0,5280,867,260,324,80.2,116,150,77.3,6,14,42.9,6,5.2,3.1,+0.8,29,16,20,0,46,Matches
Steffen Tigges,de GER,FW,Köln,24,1998,17.7,200,348,57.5,2900,748,112,177,63.3,65,101,64.4,11,21,52.4,1,1.9,1.3,-0.9,17,26,13,3,31,Matches
Umut Tohumcu,de GER,"MF,DF",Hoffenheim,17,2004,3.0,56,78,71.8,915,254,27,34,79.4,22,25,88.0,4,9,44.4,0,0.1,0.1,-0.1,2,9,0,0,7,Matches
Tiago Tomás,pt POR,"FW,MF",Stuttgart,20,2002,14.3,197,326,60.4,2984,912,121,159,76.1,49,82,59.8,19,43,44.2,3,3.6,2.3,-0.6,20,10,16,5,25,Matches
Almamy Touré,ml MLI,DF,Eint Frankfurt,26,1996,4.4,188,232,81.0,3407,1258,68,76,89.5,99,115,86.1,17,28,60.7,1,0.6,0.5,+0.4,1,11,1,0,17,Matches
Lucas Tousart,fr FRA,MF,Hertha BSC,25,1997,32.7,530,885,59.9,8426,3235,268,402,66.7,197,282,69.9,36,94,38.3,2,2.0,2.1,0.0,18,72,9,3,93,Matches
Kevin Trapp,de GER,GK,Eint Frankfurt,32,1990,33.0,616,888,69.4,15447,10068,133,134,99.3,327,332,98.5,151,412,36.7,0,0.0,0.0,0.0,0,9,0,0,0,Matches
Christopher Trimmel,at AUT,DF,Union Berlin,35,1987,20.1,649,1040,62.4,11591,5038,293,350,83.7,264,362,72.9,75,262,28.6,6,3.2,3.2,+2.8,35,53,26,18,65,Matches
Tuta,br BRA,DF,Eint Frankfurt,23,1999,30.2,1486,1855,80.1,28536,10513,483,544,88.8,828,945,87.6,161,314,51.3,1,0.8,0.9,+0.2,6,94,6,1,107,Matches
Sven Ulreich,de GER,GK,Bayern Munich,33,1988,3.0,110,131,84.0,2282,1531,41,41,100.0,53,54,98.1,16,35,45.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Lauren Ulrich,de GER,MF,Stuttgart,17,2005,0.1,4,5,80.0,52,7,3,3,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Dayot Upamecano,fr FRA,DF,Bayern Munich,23,1998,26.1,2101,2318,90.6,42619,15514,596,641,93.0,1250,1315,95.1,246,333,73.9,1,0.3,1.0,+0.7,6,205,6,0,169,Matches
Filip Uremović,hr CRO,DF,Hertha BSC,25,1997,19.2,514,658,78.1,9661,2828,165,203,81.3,317,363,87.3,27,74,36.5,0,0.4,0.3,-0.4,4,16,2,1,17,Matches
Jere Uronen,fi FIN,DF,Schalke 04,28,1994,7.5,275,373,73.7,4885,2048,130,149,87.2,106,134,79.1,33,64,51.6,0,0.9,0.9,-0.9,9,19,7,7,30,Matches
Mark Uth,de GER,"MF,FW",Köln,30,1991,0.5,11,15,73.3,181,42,5,7,71.4,5,5,100.0,1,3,33.3,0,0.0,0.0,0.0,0,2,0,0,1,Matches
Josha Vagnoman,de GER,DF,Stuttgart,21,2000,16.4,453,584,77.6,6868,2125,247,291,84.9,164,217,75.6,24,33,72.7,2,1.6,1.9,+0.4,11,28,14,3,43,Matches
Ruben Vargas,ch SUI,"MF,FW",Augsburg,23,1998,12.6,215,372,57.8,3588,1087,99,131,75.6,92,157,58.6,15,44,34.1,4,2.2,1.9,+1.8,16,26,16,6,42,Matches
Renato Veiga,pt POR,DF,Augsburg,19,2003,7.1,210,318,66.0,4306,1261,64,85,75.3,105,131,80.2,35,88,39.8,0,0.2,0.2,-0.2,2,7,4,1,14,Matches
Miloš Veljković,rs SRB,DF,Werder Bremen,26,1995,25.2,1145,1411,81.1,25411,10806,265,308,86.0,665,739,90.0,202,326,62.0,2,0.7,0.8,+1.3,7,76,2,0,81,Matches
Micky van de Ven,nl NED,DF,Wolfsburg,21,2001,33.0,1541,1758,87.7,30569,9937,459,502,91.4,927,982,94.4,145,236,61.4,1,1.4,1.4,-0.4,6,98,5,0,111,Matches
Gabriel Vidovic,hr CRO,FW,Bayern Munich,18,2003,0.2,10,13,76.9,102,23,7,8,87.5,2,3,66.7,0,0,,1,0.1,0.1,+0.9,2,0,1,0,1,Matches
Kevin Vogt,de GER,DF,Hoffenheim,30,1991,19.7,1033,1201,86.0,22146,9878,272,304,89.5,578,629,91.9,171,242,70.7,0,0.4,0.8,-0.4,4,88,13,2,104,Matches
Aster Vranckx,be BEL,MF,Wolfsburg,19,2002,0.1,2,3,66.7,32,10,1,1,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Robert Wagner,de GER,MF,Freiburg,19,2003,0.4,7,15,46.7,99,35,2,5,40.0,4,6,66.7,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Luca Waldschmidt,de GER,"FW,MF",Wolfsburg,26,1996,5.8,117,153,76.5,1524,260,73,85,85.9,34,44,77.3,4,11,36.4,0,0.0,0.5,0.0,1,9,2,0,12,Matches
Paul Wanner,de GER,MF,Bayern Munich,16,2005,0.3,7,9,77.8,86,27,4,5,80.0,2,3,66.7,0,0,,0,0.1,0.1,-0.1,1,0,1,0,1,Matches
Julian Weigl,de GER,MF,M'Gladbach,26,1995,21.0,1072,1203,89.1,19320,5266,444,476,93.3,513,552,92.9,98,137,71.5,0,0.6,0.8,-0.6,6,66,5,0,82,Matches
Nelson Weiper,de GER,"FW,DF",Mainz 05,17,2005,1.1,27,40,67.5,339,47,17,21,81.0,8,13,61.5,0,0,,0,0.1,0.1,-0.1,2,0,1,1,1,Matches
Mitchell Weiser,de GER,"DF,FW",Werder Bremen,28,1994,28.0,960,1341,71.6,15772,6811,494,592,83.4,357,483,73.9,83,168,49.4,9,5.6,6.9,+3.4,40,91,48,17,120,Matches
Noah Weißhaupt,de GER,"MF,DF",Freiburg,20,2001,4.7,111,162,68.5,1810,410,57,71,80.3,36,50,72.0,13,27,48.1,1,1.0,0.8,0.0,8,9,6,2,14,Matches
Marcel Wenig,de GER,MF,Eint Frankfurt,18,2004,0.0,9,10,90.0,120,11,7,7,100.0,1,2,50.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Timo Werner,de GER,"FW,MF",RB Leipzig,26,1996,21.5,505,685,73.7,7147,1425,301,360,83.6,162,222,73.0,22,35,62.9,3,3.1,3.0,-0.1,20,38,19,2,51,Matches
Silvan Widmer,ch SUI,DF,Mainz 05,29,1993,18.8,597,873,68.4,9838,4441,314,374,84.0,222,323,68.7,47,122,38.5,2,2.0,1.6,0.0,15,43,17,5,54,Matches
Patrick Wimmer,at AUT,"FW,MF",Wolfsburg,21,2001,18.3,334,549,60.8,5267,1842,168,234,71.8,122,161,75.8,26,76,34.2,8,5.0,5.6,+3.0,37,23,30,8,64,Matches
Jonas Wind,dk DEN,FW,Wolfsburg,23,1999,14.3,247,371,66.6,3189,901,166,215,77.2,63,98,64.3,5,10,50.0,0,1.3,2.0,-1.3,14,37,11,0,41,Matches
Frederik Winther,dk DEN,DF,Augsburg,21,2001,1.0,22,35,62.9,456,203,5,8,62.5,12,15,80.0,4,8,50.0,1,0.1,0.0,+0.9,1,1,1,0,1,Matches
Florian Wirtz,de GER,"FW,MF",Leverkusen,19,2003,12.1,473,634,74.6,7333,2166,262,307,85.3,141,186,75.8,44,91,48.4,6,3.9,3.1,+2.1,39,43,26,3,80,Matches
Hannes Wolf,at AUT,FW,M'Gladbach,23,1999,5.0,146,179,81.6,1927,322,83,94,88.3,43,46,93.5,6,10,60.0,1,0.3,0.2,+0.7,6,8,2,0,13,Matches
Marius Wolf,de GER,DF,Dortmund,27,1995,17.4,834,1061,78.6,13553,4900,428,484,88.4,302,366,82.5,75,129,58.1,1,2.9,3.2,-1.9,22,60,29,14,91,Matches
Jeong Woo-yeong,kr KOR,"MF,FW",Freiburg,22,1999,7.3,192,244,78.7,2797,705,110,131,84.0,60,71,84.5,10,15,66.7,1,1.2,1.5,-0.2,6,13,6,3,19,Matches
Kelvin Yeboah,it ITA,"FW,MF",Augsburg,22,2000,3.9,28,59,47.5,461,166,13,21,61.9,12,20,60.0,3,5,60.0,1,0.4,0.5,+0.6,5,4,3,1,6,Matches
Maya Yoshida,jp JPN,DF,Schalke 04,33,1988,28.4,1071,1407,76.1,23423,8479,252,318,79.2,653,729,89.6,163,326,50.0,0,0.1,0.8,-0.1,4,70,10,1,85,Matches
Dan-Axel Zagadou,fr FRA,DF,Stuttgart,23,1999,14.1,841,985,85.4,17357,6453,237,273,86.8,478,523,91.4,124,171,72.5,0,0.6,0.2,-0.6,9,45,1,0,44,Matches
Rodrigo Zalazar,uy URU,"MF,FW",Schalke 04,22,1999,14.7,253,429,59.0,5131,1977,108,144,75.0,78,112,69.6,59,134,44.0,6,4.5,4.6,+1.5,35,20,18,7,34,Matches
Aaron Zehnter,de GER,DF,Augsburg,17,2004,0.0,0,2,0.0,0,0,0,0,,0,1,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Robin Zentner,de GER,GK,Mainz 05,27,1994,26.0,532,868,61.3,17507,13349,63,63,100.0,237,244,97.1,232,559,41.5,0,0.1,0.2,-0.1,1,26,1,0,6,Matches
Michael Zetterer,de GER,GK,Werder Bremen,27,1995,1.7,43,61,70.5,1523,1206,2,2,100.0,18,18,100.0,23,41,56.1,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Simon Zoller,de GER,FW,Bochum,31,1991,16.2,208,332,62.7,3203,725,118,171,69.0,72,115,62.6,13,19,68.4,2,1.1,0.5,+0.9,9,16,4,0,21,Matches
