index,ID,Name,Born,Position,Value,Squad,Zustand,Einsätze,Spieltagspunkte,Punkteschnitt,Punktetotal,nationality,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,gk_goals_against,gk_pens_allowed,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_passes_pct_launched,gk_pct_passes_launched,gk_passes_length_avg,gk_pct_goal_kicks_launched,gk_crosses_stopped_pct,gk_avg_distance_def_actions,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,npxg_per_shot,xg_net,npxg_net,passes_pct,passes_pct_short,passes_pct_medium,passes_pct_long,xg_assist_net,sca_per90,gca_per90,challenges,challenge_tackles_pct,blocks,blocked_shots,interceptions,clearances,errors,take_ons_won_pct,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received
623,2237,Fabian Bredlow,1995,Torhüter,500.000,VfB Stuttgart,Fit,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,6085,Dennis Seimen,2005,Torhüter,500.000,VfB Stuttgart,Fit,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,1704,Waldemar Anton,1996,Abwehrspieler,17.343.137,VfB Stuttgart,Fit,3,134.0,"97,67",293,de GER,6.0,540.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3,0.3,0.1,0.4,10.0,5.0,0.0,0.17,0.17,0.0,0.17,0.05,0.01,0.06,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.08,-0.3,-0.3,85.8,94.3,93.0,42.1,0.9,0.83,0.33,7.0,57.1,4.0,3.0,8.0,25.0,0.0,100.0,0.0,1942.0,1039.0,4.0,3.0,1.0,2.0,370.0
627,2068,Dan-Axel Zagadou,1999,Abwehrspieler,15.856.093,VfB Stuttgart,Fit,3,153.0,"148,33",445,fr FRA,5.0,455.0,5.1,1.0,0.0,1.0,1.0,1.0,0.0,0.4,0.4,0.0,0.4,1.0,1.0,0.2,0.0,0.2,0.2,0.2,0.08,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.99,0.4,0.2,0.08,0.6,0.6,84.8,91.1,91.5,57.9,0.0,0.2,0.0,1.0,100.0,5.0,5.0,7.0,21.0,0.0,100.0,0.0,1156.0,588.0,3.0,0.0,2.0,0.0,295.0
628,7301,Anthony Rouault,2001,Abwehrspieler,3.929.205,VfB Stuttgart,Fit,0,0.0,0,0,fr FRA,1.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.8,85.0,97.5,86.7,0.0,0.0,0.0,1.0,100.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,264.0,133.0,0.0,0.0,1.0,0.0,65.0
629,3089,Hiroki Ito,1999,Abwehrspieler,20.343.424,VfB Stuttgart,Fit,3,192.0,"157,00",471,jp JPN,6.0,526.0,5.8,0.0,2.0,2.0,0.0,1.0,0.0,0.3,0.3,1.2,1.4,13.0,10.0,0.0,0.34,0.34,0.0,0.34,0.05,0.2,0.25,0.05,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,1.37,0.17,0.0,0.04,-0.3,-0.3,85.1,91.7,88.7,55.1,0.8,2.74,0.51,2.0,50.0,5.0,0.0,8.0,16.0,0.0,33.3,33.3,1345.0,612.0,12.0,0.0,5.0,2.0,355.0
630,7257,Leonidas Stergiou,2002,Abwehrspieler,1.837.316,VfB Stuttgart,Fit,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,1664,Maximilian Mittelstädt,1997,Abwehrspieler,6.402.192,VfB Stuttgart,Fit,2,63.0,"26,00",52,de GER,0.0,90.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,3.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,89.5,66.7,14.3,0.8,3.0,1.0,7.0,57.1,0.0,0.0,2.0,3.0,0.0,75.0,25.0,235.0,99.0,4.0,0.0,4.0,0.0,36.0
632,1758,Pascal Stenzel,1996,Abwehrspieler,14.430.777,VfB Stuttgart,Fit,3,101.0,"145,33",436,de GER,6.0,462.0,5.1,0.0,3.0,3.0,0.0,0.0,0.0,0.1,0.1,1.9,2.0,17.0,20.0,0.0,0.58,0.58,0.0,0.58,0.02,0.37,0.39,0.02,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.17,0.58,0.0,0.02,-0.1,-0.1,84.4,89.7,88.1,76.1,1.1,3.12,1.36,14.0,50.0,6.0,2.0,4.0,16.0,0.0,66.7,33.3,957.0,545.0,13.0,0.0,5.0,2.0,228.0
633,2546,Roberto Massimo,2000,Abwehrspieler,4.403.485,VfB Stuttgart,Fit,0,0.0,0,0,de GER,0.0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.8,80.0,91.7,66.7,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,120.0,76.0,1.0,0.0,0.0,0.0,23.0
634,2199,Josha Vagnoman,2000,Abwehrspieler,4.837.573,VfB Stuttgart,Fit,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,2214,Atakan Karazor,1996,Mittelfeldspieler,15.993.161,VfB Stuttgart,Angeschlagen,3,210.0,"153,00",459,de GER,6.0,498.0,5.5,0.0,2.0,2.0,0.0,0.0,0.0,0.2,0.2,0.7,0.9,5.0,9.0,0.0,0.36,0.36,0.0,0.36,0.04,0.12,0.16,0.04,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.1,-0.2,-0.2,87.9,89.9,91.4,70.6,1.3,1.99,0.54,13.0,84.6,4.0,3.0,8.0,10.0,0.0,11.1,66.7,926.0,452.0,8.0,0.0,4.0,1.0,257.0
636,2694,Angelo Stiller,2001,Mittelfeldspieler,13.991.790,VfB Stuttgart,Fit,2,199.0,"136,50",273,de GER,1.0,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.12,0.09,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.14,1.07,0.0,0.04,-0.1,-0.1,83.7,89.5,100.0,71.4,0.0,5.42,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,129.0,40.0,0.0,0.0,1.0,0.0,33.0
700,2120,Nikolas Nartey,2000,Mittelfeldspieler,500.000,VfB Stuttgart,Verletzung,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,3130,Enzo Millot,2002,Mittelfeldspieler,15.192.331,VfB Stuttgart,Fit,2,132.0,"153,50",307,fr FRA,4.0,364.0,4.0,2.0,0.0,2.0,2.0,1.0,0.0,0.8,0.8,0.3,1.1,6.0,27.0,0.49,0.0,0.49,0.49,0.49,0.2,0.06,0.26,0.2,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.7,1.73,1.48,0.29,0.12,1.2,1.2,84.4,92.0,83.1,55.6,-0.3,3.21,0.25,7.0,57.1,5.0,0.0,4.0,4.0,0.0,62.5,31.3,843.0,386.0,8.0,2.0,13.0,4.0,222.0
702,1571,Genki Haraguchi,1991,Mittelfeldspieler,934.931,VfB Stuttgart,Fit,1,0.0,"-10,00",-10,jp JPN,0.0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.9,85.7,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,30.0,0.0,0.0,0.0,0.0,10.0
703,2302,Wooyeong Jeong,1999,Mittelfeldspieler,7.022.734,VfB Stuttgart,Abwesend,3,164.0,"98,67",296,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,2832,Lilian Egloff,2002,Mittelfeldspieler,555.595,VfB Stuttgart,Fit,2,0.0,"11,00",22,de GER,1.0,87.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.02,0.0,0.0,84.8,100.0,81.8,33.3,0.0,0.0,0.0,3.0,66.7,2.0,1.0,0.0,0.0,0.0,0.0,0.0,136.0,50.0,1.0,0.0,0.0,0.0,22.0
705,3559,Laurin Ulrich,2005,Mittelfeldspieler,500.000,VfB Stuttgart,Fit,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,2172,Chris Führich,1998,Mittelfeldspieler,19.941.201,VfB Stuttgart,Fit,3,305.0,"212,33",637,de GER,6.0,505.0,5.6,2.0,4.0,6.0,2.0,0.0,0.0,0.9,0.9,2.4,3.3,33.0,46.0,0.36,0.71,1.07,0.36,1.07,0.15,0.43,0.58,0.15,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,1.96,0.53,0.18,0.08,1.1,1.1,80.2,86.7,78.7,52.0,1.6,6.25,1.25,3.0,33.3,8.0,0.0,2.0,2.0,0.0,56.5,34.8,1553.0,832.0,22.0,12.0,10.0,11.0,206.0
