player,nationality,position,team,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches
Grant Ranos,am ARM,"FW,MF",M'Gladbach,20-159,2003,6,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
Nicolai Rapp,de GER,DF,Werder Bremen,27-013,1996,2,1,76,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
David Raum,de GER,DF,RB Leipzig,25-248,1998,16,16,"1,409",15.7,2,3,5,2,0,0,2,0,0.7,0.7,2.9,3.6,45,69,142,0.13,0.19,0.32,0.13,0.32,0.04,0.19,0.23,0.04,0.23,Matches
Rocco Reitz,de GER,MF,M'Gladbach,21-211,2002,16,13,"1,103",12.3,4,1,5,4,0,0,1,0,2.1,2.1,1.1,3.3,23,56,31,0.33,0.08,0.41,0.33,0.41,0.17,0.09,0.27,0.17,0.27,Matches
Marco Reus,de GER,"MF,FW",Dortmund,34-209,1989,13,11,891,9.9,3,2,5,3,0,0,1,0,2.6,2.6,2.3,5.0,11,29,38,0.30,0.20,0.51,0.30,0.51,0.27,0.24,0.50,0.27,0.50,Matches
Elvis Rexhbeçaj,de GER,MF,Augsburg,26-055,1997,16,16,"1,375",15.3,2,0,2,1,1,1,3,0,1.4,0.6,0.4,1.0,10,63,32,0.13,0.00,0.13,0.07,0.07,0.09,0.03,0.12,0.04,0.06,Matches
Gio Reyna,us USA,"MF,FW",Dortmund,21-043,2002,8,1,235,2.6,0,0,0,0,0,0,0,0,0.7,0.7,0.7,1.4,5,14,18,0.00,0.00,0.00,0.00,0.00,0.28,0.26,0.53,0.28,0.53,Matches
Marco Richter,de GER,"MF,FW",Mainz 05,26-032,1997,12,6,519,5.8,1,0,1,1,0,0,2,0,1.8,1.8,0.7,2.4,15,25,39,0.17,0.00,0.17,0.17,0.17,0.30,0.12,0.42,0.30,0.42,Matches
Clemens Riedel,de GER,DF,Darmstadt 98,20-160,2003,7,4,365,4.1,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,2,23,25,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
Manuel Riemann,de GER,GK,Bochum,35-108,1988,16,16,"1,440",16.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Sebastian Rode,de GER,MF,Eint Frankfurt,33-076,1990,2,1,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,6,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rogério,br BRA,"DF,MF",Wolfsburg,25-347,1998,7,6,525,5.8,1,0,1,1,0,0,0,0,0.3,0.3,0.1,0.4,20,33,29,0.17,0.00,0.17,0.17,0.17,0.05,0.02,0.07,0.05,0.07,Matches
Merlin Röhl,de GER,"MF,FW",Freiburg,21-174,2002,12,9,761,8.5,1,4,5,1,0,0,3,0,1.6,1.6,1.8,3.4,19,15,39,0.12,0.47,0.59,0.12,0.59,0.19,0.21,0.40,0.19,0.40,Matches
Frank Ronstadt,de GER,"DF,MF",Darmstadt 98,26-158,1997,4,0,76,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,2,4,0.00,0.00,0.00,0.00,0.00,0.09,0.12,0.21,0.09,0.21,Matches
Anthony Rouault,fr FRA,DF,Stuttgart,22-211,2001,11,5,458,5.1,0,1,1,0,0,0,2,0,0.0,0.0,0.3,0.4,4,27,5,0.00,0.20,0.20,0.00,0.20,0.01,0.07,0.07,0.01,0.07,Matches
Jérôme Roussillon,fr FRA,DF,Union Berlin,30-354,1993,12,5,475,5.3,0,1,1,0,0,0,1,0,0.1,0.1,0.4,0.4,5,28,16,0.00,0.19,0.19,0.00,0.19,0.01,0.07,0.08,0.01,0.08,Matches
Fabian Rüdlin,de GER,MF,Freiburg,26-347,1997,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Julian Ryerson,no NOR,DF,Dortmund,26-039,1997,10,10,893,9.9,3,1,4,3,0,0,1,0,1.0,1.0,1.8,2.8,19,31,62,0.30,0.10,0.40,0.30,0.40,0.10,0.19,0.29,0.10,0.29,Matches
Frederik Rønnow,dk DEN,GK,Union Berlin,31-144,1992,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Marcel Sabitzer,at AUT,MF,Dortmund,29-284,1994,11,10,838,9.3,2,0,2,2,0,0,2,0,1.5,1.5,0.5,2.1,18,47,23,0.21,0.00,0.21,0.21,0.21,0.17,0.05,0.22,0.17,0.22,Matches
Roland Sallai,hu HUN,"FW,DF",Freiburg,26-218,1997,12,9,759,8.4,2,0,2,2,0,0,2,0,3.6,3.6,1.2,4.8,20,17,56,0.24,0.00,0.24,0.24,0.24,0.43,0.14,0.57,0.43,0.57,Matches
Diadie Samassékou,ml MLI,MF,Hoffenheim,27-349,1996,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Leroy Sané,de GER,FW,Bayern Munich,27-349,1996,15,15,"1,314",14.6,8,8,16,8,0,0,2,0,8.6,8.6,8.1,16.8,84,71,178,0.55,0.55,1.10,0.55,1.10,0.59,0.56,1.15,0.59,1.15,Matches
Amin Sarr,se SWE,"FW,MF",Wolfsburg,22-290,2001,5,0,98,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Bouna Sarr,sn SEN,DF,Bayern Munich,31-329,1992,2,1,106,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,3,2,4,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.19,0.19,0.19,Matches
Joe Scally,us USA,DF,M'Gladbach,20-360,2002,16,13,"1,160",12.9,1,1,2,1,0,0,4,0,0.1,0.1,0.4,0.5,14,47,32,0.08,0.08,0.16,0.08,0.16,0.01,0.03,0.04,0.01,0.04,Matches
András Schäfer,hu HUN,MF,Union Berlin,24-257,1999,4,1,169,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,7,9,12,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.09,0.03,0.09,Matches
Patrik Schick,cz CZE,"FW,MF",Leverkusen,27-336,1996,5,1,116,1.3,3,0,3,2,1,1,0,0,1.6,0.8,0.1,0.9,2,1,12,2.33,0.00,2.33,1.55,1.55,1.23,0.09,1.32,0.62,0.71,Matches
Stefan Schimmer,de GER,"MF,FW",Heidenheim,29-242,1994,8,0,72,0.8,0,1,1,0,0,0,0,0,0.2,0.2,0.9,1.0,1,1,4,0.00,1.25,1.25,0.00,1.25,0.19,1.08,1.27,0.19,1.27,Matches
Xaver Schlager,at AUT,MF,RB Leipzig,26-089,1997,14,14,"1,234",13.7,0,1,1,0,0,0,1,0,0.6,0.6,1.5,2.1,41,107,23,0.00,0.07,0.07,0.00,0.07,0.04,0.11,0.15,0.04,0.15,Matches
Keven Schlotterbeck,de GER,DF,Bochum,26-242,1997,11,9,812,9.0,1,0,1,1,0,0,6,0,0.6,0.6,0.3,0.9,3,25,3,0.11,0.00,0.11,0.11,0.11,0.07,0.03,0.10,0.07,0.10,Matches
Nico Schlotterbeck,de GER,DF,Dortmund,24-025,1999,15,15,"1,304",14.5,1,0,1,1,0,0,0,0,1.1,1.1,0.7,1.8,27,80,6,0.07,0.00,0.07,0.07,0.07,0.08,0.05,0.13,0.08,0.13,Matches
Romano Schmid,at AUT,MF,Werder Bremen,23-333,2000,16,14,"1,224",13.6,1,2,3,1,0,0,2,0,2.7,2.7,2.8,5.5,39,75,75,0.07,0.15,0.22,0.07,0.22,0.20,0.21,0.41,0.20,0.41,Matches
Kenneth Schmidt,de GER,DF,Freiburg,21-206,2002,5,0,68,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,4,3,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.12,0.02,0.12,Matches
Benno Schmitz,de GER,DF,Köln,29-039,1994,9,6,537,6.0,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.2,13,38,25,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
Fabian Schnellhardt,de GER,MF,Darmstadt 98,29-348,1994,6,2,208,2.3,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,5,14,9,0.00,0.00,0.00,0.00,0.00,0.10,0.01,0.11,0.10,0.11,Matches
Jan Schöppner,de GER,MF,Heidenheim,24-197,1999,9,7,626,7.0,2,0,2,2,0,0,2,0,0.8,0.8,0.4,1.3,7,19,16,0.29,0.00,0.29,0.29,0.29,0.12,0.06,0.18,0.12,0.18,Matches
Marcel Schuhen,de GER,GK,Darmstadt 98,30-347,1993,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Marvin Schwäbe,de GER,GK,Köln,28-245,1995,16,16,"1,440",16.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Nicolas Seiwald,at AUT,MF,RB Leipzig,22-236,2001,6,1,147,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Davie Selke,de GER,FW,Köln,28-340,1995,14,13,"1,013",11.3,4,0,4,4,0,0,2,0,3.6,3.6,0.3,3.9,9,13,38,0.36,0.00,0.36,0.36,0.36,0.32,0.03,0.35,0.32,0.35,Matches
Benjamin Šeško,si SVN,FW,RB Leipzig,20-209,2003,13,3,351,3.9,3,0,3,3,0,0,0,0,1.8,1.8,0.2,2.0,7,3,25,0.77,0.00,0.77,0.77,0.77,0.46,0.06,0.52,0.46,0.52,Matches
Kevin Sessa,de GER,"MF,FW",Heidenheim,23-173,2000,12,0,218,2.4,0,0,0,0,0,0,0,0,0.8,0.8,0.2,1.0,6,12,17,0.00,0.00,0.00,0.00,0.00,0.33,0.08,0.40,0.33,0.40,Matches
Aaron Seydel,de GER,FW,Darmstadt 98,27-322,1996,6,3,258,2.9,0,0,0,0,0,0,1,0,0.4,0.4,0.2,0.6,3,7,7,0.00,0.00,0.00,0.00,0.00,0.13,0.09,0.21,0.13,0.21,Matches
Tim Siersleben,de GER,DF,Heidenheim,23-292,2000,10,9,811,9.0,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.7,7,44,1,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.02,0.08,Matches
Kiliann Sildillia,fr FRA,DF,Freiburg,21-224,2002,15,12,"1,038",11.5,0,1,1,0,0,0,2,0,0.1,0.1,0.8,0.9,14,38,36,0.00,0.09,0.09,0.00,0.09,0.01,0.07,0.08,0.01,0.08,Matches
Mohamed Simakan,fr FRA,DF,RB Leipzig,23-237,2000,16,15,"1,329",14.8,1,1,2,1,0,0,4,0,1.7,1.7,0.8,2.5,17,69,24,0.07,0.07,0.14,0.07,0.14,0.11,0.06,0.17,0.11,0.17,Matches
Xavi Simons,nl NED,MF,RB Leipzig,20-249,2003,16,16,"1,267",14.1,4,7,11,4,0,1,4,0,3.8,3.0,3.3,6.3,61,81,100,0.28,0.50,0.78,0.28,0.78,0.27,0.23,0.51,0.22,0.45,Matches
Tim Skarke,de GER,"FW,DF",Darmstadt 98,27-110,1996,14,13,"1,084",12.0,6,0,6,6,0,0,4,0,1.7,1.7,0.6,2.3,24,27,79,0.50,0.00,0.50,0.50,0.50,0.14,0.05,0.19,0.14,0.19,Matches
Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,28-230,1995,14,13,"1,197",13.3,2,1,3,2,0,0,0,0,1.9,1.9,0.8,2.6,6,64,17,0.15,0.08,0.23,0.15,0.23,0.14,0.06,0.20,0.14,0.20,Matches
Robert Skov,dk DEN,"DF,FW",Hoffenheim,27-220,1996,14,10,823,9.1,3,3,6,3,0,0,2,0,1.1,1.1,1.6,2.7,15,34,59,0.33,0.33,0.66,0.33,0.66,0.12,0.17,0.30,0.12,0.30,Matches
Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,23-131,2000,7,2,248,2.8,1,0,1,1,0,0,0,0,1.0,1.0,0.0,1.0,0,7,0,0.36,0.00,0.36,0.36,0.36,0.37,0.01,0.37,0.37,0.37,Matches
Danilo Soares,br BRA,DF,Bochum,32-058,1991,5,3,351,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,15,8,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
Borna Sosa,hr CRO,"FW,DF",Stuttgart,25-339,1998,2,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,5,2,10,0.00,0.00,0.00,0.00,0.00,0.06,0.57,0.63,0.06,0.63,Matches
Anton Stach,de GER,MF,Hoffenheim,25-041,1998,13,11,"1,033",11.5,1,0,1,1,0,0,1,0,0.8,0.8,1.5,2.3,24,60,24,0.09,0.00,0.09,0.09,0.09,0.07,0.13,0.20,0.07,0.20,Matches
Anton Stach,de GER,MF,Mainz 05,25-041,1998,2,2,170,1.9,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,8,10,0.00,0.00,0.00,0.00,0.00,0.10,0.06,0.16,0.10,0.16,Matches
Jens Stage,dk DEN,MF,Werder Bremen,27-048,1996,16,15,"1,348",15.0,2,1,3,2,0,0,3,0,2.5,2.5,1.0,3.5,10,47,29,0.13,0.07,0.20,0.13,0.20,0.17,0.06,0.23,0.17,0.23,Matches
Josip Stanišić,hr CRO,DF,Leverkusen,23-268,2000,6,2,255,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,11,21,5,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.12,Matches
Niklas Stark,de GER,DF,Werder Bremen,28-256,1995,8,6,576,6.4,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.2,3,16,0,0.16,0.00,0.16,0.16,0.16,0.03,0.00,0.03,0.03,0.03,Matches
Pascal Stenzel,de GER,DF,Stuttgart,27-281,1996,11,10,758,8.4,0,3,3,0,0,0,1,0,0.2,0.2,2.0,2.2,27,63,31,0.00,0.36,0.36,0.00,0.36,0.02,0.24,0.26,0.02,0.26,Matches
Leonidas Stergiou,ch SUI,DF,Stuttgart,21-298,2002,5,0,43,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Angelo Stiller,de GER,MF,Hoffenheim,22-266,2001,1,1,84,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,7,3,0.00,0.00,0.00,0.00,0.00,0.09,0.03,0.12,0.09,0.12,Matches
Angelo Stiller,de GER,MF,Stuttgart,22-266,2001,14,13,"1,190",13.2,0,3,3,0,0,0,1,0,0.5,0.5,2.4,2.9,14,96,30,0.00,0.23,0.23,0.00,0.23,0.04,0.18,0.22,0.04,0.22,Matches
Kevin Stöger,at AUT,MF,Bochum,30-121,1993,15,15,"1,186",13.2,4,3,7,1,3,3,5,0,3.7,1.3,3.2,4.6,36,130,47,0.30,0.23,0.53,0.08,0.30,0.28,0.25,0.53,0.10,0.35,Matches
Filip Stojilković,ch SUI,"FW,MF",Darmstadt 98,23-356,2000,6,0,154,1.7,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,4,3,10,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Matches
Niklas Süle,de GER,DF,Dortmund,28-114,1995,11,4,617,6.9,1,0,1,1,0,0,0,0,0.3,0.3,0.1,0.4,12,43,6,0.15,0.00,0.15,0.15,0.15,0.04,0.02,0.06,0.04,0.06,Matches
Mattias Svanberg,se SWE,MF,Wolfsburg,24-355,1999,15,15,"1,203",13.4,1,3,4,1,0,0,4,0,2.1,2.1,1.4,3.4,19,62,35,0.07,0.22,0.30,0.07,0.30,0.15,0.10,0.26,0.15,0.26,Matches
Attila Szalai,hu HUN,DF,Hoffenheim,25-340,1998,4,4,288,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.5,0.5,2,13,3,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.00,0.16,Matches
Jonathan Tah,de GER,DF,Leverkusen,27-318,1996,15,15,"1,307",14.5,3,0,3,3,0,0,4,0,1.2,1.2,0.1,1.3,8,53,1,0.21,0.00,0.21,0.21,0.21,0.09,0.00,0.09,0.09,0.09,Matches
Edmond Tapsoba,bf BFA,DF,Leverkusen,24-327,1999,14,13,"1,173",13.0,0,0,0,0,0,0,3,0,0.6,0.6,0.8,1.4,27,85,6,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.11,0.05,0.11,Matches
Mathys Tel,fr FRA,"FW,MF",Bayern Munich,18-243,2005,11,0,213,2.4,3,2,5,3,0,0,1,0,0.7,0.7,0.3,1.0,10,5,26,1.27,0.85,2.11,1.27,2.11,0.29,0.14,0.43,0.29,0.43,Matches
Nathan Tella,ng NGA,DF,Leverkusen,24-174,1999,8,0,79,0.9,1,0,1,1,0,0,0,0,0.1,0.1,0.5,0.7,3,6,11,1.14,0.00,1.14,1.14,1.14,0.17,0.61,0.78,0.17,0.78,Matches
Norman Theuerkauf,de GER,"MF,DF",Heidenheim,36-336,1987,12,9,727,8.1,0,1,1,0,0,0,2,0,0.1,0.1,0.3,0.5,2,24,13,0.00,0.12,0.12,0.00,0.12,0.02,0.04,0.06,0.02,0.06,Matches
Jan Thielmann,de GER,"FW,MF",Köln,21-214,2002,7,5,437,4.9,0,0,0,0,0,0,1,0,0.6,0.6,0.2,0.8,16,20,20,0.00,0.00,0.00,0.00,0.00,0.12,0.04,0.17,0.12,0.17,Matches
Denis Thomalla,de GER,"MF,FW",Heidenheim,31-132,1992,14,3,353,3.9,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,3,19,14,0.00,0.00,0.00,0.00,0.00,0.07,0.08,0.15,0.07,0.15,Matches
Phillip Tietz,de GER,FW,Augsburg,26-170,1997,16,13,"1,055",11.7,3,2,5,3,0,0,0,0,4.8,4.8,1.2,6.0,6,15,49,0.26,0.17,0.43,0.26,0.43,0.41,0.10,0.51,0.41,0.51,Matches
Steffen Tigges,de GER,"FW,MF",Köln,25-148,1998,11,4,372,4.1,0,0,0,0,0,0,0,0,0.5,0.5,0.4,0.8,3,6,25,0.00,0.00,0.00,0.00,0.00,0.11,0.09,0.20,0.11,0.20,Matches
Umut Tohumcu,de GER,MF,Hoffenheim,19-137,2004,4,3,203,2.3,0,1,1,0,0,0,2,0,0.1,0.1,0.4,0.5,3,8,7,0.00,0.44,0.44,0.00,0.44,0.05,0.18,0.23,0.05,0.23,Matches
Tiago Tomás,pt POR,"FW,MF",Wolfsburg,21-193,2002,14,6,583,6.5,1,0,1,1,0,0,2,0,1.9,1.9,0.3,2.3,15,12,70,0.15,0.00,0.15,0.15,0.15,0.29,0.05,0.35,0.29,0.35,Matches
Fabio Torsiello,it ITA,"DF,FW",Darmstadt 98,18-327,2005,3,0,26,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,3,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.30,0.30,0.30,Matches
Lucas Tousart,fr FRA,MF,Union Berlin,26-241,1997,6,3,305,3.4,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,2,8,11,0.00,0.00,0.00,0.00,0.00,0.04,0.12,0.16,0.04,0.16,Matches
Omar Traoré,de GER,DF,Heidenheim,25-325,1998,15,13,"1,136",12.6,0,1,1,0,0,0,2,0,0.1,0.1,0.7,0.7,29,36,40,0.00,0.08,0.08,0.00,0.08,0.01,0.05,0.06,0.01,0.06,Matches
Kevin Trapp,de GER,GK,Eint Frankfurt,33-171,1990,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Christopher Trimmel,at AUT,"DF,MF",Union Berlin,36-305,1987,11,8,750,8.3,0,1,1,0,0,0,0,0,0.4,0.4,0.8,1.2,8,39,38,0.00,0.12,0.12,0.00,0.12,0.05,0.10,0.15,0.05,0.14,Matches
Tuta,br BRA,DF,Eint Frankfurt,24-175,1999,15,15,"1,261",14.0,0,1,1,0,0,0,0,0,0.4,0.4,1.2,1.6,10,56,16,0.00,0.07,0.07,0.00,0.07,0.03,0.09,0.12,0.03,0.12,Matches
Lukas Ullrich,de GER,DF,M'Gladbach,19-285,2004,2,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Sven Ulreich,de GER,GK,Bayern Munich,35-145,1988,8,8,720,8.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Deniz Undav,de GER,FW,Stuttgart,27-160,1996,13,8,780,8.7,9,3,12,9,0,1,3,0,7.9,7.1,2.5,9.6,19,35,64,1.04,0.35,1.38,1.04,1.38,0.91,0.28,1.19,0.82,1.10,Matches
Dayot Upamecano,fr FRA,DF,Bayern Munich,25-060,1998,13,12,"1,050",11.7,1,0,1,1,0,0,1,0,0.9,0.9,0.4,1.3,12,69,1,0.09,0.00,0.09,0.09,0.09,0.07,0.03,0.11,0.07,0.11,Matches
Mark Uth,de GER,"MF,FW",Köln,32-124,1991,7,3,258,2.9,0,0,0,0,0,0,1,0,1.2,1.2,0.7,1.8,6,9,20,0.00,0.00,0.00,0.00,0.00,0.41,0.23,0.64,0.41,0.64,Matches
Josha Vagnoman,de GER,"DF,MF",Stuttgart,23-015,2000,6,2,260,2.9,0,1,1,0,0,0,0,0,0.5,0.5,0.8,1.3,6,7,17,0.00,0.35,0.35,0.00,0.35,0.18,0.27,0.45,0.18,0.45,Matches
Ruben Vargas,ch SUI,"MF,FW",Augsburg,25-143,1998,14,8,733,8.1,1,1,2,1,0,0,0,0,1.1,1.1,1.0,2.1,15,23,44,0.12,0.12,0.25,0.12,0.25,0.13,0.13,0.26,0.13,0.26,Matches
Miloš Veljković,rs SRB,DF,Werder Bremen,28-091,1995,13,12,"1,097",12.2,1,1,2,1,0,0,2,0,0.9,0.9,0.5,1.4,7,47,7,0.08,0.08,0.16,0.08,0.16,0.07,0.04,0.12,0.07,0.12,Matches
Oscar Vilhelmsson,se SWE,"FW,MF",Darmstadt 98,20-085,2003,9,5,445,4.9,1,0,1,1,0,0,1,0,0.8,0.8,0.0,0.8,3,1,25,0.20,0.00,0.20,0.20,0.20,0.17,0.00,0.17,0.17,0.17,Matches
Kevin Vogt,de GER,DF,Hoffenheim,32-094,1991,16,14,"1,319",14.7,0,0,0,0,0,0,2,0,0.7,0.7,0.1,0.8,16,84,12,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.05,0.05,0.05,Matches
Kevin Volland,de GER,"MF,FW",Union Berlin,31-149,1992,10,6,495,5.5,2,3,5,1,1,1,0,1,1.9,1.1,1.4,2.5,4,20,44,0.36,0.55,0.91,0.18,0.73,0.35,0.26,0.61,0.20,0.46,Matches
Aster Vranckx,be BEL,MF,Wolfsburg,21-083,2002,12,6,636,7.1,0,0,0,0,0,0,4,0,0.0,0.0,0.2,0.2,3,29,6,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.03,0.01,0.03,Matches
Luca Waldschmidt,de GER,"MF,FW",Köln,27-221,1996,15,10,848,9.4,2,0,2,2,0,0,0,0,1.7,1.7,1.0,2.7,26,37,42,0.21,0.00,0.21,0.21,0.21,0.18,0.11,0.29,0.18,0.29,Matches
Wout Weghorst,nl NED,FW,Hoffenheim,31-141,1992,12,12,972,10.8,4,0,4,3,1,1,3,0,3.8,3.0,1.6,4.7,8,20,51,0.37,0.00,0.37,0.28,0.28,0.35,0.15,0.51,0.28,0.43,Matches
Julian Weigl,de GER,MF,M'Gladbach,28-109,1995,15,15,"1,341",14.9,1,2,3,0,1,1,4,0,1.2,0.4,1.6,1.9,8,60,5,0.07,0.13,0.20,0.00,0.13,0.08,0.11,0.18,0.02,0.13,Matches
Nelson Weiper,de GER,"FW,MF",Mainz 05,18-284,2005,3,1,104,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,3,2,17,0.00,0.00,0.00,0.00,0.00,0.04,0.13,0.17,0.04,0.17,Matches
Mitchell Weiser,de GER,"DF,FW",Werder Bremen,29-249,1994,16,16,"1,384",15.4,1,4,5,1,0,0,3,0,1.0,1.0,1.7,2.8,34,51,93,0.07,0.26,0.33,0.07,0.33,0.07,0.11,0.18,0.07,0.18,Matches
Noah Weißhaupt,de GER,"DF,MF",Freiburg,22-097,2001,13,4,451,5.0,1,1,2,1,0,0,1,0,0.4,0.4,1.1,1.5,28,15,51,0.20,0.20,0.40,0.20,0.40,0.08,0.22,0.31,0.08,0.31,Matches
Timo Werner,de GER,"FW,MF",RB Leipzig,27-295,1996,8,2,207,2.3,2,0,2,1,1,1,0,0,2.4,1.6,0.0,1.6,10,6,32,0.87,0.00,0.87,0.43,0.43,1.02,0.02,1.04,0.68,0.70,Matches
Silvan Widmer,ch SUI,DF,Mainz 05,30-296,1993,4,4,353,3.9,0,0,0,0,0,0,1,0,0.0,0.0,1.4,1.4,11,19,21,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.35,0.00,0.35,Matches
Patrick Wimmer,at AUT,FW,Wolfsburg,22-210,2001,6,4,280,3.1,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,3,7,15,0.00,0.00,0.00,0.00,0.00,0.08,0.04,0.12,0.08,0.12,Matches
Jonas Wind,dk DEN,FW,Wolfsburg,24-322,1999,16,16,"1,402",15.6,9,4,13,9,0,1,3,0,6.3,5.4,3.0,8.4,5,42,68,0.58,0.26,0.83,0.58,0.83,0.40,0.19,0.60,0.34,0.54,Matches
Florian Wirtz,de GER,MF,Leverkusen,20-237,2003,16,15,"1,262",14.0,5,7,12,5,0,0,1,0,3.9,3.9,4.0,7.9,73,110,143,0.36,0.50,0.86,0.36,0.86,0.28,0.29,0.57,0.28,0.57,Matches
Maximilian Wittek,de GER,"DF,MF",Bochum,28-127,1995,9,7,497,5.5,0,1,1,0,0,0,1,0,0.3,0.3,0.5,0.8,10,34,20,0.00,0.18,0.18,0.00,0.18,0.05,0.09,0.14,0.05,0.14,Matches
Maximilian Wöber,at AUT,DF,M'Gladbach,25-325,1998,15,15,"1,321",14.7,1,2,3,1,0,0,3,1,0.8,0.8,1.0,1.8,23,84,17,0.07,0.14,0.20,0.07,0.20,0.05,0.06,0.12,0.05,0.12,Matches
