player,nationality,position,team,age,birth_year,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,matches
Nico Schulz,de GER,"FW,MF",Hoffenheim,24,1993,19.8,751,1031,72.8,12594,4091,380,445,85.4,295,402,73.4,63,124,50.8,2,2.9,2.8,-0.9,27,65,30,15,75,Matches
André Schürrle,de GER,FW,Dortmund,26,1990,13.7,398,547,72.8,5845,1302,226,274,82.5,115,156,73.7,31,66,47.0,6,3.7,2.7,+2.3,18,27,19,5,57,Matches
Julian Schuster,de GER,"DF,MF",Freiburg,32,1985,14.5,603,762,79.1,12604,5238,163,185,88.1,346,379,91.3,84,177,47.5,0,1.2,1.9,-1.2,14,43,5,1,50,Matches
Pirmin Schwegler,ch SUI,MF,Hannover 96,30,1987,25.8,1023,1364,75.0,17260,6512,460,542,84.9,409,504,81.2,104,228,45.6,6,4.0,4.3,+2.0,47,106,8,0,141,Matches
Alexander Schwolow,de GER,GK,Freiburg,25,1992,32.3,853,1352,63.1,31540,25490,59,60,98.3,365,371,98.4,427,915,46.7,0,0.1,0.2,-0.1,2,51,2,0,2,Matches
Davie Selke,de GER,FW,Hertha BSC,22,1995,21.0,257,440,58.4,3214,567,172,255,67.5,69,135,51.1,3,8,37.5,0,2.0,1.6,-2.0,15,21,3,0,25,Matches
Suat Serdar,de GER,MF,Mainz 05,20,1997,18.9,442,557,79.4,7477,2067,196,239,82.0,197,226,87.2,37,51,72.5,0,1.2,0.7,-1.2,19,46,6,0,69,Matches
Meritan Shabani,al ALB,FW,Bayern Munich,18,1999,0.6,11,16,68.8,141,28,8,12,66.7,3,3,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Vincent Sierro,ch SUI,"MF,FW",Freiburg,21,1995,2.4,43,66,65.2,729,265,20,25,80.0,18,30,60.0,4,8,50.0,0,0.2,0.1,-0.2,4,9,0,0,12,Matches
Tobias Sippel,de GER,GK,M'Gladbach,29,1988,4.8,126,188,67.0,3821,2947,18,18,100.0,65,66,98.5,43,103,41.7,0,0.0,0.0,0.0,1,6,0,0,1,Matches
Yann Sommer,ch SUI,GK,M'Gladbach,28,1988,29.2,918,1256,73.1,26065,18244,119,119,100.0,488,490,99.6,310,644,48.1,0,0.0,0.0,0.0,0,9,0,0,0,Matches
Oliver Sorg,de GER,"DF,MF",Hannover 96,27,1990,18.7,523,759,68.9,10304,4450,194,230,84.3,243,335,72.5,80,173,46.2,1,0.6,1.0,+0.4,8,53,10,5,59,Matches
Çağlar Söyüncü,tr TUR,DF,Freiburg,21,1996,23.9,930,1146,81.2,19509,6915,279,317,88.0,502,567,88.5,135,236,57.2,0,0.0,0.2,0.0,0,55,1,0,62,Matches
Kostas Stafylidis,gr GRE,"FW,DF",Augsburg,23,1993,0.4,4,10,40.0,118,74,0,1,0.0,3,7,42.9,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,26,1990,24.4,1074,1373,78.2,21689,9423,322,376,85.6,626,707,88.5,123,256,48.0,2,0.8,1.0,+1.2,9,99,8,1,137,Matches
Caleb Stanko,us USA,DF,Freiburg,24,1993,2.1,103,130,79.2,2001,640,35,43,81.4,61,68,89.7,7,16,43.8,0,0.0,0.0,0.0,0,5,0,0,7,Matches
Niklas Stark,de GER,"DF,MF",Hertha BSC,22,1995,24.6,859,1071,80.2,18187,6730,246,286,86.0,459,539,85.2,148,225,65.8,1,0.7,0.9,+0.3,5,66,5,1,98,Matches
Tom Starke,de GER,GK,Bayern Munich,36,1981,2.0,39,57,68.4,969,763,5,5,100.0,27,28,96.4,7,24,29.2,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Renato Steffen,ch SUI,"FW,MF",Wolfsburg,25,1991,7.3,179,232,77.2,3028,599,86,101,85.1,67,87,77.0,17,29,58.6,0,0.2,0.3,-0.2,4,15,2,0,16,Matches
Marc Stendera,de GER,MF,Eint Frankfurt,21,1995,4.1,110,164,67.1,1875,691,45,62,72.6,45,61,73.8,11,23,47.8,0,0.0,0.2,0.0,1,17,3,0,22,Matches
Pascal Stenzel,de GER,"MF,DF",Freiburg,21,1996,21.6,863,1109,77.8,19234,5438,260,302,86.1,407,487,83.6,189,286,66.1,0,0.8,1.0,-0.8,17,54,17,8,82,Matches
Lars Stindl,de GER,"FW,MF",M'Gladbach,28,1988,30.3,1330,1626,81.8,20175,4845,728,844,86.3,434,504,86.1,101,135,74.8,3,6.1,4.9,-3.1,53,138,30,1,187,Matches
Valentin Stocker,ch SUI,MF,Hertha BSC,28,1989,0.6,11,18,61.1,142,18,8,9,88.9,3,7,42.9,0,0,,0,0.0,0.0,0.0,1,2,0,0,1,Matches
Tobias Strobl,de GER,MF,M'Gladbach,27,1990,1.3,60,69,87.0,1130,323,22,22,100.0,32,36,88.9,6,11,54.5,1,0.6,0.1,+0.4,2,6,1,0,4,Matches
Neven Subotić,rs SRB,DF,Dortmund,28,1988,3.0,219,257,85.2,4440,1543,68,73,93.2,119,137,86.9,30,43,69.8,0,0.0,0.1,0.0,0,13,0,0,11,Matches
Niklas Süle,de GER,DF,Bayern Munich,21,1995,21.4,1497,1621,92.4,31576,10864,378,402,94.0,905,945,95.8,206,261,78.9,1,0.8,1.3,+0.2,5,133,7,0,113,Matches
Ádám Szalai,hu HUN,FW,Hoffenheim,29,1987,10.0,157,214,73.4,1840,424,95,123,77.2,43,57,75.4,1,5,20.0,1,0.8,0.9,+0.2,12,10,4,0,18,Matches
Frederik Sørensen,dk DEN,DF,Köln,25,1992,22.2,731,1020,71.7,15704,7044,209,253,82.6,373,473,78.9,137,263,52.1,1,0.9,0.7,+0.1,6,51,7,3,74,Matches
Jonathan Tah,de GER,DF,Leverkusen,21,1996,27.0,1269,1479,85.8,25646,8855,370,416,88.9,725,794,91.3,162,238,68.1,2,1.3,1.3,+0.7,11,111,6,2,141,Matches
Taleb Tawatha,il ISR,"DF,MF",Eint Frankfurt,25,1992,4.9,153,232,65.9,2664,1375,71,88,80.7,64,96,66.7,15,31,48.4,1,0.7,0.7,+0.3,7,11,5,4,15,Matches
Simon Terodde,de GER,FW,Stuttgart,29,1988,10.6,159,235,67.7,2221,322,95,131,72.5,49,75,65.3,7,10,70.0,1,1.1,0.6,-0.1,8,12,0,0,12,Matches
Simon Terodde,de GER,FW,Köln,29,1988,12.9,194,304,63.8,2554,469,119,173,68.8,56,86,65.1,5,10,50.0,0,1.1,1.4,-1.1,15,18,3,0,18,Matches
Marco Terrazzino,de GER,"MF,FW",Freiburg,26,1991,16.5,486,613,79.3,7377,1699,262,314,83.4,164,208,78.8,35,47,74.5,1,3.0,2.7,-2.0,29,47,21,5,64,Matches
Cedric Teuchert,de GER,FW,Schalke 04,20,1997,0.4,7,10,70.0,62,3,7,8,87.5,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Erik Thommy,de GER,FW,Augsburg,22,1994,1.9,52,73,71.2,743,211,28,29,96.6,14,23,60.9,4,13,30.8,0,0.6,0.5,-0.6,3,4,4,1,7,Matches
Erik Thommy,de GER,MF,Stuttgart,22,1994,10.9,219,348,62.9,3753,1236,103,131,78.6,85,133,63.9,24,61,39.3,4,2.7,1.4,+1.3,23,20,12,5,39,Matches
Marcel Tisserand,cd COD,DF,Wolfsburg,24,1993,13.9,610,744,82.0,12384,4907,227,261,87.0,283,322,87.9,98,151,64.9,1,0.1,0.4,+0.9,2,47,6,3,51,Matches
Corentin Tolisso,fr FRA,MF,Bayern Munich,22,1994,17.5,1148,1281,89.6,21295,6085,482,518,93.1,509,557,91.4,139,158,88.0,4,2.9,3.6,+1.1,19,202,24,1,191,Matches
Jeremy Toljan,de GER,"DF,FW",Hoffenheim,22,1994,2.0,68,81,84.0,1162,258,35,40,87.5,25,29,86.2,7,9,77.8,2,0.1,0.0,+1.9,1,3,0,0,1,Matches
Jeremy Toljan,de GER,DF,Dortmund,22,1994,13.5,675,837,80.6,10482,3083,337,381,88.5,268,320,83.8,40,76,52.6,2,1.3,1.2,+0.7,12,47,7,2,66,Matches
Ömer Toprak,tr TUR,DF,Dortmund,28,1989,22.4,1665,1856,89.7,32564,11233,525,569,92.3,946,1012,93.5,176,243,72.4,1,0.8,0.9,+0.2,5,132,2,0,111,Matches
Jordan Torunarigha,de GER,DF,Hertha BSC,19,1997,7.4,265,336,78.9,5898,2105,68,82,82.9,146,161,90.7,51,88,58.0,0,0.1,0.0,-0.1,1,22,0,0,18,Matches
Ibrahima Traoré,gn GUI,MF,M'Gladbach,29,1988,2.2,92,122,75.4,1652,524,41,46,89.1,36,47,76.6,11,21,52.4,0,0.3,0.6,-0.3,5,7,8,6,14,Matches
Philipp Tschauner,de GER,GK,Hannover 96,31,1985,31.0,810,1151,70.4,24821,19154,110,112,98.2,331,342,96.8,362,687,52.7,0,0.0,0.1,0.0,0,14,0,0,0,Matches
Anthony Ujah,ng NGA,FW,Mainz 05,26,1990,2.3,25,55,45.5,352,35,12,28,42.9,7,12,58.3,2,5,40.0,0,0.2,0.1,-0.2,4,1,1,1,1,Matches
Sven Ulreich,de GER,GK,Bayern Munich,28,1988,29.0,734,951,77.2,20298,15496,117,117,100.0,375,379,98.9,242,449,53.9,0,0.0,0.0,0.0,0,6,0,0,0,Matches
Dayot Upamecano,fr FRA,DF,RB Leipzig,18,1998,25.2,1224,1464,83.6,24392,9433,431,497,86.7,599,673,89.0,176,252,69.8,0,0.7,0.9,-0.7,8,60,5,0,109,Matches
Mark Uth,de GER,FW,Hoffenheim,25,1991,24.2,418,570,73.3,6703,1466,219,284,77.1,137,174,78.7,38,54,70.4,8,4.3,2.7,+3.7,29,27,25,6,44,Matches
Josha Vagnoman,de GER,MF,Hamburger SV,16,2000,0.2,2,3,66.7,26,21,1,1,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Miloš Veljković,rs SRB,DF,Werder Bremen,21,1995,29.5,1089,1414,77.0,26340,9346,230,274,83.9,589,668,88.2,264,444,59.5,0,0.5,1.1,-0.5,5,106,8,0,111,Matches
Paul Verhaegh,nl NED,DF,Wolfsburg,33,1983,29.0,1332,1721,77.4,25277,10338,540,619,87.2,606,730,83.0,171,301,56.8,2,1.7,2.4,+0.3,20,139,26,14,173,Matches
Jannik Vestergaard,dk DEN,DF,M'Gladbach,24,1992,32.0,1634,1922,85.0,36494,13228,379,424,89.4,968,1061,91.2,280,411,68.1,0,0.9,0.9,-0.9,4,122,7,0,114,Matches
Arturo Vidal,cl CHI,MF,Bayern Munich,30,1987,16.2,1041,1187,87.7,19771,5049,414,455,91.0,478,530,90.2,134,165,81.2,2,2.5,3.3,-0.5,26,110,20,1,130,Matches
Julio Villalba,py PAR,DF,M'Gladbach,18,1998,0.1,2,5,40.0,20,4,2,4,50.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Kevin Vogt,de GER,DF,Hoffenheim,25,1991,31.0,1977,2227,88.8,44556,18559,433,466,92.9,1147,1227,93.5,388,509,76.2,1,0.7,1.4,+0.3,9,116,13,0,126,Matches
Kevin Volland,de GER,"FW,MF",Leverkusen,25,1992,28.8,562,780,72.1,7918,1743,340,419,81.1,156,225,69.3,31,52,59.6,2,4.9,3.7,-2.9,33,51,22,2,77,Matches
Sandro Wagner,de GER,FW,Hoffenheim,29,1987,9.7,182,270,67.4,2639,559,98,136,72.1,65,94,69.1,9,16,56.3,3,1.3,1.2,+1.7,18,26,4,0,29,Matches
Sandro Wagner,de GER,FW,Bayern Munich,29,1987,8.1,159,215,74.0,2489,300,90,110,81.8,54,73,74.0,11,19,57.9,2,0.5,0.7,+1.5,3,12,2,0,14,Matches
Walace,br BRA,MF,Hamburger SV,22,1995,14.6,519,656,79.1,8527,2340,240,282,85.1,210,250,84.0,45,78,57.7,2,1.5,0.8,+0.5,12,53,2,1,73,Matches
Luca Waldschmidt,de GER,"MF,FW",Hamburger SV,21,1996,8.8,170,239,71.1,2458,786,96,126,76.2,59,76,77.6,8,17,47.1,2,0.6,1.2,+1.4,7,24,9,1,33,Matches
Roman Weidenfeller,de GER,GK,Dortmund,36,1980,1.0,19,41,46.3,508,392,5,5,100.0,6,6,100.0,8,30,26.7,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Julian Weigl,de GER,MF,Dortmund,21,1995,21.6,1093,1277,85.6,20118,5254,432,495,87.3,505,562,89.9,131,171,76.6,0,0.4,0.6,-0.4,7,99,8,0,126,Matches
Mitchell Weiser,de GER,"DF,FW",Hertha BSC,23,1994,22.0,863,1180,73.1,15014,7458,394,482,81.7,372,473,78.6,80,158,50.6,2,3.7,3.7,-1.7,40,94,29,14,120,Matches
Wendell,br BRA,DF,Leverkusen,24,1993,23.5,1136,1425,79.7,18420,7337,600,673,89.2,440,545,80.7,80,143,55.9,3,2.8,2.7,+0.2,26,89,21,9,123,Matches
Oscar Wendt,se SWE,DF,M'Gladbach,31,1985,27.3,1070,1410,75.9,18912,6826,486,552,88.0,470,576,81.6,103,231,44.6,1,2.0,2.1,-1.0,25,69,16,10,91,Matches
Timo Werner,de GER,FW,RB Leipzig,21,1996,27.7,527,743,70.9,6802,1208,326,405,80.5,133,204,65.2,23,47,48.9,7,4.8,4.9,+2.2,24,23,15,2,43,Matches
Jetro Willems,nl NED,"FW,DF",Eint Frankfurt,23,1994,18.5,613,877,69.9,12167,5916,222,278,79.9,271,354,76.6,104,187,55.6,2,2.7,4.3,-0.7,35,53,34,12,77,Matches
William,br BRA,DF,Wolfsburg,22,1995,17.9,753,1023,73.6,14932,5957,312,370,84.3,297,375,79.2,129,224,57.6,2,1.8,0.9,+0.2,18,63,18,7,76,Matches
Marius Wolf,de GER,"MF,FW",Eint Frankfurt,22,1995,26.3,675,1011,66.8,12037,5116,299,380,78.7,277,376,73.7,73,159,45.9,8,5.4,4.7,+2.6,34,72,28,11,92,Matches
Bobby Wood,us USA,"FW,MF",Hamburger SV,24,1992,17.9,265,373,71.0,3660,696,149,201,74.1,90,125,72.0,8,12,66.7,0,1.5,1.1,-1.5,18,16,9,0,29,Matches
Andriy Yarmolenko,ua UKR,"FW,MF",Dortmund,27,1989,11.5,330,452,73.0,5114,1259,182,214,85.0,102,146,69.9,27,57,47.4,3,3.2,3.2,-0.2,28,19,15,5,42,Matches
Dan-Axel Zagadou,fr FRA,DF,Dortmund,18,1999,7.3,428,523,81.8,7537,2073,171,193,88.6,205,242,84.7,40,63,63.5,0,0.1,0.4,-0.1,2,30,5,4,35,Matches
Denis Zakaria,ch SUI,MF,M'Gladbach,20,1996,25.5,883,994,88.8,14864,4000,408,441,92.5,376,410,91.7,72,94,76.6,1,0.6,0.9,+0.4,14,64,6,0,74,Matches
Robin Zentner,de GER,GK,Mainz 05,22,1994,15.0,320,513,62.4,10448,8876,45,45,100.0,144,148,97.3,130,318,40.9,0,0.0,0.1,0.0,0,18,1,0,0,Matches
Ron-Robert Zieler,de GER,GK,Stuttgart,28,1989,34.0,757,1333,56.8,27608,23187,86,87,98.9,288,292,98.6,382,948,40.3,0,0.1,0.1,-0.1,1,46,0,0,0,Matches
Matthias Zimmermann,de GER,DF,Stuttgart,25,1992,0.9,31,45,68.9,411,111,23,27,85.2,8,11,72.7,0,6,0.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Simon Zoller,de GER,"MF,FW",Köln,26,1991,10.7,213,304,70.1,3244,851,114,142,80.3,68,100,68.0,16,28,57.1,1,0.4,0.7,+0.6,9,16,4,0,21,Matches
Steven Zuber,ch SUI,"FW,DF",Hoffenheim,25,1991,15.9,703,859,81.8,11485,3922,353,399,88.5,284,338,84.0,50,81,61.7,2,1.3,1.4,+0.7,13,48,17,3,77,Matches
Robert Žulj,at AUT,"MF,FW",Hoffenheim,25,1992,2.3,71,99,71.7,815,210,45,59,76.3,17,21,81.0,0,1,0.0,0,0.2,0.2,-0.2,3,5,1,0,8,Matches
