player,nationality,position,team,age,birth_year,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,matches
Jan Thielmann,de GER,"MF,FW",Köln,19,2002,13.2,591,22,79,246,280,26,591,29,16,55.2,13,44.8,340,2122,794,36,31,3,53,12,342,97,Matches
Erik Thommy,de GER,"FW,MF",Stuttgart,26,1994,3.0,158,1,12,71,75,9,158,10,4,40.0,6,60.0,106,534,191,4,1,2,7,2,113,26,Matches
Marcus Thuram,fr FRA,FW,M'Gladbach,23,1997,10.9,355,5,17,172,173,62,355,36,23,63.9,13,36.1,214,1599,786,32,19,21,36,25,280,95,Matches
Alexis Tibidi,fr FRA,"MF,FW",Stuttgart,17,2003,4.3,166,3,23,73,71,12,166,3,3,100.0,0,0.0,108,513,228,8,6,4,16,4,131,31,Matches
Steffen Tigges,de GER,"FW,MF",Dortmund,23,1998,1.2,64,3,7,32,25,10,64,0,0,,0,,29,108,28,2,0,2,7,0,40,9,Matches
Malik Tillman,us USA,"FW,MF",Bayern Munich,19,2002,1.2,66,3,12,31,24,5,66,5,0,0.0,5,100.0,28,108,38,1,2,1,6,2,41,11,Matches
Timothy Tillman,de GER,MF,Greuther Fürth,22,1999,22.3,994,42,214,517,284,23,994,68,38,55.9,30,44.1,540,3064,1226,33,18,11,69,28,592,83,Matches
Umut Tohumcu,de GER,MF,Hoffenheim,16,2004,0.1,0,0,0,0,0,0,0,0,0,,0,,1,4,0,0,0,0,0,0,1,0,Matches
Corentin Tolisso,fr FRA,MF,Bayern Munich,26,1994,7.8,630,19,90,410,131,18,630,2,1,50.0,1,50.0,369,1788,888,10,11,1,12,3,474,26,Matches
Tiago Tomás,pt POR,FW,Stuttgart,19,2002,11.9,390,5,34,161,201,53,390,45,16,35.6,29,64.4,246,1398,613,23,13,19,57,11,282,92,Matches
Jordan Torunarigha,de GER,DF,Hertha BSC,23,1997,5.4,309,52,209,97,7,3,309,4,2,50.0,2,50.0,173,873,338,1,1,0,4,1,173,0,Matches
Almamy Touré,ml MLI,"DF,MF",Eint Frankfurt,25,1996,5.6,305,27,101,131,75,8,305,6,2,33.3,4,66.7,131,532,248,6,6,0,9,6,145,17,Matches
Lucas Tousart,fr FRA,MF,Hertha BSC,24,1997,21.8,1008,66,293,574,156,27,1008,38,22,57.9,16,42.1,490,2926,1369,30,17,2,32,18,522,25,Matches
Kevin Trapp,de GER,GK,Eint Frankfurt,31,1990,32.0,1342,1126,1333,10,0,0,1342,0,0,,0,,755,3468,2119,0,1,1,0,0,657,0,Matches
Christopher Trimmel,at AUT,"DF,FW",Union Berlin,34,1987,22.1,1388,87,395,632,387,29,1388,26,19,73.1,7,26.9,557,3372,1519,42,34,6,29,12,606,70,Matches
Philipp Tschauner,de GER,GK,RB Leipzig,35,1985,0.0,5,4,5,0,0,0,5,0,0,,0,,2,1,1,0,0,0,0,0,4,0,Matches
Tuta,br BRA,DF,Eint Frankfurt,22,1999,24.3,1681,175,844,768,84,19,1681,18,16,88.9,2,11.1,960,5020,2754,26,17,3,24,7,941,9,Matches
Anthony Ujah,ng NGA,"FW,MF",Union Berlin,30,1990,0.4,15,0,1,4,10,6,15,0,0,,0,,11,42,27,1,0,0,0,1,15,5,Matches
Sven Ulreich,de GER,GK,Bayern Munich,32,1988,6.0,245,194,245,0,0,0,245,0,0,,0,,151,707,322,0,0,0,0,0,146,0,Matches
Dayot Upamecano,fr FRA,DF,Bayern Munich,22,1998,24.6,2520,170,998,1413,127,20,2520,16,11,68.8,5,31.3,1716,8759,4788,32,25,1,16,8,1835,9,Matches
Benjamin Uphoff,de GER,GK,Freiburg,27,1993,2.0,96,75,94,2,0,0,96,0,0,,0,,60,333,229,0,0,0,0,0,47,0,Matches
Mark Uth,de GER,"MF,FW",Köln,29,1991,22.5,1079,12,106,443,543,89,1079,62,25,40.3,36,58.1,600,3165,1163,41,23,15,71,30,689,160,Matches
Ruben Vargas,ch SUI,"MF,FW",Augsburg,22,1998,22.0,878,18,129,391,382,72,878,95,44,46.3,51,53.7,551,4253,1983,76,47,16,75,38,578,118,Matches
Sebastian Vasiliadis,gr GRE,MF,Arminia,23,1997,13.3,534,36,165,281,94,11,534,25,12,48.0,13,52.0,204,1098,448,10,10,5,26,16,207,10,Matches
Micky van de Ven,nl NED,DF,Wolfsburg,20,2001,2.1,106,10,56,45,6,0,106,1,0,0.0,1,100.0,56,340,139,3,2,0,3,0,50,3,Matches
Vincent Vermeij,nl NED,MF,Freiburg,26,1994,0.0,5,0,0,2,3,0,5,2,1,50.0,1,50.0,2,7,6,0,0,0,0,0,4,0,Matches
Gabriel Vidovic,hr CRO,"FW,MF",Bayern Munich,17,2003,0.4,23,1,2,8,14,3,23,4,3,75.0,1,25.0,13,52,11,0,0,0,1,2,15,5,Matches
Nick Viergever,nl NED,DF,Greuther Fürth,31,1989,23.7,1346,225,815,528,17,4,1346,1,1,100.0,0,0.0,655,3253,1824,5,3,0,11,7,720,2,Matches
Andreas Voglsammer,de GER,"FW,MF",Union Berlin,29,1992,9.8,361,9,44,144,175,44,361,21,11,52.4,10,47.6,184,897,329,15,6,5,18,8,258,57,Matches
Kevin Vogt,de GER,DF,Hoffenheim,29,1991,28.5,2389,242,1208,1142,59,0,2389,6,4,66.7,2,33.3,1590,8605,4982,31,12,0,13,4,1697,5,Matches
Aster Vranckx,be BEL,MF,Wolfsburg,18,2002,12.7,619,34,162,318,145,20,619,25,17,68.0,8,32.0,316,1442,642,17,11,2,24,17,361,23,Matches
Luca Waldschmidt,de GER,"MF,FW",Wolfsburg,25,1996,8.0,331,3,56,155,123,21,331,15,6,40.0,9,60.0,185,782,261,5,8,2,24,13,235,43,Matches
Paul Wanner,de GER,"FW,MF",Bayern Munich,15,2005,0.4,18,0,5,8,7,0,18,2,1,50.0,1,50.0,12,42,25,0,0,0,2,2,15,2,Matches
Wout Weghorst,nl NED,FW,Wolfsburg,28,1992,17.3,593,15,51,313,233,74,591,8,7,87.5,1,12.5,324,1217,376,16,9,9,49,18,452,88,Matches
Noah Weißhaupt,de GER,"MF,FW",Freiburg,19,2001,1.1,65,2,12,18,36,4,65,5,3,60.0,2,40.0,39,223,101,3,1,3,6,2,45,10,Matches
Silvan Widmer,ch SUI,DF,Mainz 05,28,1993,32.4,1827,88,548,797,500,52,1827,38,19,50.0,19,50.0,768,3535,1778,51,35,5,26,13,914,135,Matches
Jetro Willems,nl NED,DF,Greuther Fürth,27,1994,17.8,1069,59,310,541,229,13,1069,28,15,53.6,13,46.4,507,2029,1103,17,16,1,26,11,525,31,Matches
Patrick Wimmer,at AUT,"FW,MF",Arminia,20,2001,22.8,1177,16,154,547,514,64,1177,139,71,51.1,68,48.9,570,4295,2110,64,43,23,69,47,592,105,Matches
Jonas Wind,dk DEN,"FW,MF",Wolfsburg,22,1999,13.1,501,17,63,276,165,45,501,16,10,62.5,6,37.5,279,1039,453,9,11,1,25,20,390,58,Matches
Marten Winkler,de GER,MF,Hertha BSC,18,2002,0.3,9,0,1,6,2,0,9,0,0,,0,,8,24,13,1,0,0,0,0,8,4,Matches
Frederik Winther,dk DEN,DF,Augsburg,20,2001,3.6,208,25,106,99,3,0,208,0,0,,0,,100,560,372,1,1,0,2,0,118,1,Matches
Florian Wirtz,de GER,"MF,FW",Leverkusen,18,2003,20.6,1136,8,108,567,489,76,1136,85,55,64.7,30,35.3,672,4065,2328,75,62,19,75,34,802,134,Matches
Axel Witsel,be BEL,"MF,DF",Dortmund,32,1989,21.6,1491,82,423,958,116,11,1491,7,5,71.4,2,28.6,934,3991,1619,10,11,2,17,14,1049,8,Matches
Hannes Wolf,at AUT,"FW,MF",M'Gladbach,22,1999,3.4,175,1,25,85,69,6,175,12,6,50.0,6,50.0,80,338,146,5,3,0,10,3,94,17,Matches
Marius Wolf,de GER,"DF,FW",Dortmund,26,1995,14.7,882,17,196,424,268,55,882,31,13,41.9,18,58.1,494,2422,1160,37,27,14,16,21,613,112,Matches
Luca Wollschläger,de GER,"FW,MF",Hertha BSC,18,2003,0.2,10,0,0,4,6,3,10,1,0,0.0,1,100.0,9,98,56,2,2,2,0,1,9,3,Matches
Jeong Woo-yeong,kr KOR,"FW,MF",Freiburg,21,1999,19.8,810,11,87,383,349,70,810,33,16,48.5,17,51.5,470,2433,1041,35,30,11,35,10,606,140,Matches
Joscha Wosz,de GER,DF,RB Leipzig,19,2002,0.1,5,1,2,2,1,0,5,0,0,,0,,3,10,0,0,0,0,0,1,5,0,Matches
Dan-Axel Zagadou,fr FRA,DF,Dortmund,22,1999,10.6,1030,66,461,541,34,6,1030,7,5,71.4,2,28.6,672,3246,1719,4,4,0,6,5,721,2,Matches
Denis Zakaria,ch SUI,"MF,DF",M'Gladbach,24,1996,15.5,991,58,320,565,120,14,991,42,29,69.0,13,31.0,603,3366,1900,31,24,5,17,11,645,20,Matches
Deyovaisio Zeefuik,nl NED,DF,Hertha BSC,23,1998,6.3,333,25,143,133,57,4,333,5,2,40.0,3,60.0,157,983,495,15,14,3,6,6,165,13,Matches
Robin Zentner,de GER,GK,Mainz 05,26,1994,32.0,1092,886,1069,22,1,1,1092,0,0,,0,,582,3171,1658,0,1,1,2,0,423,0,Matches
Andi Zeqiri,ch SUI,"FW,MF",Augsburg,22,1999,11.3,320,16,43,140,143,34,320,21,9,42.9,12,57.1,164,953,303,10,12,6,42,20,203,44,Matches
Simon Zoller,de GER,FW,Bochum,30,1991,6.6,199,6,24,94,81,21,199,3,2,66.7,1,33.3,89,426,156,7,4,2,15,1,135,30,Matches
