,ID,Name,Team,Position,Marktwert,Trend,Bild,Status,Punkteschnitt,Punktetotal,UserID,TeamID,TeamCover
400,4623,Aïssa Laïdouni,Union,3,1746604.0,2,https://kickbase.b-cdn.net/pool/playersbig/4623.png,256,41,539,None,40,None
401,3306,Daniel-Kofi Kyereh,Freiburg,3,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/3306.png,4,0,0,None,5,https://kickbase.b-cdn.net/team/2013/07/30/087b1e89dc5d440681b4467e659ffb06.jpg
402,2644,Stefan Lainer,M-Gladbach,2,1167665.0,1,https://kickbase.b-cdn.net/pool/playersbig/2644.png,0,0,0,2633134,15,https://kickbase.b-cdn.net/team/2013/07/30/d91892b110704f76a6d787c5078f3030.jpg
403,6185,Hugo Larsson,Frankfurt,3,12468854.0,1,https://kickbase.b-cdn.net/pool/playersbig/6185.png,0,78,1095,2633134,4,https://kickbase.b-cdn.net/team/2013/07/30/80fe7ac3b0f643e2af669f6f77f4a5a6.jpg
404,2038,Konrad Laimer,Bayern,3,24720506.0,2,https://kickbase.b-cdn.net/pool/playersbig/2038.png,0,101,1511,2631100,2,https://kickbase.b-cdn.net/team/2013/07/30/3ebe44c53c3f4c87bd605da69e743fb8.jpg
405,2476,Jae-Sung Lee,Mainz 05,3,2029353.0,2,https://kickbase.b-cdn.net/pool/playersbig/2476.png,256,47,755,None,18,https://kickbase.b-cdn.net/team/2013/07/30/7ddbe10cc9ba45d0902ab5fedfa3e817.jpg
406,1257,Lukas Kübler,Freiburg,2,2728452.0,1,https://kickbase.b-cdn.net/pool/playersbig/1257.png,0,55,663,2627255,5,https://kickbase.b-cdn.net/team/2013/07/30/087b1e89dc5d440681b4467e659ffb06.jpg
407,2988,Jamie Leweling,Stuttgart,4,9753187.0,1,https://kickbase.b-cdn.net/pool/playersbig/2988.png,0,44,707,88352,9,https://kickbase.b-cdn.net/team/2013/07/30/eea01bf0ab1145059d44f2585b352081.jpg
408,4265,Diogo Leite,Union,2,9696631.0,2,https://kickbase.b-cdn.net/pool/playersbig/4265.png,0,69,1038,None,40,None
409,1739,Christopher Lenz,Leipzig,2,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/1739.png,0,25,124,None,43,None
410,3029,Dejan Ljubičić,Köln,3,4224674.0,2,https://kickbase.b-cdn.net/pool/playersbig/3029.png,2,47,700,None,28,None
411,2515,Maxim Leitsch,Mainz 05,2,544847.0,2,https://kickbase.b-cdn.net/pool/playersbig/2515.png,0,54,270,None,18,https://kickbase.b-cdn.net/team/2013/07/30/7ddbe10cc9ba45d0902ab5fedfa3e817.jpg
412,2084,Philipp Lienhart,Freiburg,2,12578849.0,2,https://kickbase.b-cdn.net/pool/playersbig/2084.png,1,87,1217,None,5,https://kickbase.b-cdn.net/team/2013/07/30/087b1e89dc5d440681b4467e659ffb06.jpg
413,1514,Anthony Losilla,Bochum,3,3629638.0,2,https://kickbase.b-cdn.net/pool/playersbig/1514.png,0,58,873,None,24,None
414,6186,Noah Loosli,Bochum,2,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/6186.png,0,13,88,None,24,None
415,6187,Marcel Lubik,Augsburg,1,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/6187.png,0,0,0,88352,13,https://kickbase.b-cdn.net/team/2013/07/30/c7c9b0bd44694939a43e5bd3fb3c6364.jpg
416,97,Niklas Lomb,Bayer 04,1,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/97.png,0,0,0,None,7,https://kickbase.b-cdn.net/team/2013/07/30/1429106832154f969e039ca54cf2662c.jpg
417,2979,Marcel Laurenz Lotka,Dortmund,1,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/2979.png,0,0,0,None,3,https://kickbase.b-cdn.net/team/2013/07/30/0abbc3334029438b9ffc564f2923886b.jpg
418,7236,Joakim Mæhle,Wolfsburg,2,14227332.0,1,https://kickbase.b-cdn.net/pool/playersbig/7236.png,0,83,1242,2222409,11,https://kickbase.b-cdn.net/team/2013/07/30/aaea46b304994c1694bda4880791b280.jpg
419,7224,Castello Lukeba,Leipzig,2,15768199.0,1,https://kickbase.b-cdn.net/pool/playersbig/7224.png,0,82,1226,None,43,None
420,7167,Senne Lynen,Bremen,3,685423.0,2,https://kickbase.b-cdn.net/pool/playersbig/7167.png,0,21,321,None,10,https://kickbase.b-cdn.net/team/2013/07/30/f5ee82a13bc74c728dbd61672eafb76c.jpg
421,3030,Rafael Borré,Bremen,4,9498222.0,2,https://kickbase.b-cdn.net/pool/playersbig/3030.png,0,64,835,None,10,https://kickbase.b-cdn.net/team/2013/07/30/f5ee82a13bc74c728dbd61672eafb76c.jpg
422,1192,Julian Brandt,Dortmund,3,34943570.0,1,https://kickbase.b-cdn.net/pool/playersbig/1192.png,0,139,2227,2566773,3,https://kickbase.b-cdn.net/team/2013/07/30/0abbc3334029438b9ffc564f2923886b.jpg
423,3329,Tim Breithaupt,Augsburg,3,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/3329.png,0,7,72,None,13,https://kickbase.b-cdn.net/team/2013/07/30/c7c9b0bd44694939a43e5bd3fb3c6364.jpg
424,2552,Marius Bülter,Hoffenheim,4,5623872.0,2,https://kickbase.b-cdn.net/pool/playersbig/2552.png,0,51,817,None,14,https://kickbase.b-cdn.net/team/2013/07/30/e2f816c2f6de4273945bcf96c70fcff7.jpg
425,651,John Anthony Brooks,Hoffenheim,2,16825072.0,1,https://kickbase.b-cdn.net/pool/playersbig/651.png,0,98,1271,1948818,14,https://kickbase.b-cdn.net/team/2013/07/30/e2f816c2f6de4273945bcf96c70fcff7.jpg
426,2883,Moritz Broschinski,Bochum,4,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/2883.png,0,4,42,None,24,None
427,6674,Paris Brunner,Dortmund,4,5731042.0,2,https://kickbase.b-cdn.net/pool/playersbig/6674.png,0,0,0,None,3,https://kickbase.b-cdn.net/team/2013/07/30/0abbc3334029438b9ffc564f2923886b.jpg
428,2237,Fabian Bredlow,Stuttgart,1,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/2237.png,0,0,0,None,9,https://kickbase.b-cdn.net/team/2013/07/30/eea01bf0ab1145059d44f2585b352081.jpg
429,2255,Jonathan Burkardt,Mainz 05,4,5031101.0,1,https://kickbase.b-cdn.net/pool/playersbig/2255.png,0,3,15,2627255,18,https://kickbase.b-cdn.net/team/2013/07/30/7ddbe10cc9ba45d0902ab5fedfa3e817.jpg
430,3108,Matej Maglica,Darmstadt,2,2061614.0,2,https://kickbase.b-cdn.net/pool/playersbig/3108.png,0,35,449,None,42,None
431,3479,Aurélio Buta,Frankfurt,2,10252741.0,2,https://kickbase.b-cdn.net/pool/playersbig/3479.png,0,58,930,2627255,4,https://kickbase.b-cdn.net/team/2013/07/30/80fe7ac3b0f643e2af669f6f77f4a5a6.jpg
432,1622,Marnon Busch,Heidenheim,2,3988101.0,2,https://kickbase.b-cdn.net/pool/playersbig/1622.png,0,28,170,None,50,None
433,1561,Alexander Brunst-Zöllner,Darmstadt,1,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/1561.png,0,68,68,None,42,None
434,3219,Jamie Jermaine Bynoe-Gittens,Dortmund,3,15155418.0,1,https://kickbase.b-cdn.net/pool/playersbig/3219.png,0,78,625,2626903,3,https://kickbase.b-cdn.net/team/2013/07/30/0abbc3334029438b9ffc564f2923886b.jpg
435,2393,Jakob Busk,Union,1,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/2393.png,0,0,0,None,40,None
436,54,Emre Can,Dortmund,3,20373722.0,2,https://kickbase.b-cdn.net/pool/playersbig/54.png,0,93,1206,2221997,3,https://kickbase.b-cdn.net/team/2013/07/30/0abbc3334029438b9ffc564f2923886b.jpg
437,6180,Václav Cerny,Wolfsburg,3,1527929.0,2,https://kickbase.b-cdn.net/pool/playersbig/6180.png,0,35,419,None,11,https://kickbase.b-cdn.net/team/2013/07/30/aaea46b304994c1694bda4880791b280.jpg
438,7161,Rasmus Carstensen,Köln,2,699423.0,2,https://kickbase.b-cdn.net/pool/playersbig/7161.png,0,37,513,None,28,None
439,497,Koen Casteels,Wolfsburg,1,12618064.0,1,https://kickbase.b-cdn.net/pool/playersbig/497.png,0,99,1287,2633134,11,https://kickbase.b-cdn.net/team/2013/07/30/aaea46b304994c1694bda4880791b280.jpg
440,3470,Anthony Caci,Mainz 05,2,4153670.0,2,https://kickbase.b-cdn.net/pool/playersbig/3470.png,0,57,803,None,18,https://kickbase.b-cdn.net/team/2013/07/30/7ddbe10cc9ba45d0902ab5fedfa3e817.jpg
441,461,Timothy Chandler,Frankfurt,2,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/461.png,1,0,0,None,4,https://kickbase.b-cdn.net/team/2013/07/30/80fe7ac3b0f643e2af669f6f77f4a5a6.jpg
442,3063,Fabio Chiarodia,M-Gladbach,2,501933.0,1,https://kickbase.b-cdn.net/pool/playersbig/3063.png,2,14,68,None,15,https://kickbase.b-cdn.net/team/2013/07/30/d91892b110704f76a6d787c5078f3030.jpg
443,3190,Jeff Chabot,Köln,2,9402795.0,1,https://kickbase.b-cdn.net/pool/playersbig/3190.png,0,73,1093,None,28,None
444,7277,Farès Chaïbi,Frankfurt,3,7571617.0,2,https://kickbase.b-cdn.net/pool/playersbig/7277.png,256,71,929,None,4,https://kickbase.b-cdn.net/team/2013/07/30/80fe7ac3b0f643e2af669f6f77f4a5a6.jpg
445,336,Eric Maxim Choupo-Moting,Bayern,4,4546849.0,2,https://kickbase.b-cdn.net/pool/playersbig/336.png,0,59,824,None,2,https://kickbase.b-cdn.net/team/2013/07/30/3ebe44c53c3f4c87bd605da69e743fb8.jpg
446,6175,Jacob Christensen,Köln,3,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/6175.png,0,0,0,None,28,None
447,285,Makoto Hasebe,Frankfurt,2,2221159.0,2,https://kickbase.b-cdn.net/pool/playersbig/285.png,0,32,95,None,4,https://kickbase.b-cdn.net/team/2013/07/30/80fe7ac3b0f643e2af669f6f77f4a5a6.jpg
448,3125,Jens Petter Hauge,Frankfurt,3,4140621.0,1,https://kickbase.b-cdn.net/pool/playersbig/3125.png,0,14,112,None,4,https://kickbase.b-cdn.net/team/2013/07/30/80fe7ac3b0f643e2af669f6f77f4a5a6.jpg
449,1249,Dominique Heintz,Köln,2,670102.0,2,https://kickbase.b-cdn.net/pool/playersbig/1249.png,0,58,348,None,28,None
450,547,Patrick Herrmann,M-Gladbach,3,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/547.png,0,26,79,2566773,15,https://kickbase.b-cdn.net/team/2013/07/30/d91892b110704f76a6d787c5078f3030.jpg
451,1689,Benjamin Henrichs,Leipzig,2,25138051.0,2,https://kickbase.b-cdn.net/pool/playersbig/1689.png,0,118,1777,None,43,None
452,3128,Piero Hincapié,Bayer 04,2,14872437.0,1,https://kickbase.b-cdn.net/pool/playersbig/3128.png,0,73,587,2631100,7,https://kickbase.b-cdn.net/team/2013/07/30/1429106832154f969e039ca54cf2662c.jpg
453,581,Nicolas Höfler,Freiburg,3,6854643.0,2,https://kickbase.b-cdn.net/pool/playersbig/581.png,32,79,942,2626903,5,https://kickbase.b-cdn.net/team/2013/07/30/087b1e89dc5d440681b4467e659ffb06.jpg
454,78,Jonas Hofmann,Bayer 04,3,37402153.0,1,https://kickbase.b-cdn.net/pool/playersbig/78.png,0,159,2545,2633134,7,https://kickbase.b-cdn.net/team/2013/07/30/1429106832154f969e039ca54cf2662c.jpg
455,46,Philipp Hofmann,Bochum,4,1094690.0,2,https://kickbase.b-cdn.net/pool/playersbig/46.png,0,43,553,None,24,None
456,3471,Adam Hlozek,Bayer 04,4,5986841.0,1,https://kickbase.b-cdn.net/pool/playersbig/3471.png,0,28,365,2221997,7,https://kickbase.b-cdn.net/team/2013/07/30/1429106832154f969e039ca54cf2662c.jpg
457,6111,Benedict Hollerbach,Union,4,5366045.0,2,https://kickbase.b-cdn.net/pool/playersbig/6111.png,0,29,287,None,40,None
458,6319,Franck Honorat,M-Gladbach,3,16954665.0,2,https://kickbase.b-cdn.net/pool/playersbig/6319.png,0,99,1586,1948818,15,https://kickbase.b-cdn.net/team/2013/07/30/d91892b110704f76a6d787c5078f3030.jpg
459,2176,Lucas Höler,Freiburg,4,12773619.0,1,https://kickbase.b-cdn.net/pool/playersbig/2176.png,2,82,1310,None,5,https://kickbase.b-cdn.net/team/2013/07/30/087b1e89dc5d440681b4467e659ffb06.jpg
460,6304,Fraser Hornby,Darmstadt,4,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/6304.png,1,17,118,None,42,None
461,655,Fabian Holland,Darmstadt,2,1111573.0,1,https://kickbase.b-cdn.net/pool/playersbig/655.png,0,52,621,2631100,42,None
462,2455,Mathias Honsak,Darmstadt,3,1325154.0,2,https://kickbase.b-cdn.net/pool/playersbig/2455.png,2,15,194,None,42,None
463,1761,Lukas Hradecky,Bayer 04,1,17698876.0,1,https://kickbase.b-cdn.net/pool/playersbig/1761.png,0,114,1820,2626903,7,https://kickbase.b-cdn.net/team/2013/07/30/1429106832154f969e039ca54cf2662c.jpg
464,3500,Denis Huseinbasic,Köln,3,500000.0,2,https://kickbase.b-cdn.net/pool/playersbig/3500.png,0,12,121,None,28,None
465,2069,Timo Hübers,Köln,2,14070279.0,1,https://kickbase.b-cdn.net/pool/playersbig/2069.png,0,86,1378,2222409,28,None
466,3242,Thomas Isherwood,Darmstadt,2,2949359.0,1,https://kickbase.b-cdn.net/pool/playersbig/3242.png,0,24,166,2221997,42,None
467,2662,Iago Amaral Borduchi,Augsburg,2,746631.0,2,https://kickbase.b-cdn.net/pool/playersbig/2662.png,4,43,434,None,13,https://kickbase.b-cdn.net/team/2013/07/30/c7c9b0bd44694939a43e5bd3fb3c6364.jpg
468,3129,Ko Itakura,M-Gladbach,2,7660936.0,2,https://kickbase.b-cdn.net/pool/playersbig/3129.png,256,96,673,None,15,https://kickbase.b-cdn.net/team/2013/07/30/d91892b110704f76a6d787c5078f3030.jpg
469,2197,Paul Jaeckel,Union,2,683753.0,2,https://kickbase.b-cdn.net/pool/playersbig/2197.png,0,33,131,None,40,None
470,3089,Hiroki Ito,Stuttgart,2,14293549.0,2,https://kickbase.b-cdn.net/pool/playersbig/3089.png,256,120,1444,None,9,https://kickbase.b-cdn.net/team/2013/07/30/eea01bf0ab1145059d44f2585b352081.jpg
471,304,Mats Hummels,Dortmund,2,23330908.0,1,https://kickbase.b-cdn.net/pool/playersbig/304.png,0,103,1437,2221997,3,https://kickbase.b-cdn.net/team/2013/07/30/0abbc3334029438b9ffc564f2923886b.jpg
