player,nationality,position,team,age,birth_year,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,matches
Jorge Meré,es ESP,DF,Köln,20,1997,21.0,1196,151,543,639,27,2,1196,12,9,75.0,3,25.0,557,2860,1696,13,3,0,3,4,682,5,Matches
Max Meyer,de GER,MF,Schalke 04,21,1995,19.2,1223,25,218,910,109,4,1223,16,13,81.3,3,18.8,718,3801,1618,21,19,1,19,10,843,12,Matches
Maximilian Mittelstädt,de GER,"MF,DF",Hertha BSC,20,1997,4.7,255,8,63,119,74,4,255,9,4,44.4,5,55.6,131,671,220,5,2,1,12,4,151,23,Matches
Niklas Moisander,fi FIN,DF,Werder Bremen,31,1985,25.0,1708,121,765,891,69,21,1708,11,7,63.6,4,36.4,865,6066,3816,32,6,0,10,6,1067,5,Matches
Jan Morávek,cz CZE,MF,Augsburg,27,1989,7.8,429,10,85,272,75,7,429,8,4,50.0,4,50.0,186,873,374,8,4,1,9,6,236,14,Matches
Florian Müller,de GER,GK,Mainz 05,19,1997,5.0,167,142,164,3,0,0,167,0,0,,0,,73,393,258,0,0,0,0,0,54,0,Matches
Nicolai Müller,de GER,"DF,MF",Hamburger SV,29,1987,1.1,18,0,1,11,7,2,18,1,0,0.0,1,100.0,12,50,29,1,0,0,1,0,12,2,Matches
Thomas Müller,de GER,"MF,FW",Bayern Munich,27,1989,22.3,1209,16,102,467,645,141,1209,32,12,37.5,20,62.5,673,2266,1154,35,27,10,41,14,982,301,Matches
Yoshinori Mutō,jp JPN,FW,Mainz 05,25,1992,21.2,533,12,37,246,262,58,533,37,13,35.1,24,64.9,328,1825,674,24,12,7,33,43,383,103,Matches
Yvon Mvogo,ch SUI,GK,RB Leipzig,23,1994,1.0,44,32,43,1,0,0,44,0,0,,0,,25,117,68,0,0,0,0,0,19,0,Matches
Naldo,br BRA,DF,Schalke 04,34,1982,34.0,2096,231,1056,970,90,56,2096,13,9,69.2,4,30.8,952,3954,1844,9,7,0,9,1,1211,6,Matches
Nikolas Nartey,dk DEN,MF,Köln,17,2000,0.1,5,0,0,3,2,0,5,0,0,,0,,1,2,2,0,0,0,0,0,4,0,Matches
Matija Nastasić,rs SRB,DF,Schalke 04,24,1993,22.1,1389,110,701,670,22,14,1389,1,1,100.0,0,0.0,689,3011,1832,9,0,0,5,1,897,0,Matches
Manuel Neuer,de GER,GK,Bayern Munich,31,1986,3.0,100,77,100,0,0,0,100,0,0,,0,,42,195,137,0,0,0,0,0,57,0,Matches
Florian Niederlechner,de GER,"FW,MF",Freiburg,26,1990,7.7,228,5,20,113,98,28,227,25,2,8.0,23,92.0,138,914,323,11,10,4,16,9,176,37,Matches
Håvard Nordtveit,no NOR,DF,Hoffenheim,27,1990,10.8,679,64,322,325,35,7,679,2,1,50.0,1,50.0,359,1567,1037,8,6,0,2,4,463,5,Matches
Paul-Georges Ntep,cm CMR,"FW,MF",Wolfsburg,25,1992,1.8,89,2,7,40,43,3,89,5,1,20.0,4,80.0,57,499,276,12,8,3,0,2,71,19,Matches
Alexander Nübel,de GER,GK,Schalke 04,20,1996,0.5,23,22,23,0,0,0,23,0,0,,0,,12,42,24,0,0,0,0,0,7,0,Matches
Philipp Ochs,de GER,"FW,DF",Hoffenheim,20,1997,0.8,34,0,3,12,19,4,34,2,0,0.0,2,100.0,17,67,8,0,0,0,2,2,20,7,Matches
Bastian Oczipka,de GER,"DF,MF",Schalke 04,28,1989,25.8,1683,43,341,896,467,20,1683,82,38,46.3,44,53.7,853,5451,2905,87,41,8,29,27,956,120,Matches
Ebenezer Ofori,gh GHA,MF,Stuttgart,22,1995,0.1,9,0,1,6,2,0,9,1,1,100.0,0,0.0,6,21,17,0,1,0,0,0,5,1,Matches
Kwasi Okyere Wriedt,gh GHA,MF,Bayern Munich,23,1994,0.3,9,0,2,3,5,3,9,1,0,0.0,1,100.0,4,20,12,1,1,1,0,0,4,3,Matches
Paweł Olkowski,pl POL,DF,Köln,27,1990,5.0,201,19,63,95,45,5,201,9,5,55.6,4,44.4,68,418,266,10,5,4,2,2,74,14,Matches
Karim Onisiwo,at AUT,"DF,FW",Mainz 05,25,1992,2.8,142,4,32,61,53,8,142,17,8,47.1,9,52.9,68,406,134,3,4,2,8,9,81,19,Matches
Daniel Opare,gh GHA,DF,Augsburg,26,1990,15.7,778,46,259,338,197,4,778,48,24,50.0,24,50.0,276,2253,1398,40,28,3,16,5,312,32,Matches
Willi Orban,hu HUN,DF,RB Leipzig,24,1992,23.6,1673,160,737,891,56,27,1673,3,3,100.0,0,0.0,775,3609,2175,6,8,1,8,11,929,7,Matches
Divock Origi,be BEL,FW,Wolfsburg,22,1995,21.9,653,19,49,273,344,88,653,60,29,48.3,31,51.7,466,2676,1087,40,30,19,51,52,570,182,Matches
Yuya Osako,jp JPN,"FW,MF",Köln,27,1990,21.1,814,19,68,396,358,69,814,46,16,34.8,29,63.0,522,2652,1135,35,33,8,29,37,663,146,Matches
Victor Osimhen,ng NGA,"FW,MF",Wolfsburg,18,1998,3.2,137,8,17,51,69,19,137,8,0,0.0,8,100.0,71,317,82,5,3,3,14,5,105,26,Matches
Matthias Ostrzolek,de GER,"DF,MF",Hannover 96,27,1990,26.4,1517,68,517,673,340,11,1517,18,7,38.9,11,61.1,690,3781,2009,45,40,4,29,14,777,84,Matches
Anas Ouahim,de GER,MF,Köln,19,1997,0.2,12,1,2,5,5,1,12,2,1,50.0,1,50.0,12,46,11,0,0,0,0,2,11,4,Matches
Reece Oxford,eng ENG,"DF,MF",M'Gladbach,18,1998,5.1,336,25,109,172,55,4,336,3,2,66.7,1,33.3,138,521,181,1,0,0,6,4,180,9,Matches
Berkay Özcan,tr TUR,"MF,FW",Stuttgart,19,1998,11.1,555,6,50,266,250,19,555,39,24,61.5,15,38.5,320,1539,580,11,12,5,16,20,394,51,Matches
Ramazan Özcan,at AUT,GK,Leverkusen,33,1984,1.0,41,30,40,1,0,0,41,0,0,,0,,26,111,61,0,0,0,0,0,21,0,Matches
Salih Özcan,tr TUR,MF,Köln,19,1998,18.6,1111,34,210,736,178,26,1111,20,7,35.0,13,65.0,506,2615,1192,17,11,2,26,17,701,38,Matches
Levin Öztunalı,de GER,"FW,MF",Mainz 05,21,1996,19.3,758,8,87,301,389,53,758,92,37,40.2,55,59.8,470,3287,1451,51,43,22,46,36,519,143,Matches
Kyriakos Papadopoulos,gr GRE,DF,Hamburger SV,25,1992,29.0,1587,205,775,751,71,50,1587,4,2,50.0,2,50.0,661,2619,1646,7,2,1,15,1,705,8,Matches
Sokratis Papastathopoulos,gr GRE,DF,Dortmund,29,1988,26.4,2190,120,762,1337,104,15,2190,9,7,77.8,2,22.2,1341,6991,4503,27,30,0,8,6,1550,10,Matches
Shawn Parker,de GER,"FW,MF",Augsburg,24,1993,0.5,14,0,0,7,7,1,14,1,0,0.0,1,100.0,12,41,7,0,0,0,3,2,14,2,Matches
Felix Passlack,de GER,"FW,DF",Hoffenheim,19,1998,0.7,49,1,22,19,8,0,49,0,0,,0,,21,105,42,0,1,0,1,0,30,2,Matches
Felix Passlack,de GER,DF,Dortmund,19,1998,0.1,10,0,4,5,1,0,10,0,0,,0,,5,30,20,1,0,0,0,0,5,0,Matches
Benjamin Pavard,fr FRA,DF,Stuttgart,21,1996,34.0,2346,242,1140,1054,162,25,2346,15,10,66.7,5,33.3,1110,4392,2324,17,15,2,10,10,1466,31,Matches
Jiří Pavlenka,cz CZE,GK,Werder Bremen,25,1992,34.0,1272,1111,1267,4,1,0,1272,0,0,,0,,510,3619,2165,0,0,0,1,0,492,1,Matches
Peter Pekarík,sk SVK,DF,Hertha BSC,30,1986,15.3,936,34,257,522,160,13,936,9,6,66.7,3,33.3,335,1644,743,19,15,2,7,8,503,45,Matches
Nils Petersen,de GER,FW,Freiburg,28,1988,24.9,909,33,93,424,404,106,903,61,28,45.9,33,54.1,398,2177,597,28,23,14,46,33,610,137,Matches
Maximilian Philipp,de GER,FW,Dortmund,23,1994,13.4,453,8,38,190,232,56,453,25,16,64.0,9,36.0,253,1441,608,13,10,6,25,19,349,114,Matches
Łukasz Piszczek,pl POL,DF,Dortmund,32,1985,23.8,1860,81,401,1036,441,38,1860,28,17,60.7,11,39.3,810,4519,2075,36,32,1,17,15,1064,100,Matches
Claudio Pizarro,pe PER,"FW,MF",Köln,38,1978,6.4,308,10,32,146,135,39,308,29,16,55.2,13,44.8,166,762,255,9,4,6,11,10,225,55,Matches
Marko Pjaca,hr CRO,"FW,MF",Schalke 04,22,1995,2.9,92,1,8,45,42,8,92,15,8,53.3,7,46.7,60,448,282,10,7,5,9,5,72,21,Matches
Marvin Plattenhardt,de GER,DF,Hertha BSC,25,1992,33.0,1975,90,545,942,509,6,1975,40,20,50.0,20,50.0,878,4542,2175,42,32,4,8,7,1022,91,Matches
Joel Pohjanpalo,fi FIN,"MF,FW",Leverkusen,22,1994,1.3,34,3,5,15,15,6,34,3,0,0.0,3,100.0,19,111,53,0,0,0,0,0,23,6,Matches
Eugen Polanski,pl POL,MF,Hoffenheim,31,1986,2.9,164,9,39,101,24,2,164,4,3,75.0,1,25.0,86,346,159,5,1,2,3,6,115,3,Matches
Julian Pollersbeck,de GER,GK,Hamburger SV,22,1994,10.0,570,301,533,38,0,0,570,0,0,,0,,358,1766,1215,0,0,0,0,0,339,0,Matches
Stefan Posch,at AUT,DF,Hoffenheim,20,1997,8.4,602,38,319,244,43,4,602,7,2,28.6,5,71.4,309,1562,853,10,8,0,3,3,375,3,Matches
Yussuf Poulsen,dk DEN,FW,RB Leipzig,23,1994,18.5,831,15,57,407,377,84,831,48,22,45.8,26,54.2,439,2261,982,32,30,13,70,38,670,144,Matches
Christian Pulisic,us USA,"FW,DF",Dortmund,18,1998,25.6,1230,7,111,508,639,126,1230,182,77,42.3,105,57.7,834,6637,3570,152,86,57,50,53,961,257,Matches
Robin Quaison,se SWE,FW,Mainz 05,23,1993,15.7,456,14,42,211,207,52,456,38,17,44.7,21,55.3,286,1416,607,22,16,17,27,34,327,79,Matches
Raffael,br BRA,FW,M'Gladbach,32,1985,23.0,1016,1,63,553,426,77,1015,84,45,53.6,39,46.4,608,3359,1656,51,52,24,40,64,794,136,Matches
Rafinha,br BRA,DF,Bayern Munich,31,1985,20.6,1941,51,476,955,521,17,1941,18,8,44.4,10,55.6,1121,4613,2707,52,49,6,12,4,1402,124,Matches
Baba Rahman,gh GHA,DF,Schalke 04,23,1994,0.4,25,1,9,10,7,0,25,3,2,66.7,1,33.3,11,105,20,2,2,0,0,0,12,2,Matches
André Ramalho,br BRA,"DF,FW",Leverkusen,25,1992,0.4,22,2,14,8,0,0,22,0,0,,0,,7,49,29,0,0,0,0,0,7,0,Matches
Milot Rashica,xk KVX,"FW,MF",Werder Bremen,21,1996,4.3,186,0,18,69,103,14,186,37,15,40.5,22,59.5,121,1016,512,27,7,10,10,4,137,66,Matches
Konstantin Rausch,ru RUS,DF,Köln,27,1990,10.3,659,39,175,272,216,9,659,12,2,16.7,10,83.3,240,1296,743,19,13,2,12,5,296,34,Matches
Yoric Ravet,fr FRA,"FW,MF",Freiburg,27,1989,5.5,266,7,32,95,144,18,266,17,9,52.9,8,47.1,120,788,330,14,11,4,11,12,163,39,Matches
Ante Rebić,hr CRO,FW,Eint Frankfurt,23,1993,19.5,759,13,55,307,415,97,759,90,38,42.2,52,57.8,487,3121,1488,63,45,38,52,38,557,165,Matches
Fabian Reese,de GER,"FW,MF",Schalke 04,19,1997,0.8,38,0,5,18,17,3,38,3,0,0.0,3,100.0,20,163,81,3,2,0,3,2,21,5,Matches
Karim Rekik,nl NED,DF,Hertha BSC,22,1994,25.6,1575,154,868,688,30,14,1575,2,1,50.0,1,50.0,848,3996,1959,6,3,1,8,8,1020,2,Matches
Panagiotis Retsos,gr GRE,DF,Leverkusen,18,1998,19.1,1406,67,513,746,157,21,1406,25,15,60.0,10,40.0,806,4099,2002,20,17,2,23,16,845,29,Matches
Marco Reus,de GER,"MF,FW",Dortmund,28,1989,10.3,511,14,44,197,283,58,510,32,13,40.6,19,59.4,255,1479,669,19,17,4,16,10,355,95,Matches
Elvis Rexhbeçaj,de GER,"DF,MF",Wolfsburg,19,1997,1.4,76,5,21,41,14,0,76,3,1,33.3,2,66.7,26,148,64,3,2,0,2,4,50,9,Matches
Franck Ribéry,fr FRA,"FW,MF",Bayern Munich,34,1983,13.4,975,7,62,438,489,70,975,66,22,33.3,44,66.7,659,4679,2562,86,56,34,19,22,832,186,Matches
Marco Richter,de GER,FW,Augsburg,19,1997,7.2,235,7,41,103,99,13,235,15,8,53.3,7,46.7,162,931,417,17,10,4,18,13,168,41,Matches
Birk Risa,no NOR,FW,Köln,19,1998,0.9,32,1,3,14,15,5,32,3,1,33.3,2,66.7,13,67,43,2,0,2,4,0,17,5,Matches
Marcel Risse,de GER,"DF,MF",Köln,27,1989,13.0,736,19,153,340,252,22,736,22,12,54.5,10,45.5,331,1599,943,29,18,9,11,2,469,71,Matches
Arjen Robben,nl NED,"FW,MF",Bayern Munich,33,1984,16.7,1050,3,34,356,668,67,1049,66,26,39.4,40,60.6,717,5281,3002,97,63,32,28,15,822,216,Matches
James Rodríguez,co COL,"MF,FW",Bayern Munich,26,1991,18.0,1768,13,176,954,659,50,1768,54,20,37.0,34,63.0,1134,4994,2670,37,40,4,24,17,1376,157,Matches
Sebastian Rudy,de GER,MF,Bayern Munich,27,1990,16.8,1202,16,162,765,284,9,1202,14,6,42.9,8,57.1,686,2494,1129,9,16,1,15,10,883,44,Matches
Lukas Rupp,de GER,"MF,FW",Hoffenheim,26,1991,12.9,639,21,121,335,188,35,639,38,14,36.8,24,63.2,331,2015,888,28,23,7,19,32,405,64,Matches
Marco Russ,de GER,DF,Eint Frankfurt,31,1985,12.7,737,73,338,376,28,12,737,7,5,71.4,2,28.6,331,1423,811,8,3,0,2,2,400,3,Matches
Marcel Sabitzer,at AUT,"MF,FW",RB Leipzig,23,1994,19.9,1183,24,138,574,484,54,1183,42,18,42.9,24,57.1,611,2991,1405,37,27,5,33,35,817,157,Matches
Nuri Şahin,tr TUR,MF,Dortmund,28,1988,13.6,1236,25,164,874,203,16,1236,12,5,41.7,7,58.3,620,2848,1535,19,24,1,5,11,896,25,Matches
Gōtoku Sakai,jp JPN,"DF,MF",Hamburger SV,26,1991,25.4,1624,72,414,897,329,22,1624,45,21,46.7,24,53.3,792,3947,1878,48,28,8,31,32,877,68,Matches
Carlos Salcedo,mx MEX,DF,Eint Frankfurt,23,1993,17.9,1154,90,521,614,32,2,1154,4,1,25.0,3,75.0,586,2521,1292,6,4,0,5,3,657,7,Matches
Sejad Salihović,ba BIH,MF,Hamburger SV,32,1984,4.1,293,4,31,157,112,9,292,18,5,27.8,13,72.2,172,764,269,4,6,0,8,9,185,23,Matches
Jairo Samperio,es ESP,"MF,FW",Mainz 05,24,1993,0.4,12,0,0,3,9,3,12,2,0,0.0,2,100.0,10,33,4,0,0,1,1,1,11,4,Matches
Jadon Sancho,eng ENG,FW,Dortmund,17,2000,7.7,458,3,38,172,256,51,458,45,17,37.8,28,62.2,309,2407,1204,40,19,24,16,11,361,94,Matches
Lamine Sané,sn SEN,DF,Werder Bremen,30,1987,8.7,495,61,254,233,15,8,495,2,2,100.0,0,0.0,211,1229,677,2,1,0,5,3,262,1,Matches
Salif Sané,sn SEN,DF,Hannover 96,26,1990,32.0,2258,294,1212,989,88,39,2258,18,15,83.3,3,16.7,1142,6952,4057,33,4,2,26,13,1166,13,Matches
Douglas Santos,br BRA,DF,Hamburger SV,23,1994,26.4,1871,89,545,969,396,15,1871,78,41,52.6,37,47.4,835,4985,3156,80,53,4,24,21,840,94,Matches
Julian Schieber,de GER,"MF,FW",Hertha BSC,28,1989,0.6,24,2,3,8,13,4,24,5,0,0.0,5,100.0,7,24,5,0,1,0,0,0,14,4,Matches
Sven Schipplock,de GER,"FW,MF",Hamburger SV,28,1988,3.8,118,3,7,54,59,18,118,5,2,40.0,3,60.0,55,185,94,1,4,0,6,3,81,21,Matches
Marcel Schmelzer,de GER,DF,Dortmund,29,1988,16.6,1479,58,376,876,236,14,1479,14,6,42.9,8,57.1,716,3723,2216,45,22,2,10,9,925,68,Matches
Jonathan Schmid,fr FRA,"DF,FW",Augsburg,27,1990,16.4,791,21,180,307,312,33,791,22,7,31.8,15,68.2,324,1861,818,21,16,6,16,13,387,75,Matches
Manuel Schmiedebach,de GER,MF,Hannover 96,28,1988,1.8,91,3,28,51,13,1,91,0,0,,0,,49,221,93,2,1,0,2,5,54,3,Matches
Benno Schmitz,de GER,DF,RB Leipzig,22,1994,0.9,61,2,16,34,11,2,61,0,0,,0,,30,84,47,1,2,0,0,0,39,4,Matches
Alessandro Schöpf,at AUT,"DF,FW",Schalke 04,23,1994,9.0,538,16,97,282,171,13,538,36,13,36.1,23,63.9,256,1910,928,36,31,4,11,4,296,46,Matches
Nico Schulz,de GER,"FW,MF",Hoffenheim,24,1993,19.8,1234,31,255,604,389,52,1234,44,18,40.9,26,59.1,635,4480,2712,105,45,24,20,24,776,151,Matches
André Schürrle,de GER,FW,Dortmund,26,1990,13.7,700,11,51,266,400,58,699,48,24,50.0,24,50.0,437,3100,1348,54,48,14,30,23,547,152,Matches
Julian Schuster,de GER,"DF,MF",Freiburg,32,1985,14.5,885,75,377,391,121,3,885,1,1,100.0,0,0.0,365,1909,975,5,4,0,3,5,470,8,Matches
Pirmin Schwegler,ch SUI,MF,Hannover 96,30,1987,25.8,1618,55,354,975,296,7,1618,18,10,55.6,8,44.4,621,2829,1404,16,14,1,18,19,838,21,Matches
Alexander Schwolow,de GER,GK,Freiburg,25,1992,32.3,1429,1088,1425,6,2,1,1429,0,0,,0,,670,4212,2000,0,0,0,0,0,646,0,Matches
Davie Selke,de GER,FW,Hertha BSC,22,1995,21.0,672,25,49,311,324,92,671,59,25,42.4,34,57.6,351,2101,1068,34,28,20,38,24,538,137,Matches
Suat Serdar,de GER,MF,Mainz 05,20,1997,18.9,801,17,147,453,223,29,801,62,29,46.8,33,53.2,458,2432,1161,28,29,6,33,38,463,34,Matches
Meritan Shabani,al ALB,FW,Bayern Munich,18,1999,0.6,25,0,7,8,10,0,25,3,1,33.3,2,66.7,11,34,9,0,0,0,2,1,18,2,Matches
Vincent Sierro,ch SUI,"MF,FW",Freiburg,21,1995,2.4,88,2,13,49,28,4,88,6,4,66.7,2,33.3,38,221,58,0,3,1,4,4,54,10,Matches
Tobias Sippel,de GER,GK,M'Gladbach,29,1988,4.8,203,170,200,3,0,0,203,1,1,100.0,0,0.0,116,552,384,0,0,0,0,0,109,0,Matches
Yann Sommer,ch SUI,GK,M'Gladbach,28,1988,29.2,1320,1017,1312,8,0,0,1320,0,0,,0,,698,3955,2389,0,0,0,1,0,679,0,Matches
Oliver Sorg,de GER,"DF,MF",Hannover 96,27,1990,18.7,960,78,383,469,113,3,960,9,5,55.6,4,44.4,428,2263,1264,12,6,1,6,8,463,35,Matches
Çağlar Söyüncü,tr TUR,DF,Freiburg,21,1996,23.9,1389,151,725,646,32,7,1389,11,8,72.7,3,27.3,739,4459,2413,23,5,0,20,7,812,4,Matches
Kostas Stafylidis,gr GRE,"FW,DF",Augsburg,23,1993,0.4,15,0,7,7,1,0,15,0,0,,0,,3,7,3,0,0,0,0,0,2,0,Matches
Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,26,1990,24.4,1640,96,656,969,39,2,1640,18,8,44.4,10,55.6,892,5033,3153,29,10,2,7,10,1036,3,Matches
Caleb Stanko,us USA,DF,Freiburg,24,1993,2.1,151,10,91,58,3,0,151,2,2,100.0,0,0.0,77,405,188,2,0,0,5,3,90,0,Matches
Niklas Stark,de GER,"DF,MF",Hertha BSC,22,1995,24.6,1384,165,709,629,52,22,1384,9,5,55.6,4,44.4,616,3327,1974,23,4,0,7,6,773,6,Matches
Tom Starke,de GER,GK,Bayern Munich,36,1981,2.0,60,54,59,1,0,0,60,0,0,,0,,31,135,73,0,0,0,0,0,32,0,Matches
Renato Steffen,ch SUI,"FW,MF",Wolfsburg,25,1991,7.3,285,13,58,128,103,11,285,10,6,60.0,4,40.0,141,697,332,9,7,2,15,6,195,35,Matches
Marc Stendera,de GER,MF,Eint Frankfurt,21,1995,4.1,210,5,38,122,54,6,210,2,1,50.0,1,50.0,101,410,211,1,2,0,2,3,110,10,Matches
Pascal Stenzel,de GER,"MF,DF",Freiburg,21,1996,21.6,1300,54,442,621,258,9,1300,28,18,64.3,10,35.7,613,3477,1563,27,26,0,12,21,671,53,Matches
Lars Stindl,de GER,"FW,MF",M'Gladbach,28,1988,30.3,1950,34,183,1122,659,107,1950,55,23,41.8,32,58.2,1061,4184,1936,39,41,5,47,65,1540,202,Matches
Valentin Stocker,ch SUI,MF,Hertha BSC,28,1989,0.6,27,0,2,13,13,1,27,2,0,0.0,2,100.0,11,58,26,1,2,0,1,1,20,5,Matches
Tobias Strobl,de GER,MF,M'Gladbach,27,1990,1.3,83,5,20,51,12,0,83,1,1,100.0,0,0.0,36,135,70,0,2,0,1,0,50,0,Matches
Neven Subotić,rs SRB,DF,Dortmund,28,1988,3.0,291,17,113,166,13,1,291,0,0,,0,,157,761,318,0,1,0,2,1,197,0,Matches
Niklas Süle,de GER,DF,Bayern Munich,21,1995,21.4,1789,135,756,921,119,24,1789,7,3,42.9,4,57.1,1062,4546,2574,15,17,1,3,4,1318,8,Matches
Ádám Szalai,hu HUN,FW,Hoffenheim,29,1987,10.0,314,11,25,148,141,55,314,15,5,33.3,10,66.7,173,599,209,6,5,2,18,24,260,70,Matches
Frederik Sørensen,dk DEN,DF,Köln,25,1992,22.2,1302,159,572,611,126,22,1302,6,3,50.0,3,50.0,473,1975,1123,12,6,1,11,2,626,19,Matches
Jonathan Tah,de GER,DF,Leverkusen,21,1996,27.0,1708,160,801,861,60,22,1708,16,11,68.8,5,31.3,1102,5834,3164,16,5,0,7,10,1060,4,Matches
Taleb Tawatha,il ISR,"DF,MF",Eint Frankfurt,25,1992,4.9,287,9,81,138,70,4,287,7,3,42.9,4,57.1,111,452,222,7,4,1,4,2,124,18,Matches
Simon Terodde,de GER,FW,Stuttgart,29,1988,10.6,327,12,17,153,159,44,326,6,1,16.7,5,83.3,148,563,211,9,6,6,23,15,244,59,Matches
Simon Terodde,de GER,FW,Köln,29,1988,12.9,401,8,20,189,193,69,400,9,5,55.6,4,44.4,193,757,275,6,10,3,30,11,311,85,Matches
Marco Terrazzino,de GER,"MF,FW",Freiburg,26,1991,16.5,780,10,98,378,312,40,780,29,8,27.6,21,72.4,419,2221,913,26,37,10,23,30,588,100,Matches
Cedric Teuchert,de GER,FW,Schalke 04,20,1997,0.4,22,0,1,7,15,7,22,1,0,0.0,1,100.0,17,169,97,5,2,4,2,1,17,9,Matches
Erik Thommy,de GER,FW,Augsburg,22,1994,1.9,96,0,8,34,56,8,96,3,0,0.0,3,100.0,51,283,108,3,4,2,4,1,66,17,Matches
Erik Thommy,de GER,MF,Stuttgart,22,1994,10.9,473,9,62,183,239,16,473,22,7,31.8,15,68.2,246,1280,704,27,14,3,15,12,288,55,Matches
Marcel Tisserand,cd COD,DF,Wolfsburg,24,1993,13.9,894,73,359,452,92,10,894,33,19,57.6,14,42.4,478,2492,1394,19,15,2,14,7,565,24,Matches
Corentin Tolisso,fr FRA,MF,Bayern Munich,22,1994,17.5,1428,20,140,943,357,43,1428,21,5,23.8,16,76.2,930,4001,1917,30,34,2,12,13,1185,79,Matches
Jeremy Toljan,de GER,"DF,FW",Hoffenheim,22,1994,2.0,95,4,24,45,26,0,95,1,0,0.0,1,100.0,44,186,88,3,1,0,2,3,57,1,Matches
Jeremy Toljan,de GER,DF,Dortmund,22,1994,13.5,965,38,227,504,242,19,965,10,5,50.0,5,50.0,468,2823,1433,41,23,8,18,7,586,69,Matches
Ömer Toprak,tr TUR,DF,Dortmund,28,1989,22.4,2063,138,747,1259,66,17,2063,4,2,50.0,2,50.0,1336,7141,3766,17,13,0,10,6,1499,2,Matches
Jordan Torunarigha,de GER,DF,Hertha BSC,19,1997,7.4,443,50,260,177,9,4,443,2,1,50.0,1,50.0,230,998,601,3,1,0,3,0,243,1,Matches
Ibrahima Traoré,gn GUI,MF,M'Gladbach,29,1988,2.2,149,2,10,74,69,7,149,15,9,60.0,6,40.0,100,739,354,15,7,3,2,3,123,17,Matches
Philipp Tschauner,de GER,GK,Hannover 96,31,1985,31.0,1235,1010,1224,9,2,2,1235,1,1,100.0,0,0.0,558,3086,1897,0,0,0,2,1,501,0,Matches
Anthony Ujah,ng NGA,FW,Mainz 05,26,1990,2.3,80,5,8,29,44,7,80,2,0,0.0,2,100.0,38,122,41,2,2,1,4,0,53,17,Matches
Sven Ulreich,de GER,GK,Bayern Munich,28,1988,29.0,1003,865,1001,2,0,0,1003,0,0,,0,,506,2055,1100,0,1,1,2,0,572,0,Matches
Dayot Upamecano,fr FRA,DF,RB Leipzig,18,1998,25.2,1762,133,797,931,50,15,1762,19,13,68.4,6,31.6,977,5108,2591,19,13,1,11,10,1022,5,Matches
Mark Uth,de GER,FW,Hoffenheim,25,1991,24.2,820,20,66,380,382,89,820,53,20,37.7,33,62.3,522,2890,957,31,28,16,54,48,625,158,Matches
Josha Vagnoman,de GER,MF,Hamburger SV,16,2000,0.2,4,0,0,4,0,0,4,0,0,,0,,1,1,1,0,0,0,0,0,1,0,Matches
Miloš Veljković,rs SRB,DF,Werder Bremen,21,1995,29.5,1670,145,778,846,56,16,1670,3,3,100.0,0,0.0,697,3671,2384,14,4,1,6,2,988,2,Matches
Paul Verhaegh,nl NED,DF,Wolfsburg,33,1983,29.0,1906,81,517,1010,391,12,1903,13,5,38.5,8,61.5,801,3676,1773,40,27,0,14,13,1166,119,Matches
Jannik Vestergaard,dk DEN,DF,M'Gladbach,24,1992,32.0,2269,244,1071,1167,48,33,2269,7,6,85.7,1,14.3,1231,5819,3525,10,5,1,8,4,1533,3,Matches
Arturo Vidal,cl CHI,MF,Bayern Munich,30,1987,16.2,1383,41,290,769,335,53,1383,13,9,69.2,4,30.8,734,2520,1296,18,23,1,20,9,969,58,Matches
Julio Villalba,py PAR,DF,M'Gladbach,18,1998,0.1,5,0,0,1,4,1,5,0,0,,0,,3,19,6,0,0,0,0,0,4,2,Matches
Kevin Vogt,de GER,DF,Hoffenheim,25,1991,31.0,2451,230,1382,1056,27,4,2451,4,2,50.0,2,50.0,1345,6732,4014,13,2,1,5,4,1703,6,Matches
Kevin Volland,de GER,"FW,MF",Leverkusen,25,1992,28.8,1039,34,86,491,474,99,1039,63,26,41.3,37,58.7,705,3336,1467,55,34,21,47,53,826,231,Matches
Sandro Wagner,de GER,FW,Hoffenheim,29,1987,9.7,365,14,36,212,120,40,364,8,2,25.0,6,75.0,194,775,211,6,7,5,18,21,294,55,Matches
Sandro Wagner,de GER,FW,Bayern Munich,29,1987,8.1,290,1,18,143,129,41,290,9,3,33.3,6,66.7,153,575,106,4,3,1,17,11,252,57,Matches
Walace,br BRA,MF,Hamburger SV,22,1995,14.6,825,29,149,538,148,18,825,25,12,48.0,13,52.0,426,1926,919,15,7,2,23,22,455,29,Matches
Luca Waldschmidt,de GER,"MF,FW",Hamburger SV,21,1996,8.8,361,2,23,178,165,39,361,28,9,32.1,19,67.9,249,1330,597,21,14,7,24,10,275,57,Matches
Roman Weidenfeller,de GER,GK,Dortmund,36,1980,1.0,43,28,43,0,0,0,43,0,0,,0,,22,130,78,0,0,0,0,0,21,0,Matches
